date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_84,aVWAP_QQEMOD_bear_dot_c0_124,aVWAP_QQEMOD_bear_dot_c0_150,aVWAP_QQEMOD_bear_dot_c0_189,aVWAP_QQEMOD_bear_dot_c0_235,aVWAP_QQEMOD_bear_dot_c0_301,aVWAP_QQEMOD_bear_dot_c0_326,aVWAP_QQEMOD_bear_dot_c0_382,aVWAP_QQEMOD_bear_dot_c0_455,aVWAP_QQEMOD_bear_dot_c0_511,aVWAP_QQEMOD_bear_dot_c0_561,aVWAP_QQEMOD_bear_dot_c0_608,aVWAP_QQEMOD_bear_dot_c0_652,aVWAP_QQEMOD_bear_dot_c0_662,aVWAP_QQEMOD_bear_dot_c0_716,aVWAP_QQEMOD_bear_dot_c0_765,aVWAP_QQEMOD_bear_dot_c0_822,aVWAP_QQEMOD_bear_dot_c0_848,aVWAP_QQEMOD_bear_dot_c0_872,aVWAP_QQEMOD_bear_dot_c0_881,aVWAP_QQEMOD_bear_dot_c0_897,aVWAP_QQEMOD_bear_dot_c0_931,aVWAP_QQEMOD_bear_dot_c0_957,aVWAP_QQEMOD_bear_dot_c0_1103,aVWAP_QQEMOD_bear_dot_c0_1123,aVWAP_QQEMOD_bear_dot_c0_1183,aVWAP_QQEMOD_bear_dot_c0_1232,aVWAP_QQEMOD_bear_dot_c0_1252,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2021-07-07 00:00:00+00:00,5.55,5.7599,5.51,5.71,34285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1993751898214295,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-08 00:00:00+00:00,5.6401,5.69,5.51,5.54,12259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1644040401188445,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-09 00:00:00+00:00,5.85,6.18,5.6916,5.81,27440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.134095752151837,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-12 00:00:00+00:00,5.92,6.39,5.7,5.93,119931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.089643557241146,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-13 00:00:00+00:00,5.99,6.58,5.795,5.92,261420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.103273141174466,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-14 00:00:00+00:00,6.0,6.8999,5.91,6.22,149223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13585540789002,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-15 00:00:00+00:00,6.66,7.28,5.92,5.92,314933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,6.277247609849433,,,,,,,,#000000
2021-07-16 00:00:00+00:00,6.44,6.93,6.2,6.41,99027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596875519373852,6.297945072930654,,,,,,,,#000000
2021-07-19 00:00:00+00:00,6.53,6.95,6.1601,6.27,107801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.586508759182844,6.318810363643059,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-20 00:00:00+00:00,6.09,6.51,6.0,6.45,50448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5524327591841445,6.314322838336904,,,,,,,,#000000
2021-07-21 00:00:00+00:00,6.42,6.7906,6.06,6.12,80283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.536572897905263,6.3205150599594555,,,,,,,,"rgba(38, 166, 154, 0.5)"
2021-07-22 00:00:00+00:00,6.31,6.6711,6.1201,6.38,59996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.522299400177032,6.3224073716934575,,,,,,,,#000000
2021-07-23 00:00:00+00:00,5.83,6.63,5.8,6.35,318621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.387685370832116,6.280551693891751,,,,,,,,#000000
2021-07-26 00:00:00+00:00,5.63,5.9999,5.51,5.57,96028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.330230173823885,6.251739256155361,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-27 00:00:00+00:00,5.33,5.71,5.31,5.62,74310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.275787569017471,6.221418258007427,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-28 00:00:00+00:00,5.66,5.71,5.3596,5.3596,53886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24577161807531,6.20420467297744,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-29 00:00:00+00:00,5.63,5.72,5.58,5.68,19337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.236632508257038,6.19888327959883,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-07-30 00:00:00+00:00,5.7,5.74,5.27,5.27,11586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.230627790502045,6.195328483013472,,,,,,,,"rgba(239, 83, 80, 0.5)"
2021-08-02 00:00:00+00:00,5.5,6.57,5.31,5.96,838956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05799992626618,6.078576242504137,,,,5.793333333333333,,,,"rgba(239, 83, 80, 0.5)"
2021-08-03 00:00:00+00:00,4.86,5.4,4.6,5.35,157488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.981786787269462,6.020400180403354,,,,5.660571311583992,,,,"rgba(239, 83, 80, 0.5)"
2021-08-04 00:00:00+00:00,5.0,5.23,4.6501,4.77,56208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95723228656279,6.00118855186426,,,,5.623164990519183,,,,"rgba(239, 83, 80, 0.5)"
2021-08-05 00:00:00+00:00,5.07,5.25,4.96,5.045,57427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.936529369321624,5.984688816555961,,,,5.5957555515718544,,,,"rgba(239, 83, 80, 0.5)"
2021-08-06 00:00:00+00:00,5.06,5.44,4.98,4.9801,77611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.912168602804319,5.964918241452019,,,,5.5672805925227395,,,,"rgba(239, 83, 80, 0.5)"
2021-08-09 00:00:00+00:00,5.3328,5.3328,5.13,5.2409,14470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.908406516528319,5.961804655766008,,,,5.563644548923049,,,,"rgba(239, 83, 80, 0.5)"
2021-08-10 00:00:00+00:00,5.495,5.92,5.2,5.2004,69189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.898395199897299,5.952982256853922,,,,5.562267069021436,,,,"rgba(239, 83, 80, 0.5)"
2021-08-11 00:00:00+00:00,5.4,5.6,5.2,5.49,20864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89436237365403,5.949529909059879,,,,5.559647113853004,,,,"rgba(239, 83, 80, 0.5)"
2021-08-12 00:00:00+00:00,5.3256,5.4914,5.25,5.3,22656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.889670292367084,5.945531003520418,,,,5.5561324055349495,,,,"rgba(239, 83, 80, 0.5)"
2021-08-13 00:00:00+00:00,5.04,5.42,5.04,5.42,14139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.885761490707375,5.942271655368931,,,,5.551988972175738,,,,"rgba(239, 83, 80, 0.5)"
2021-08-16 00:00:00+00:00,4.99,5.1099,4.7,5.01,85475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.855617279838345,5.917376311644288,,,,5.514602563221568,,,,"rgba(239, 83, 80, 0.5)"
2021-08-17 00:00:00+00:00,4.69,4.985,4.6,4.935,53538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.834288129601101,5.899736207027252,,,,5.487021798348479,,,,"rgba(239, 83, 80, 0.5)"
2021-08-18 00:00:00+00:00,4.65,4.87,4.62,4.62,20414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.826041023450899,5.892890997282555,,,,5.476410601806595,,,,"rgba(239, 83, 80, 0.5)"
2021-08-19 00:00:00+00:00,4.47,4.6,4.35,4.55,40103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.806768694286923,5.876981314258357,,,,5.450093684793356,,,,"rgba(239, 83, 80, 0.5)"
2021-08-20 00:00:00+00:00,4.31,4.6075,4.1784,4.27,23074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79504847028356,5.8672957878602325,,,,5.4339617333242245,,,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,4.7073,4.94,4.26,4.41,85073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.761307255226842,5.838874970210143,,,,5.392472473689194,,,,"rgba(239, 83, 80, 0.5)"
2021-08-24 00:00:00+00:00,4.68,5.29,4.64,4.755,198597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.704600930663026,5.789346810451375,,,,5.3359354042594,,,,"rgba(239, 83, 80, 0.5)"
2021-08-25 00:00:00+00:00,4.61,5.14,4.4,4.75,271221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.625624345820024,5.719346891949592,,,,5.256201985280818,,,,"rgba(239, 83, 80, 0.5)"
2021-08-26 00:00:00+00:00,4.46,4.83,4.29,4.48,158308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57663236896591,5.675585008520097,,,,5.205208203804497,,,,"rgba(239, 83, 80, 0.5)"
2021-08-27 00:00:00+00:00,4.45,4.6,4.4,4.52,79044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.552826284531429,5.654135296029541,,,,5.1808637468045875,,,,"rgba(239, 83, 80, 0.5)"
2021-08-30 00:00:00+00:00,4.73,4.93,4.45,4.5,407595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.467072373909014,5.573416574261587,,,,5.110123224942,,,,"rgba(239, 83, 80, 0.5)"
2021-08-31 00:00:00+00:00,4.86,5.11,4.52,4.81,306574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.422114446252698,5.5287954269196975,,,,5.082040221812081,,,,"rgba(239, 83, 80, 0.5)"
2021-09-01 00:00:00+00:00,4.69,4.9499,4.58,4.79,87168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.408696381175334,5.5155592098766375,,,,5.072559761587422,,,,"rgba(239, 83, 80, 0.5)"
2021-09-02 00:00:00+00:00,4.79,5.2208,4.69,4.82,56153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.402334439960238,5.5089794589437995,,,,5.069537664887727,,,,"rgba(239, 83, 80, 0.5)"
2021-09-03 00:00:00+00:00,4.7135,4.97,4.7,4.7301,31540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.398092240339482,5.504713609554527,,,,5.066854399646136,,,,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,4.51,4.855,4.33,4.6589,42646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.390304053016943,5.4971880995303355,,,,5.0603204719479065,,,,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,4.35,4.67,4.35,4.53,57788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.378624832031807,5.486017837869703,,,,5.049855243117544,,,,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,4.26,4.4438,4.25,4.33,60733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.364860999226262,5.472986133369583,,,,5.036758268366738,,,,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,4.31,4.44,4.2394,4.27,27491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.358816802791851,5.467242032769195,,,,5.031078085549901,,,,"rgba(239, 83, 80, 0.5)"
2021-09-13 00:00:00+00:00,4.21,4.4,4.1,4.27,53940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34610531685308,5.455228436234429,,,,5.018748705163186,,,,"rgba(239, 83, 80, 0.5)"
2021-09-14 00:00:00+00:00,4.22,4.3923,4.191,4.38,27434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.339928228965628,5.44936149686964,,,,5.012867195197603,,,,"rgba(239, 83, 80, 0.5)"
2021-09-15 00:00:00+00:00,4.08,4.22,4.04,4.17,26773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333109293466609,5.442950486544241,,,,5.0060441540569665,,,,"rgba(239, 83, 80, 0.5)"
2021-09-16 00:00:00+00:00,4.12,4.22,4.05,4.05,36443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3240735562283525,5.434430305438001,,,,4.9970916901117635,,,,"rgba(239, 83, 80, 0.5)"
2021-09-17 00:00:00+00:00,4.22,4.23,4.0898,4.0898,4371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3230438498162025,5.433454644573254,,,,4.996091327368163,,,,"rgba(239, 83, 80, 0.5)"
2021-09-20 00:00:00+00:00,4.01,4.18,3.96,4.05,20332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.317736685720372,5.428467807375278,,,,4.990734377379901,,,,"rgba(239, 83, 80, 0.5)"
2021-09-21 00:00:00+00:00,3.94,4.04,3.91,4.04,3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.316762080000756,5.427556128620139,,,,4.989730514518906,,,,"rgba(239, 83, 80, 0.5)"
2021-09-22 00:00:00+00:00,4.06,4.14,3.9547,3.979,63198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.300588734115972,5.412319377186296,,,,4.973520170518704,,,,"rgba(239, 83, 80, 0.5)"
2021-09-23 00:00:00+00:00,4.07,4.15,3.98,4.1,29606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.293243369181322,5.4053748991417185,,,,4.966238587108244,,,,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,3.87,4.21,3.87,4.21,44216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.281700259903893,5.394498523702368,,,,4.954591347087717,,,,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,3.71,3.9302,3.61,3.88,53073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.265669250815027,5.379539160076429,,,,4.93769909315537,,,,"rgba(239, 83, 80, 1.0)"
2021-09-28 00:00:00+00:00,3.58,3.75,3.54,3.75,24059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.257913637035155,5.372326602213345,,,,4.929396001172816,,,,"rgba(239, 83, 80, 1.0)"
2021-09-29 00:00:00+00:00,4.14,4.42,3.6101,3.72,739762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.105611047076498,5.224818690063816,,,,4.7874544553208835,,,,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,4.32,4.66,3.8,3.88,330833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.060235521897565,5.17875091288693,,,,4.751689761291114,,,,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,3.97,4.33,3.86,4.33,66144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.049547791527823,5.168108976641946,,,,4.7423490423550145,,,,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,3.6025,4.05,3.6,3.83,58553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0374582768419796,5.156343765438882,,,,4.730746597786905,,,,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,3.7201,3.89,3.5701,3.5701,40885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.028993649382591,5.148104891160174,,,,4.722609489639608,,,,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,3.76,3.85,3.6201,3.6201,72030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.014531015198226,5.133985766591315,,,,4.708824283541479,,,,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,3.89,4.1,3.82,3.855,40229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.007801213435826,5.127302066060753,,,,4.702800720563529,,,,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,3.8,3.93,3.7,3.7516,20482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.004005637660565,5.1235687650339585,,,,4.699268777738248,,,,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,3.965,4.1,3.72,3.72,113075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.985511447626583,5.105156255263831,,,,4.682791386051673,,,,"rgba(239, 83, 80, 0.5)"
2021-10-12 00:00:00+00:00,3.95,4.15,3.8302,4.0,94347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9712446481757535,5.090836147004795,,,,4.670420645398317,,,,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,3.54,4.14,3.32,3.9592,302067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91473227966515,5.035231022994598,,,,4.617105028826157,,,,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,3.41,3.685,3.32,3.54,126294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.889061227846957,5.010117013214219,,,,4.592219945287746,,,,"rgba(239, 83, 80, 0.5)"
2021-10-15 00:00:00+00:00,3.52,3.69,3.234,3.38,168075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.856504939705347,4.978122079975655,,,,4.5610038189454345,,,,"rgba(239, 83, 80, 0.5)"
2021-10-18 00:00:00+00:00,3.46,3.77,3.4107,3.43,27138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.851632881222411,4.973302026729107,,,,4.556423450575588,,,,"rgba(239, 83, 80, 0.5)"
2021-10-19 00:00:00+00:00,3.43,3.605,3.2216,3.55,183902,3.418866666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.816400410051546,4.93861827770794,,,,4.522639811679508,,,,"rgba(239, 83, 80, 0.5)"
2021-10-20 00:00:00+00:00,3.73,4.0,3.36,3.41,219530,3.5700332424464767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7844684937577275,4.906396522638102,,,,4.49435998641161,,,,"rgba(239, 83, 80, 0.5)"
2021-10-21 00:00:00+00:00,3.65,4.4,3.62,3.75,495288,3.7463681358673075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.730398138100756,4.850192578886103,,,,4.451023307414239,,,,"rgba(239, 83, 80, 0.5)"
2021-10-22 00:00:00+00:00,3.99,4.3,3.69,3.7,478654,3.8321915067367325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68971580103453,4.80672483142089,,,,4.421361592665085,,,,#000000
2021-10-25 00:00:00+00:00,4.72,4.75,3.83,4.0,296125,3.9385633201653145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6812501645988185,4.795362826283077,,,,4.421823083403836,,,,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,5.04,5.23,4.61,4.72,219053,4.056789275926544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68789645960444,4.798987135669442,,,,4.436743951068769,,,,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,5.07,5.17,4.75,5.06,89174,4.09908201793117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.690864667779745,4.800742929266521,,,,4.442992971516562,,,,"rgba(38, 166, 154, 1.0)"
2021-10-28 00:00:00+00:00,5.86,6.089,4.88,4.9295,410693,4.358395516588023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.729818119051728,4.8325326512847315,,,,4.500028353589064,,,,"rgba(38, 166, 154, 1.0)"
2021-10-29 00:00:00+00:00,5.94,6.0,5.39,5.67,138207,4.435852636225187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.744543558083817,4.8448557431847625,,,,4.520691139023436,,,,"rgba(38, 166, 154, 1.0)"
2021-11-01 00:00:00+00:00,6.15,6.8123,6.01,6.11,451197,4.721574339288415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81389514796212,4.905311794168987,,6.324099999999999,,4.611199617036423,,,,"rgba(38, 166, 154, 1.0)"
2021-11-02 00:00:00+00:00,5.67,6.361,5.51,6.11,204496,4.793803468234034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.834052197055707,4.922437743625155,,6.175303167335932,,4.638684508127281,,,,"rgba(38, 166, 154, 1.0)"
2021-11-03 00:00:00+00:00,5.89,6.0,5.56,5.62,92410,4.822632562729846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.842640107446371,4.929726875687951,,6.131002317016061,,4.65040580188475,,,,"rgba(38, 166, 154, 1.0)"
