date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_66,aVWAP_QQEMOD_bear_dot_c0_98,aVWAP_QQEMOD_bear_dot_c0_192,aVWAP_QQEMOD_bear_dot_c0_229,aVWAP_QQEMOD_bear_dot_c0_264,aVWAP_QQEMOD_bear_dot_c0_301,aVWAP_QQEMOD_bear_dot_c0_361,aVWAP_QQEMOD_bear_dot_c0_424,aVWAP_QQEMOD_bear_dot_c0_445,aVWAP_QQEMOD_bear_dot_c0_457,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2024-08-20 00:00:00+00:00,36.15,36.49,35.56,35.99,34661,,,,,,,,,,,,,,,,,,,,,,,,36.141060414857115,,,,,,,"rgba(239, 83, 80, 0.5)"
2024-08-21 00:00:00+00:00,35.73,36.5,35.56,36.5,18054,,,,,,,,,,,,,,,,,,,,,,,,36.13393784042104,,,,,,,"rgba(239, 83, 80, 0.5)"
2024-08-22 00:00:00+00:00,36.37,36.735,35.28,35.28,44829,,,,,,,,,,,,,,,,,,,,,,,,36.13350452287162,,,,,,,"rgba(239, 83, 80, 0.5)"
2024-08-23 00:00:00+00:00,36.93,37.62,36.04,36.66,31151,,,,,,,,,,,,,,,,,,,,,,,,36.17071585715758,,,,,,,#000000
2024-08-26 00:00:00+00:00,36.89,37.045,36.75,37.0,45803,,,,,,,,,,,,,,,,,,,,,,,,36.221227279108355,,,,,,,#000000
2024-08-27 00:00:00+00:00,36.54,36.99,35.61,36.95,17214,,,,,,,,,,,,,,,,,,,,,,,,36.22528244008759,,,,,,,#000000
2024-08-28 00:00:00+00:00,36.44,36.44,36.1388,36.36,12036,,,,,,,,,,,,,,,,,,,,,,,,36.22728810486574,,,,,,,#000000
2024-08-29 00:00:00+00:00,36.67,36.91,36.01,36.2,35246,,,,,,,,,,,,,,,,,,,,,,,,36.242080682716214,,,,,,,#000000
2024-08-30 00:00:00+00:00,36.9,36.9,36.18,36.78,32966,,,,,,,,,,,,,,,,,,,,,,,,36.26034711560898,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-03 00:00:00+00:00,36.93,37.71,36.3,36.3,47247,,,,,,,,,,,,,,,,,,,,,,,,36.30277048519049,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-04 00:00:00+00:00,37.02,37.67,36.75,37.2,61359,,,,,,,,,,,,,,,,,,,,,,,,36.36278247562114,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-05 00:00:00+00:00,36.98,37.36,36.3,36.87,74507,,,,,,,,,,,,,,,,,,,,,,,,36.40389468733496,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-06 00:00:00+00:00,36.66,37.17,36.18,36.68,35503,,,,,,,,,,,,,,,,,,,,,,,,36.41360590318322,,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-09 00:00:00+00:00,38.08,39.18,36.99,37.05,65400,,,,,,,,,,,,,,,,,,,,,,,,36.51878325380832,38.083333333333336,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-10 00:00:00+00:00,37.56,38.21,37.09,37.78,55402,,,,,,,,,,,,,,,,,,,,,,,,36.57456856919489,37.87084021787719,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-11 00:00:00+00:00,37.22,38.04,36.375,37.75,54132,,,,,,,,,,,,,,,,,,,,,,,,36.60461555913927,37.6668639601221,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-12 00:00:00+00:00,36.98,37.52,36.64,37.4,72638,,,,,,,,,,,,,,,,,,,,,,,,36.63092593454165,37.48489713430167,,,,,,"rgba(38, 166, 154, 0.5)"
2024-09-13 00:00:00+00:00,34.59,37.1,33.77,36.83,86918,,,,,,,,,,,,,,,,,,,,,,,,36.5326886051656,36.879034888935394,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-16 00:00:00+00:00,35.97,36.21,34.6,34.6,40698,,,,,,,,,,,,,,,,,,,,,,,,36.504328916809335,36.73957018881201,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-17 00:00:00+00:00,36.78,37.79,35.62,36.39,83193,,,,,,,,,,,,,,,,,,,,,,,,36.5174464922804,36.737833265340406,,,,,,#000000
2024-09-18 00:00:00+00:00,37.0,37.51,36.24,36.31,172906,,,,,,,,,,,,,,,,,,,,,,,,36.56047751116125,36.78681473983571,,,,,,#000000
2024-09-19 00:00:00+00:00,36.39,37.93,35.8,37.425,137205,,,,,,,,,,,,,,,,,,,,,,,,36.57199615949019,36.77250526572387,,,,,,#000000
2024-09-20 00:00:00+00:00,35.91,37.27,35.6,35.88,782849,,,,,,,,,,,,,,,,,,,,,,,,36.475234038483904,36.51388112392225,,,,,,#000000
2024-09-23 00:00:00+00:00,35.78,36.95,34.94,36.46,137711,,,,,,,,,,,,,,,,,,,,,,,,36.44495748238726,36.463015139064204,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-24 00:00:00+00:00,35.82,36.4,35.71,36.0,107369,,,,,,,,,,,,,,,,,,,,,,,,36.42680109649874,36.43394692558148,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-25 00:00:00+00:00,34.38,36.56,34.1,35.45,62243,,,,,,,,,,,,,,,,,,,,,,,,36.39572989708913,36.386373371769544,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-26 00:00:00+00:00,33.61,35.04,33.13,34.61,52874,,,,,,,,,,,,,,,,,,,,,,,,36.35046922488876,36.31833677907528,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-27 00:00:00+00:00,34.59,35.33,33.69,34.04,44945,,,,,,,,,,,,,,,,,,,,,,,,36.32263988229166,36.27740764081944,,,,,,"rgba(239, 83, 80, 0.5)"
2024-09-30 00:00:00+00:00,35.03,35.85,34.0,34.55,58107,,,,,,,,,,,,,,,,,,,,,,,,36.29613592952668,36.2394095341153,,,,,,"rgba(239, 83, 80, 0.5)"
2024-10-01 00:00:00+00:00,34.45,35.2,34.26,34.5,23265,,,,,,,,,,,,,,,,,,,,,,,,36.28331249513264,36.22111195513584,,,,,,"rgba(239, 83, 80, 0.5)"
2024-10-02 00:00:00+00:00,37.75,38.05,35.49,35.84,126925,,,,,,,,,,,,,,,,,,,,,,,,36.31621473154242,36.27244732490138,,,,,,#000000
2024-10-03 00:00:00+00:00,37.99,38.8,37.1,37.1,134577,,,,,,,,,,,,,,,,,,,,,,,,36.383956294211394,36.37141167291552,37.96333333333334,,,,,"rgba(38, 166, 154, 0.5)"
2024-10-04 00:00:00+00:00,37.12,38.5999,37.0,38.49,77241,,,,,,,,,,,,,,,,,,,,,,,,36.41138354551768,36.4104738349944,37.82110479421013,,,,,"rgba(38, 166, 154, 0.5)"
2024-10-07 00:00:00+00:00,35.03,36.99,34.93,36.65,52102,,,,,,,,,,,,,,,,,,,,,,,,36.39972132423238,36.39415967196443,37.39249422287057,,,,,#000000
2024-10-08 00:00:00+00:00,35.16,35.415,34.14,34.67,64048,,,,,,,,,,,,,,,,,,,,,,,,36.372097241282596,36.35589760188355,36.90671808011757,,,,,#000000
2024-10-09 00:00:00+00:00,35.88,36.23,35.14,35.16,112622,,,,,,,,,,,,,,,,,,,,,,,,36.35251714987739,36.32970654275593,36.611042046573914,,,,,#000000
2024-10-10 00:00:00+00:00,35.91,37.02,35.56,35.74,69709,,,,,,,,,,,,,,,,,,,,,,,,36.348901996759615,36.32537107824978,36.54988314426117,,,,,#000000
2024-10-11 00:00:00+00:00,36.15,36.87,35.7,36.25,61849,,,,,,,,,,,,,,,,,,,,,,,,36.34708639398533,36.32344186570978,36.51638488403933,,,,,#000000
2024-10-14 00:00:00+00:00,35.85,36.45,35.78,36.17,40495,,,,,,,,,,,,,,,,,,,,,,,,36.34362653818884,36.31911486485854,36.484015071256835,,,,,#000000
2024-10-15 00:00:00+00:00,35.09,36.3694,35.0,36.24,57888,,,,,,,,,,,,,,,,,,,,,,,,36.33059681158271,36.30211484655475,36.39789514235733,,,,,#000000
2024-10-16 00:00:00+00:00,35.48,36.14,35.16,35.27,88440,,,,,,,,,,,,,,,,,,,,,,,,36.31386335196411,36.28067504643864,36.3041426190197,,,,,#000000
2024-10-17 00:00:00+00:00,35.73,36.2675,34.7,35.77,71623,,,,,,,,,,,,,,,,,,,,,,,,36.3003620523835,36.263582320115404,36.24047742764014,,,,,#000000
2024-10-18 00:00:00+00:00,35.74,36.01,35.27,35.89,75177,,,,,,,,,,,,,,,,,,,,,,,,36.288704004782446,36.249131119637276,36.193405715719905,,,,,#000000
2024-10-21 00:00:00+00:00,35.97,36.29,35.505,35.6102,99562,,,,,,,,,,,,,,,,,,,,,,,,36.279883508654805,36.23884662319609,36.166494350827044,,,,,#000000
2024-10-22 00:00:00+00:00,35.47,36.335,35.19,35.95,47867,,,,,,,,,,,,,,,,,,,,,,,,36.27286040274142,36.230310735368164,36.14370188017471,,,,,#000000
2024-10-23 00:00:00+00:00,35.16,35.78,34.5,35.46,72465,,,,,,,,,,,,,,,,,,,,,,,,36.25371800997492,36.2064457969059,36.079517458746615,,,,,"rgba(239, 83, 80, 0.5)"
2024-10-24 00:00:00+00:00,34.76,35.47,34.51,35.46,38494,,,,,,,,,,,,,,,,,,,,,,,,36.24172374625553,36.19149296323344,36.04095649609146,,,,,"rgba(239, 83, 80, 0.5)"
2024-10-25 00:00:00+00:00,34.92,35.88,34.76,35.1,42258,,,,,,,,,,,,,,,,,,,,,,,,36.23146036222768,36.178897452012855,36.0110326972625,,,,,"rgba(239, 83, 80, 0.5)"
2024-10-28 00:00:00+00:00,35.0,35.23,34.0,35.07,65553,,,,,,,,,,,,,,,,,,,,,,,,36.20933789411944,36.1515153221891,35.945699791294864,,,,,"rgba(239, 83, 80, 0.5)"
2024-10-29 00:00:00+00:00,34.41,35.9937,34.25,34.44,37781,,,,,,,,,,,,,,,,,,,,,,,,36.198083809018,36.13773890541391,35.915090407845966,,,,,"rgba(239, 83, 80, 1.0)"
2024-10-30 00:00:00+00:00,35.21,35.41,34.0,34.0,80869,,,,,,,,,,,,,,,,,,,,,,,,36.17442537727616,36.108979493193466,35.85450890257583,,,,,"rgba(239, 83, 80, 0.75)"
2024-10-31 00:00:00+00:00,34.92,35.7828,34.63,35.48,49090,,,,,,,,,,,,,,,,,,,,,,,,36.16301987817665,36.09538697775091,35.829155098897225,,,,,"rgba(239, 83, 80, 0.75)"
2024-11-01 00:00:00+00:00,33.48,35.0,33.29,35.0,63974,,,,,,,,,,,,,,,,,,,,,,,,36.132148928966636,36.0575087377442,35.74807221071714,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-04 00:00:00+00:00,32.88,33.618,31.81,33.0,96255,32.76933333333333,,,,,,,,,,,,,,,,,,,,,,,36.06382529044972,35.97343783536037,35.56886630934054,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-05 00:00:00+00:00,34.67,34.94,33.08,33.26,50921,33.27470518291025,,,,,,,,,,,,,,,,,,,,,,,36.044324308591776,35.950171070672305,35.52756879693008,,,,,"rgba(239, 83, 80, 0.75)"
2024-11-06 00:00:00+00:00,35.64,35.98,35.01,35.11,57906,33.91526447957402,,,,,,,,,,,,,,,,,,,,,,,36.038338335636766,35.94408921543724,35.52810301943039,,,,,"rgba(239, 83, 80, 0.75)"
2024-11-07 00:00:00+00:00,35.8,36.51,35.33,35.33,64323,34.384363727473506,,,,,,,,,,,,,,,,,,,,,,,36.0362643418059,35.9430423521199,35.54086891526595,,,,,#000000
2024-11-08 00:00:00+00:00,35.86,36.14,35.46,35.59,79784,34.71238323658534,,,,,,,,,,,,,,,,,,,,,,,36.032806886482945,35.9405989327849,35.55288819260683,,,,,#000000
2024-11-11 00:00:00+00:00,36.0,36.3,35.6,36.1516,72557,34.928169617099705,,,,,,,,,,,,,,,,,,,,,,,36.03185905299393,35.94106135319052,35.56848082632624,,,,,"rgba(38, 166, 154, 1.0)"
2024-11-12 00:00:00+00:00,35.73,38.01,35.35,36.75,53204,35.08893696178545,,,,,,,,,,,,,,,,,,,,,,,36.03530605348202,35.94648358674756,35.589853820413474,,,,,"rgba(38, 166, 154, 1.0)"
2024-11-13 00:00:00+00:00,35.02,35.8,34.7,35.71,33562,35.09450715682881,,,,,,,,,,,,,,,,,,,,,,,36.02968847734084,35.940271324861186,35.58290655454703,,,,,#000000
2024-11-14 00:00:00+00:00,35.34,35.96,35.18,35.18,23568,35.1121727998296,,,,,,,,,,,,,,,,,,,,,,,36.02724504795564,35.93776368904442,35.58186956711746,,,,,#000000
2024-11-15 00:00:00+00:00,35.54,35.73,35.16,35.61,33266,35.13362029034727,,,,,,,,,,,,,,,,,,,,,,,36.02372733267033,35.93414074575068,35.58017810798618,,,,,#000000
2024-11-18 00:00:00+00:00,36.14,36.14,35.34,35.54,37466,35.17959497046066,,,,,,,,,,,,,,,,,,,,,,,36.02265286120872,35.933607366377956,35.58539214763917,,,,,"rgba(38, 166, 154, 1.0)"
2024-11-19 00:00:00+00:00,36.0,36.11,35.4,35.91,60998,35.239973782658694,,,,,,,,,,,,,,,,,,,,,,,36.020514402207276,35.93224245067757,35.59246355965306,,,,,"rgba(38, 166, 154, 1.0)"
2024-11-20 00:00:00+00:00,36.0,36.14,35.69,35.82,38875,35.278886101169086,,,,,,,,,,,,,,,,,,,,,,,36.0199529471667,35.93234108791534,35.59864569077067,,,,,"rgba(38, 166, 154, 1.0)"
2024-11-21 00:00:00+00:00,36.0,36.53,35.75,35.75,83099,35.36501632340015,,,,,,,,,,,,,,,,,,,,,,,36.02107653825668,35.93534457909993,35.616600974884406,,,,,"rgba(38, 166, 154, 1.0)"
2024-11-22 00:00:00+00:00,37.35,38.7418,35.74,35.74,86883,35.555400566844696,,,,,,,,,,,,,,,,,,,,,,,36.04087015134926,35.96101884763217,35.67731743356375,37.27726666666666,,,,"rgba(38, 166, 154, 1.0)"
2024-11-25 00:00:00+00:00,37.36,38.1099,36.86,37.16,45794,35.64953027582735,,,,,,,,,,,,,,,,,,,,,,,36.052421499307016,35.9758173418503,35.710705775569444,37.33457373923136,,,,"rgba(38, 166, 154, 1.0)"
2024-11-26 00:00:00+00:00,37.13,38.115,36.88,37.07,42926,35.72657262545329,,,,,,,,,,,,,,,,,,,,,,,36.062554652046565,35.98878996554461,35.7396872912653,37.344455903372946,,,,"rgba(38, 166, 154, 1.0)"
2024-11-27 00:00:00+00:00,37.46,37.59,36.85,36.85,30613,35.77512840389784,,,,,,,,,,,,,,,,,,,,,,,36.0692792777085,35.99740285747657,35.75882667467783,37.337856373899214,,,,"rgba(38, 166, 154, 1.0)"
2024-11-29 00:00:00+00:00,37.79,38.16,37.2,37.2,47161,35.863242647995186,,,,,,,,,,,,,,,,,,,,,,,36.08295638464144,36.014626446973445,35.79513785049161,37.40836424247925,,,,"rgba(38, 166, 154, 1.0)"
2024-12-02 00:00:00+00:00,37.88,38.2703,37.54,38.01,62242,35.97816025941457,,,,,,,,,,,,,,,,,,,,,,,36.102615235824864,36.03918649687718,35.845350983786716,37.504680192045896,,,,"rgba(38, 166, 154, 1.0)"
2024-12-03 00:00:00+00:00,38.01,38.1,37.43,37.98,88992,36.117846768677616,,,,,,,,,,,,,,,,,,,,,,,36.12922950587195,36.07229123921893,35.911459321831316,37.5798982665655,,,,"rgba(38, 166, 154, 1.0)"
2024-12-04 00:00:00+00:00,37.3,38.4,37.01,38.4,47273,36.17331207900664,,,,,,,,,,,,,,,,,,,,,,,36.140814771269845,36.08672240133369,35.94005987859275,37.57886277791056,,,,"rgba(38, 166, 154, 0.75)"
2024-12-05 00:00:00+00:00,37.95,38.11,36.9,37.62,160821,36.343508983052416,,,,,,,,,,,,,,,,,,,,,,,36.18108840738296,36.13644536831111,36.03499920518177,37.59840958949793,,,,"rgba(38, 166, 154, 0.75)"
2024-12-06 00:00:00+00:00,37.81,38.14,37.09,38.14,96720,36.429962054936794,,,,,,,,,,,,,,,,,,,,,,,36.204713312966746,36.165357463243716,36.0880536078813,37.60953328052061,,,,"rgba(38, 166, 154, 0.75)"
2024-12-09 00:00:00+00:00,37.39,38.09,36.43,38.0,129292,36.499472581139266,,,,,,,,,,,,,,,,,,,,,,,36.22738280209341,36.19315495976893,36.13828271717731,37.56233118068034,,,,"rgba(38, 166, 154, 0.75)"
2024-12-10 00:00:00+00:00,37.47,38.09,36.5,36.99,80339,36.539709975246936,,,,,,,,,,,,,,,,,,,,,,,36.24163675310645,36.21050137649015,36.16870666022756,37.54406169758245,,,37.35333333333333,"rgba(38, 166, 154, 0.75)"
2024-12-11 00:00:00+00:00,36.58,38.005,36.56,37.78,77008,36.56169168612212,,,,,,,,,,,,,,,,,,,,,,,36.25130833068666,36.2223391874875,36.189323805591705,37.50573579696352,,,37.204061723451986,"rgba(38, 166, 154, 0.75)"
2024-12-12 00:00:00+00:00,36.29,36.67,35.88,36.6,170280,36.537120315641864,,,,,,,,,,,,,,,,,,,,,,,36.2520493122457,36.224086064534376,36.19379174030107,37.32678491154125,,,36.72379230039038,#000000
2024-12-13 00:00:00+00:00,35.91,36.51,35.425,36.37,76944,36.51479305196332,,,,,,,,,,,,,,,,,,,,,,,36.2485458974076,36.220362083123895,36.18844561629315,37.24147597408378,,,36.576310363323124,"rgba(239, 83, 80, 1.0)"
2024-12-16 00:00:00+00:00,35.3,35.6,34.82,35.6,81852,36.4653623946354,,,,,,,,,,,,,,,,,,,,,,,36.236320095644366,36.20647746467851,36.1669682747433,37.11784766957957,,,36.35144501801929,"rgba(239, 83, 80, 1.0)"
2024-12-17 00:00:00+00:00,35.5,35.5,34.3,34.86,55642,36.430296998814406,,,,,,,,,,,,,,,,,,,,,,,36.227032749020076,36.19592625601469,36.15079274208387,37.03653354466286,,,36.22298643151651,"rgba(239, 83, 80, 1.0)"
2024-12-18 00:00:00+00:00,34.81,35.6369,34.595,35.16,81241,36.379107509452545,,,,,,,,,,,,,,,,,,,,,,,36.21272747985628,36.179695833338265,36.12617402723344,36.92414450855653,,,36.06540416098459,"rgba(239, 83, 80, 1.0)"
2024-12-19 00:00:00+00:00,34.54,35.17,34.23,34.98,63223,36.33171301115375,34.64666666666667,,,,,,,,,,,,,,,,,,,,,,36.19848608281449,36.163486651925176,36.101653475009314,36.82974073264248,,,35.93475150013085,"rgba(239, 83, 80, 1.0)"
2024-12-20 00:00:00+00:00,34.94,35.33,34.49,34.49,116152,,34.82366019047619,,,,,,,,,,,,,,,,,,,,,,36.1774775461317,36.13979212281466,36.066737145012496,36.694599709211296,,,35.78791182628383,"rgba(239, 83, 80, 1.0)"
2024-12-23 00:00:00+00:00,35.0,35.21,34.5,35.0,65474,,34.84496523707809,,,,,,,,,,,,,,,,,,,,,,36.16578372886356,36.126652319859595,36.04767652925761,36.62588842055331,,,35.72119920901221,"rgba(239, 83, 80, 1.0)"
2024-12-24 00:00:00+00:00,35.2,35.75,35.04,35.1,71053,,34.954059750597764,,,,,,,,,,,,,,,,,,,,,,36.157541568113864,36.11756968731988,36.035139488840485,36.574099531851274,,,35.691604191297344,"rgba(239, 83, 80, 1.0)"
2024-12-26 00:00:00+00:00,36.34,36.45,35.02,35.13,58296,,35.10713927742354,,,,,,,,,,,,,,,,,,,,,,36.15576880736904,36.11589319507549,36.033748067518744,36.5538624327718,,,35.70592610084771,"rgba(239, 83, 80, 0.75)"
2024-12-27 00:00:00+00:00,36.48,37.0,36.06,36.06,24355,,35.193069771565305,,,,,,,,,,,,,,,,,,,,,,36.15696376839773,36.11742604136975,36.03656256759366,36.55333190554968,,,35.72516985477774,#000000
2024-12-30 00:00:00+00:00,36.81,36.97,35.7101,36.25,48184,,35.33367625575376,,,,,,,,,,,,,,,,,,,,,,36.159195253119286,36.12029810068865,36.041843667629934,36.55190231160544,,,35.75991183105102,#000000
2024-12-31 00:00:00+00:00,37.78,38.01,36.71,36.71,52120,,35.560011244638574,,,,,,,,,,,,,,,,,,,,,,36.16865423666328,36.13150755169136,36.05972434658683,36.577102656103385,,,35.84073199297546,"rgba(38, 166, 154, 1.0)"
2025-01-02 00:00:00+00:00,37.81,38.19,36.95,37.8,46724,,35.73899957928643,,,,,,,,,,,,,,,,,,,,,,36.177963879210544,36.14248738242019,36.07701613030144,36.60207274756376,,37.65,35.91305398676975,"rgba(38, 166, 154, 1.0)"
2025-01-03 00:00:00+00:00,38.0,38.04,37.55,37.55,73784,,35.992068192638165,,,,,,,,,,,,,,,,,,,,,,36.19452558458316,36.16191485629453,36.1071707793012,36.64678370537673,,37.780618603467545,36.02885246545546,"rgba(38, 166, 154, 1.0)"
2025-01-06 00:00:00+00:00,37.87,38.1,37.47,37.87,79533,,36.19932401599852,,,,,,,,,,,,,,,,,,,,,,36.21149294729219,36.18176956684453,36.137661647944334,36.689718727786286,,37.79362544011811,36.136192268439665,"rgba(38, 166, 154, 1.0)"
2025-01-07 00:00:00+00:00,37.73,37.99,37.13,37.99,35219,,36.26732052175153,,,,,,,,,,,,,,,,,,,,,,36.217984785302015,36.189368467985126,36.149274137879786,36.70458398203211,,37.76713427697016,36.17460389682017,"rgba(38, 166, 154, 1.0)"
2025-01-08 00:00:00+00:00,37.55,37.84,37.02,37.55,130043,,36.44830557936802,,,,,,,,,,,,,,,,,,,,,,36.23898439263782,36.213929910512576,36.18648474008686,36.74737382067533,,37.66135843395756,36.28785502017077,"rgba(38, 166, 154, 1.0)"
2025-01-10 00:00:00+00:00,37.82,37.8992,36.68,37.69,44273,,36.49792299120207,,,,,,,,,,,,,,,,,,,,,,36.24595342230056,36.22205489414144,36.198644957356954,36.76080307059064,,37.640284458073715,36.3219193887688,"rgba(38, 166, 154, 1.0)"
2025-01-13 00:00:00+00:00,37.72,38.03,37.315,38.0,53198,,36.563777200748866,,,,,,,,,,,,,,,,,,,,,,36.25572723072741,36.23339600955834,36.21545938359613,36.78116189859058,,37.645807897303364,36.36778271899766,"rgba(38, 166, 154, 1.0)"
2025-01-14 00:00:00+00:00,37.85,38.01,37.2,37.56,86606,,36.65655103441938,,,,,,,,,,,,,,,,,,,,,,36.271340482897145,36.25146791909302,36.24200575829853,36.81240254535387,,37.65224900287597,36.43611674520687,"rgba(38, 166, 154, 1.0)"
2025-01-15 00:00:00+00:00,38.0,38.04,37.807,37.9,106901,,36.77615932959237,,,,,,,,,,,,,,,,,,,,,,36.293635081396154,36.2771301141352,36.27919613715785,36.85882819685147,,37.70058649602838,36.52705507827816,"rgba(38, 166, 154, 1.0)"
2025-01-16 00:00:00+00:00,38.35,38.4,37.7901,38.0,139600,,36.92752648721209,,,,,,,,,,,,,,,,,,,,,,36.32581320913842,36.313968965591364,36.33178131959529,36.925732885742846,,37.784682960811146,36.64736293586939,"rgba(38, 166, 154, 1.0)"
2025-01-17 00:00:00+00:00,41.57,42.2562,38.48,38.48,113520,,37.23716705106593,,,,,,,,,,,,,,,,,,,,,,36.38659871912532,36.38301160997519,36.42939901235506,37.07772407086042,,38.15718024010677,36.87765741220393,"rgba(38, 166, 154, 1.0)"
