date,Close,High,Low,Open,Volume,aVWAP_QQEMOD_bear_dot_c0_71,aVWAP_QQEMOD_bear_dot_c0_159,aVWAP_QQEMOD_bear_dot_c0_245,aVWAP_QQEMOD_bear_dot_c0_309,aVWAP_QQEMOD_bear_dot_c0_338,aVWAP_QQEMOD_bear_dot_c0_369,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_valley_c0_2,aVWAP_price_maxima_minima_valley_c0_3,aVWAP_price_maxima_minima_valley_c0_4,aVWAP_price_maxima_minima_valley_c0_5,aVWAP_price_maxima_minima_valley_c0_6,aVWAP_price_maxima_minima_valley_c0_7,aVWAP_price_maxima_minima_valley_c0_8,aVWAP_price_maxima_minima_valley_c0_9,aVWAP_price_maxima_minima_valley_c0_10,aVWAP_price_maxima_minima_peak_c0_1,aVWAP_price_maxima_minima_peak_c0_2,aVWAP_price_maxima_minima_peak_c0_3,aVWAP_price_maxima_minima_peak_c0_4,aVWAP_price_maxima_minima_peak_c0_5,aVWAP_price_maxima_minima_peak_c0_6,aVWAP_price_maxima_minima_peak_c0_7,aVWAP_price_maxima_minima_peak_c0_8,aVWAP_price_maxima_minima_peak_c0_9,aVWAP_price_maxima_minima_peak_c0_10,color
2025-01-15 00:00:00+00:00,23.9290169774,24.9600361186,23.8634066684,24.9600361186,1417950,,,,,,,,,,24.642249555881577,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-16 00:00:00+00:00,24.4070349429,24.8100696981,23.7115656676,23.8915253723,1105170,,,,,,,,,,24.57649464093372,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-17 00:00:00+00:00,23.7603047543,24.4632723506,23.5166093209,24.2476956211,1357359,,,,,,,,,,24.446971640366932,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-21 00:00:00+00:00,23.7321860505,23.9571356813,23.2354222824,23.94776278,1350440,,,,,,,,,,24.315923895846492,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-22 00:00:00+00:00,23.0760829606,23.9852543851,22.9448623426,23.8071692607,1793002,,,,,,,,,,24.141727170811755,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-23 00:00:00+00:00,23.4041345055,23.9382961497,22.8323875272,23.0104726516,2661949,,,,,,,,,,23.985171352576113,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-24 00:00:00+00:00,23.9665085826,24.3320517326,23.3900751536,23.4322532094,1159611,,,,,,,,,,23.977757383925354,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-27 00:00:00+00:00,23.7321860505,23.9008982736,23.0385913555,23.7603047543,1423768,,,,,,,,,,23.93872056629741,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-28 00:00:00+00:00,23.057337158,23.8727795697,22.7988325406,23.8727795697,1104711,,,,,,,,23.24298308943333,,23.8919766562881,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-29 00:00:00+00:00,23.2354222824,23.5728467286,23.0105663806,23.1979306773,1033945,,,,,,,,23.25746840291298,,23.855353481331544,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-30 00:00:00+00:00,23.9102711749,23.9758814838,23.450999012,23.6572028402,1205199,,,,,,,,23.44545810055328,,23.850431003057658,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-01-31 00:00:00+00:00,25.0162735263,25.7153982331,24.2008311147,24.7819509942,1653081,,,,,,,,23.95228687300223,,23.942054263524394,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-02-03 00:00:00+00:00,24.2758143249,24.8006967968,24.0368053422,24.3133059301,1207122,,,,,,,,24.033776305263036,,23.966096588690224,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-02-04 00:00:00+00:00,24.7350864878,25.1193754405,24.1539666082,24.2664414236,1086867,,,,,,,,24.12854085358684,,23.99988014990982,,,,,,,,,,,,,,,,,#000000
2025-02-05 00:00:00+00:00,25.4099353803,25.5692747021,24.6882219814,25.0162735263,2094644,,,,,,,,24.372682421160228,,24.103462407547294,,,,,,,,,,,,,,,,,#000000
2025-02-06 00:00:00+00:00,25.6348850111,25.6630037149,25.0350193289,25.4849185905,1065737,,,,,,,,24.481957316095684,,24.158872673059683,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-07 00:00:00+00:00,25.6442579124,26.2441235945,25.3911895777,25.6067663072,1400886,,,,,,,,24.633000415641405,,24.24135867617476,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-10 00:00:00+00:00,25.4099353803,25.6208256591,25.0443922302,25.6067663072,1012309,,,,,,,,24.690080963056936,,24.281453768192687,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-11 00:00:00+00:00,24.9319174148,25.3068334661,24.8616206552,25.2412231572,753141,,,,,,,,24.709071821123672,,24.301013612437448,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-12 00:00:00+00:00,25.4755456892,25.5317830969,24.3882891403,24.3882891403,681158,,,,,,,,24.729212963152182,25.131872642133338,24.320109784929556,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-13 00:00:00+00:00,25.766105629,26.1129029765,25.5317830969,25.6536308136,495576,,,,,,,,24.765202251208386,25.41476630068743,24.344508286603567,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-14 00:00:00+00:00,25.9910552599,26.3659713112,25.7098682213,25.8785804444,1676969,,,,,,,,24.893188826906893,25.771780422061628,24.432960798403013,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-18 00:00:00+00:00,26.5721751394,26.5815480407,25.8410888393,26.159767483,873189,,,,,,,,24.965604050759236,25.90294381392891,24.48368767242285,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-19 00:00:00+00:00,27.0314473023,27.0970576113,26.4878190279,26.656531251,847837,,,,,,,,25.054454732854474,26.08255953313176,24.54408071531475,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-20 00:00:00+00:00,27.5188381691,27.5282110704,26.8158705728,26.9845827959,743822,,,,,,,,25.142175231121485,26.25109515805825,24.60362200317435,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-21 00:00:00+00:00,27.1814137229,27.7156690961,27.0501931049,27.5563297742,736767,,,,,,,,25.22357754822918,26.380635657922596,24.660696195049628,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-24 00:00:00+00:00,26.2441235945,27.0595660062,26.1972590881,27.0595660062,991494,,,,,,,,25.284836304068897,26.39747484261132,24.711358870336724,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-25 00:00:00+00:00,26.6377854484,26.6846499549,25.9111981409,26.2347506932,832321,,,,,,,,25.32844775110107,26.398925896075824,24.749769018124542,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-26 00:00:00+00:00,26.8158705728,27.0970576113,26.4503274228,26.8346163754,806386,,,,,,,,25.38120988694312,26.43502550290134,24.793428885223147,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-27 00:00:00+00:00,26.0379197663,26.9002266844,26.028546865,26.656531251,665944,,,,,,,,25.40849294539024,26.426993096382635,24.820006228445543,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-02-28 00:00:00+00:00,26.4531392931,26.4768853787,25.6552708189,26.0352081876,1103982,,,,,,,,25.444566356746535,26.40250753276234,24.85852542754553,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-03-03 00:00:00+00:00,25.1613522397,26.4721361616,25.0806155488,26.3961486878,1292196,,,,,,,,25.451026073939996,26.311085331388387,24.881155937618306,,,,,,,,,,,,,,,,,#000000
2025-03-04 00:00:00+00:00,25.351320924,26.0114621021,24.7054273973,24.7054273973,1389015,,,,,,,,25.446096203793243,26.210106023983816,24.896827820249374,25.35607014113333,,,,,,,,,,,,,,,,#000000
2025-03-05 00:00:00+00:00,25.9687191481,26.1016022428,25.2468381476,25.351320924,739046,,,,,,,,25.454867182970418,26.18679225911356,24.911935463320024,25.500651029199695,,,,,,,,,,,,,,,,#000000
2025-03-06 00:00:00+00:00,25.6077786479,25.7597535953,25.2563365819,25.5317911741,824960,,,,,,,,25.457384814112977,26.15056845730381,24.923828223863744,25.51200387845799,,,,,,,,,,,,,,,,#000000
2025-03-07 00:00:00+00:00,26.2821674772,26.3771518194,25.4273083978,25.5602864768,739529,,,,,,,,25.471929402825925,26.14473982625962,24.942235759029394,25.615520918941797,,,,,,,,,,,,,,,,#000000
2025-03-10 00:00:00+00:00,27.1750202936,27.2700046358,26.2156784377,26.2156784377,1382440,,,,,,,,25.53619011113041,26.205728708568827,25.000962153829686,25.96184807395544,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-03-11 00:00:00+00:00,26.8805688329,27.630945136,26.3962436722,27.1655218594,1208096,,,,,,,,25.59089362512712,26.25688638485962,25.051570281302077,26.155549276566312,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-03-12 00:00:00+00:00,27.4789701885,27.7259294782,26.5671205037,26.8045813592,1197827,,,,,,,,25.651665183876613,26.319208825772197,25.106404436786278,26.331965543526636,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-13 00:00:00+00:00,26.8995657013,27.9348950309,26.8758196158,27.545459228,1094572,,,,,,,,25.702783665640027,26.368626713101502,25.15372371091074,26.447453216210025,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-14 00:00:00+00:00,26.8045813592,27.1512742081,26.6906001486,27.0990328199,678139,,,,,,,,25.72588594320976,26.385208640919295,25.17718630162127,26.479309506709917,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-17 00:00:00+00:00,27.0135469119,27.2605062015,26.7950829249,26.8805688329,786006,,,,,,,,25.754683502283783,26.408219484144784,25.20577868910306,26.521878767945207,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-18 00:00:00+00:00,27.27950307,27.5074654912,26.9090641355,26.9660547408,914359,,,,,,,,25.791876087009673,26.441399528670402,25.24164410628531,26.58115541183518,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-19 00:00:00+00:00,27.5264623596,27.6641896558,26.9755531751,27.1750202936,802529,,,,,,,,25.826398270821382,26.473745473889345,25.27449036529574,26.63628279651412,,,27.3887350635,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-20 00:00:00+00:00,27.8304122545,28.06787311,27.3364936753,27.4694717543,730634,,,,,,,,25.86343001903305,26.512069216359606,25.308424852875866,26.70115048384374,,,27.558479221124784,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-21 00:00:00+00:00,27.8969012941,27.9253965967,27.5359607938,27.6214467018,839372,,,,,,,,25.905139722268178,26.55471766376603,25.346916309517763,26.769485233821438,,,27.639003617495224,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-24 00:00:00+00:00,27.630945136,28.419315176,27.6214467018,27.8874028598,715143,,,,,,,,25.94117057097011,26.591761105778435,25.380144596971032,26.826582102098254,,,27.697269157370258,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-25 00:00:00+00:00,27.5834529649,27.7734216492,27.27950307,27.7449263466,907446,,,,,,,,25.977281872865778,26.624178138435205,25.415451467885262,26.870219619081453,,,27.66278729569661,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-03-26 00:00:00+00:00,26.6431079775,27.6499420044,26.2251768719,27.4884686227,1184838,,,,,,,,26.00189632534744,26.633324447075456,25.44513559826114,26.867956958804854,,,27.4744519467389,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-03-27 00:00:00+00:00,26.6336095433,26.8805688329,26.3106627799,26.6716032801,1185311,,,,,,,,26.018735059286513,26.632303182380415,25.468896918195103,26.85018498336279,,,27.313157579697346,,,,,,,,,,,,,#000000
2025-03-28 00:00:00+00:00,26.5576220695,27.1085312541,26.4816345958,26.8235782276,1776907,,,,,,,,26.046598506889936,26.637120870119762,25.505951885372244,26.837692433047255,,,27.182821588684927,,,,,,,,,,,,,#000000
2025-03-31 00:00:00+00:00,26.5196283327,26.7570891881,26.0827003587,26.2156784377,1393501,,,,,,,,26.058953006353,26.62916801972645,25.527521528865503,26.811539001343537,,,27.0761891406734,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2025-04-01 00:00:00+00:00,27.1655218594,27.2700046358,26.3296596483,26.624111109,1246853,,,,,,,,26.081791928496035,26.64006213014714,25.555362359018112,26.817859716686016,,,27.05832789898795,,,,,,,,,,,,,#000000
2025-04-02 00:00:00+00:00,27.0420422146,27.1180296883,26.2916659115,26.7000985828,1260281,,,,,,,,26.100957327928025,26.646489096723027,25.580328291063314,26.81782608012295,,,27.033098663571828,,,,,,,,,,,,,#000000
2025-04-03 00:00:00+00:00,26.8615719645,27.6974341755,26.8520735302,27.061039083,2967014,,,,,,,,26.160846004077538,26.68508297640758,25.649609195427956,26.85430269858136,,,27.053642236320105,,,,,,,,,,,,,#000000
2025-04-04 00:00:00+00:00,24.296994726,26.6146126748,24.2684994233,26.5196283327,1599718,,,,,,,,26.127575165271573,26.61895375504031,25.635793497153138,26.750167969221625,,,26.861631677080307,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-04-07 00:00:00+00:00,24.2305056865,25.1138600686,22.8342358566,23.290160699,1556899,,,,,,,,26.06848203881805,26.52145079799586,25.60064665964517,26.606315532348283,,,26.621486561582028,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-04-08 00:00:00+00:00,23.2616653964,24.9618851211,23.0906935805,24.9618851211,1934539,,,,,,,,25.98972014388625,26.397158109704026,25.551332073401934,26.42971817881001,,,26.34719278093781,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2025-04-09 00:00:00+00:00,25.2848318845,25.4083115293,22.5398793803,23.4041419096,2222129,24.411007598033336,,,,,,24.411007598033336,25.92989817602151,26.299134617325073,25.517080376311462,26.2949157194688,,,26.15445742849987,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-10 00:00:00+00:00,24.6294399236,24.8858976474,23.94555266,24.7244242657,1139790,24.436758865479522,,,,,,24.436758865479522,25.90238759131841,26.254392594801523,25.501450492653937,26.235041460556772,,,26.073453260943882,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-11 00:00:00+00:00,25.0568694633,25.0758663317,24.211508818,24.7529195684,1058849,24.519309831010705,,,,,,24.519309831010705,25.882878701651666,26.221365291571903,25.491442348557783,26.19165488218089,,,26.017663058785267,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-14 00:00:00+00:00,25.5602864768,25.9782175823,25.3228256214,25.436806832,1274054,24.76565702280729,,,,,,24.76565702280729,25.877495838555987,26.20557874268132,25.49356433569299,26.171851928870833,,,25.99804438526295,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-15 00:00:00+00:00,25.3798162267,25.9307254112,25.3323240556,25.6932645558,817868,24.863856698887034,,,,,,24.863856698887034,25.873208841791783,26.194666879745828,25.494129194630997,26.15826210952448,,,25.984202398429147,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-16 00:00:00+00:00,25.0948632002,25.5785234705,24.8526531276,25.1138600686,1097688,24.908784654627325,,,,,,24.908784654627325,25.861245271399422,26.172472291143325,25.489720342680513,26.130357680762497,,,25.952162426079607,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-17 00:00:00+00:00,25.7977473322,26.0162113192,25.1708506739,25.1708506739,974985,24.994277452099492,,,,,,24.994277452099492,25.85825094392036,26.16277956125805,25.491806176809174,26.118828296521833,,,25.942286962799464,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)"
2025-04-21 00:00:00+00:00,25.4558037004,25.7122614242,25.0283741607,25.7122614242,1011112,25.03690048222936,,,,,,25.03690048222936,25.85121419568816,26.14803778498808,25.49065041597784,26.10091956194413,,,25.923783260822347,,,,,,,,,,,,,#000000
2025-04-22 00:00:00+00:00,26.1586878324,26.4958822471,25.7502551611,25.8357410691,1016109,25.142033182368117,,,,,,25.142033182368117,25.855515044555663,26.147788661097337,25.498598271448706,26.101749230155054,,,25.93076909949502,,,,,,,,,,,,,#000000
2025-04-23 00:00:00+00:00,26.0447066218,26.9043149184,25.9307254112,26.5956158064,724024,25.215556750389162,,,,,,25.215556750389162,25.860192502369383,26.14973395618745,25.505522253294522,26.10501993653334,,,25.939117198401767,,,,,,,,,,,,,#000000
2025-04-24 00:00:00+00:00,26.4151455563,26.576618938,26.0309338922,26.2346753062,432770,25.2569365552842,,,,,,25.2569365552842,25.86324334068215,26.151249948026393,25.50985048446221,26.10740366395806,,,25.94457302927164,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-04-25 00:00:00+00:00,26.6431079775,26.6716032801,26.2774182601,26.4626377274,514518,25.31028927680764,,,,,,25.31028927680764,25.868241925380538,26.154794172206863,25.516100342803824,26.11242914447221,,,25.953885335813325,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-04-28 00:00:00+00:00,27.3269952411,27.3602397608,26.5956158064,26.6906001486,655644,25.400683925755676,,,,,,25.400683925755676,25.87983144703857,26.16584452733235,25.528317052681995,26.12706158215419,,,25.97651497869395,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-04-29 00:00:00+00:00,27.3554905437,27.7164310439,27.194017162,27.3744874121,795040,25.51768866121133,,,,,,25.51768866121133,25.897308067420052,26.183508608736055,25.545927187453227,26.150047111493276,,,26.010479305258805,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-04-30 00:00:00+00:00,27.0325437804,27.2842522871,26.5196283327,27.2225124647,1335935,25.64425563489549,,,,,,25.64425563489549,25.916894967726268,26.201097726584273,25.567460466933227,26.17308512609588,,,26.045993662234086,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-01 00:00:00+00:00,27.2415093331,27.7164310439,27.1370265567,27.3364936753,967893,25.74809921822126,,,,,,25.74809921822126,25.936238410719444,26.22024291029241,25.587276920697118,26.197581888609864,,,26.08131927860694,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-02 00:00:00+00:00,26.8140797934,27.6784373071,26.2821674772,27.0800359514,814813,25.804994477984362,,,,,,25.804994477984362,25.94723243132241,26.229867443397143,25.59957680048394,26.209951882168017,,,26.09991949828361,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-05 00:00:00+00:00,25.9972144507,27.1560234252,25.9307254112,27.0040484777,738703,25.828355205411693,,,,,,25.828355205411693,25.951365379906125,26.231475290876816,25.6058745363725,26.2122504232208,,,26.105042428546604,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-05-06 00:00:00+00:00,26.272669043,26.5956158064,25.9022301086,25.9022301086,697356,25.844692932779417,,,,,,25.844692932779417,25.954216734575173,26.23176480653306,25.610915810701663,26.2128805601539,26.256838319333337,,26.10779978839331,,,,,,,,,,,,,#000000
2025-05-07 00:00:00+00:00,26.4341424247,26.8710703987,26.0950483232,26.2346753062,792557,25.870529995940426,,,,,,25.870529995940426,25.959596913461564,26.234774320211077,25.61838279506937,26.216893758089604,26.3685025015145,,26.115060404987805,,,,,,,,,,,,,#000000
2025-05-08 00:00:00+00:00,26.8235782276,27.0895343857,26.448390076,26.5956158064,780087,25.906531394891143,,,,,,25.906531394891143,25.968059926669913,26.241650853487187,25.628334264771034,26.225630802159515,26.512377026579276,,26.128180121989647,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-05-09 00:00:00+00:00,27.4504748859,27.5169639254,26.9518070895,27.0040484777,794501,25.96037465008679,,,,,,25.96037465008679,25.981855599434834,26.254981600654663,25.642760970861044,26.242236122865123,26.718238993171198,,26.151147946181034,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-12 00:00:00+00:00,27.4599733201,27.763923215,27.1180296883,27.5264623596,917548,26.023614434496068,,,,,,26.023614434496068,25.999095638848765,26.271975626232592,25.660501489248357,26.26324570093528,26.886232026180878,,26.179685221373653,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-13 00:00:00+00:00,27.9348950309,28.0583746757,27.4884686227,27.545459228,1170045,26.116400600225095,,,,,,26.116400600225095,26.0261156338875,26.29973809654753,25.687328284293898,26.29726029470966,27.099937137816877,,26.22467810840087,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-14 00:00:00+00:00,27.8304122545,28.1011176297,27.6119482676,28.0298793731,955514,26.186207938943408,,,,,,26.186207938943408,26.047841475016646,26.321981283873924,25.70895448655827,26.32431902276528,27.21694175347149,,26.260087292791148,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-15 00:00:00+00:00,28.2673402285,28.3148323996,27.6127081423,27.8874028598,742390,26.2432724747542,,,,,,26.2432724747542,26.066360501228,26.341224039009717,25.727136138194528,26.347603832166783,27.308848416318117,,26.29016884179626,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-16 00:00:00+00:00,28.4858042155,28.6567760314,28.1628574521,28.4383120444,1238790,26.349004390600122,,,,,,26.349004390600122,26.10210219465103,26.379100841662183,25.761564469712663,26.39318407310717,27.48133977836115,,26.348208982368575,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-19 00:00:00+00:00,28.7232650709,28.8087509789,28.0108825047,28.1058668468,592172,26.39780859292071,,,,,,26.39780859292071,26.11937612688032,26.397405521164576,25.77819281212294,26.41509427905507,27.55180316432769,,26.375868916560492,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-20 00:00:00+00:00,28.333829268,28.8562431499,28.1723558863,28.6187822945,772293,26.45652858166865,,,,,,26.45652858166865,26.14097936845241,26.420146451595443,25.799109300627403,26.44219821678363,27.62552070469082,,26.409912755539395,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-05-21 00:00:00+00:00,27.7449263466,28.2340957087,27.6879357413,28.1248637153,794324,26.49739983336614,,,,,,26.49739983336614,26.1574579769685,26.4366625827316,25.81577676348632,26.461711391920353,27.645942776501162,,26.43441945999745,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-05-22 00:00:00+00:00,26.5196283327,27.5739545307,26.3296596483,27.4029827148,1086111,26.509052897743523,,,,,,26.509052897743523,26.165733557458342,26.44228156192113,25.826477505520423,26.46797731315724,27.56561825144629,26.807747503900003,26.44268998497578,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-05-23 00:00:00+00:00,27.4314780174,27.5074654912,26.3961486878,26.4816345958,941600,26.52805199488707,,,,,,26.52805199488707,26.176056256261887,26.450955339994184,25.838385593523977,26.47792651019756,27.530799363706,26.948891493865947,26.455296751252675,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-05-27 00:00:00+00:00,27.9158981625,28.0963684126,27.4029827148,27.6214467018,981407,26.56867900844873,,,,,,26.56867900844873,26.194375941556434,26.46899917153759,25.857196553318268,26.4989669813706,27.55110487541016,27.2281335948062,26.48129675250609,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
2025-05-28 00:00:00+00:00,28.1913527548,28.4288136102,27.8684059914,27.9253965967,1052307,26.6212657307131,,,,,,26.6212657307131,26.21782950957477,26.49285960575287,25.880602747720527,26.526778887635416,27.59609414291839,27.470318655008555,26.515324696116522,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)"
