date,Open,High,Low,Close,Volume,aVWAP_peak_873,aVWAP_peak_845,aVWAP_valley_860,aVWAP_valley_859,aVWAP_valley_858,aVWAP_valley_827,aVWAP_valley_787,aVWAP_valley_760,aVWAP_valley_759,aVWAP_valley_744,aVWAP_valley_687,aVWAP_valley_640,aVWAP_valley_592,aVWAP_valley_504,aVWAP_valley_503,aVWAP_valley_450,aVWAP_valley_414,aVWAP_valley_369,aVWAP_valley_353,aVWAP_valley_309,aVWAP_valley_259,aVWAP_OB_bull_760,aVWAP_OB_bull_687,aVWAP_OB_bull_592,aVWAP_OB_bull_450,aVWAP_OB_bull_353,aVWAP_OB_bear_873,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,28.725,28.82,28.725,28.795,3168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.56635822305354,-19.854279942076417,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8389.0,217.98497576691435,False,False,False,False,1429.053105997411,False,False,False,False
2025-02-10 20:00:00+00:00,28.79,28.79,28.71,28.79,2847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,62.73451890765357,-14.52795078293321,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5542.0,300.5278443596754,False,False,False,False,1451.0367787726448,False,False,False,False
2025-02-11 15:00:00+00:00,28.95,29.03,28.95,29.03,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,68.92270536083542,-5.846856363738439,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5869.0,386.86074599750987,False,False,False,False,1433.609851969968,False,False,False,False
2025-02-11 16:00:00+00:00,29.03,29.1,29.015,29.1,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,73.82221432867759,1.1489452745507265,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6459.0,481.00243985801353,False,False,False,False,1420.5306294588056,False,False,False,False
2025-02-11 17:00:00+00:00,29.1,29.12,29.09,29.11,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.19537567470054,6.433348557222544,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6837.0,579.5450376896722,False,False,False,False,1404.3673638858008,False,False,False,False
2025-02-11 18:00:00+00:00,29.11,29.14,29.11,29.115,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.5024203176674,10.563364660047114,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6988.0,678.9009285782045,False,False,False,False,1384.9353117325325,False,False,False,False
2025-02-11 19:00:00+00:00,29.115,29.16,29.075,29.12,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.118333333333336,,81.10450618632541,13.929505902453059,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7128.0,778.886960693271,False,False,False,False,1365.6339890700126,False,False,False,False
2025-02-11 20:00:00+00:00,29.11,29.115,29.09,29.11,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.107885110767644,,81.42782267300612,16.03648619101928,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6621.0,869.4623566515148,False,False,False,False,1352.32183420071,False,False,False,False
2025-02-12 15:00:00+00:00,29.0,29.08,28.965,29.07,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.07224441095202,,78.7284553911914,16.03648619101928,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5941.0,948.090847246065,False,False,False,False,1341.898239872017,False,False,False,False
2025-02-12 16:00:00+00:00,29.07,29.1,28.99,29.1,868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.068720577069094,,77.66216198740096,16.03648619101928,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6809.0,1038.9576558158935,False,False,False,False,1334.5509803391174,False,False,False,False
2025-02-12 17:00:00+00:00,29.1,29.1,29.05,29.09,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.070575434589514,,76.19592279650773,16.03648619101928,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6377.0,1121.7180022373525,False,False,False,False,1320.5579418842474,False,False,False,False
2025-02-12 18:00:00+00:00,29.09,29.09,28.95,28.96,428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.06068794326241,,67.7705905156186,16.03648619101928,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5949.0,1196.5595835980137,False,False,False,False,1306.719834258135,False,False,False,False
2025-02-12 19:00:00+00:00,28.96,28.97,28.91,28.96,820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,28.991613118279567,,62.15370232835916,22.865152003518332,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5949.0,1270.2408303639359,False,False,False,False,1299.1737903161486,False,False,False,False
2025-02-12 20:00:00+00:00,28.98,28.99,28.93,28.965,1415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,28.986345045525095,,58.648430722166395,19.196777526555778,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7364.0,1364.7177167148825,False,False,False,False,1300.9695455050455,False,False,False,False
2025-02-13 15:00:00+00:00,28.97,29.08,28.97,29.06,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,28.99588971981926,,60.151543576497204,19.196777526555778,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7964.0,1467.0321707193027,False,False,False,False,1290.1018006134943,False,False,False,False
2025-02-13 16:00:00+00:00,29.06,29.155,29.05,29.07,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.00357802527185,,61.49052995792275,19.196777526555778,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8275.0,1572.58205954536,False,False,False,False,1274.9219277357658,False,False,False,False
2025-02-13 17:00:00+00:00,29.07,29.145,29.07,29.13,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.00941829508598,,64.24936875106198,19.196777526555778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8495.0,1679.9063686996953,False,False,False,False,1258.5665490111803,False,False,False,False
2025-02-13 18:00:00+00:00,29.13,29.16,29.08,29.08,2679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.046472646618614,,63.11731450716593,19.196777526555778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5816.0,1744.031851355514,False,False,False,False,1280.5887730575187,False,False,False,False
2025-02-13 19:00:00+00:00,29.08,29.205,29.08,29.15,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.046540811061035,,64.54857793580557,19.196777526555778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5821.0,1807.2406598616299,False,False,False,False,1260.812202932596,False,False,False,False
2025-02-13 20:00:00+00:00,29.15,29.165,29.11,29.145,644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.05416631173916,,65.20428681883665,19.196777526555778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5177.0,1859.4849907164883,False,False,False,False,1251.249223042168,False,False,False,False
2025-02-14 15:00:00+00:00,29.58,29.58,29.39,29.435,383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.20491865430576,,70.82360998410422,13.428420991383781,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5560.0,1916.857316441814,False,False,False,False,1237.7879947779484,False,False,False,False
2025-02-14 16:00:00+00:00,29.435,29.48,29.385,29.47,931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.224221235220465,,74.92440399105458,17.497935140798475,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6491.0,1987.7742572721734,False,False,False,False,1233.0315917581352,False,False,False,False
2025-02-14 17:00:00+00:00,29.45,29.45,29.385,29.405,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.228165128772236,,74.60367965898581,17.497935140798475,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6188.0,2052.8940362291937,False,False,False,False,1218.6124973122726,False,False,False,False
2025-02-14 18:00:00+00:00,29.405,29.405,29.365,29.4,1967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.24855052611285,,74.15688736398019,17.497935140798475,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4221.0,2086.5080821791285,False,False,False,False,1230.2154043306869,False,False,False,False
2025-02-14 19:00:00+00:00,29.4,29.4,29.35,29.35,2191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.263574024275783,,71.51229433531626,17.497935140798475,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2085.6319878817776,False,False,False,False,1245.1112895348622,False,False,False,False
2025-02-14 20:00:00+00:00,29.355,29.37,29.3,29.35,1089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.267462487199406,,69.74923231620697,17.497935140798475,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2084.76947644175,False,False,False,False,1242.6909594645542,False,False,False,False
2025-02-17 15:00:00+00:00,29.35,29.35,29.35,29.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.267462487199406,,68.57385763680078,17.497935140798475,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2083.920337272111,False,False,False,False,1223.4244329612277,False,False,False,False
2025-02-17 16:00:00+00:00,29.35,29.35,29.35,29.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.267462487199406,,67.79027451719665,17.497935140798475,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2083.084363050838,False,False,False,False,1204.4566122951621,False,False,False,False
2025-02-17 17:00:00+00:00,29.35,29.35,29.35,29.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.267462487199406,,67.2678857707939,22.495153133234624,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2082.2613496702047,False,False,False,False,1185.7828663681053,False,False,False,False
2025-02-17 18:00:00+00:00,29.35,29.35,29.35,29.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.267462487199406,,66.9196266065254,21.71908678465259,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2081.451096186946,False,False,False,False,1167.398635881778,False,False,False,False
2025-02-17 19:00:00+00:00,29.35,29.35,29.35,29.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.267462487199406,,66.6874538303464,21.044356281005733,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2080.653404773195,False,False,False,False,1149.2994322246961,False,False,False,False
2025-02-17 20:00:00+00:00,29.35,29.35,29.35,29.35,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,29.267462487199406,,66.5326719795604,20.447539571692545,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,2079.868080668184,False,False,False,False,1131.4808363762513,False,False,False,False
2025-02-18 15:00:00+00:00,29.33,29.46,29.33,29.42,538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,29.272353080279952,,69.31859496712437,20.447539571692545,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2568.0,2087.4360174020107,False,False,False,False,1122.2795830991001,False,False,False,False
2025-02-18 16:00:00+00:00,29.42,29.48,29.42,29.48,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,29.280353296840612,,72.8361111868479,18.983534219446767,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3179.0,2104.359490000429,False,False,False,False,1114.3527678572534,False,False,False,False
2025-02-18 17:00:00+00:00,29.48,29.51,29.48,29.51,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,29.28523960224912,,75.85461395926556,21.791176775939334,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3496.0,2125.9353118608874,False,False,False,False,1101.9907094408618,False,False,False,False
2025-02-18 18:00:00+00:00,29.51,29.51,29.485,29.505,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,29.293795663665147,,77.36268709145133,23.17602954404751,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2901.0,2137.9518186537416,False,False,False,False,1094.1303883642593,False,False,False,False
2025-02-18 19:00:00+00:00,29.505,29.55,29.505,29.55,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,29.295911591904794,,79.39862506282674,25.096978987171852,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3031.0,2151.797526891668,False,False,False,False,1079.1826304051235,False,False,False,False
2025-02-18 20:00:00+00:00,29.55,29.56,29.42,29.45,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,29.34689583181997,,72.89303223154666,27.746764405384027,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2339.0,2154.699890815828,False,False,False,False,1073.1797989259744,False,False,False,False
2025-02-19 15:00:00+00:00,29.32,29.37,29.235,29.235,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.322536248184715,,60.451721668746416,16.708770714747104,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1735.0,2148.1929157644195,False,False,False,False,1065.9056935162694,False,False,False,False
2025-02-19 16:00:00+00:00,29.235,29.26,29.23,29.25,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.317694363716335,,52.820789087275514,10.488772227767782,False,True,False,False,False,13.644969738674337,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1912.0,2144.531010093653,False,False,False,False,1052.1242098958621,False,False,False,False
2025-02-19 17:00:00+00:00,29.25,29.25,29.23,29.23,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,29.307682915343303,,47.179210693167335,6.007630167925349,False,True,False,True,False,12.493096927259803,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1436.0,2133.546033192976,False,False,False,False,1043.192051602903,False,False,False,False
2025-02-19 18:00:00+00:00,29.23,29.23,29.14,29.14,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,29.303288346000954,,41.22734072495274,1.040489671471974,False,True,False,True,False,7.566567303361882,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1272.0,2120.188730352775,False,False,False,False,1029.5611670819278,False,False,False,False
2025-02-19 19:00:00+00:00,29.14,29.21,29.14,29.21,896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,29.2879032644825,,40.512588020385245,0.6349131414276314,False,True,False,True,False,10.45116449310311,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2168.0,2120.9299903473056,False,False,False,False,1027.4904513132158,False,False,False,False
2025-02-19 20:00:00+00:00,29.21,29.23,29.16,29.2,2083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,29.27013821724075,,39.753245663112494,-0.2555152332647168,False,True,False,True,False,9.921618053049578,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,85.0,2089.3651842954096,False,False,False,False,1043.8549404401426,False,False,False,False
2025-02-20 15:00:00+00:00,29.29,29.385,29.29,29.385,679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,29.274934656851244,,45.65467996475854,-0.2555152332647168,False,True,False,True,True,16.737482805529467,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,764.0,2068.816886864473,False,False,False,False,1038.1982746968847,False,False,False,False
2025-02-20 16:00:00+00:00,29.385,29.4,29.36,29.39,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.278784493624066,,49.72190379172146,-0.2555152332647168,False,True,False,False,True,16.905283230584867,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1220.0,2055.65693513014,False,False,False,False,1029.171944856623,False,False,False,False
2025-02-20 17:00:00+00:00,29.39,29.48,29.39,29.44,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.280531648257647,,53.773544604711304,-6.439195250300372,False,True,True,False,True,18.563857999318724,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1366.0,2044.964579546727,False,False,False,False,1015.4793565642723,False,False,False,False
2025-02-20 18:00:00+00:00,29.44,29.49,29.44,29.49,459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.286917592286084,,57.70629817308615,-2.5192841351504995,False,True,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1825.0,2041.5542759878629,False,False,False,False,1006.8517696407952,False,False,False,False
2025-02-20 19:00:00+00:00,29.49,29.49,29.43,29.47,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.290074054667613,,59.41467071854713,-0.5809447219701269,False,True,True,False,True,19.074479501517235,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1567.0,2034.196845352392,False,False,False,False,995.2416646851239,False,False,False,False
2025-02-20 20:00:00+00:00,29.47,29.525,29.455,29.525,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,29.334967104565898,,61.97208099471548,2.267727939542496,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1791.0,2030.4263516259984,False,False,False,False,983.2844295737266,False,False,False,False
2025-02-21 15:00:00+00:00,29.19,29.21,29.08,29.13,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.303416175210124,,52.93126472296245,2.267727939542496,False,True,False,False,False,3.0481006884105106,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1631.0,2024.2336950116417,False,False,False,False,970.520329890413,False,False,False,False
2025-02-21 16:00:00+00:00,29.13,29.21,29.1,29.185,628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,29.275986062885625,,48.42430575218612,8.718379907586716,False,True,False,True,False,4.894793849406607,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2259.0,2027.8734826858797,False,False,False,False,965.2099371789336,False,False,False,False
2025-02-21 17:00:00+00:00,29.185,29.23,29.18,29.18,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,29.27244387471213,,45.32628275725035,5.684938019931408,False,True,False,True,False,4.705027399545699,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1923.0,2026.2475372178815,False,False,False,False,955.454744354454,False,False,False,False
