date,Open,High,Low,Close,Volume,aVWAP_peak_420,aVWAP_valley_430,aVWAP_valley_391,aVWAP_valley_344,aVWAP_valley_322,aVWAP_valley_281,aVWAP_valley_264,aVWAP_valley_195,aVWAP_valley_172,aVWAP_valley_151,aVWAP_valley_88,aVWAP_valley_43,aVWAP_valley_25,aVWAP_OB_bull_344,aVWAP_OB_bull_195,aVWAP_OB_bull_25,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-12-28 17:00:00+00:00,49.455,49.655,49.43,49.5,152195.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.43239419955537,-21.476337478960023,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-970023.0,-135733.01533273727,False,False,False,False,644584.0481227479,False,False,False,False
2023-12-29 17:00:00+00:00,49.325,49.42,49.22,49.24,139816.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.19222436882255,-20.84865389467933,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1109839.0,-150835.43369967156,False,False,False,False,636758.1869115426,False,False,False,False
2024-01-01 17:00:00+00:00,49.24,49.24,49.24,49.24,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.69877781500067,-20.235694476970302,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1109839.0,-165703.70604541307,False,False,False,False,626885.9669594256,False,False,False,False
2024-01-02 17:00:00+00:00,49.655,49.755,49.115,49.36,241106.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,37.47793598694689,-18.32897340876008,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-868733.0,-176603.38502145317,False,False,False,False,620904.8822003646,False,False,False,False
2024-01-03 17:00:00+00:00,48.545,49.005,48.505,48.67,514336.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.47125796062212,-18.32897340876008,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1383069.0,-195308.27827693452,False,False,False,False,619252.6514685759,False,False,False,False
2024-01-04 17:00:00+00:00,49.755,49.835,49.195,49.29,259958.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.10798730936643,-17.80912052249907,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1123111.0,-209692.81659822233,False,False,False,False,613682.1917558848,False,False,False,False
2024-01-05 17:00:00+00:00,50.255,50.29,49.875,49.925,186976.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,50.029999999999994,,44.43193320753518,-11.959891149169088,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-936135.0,-220955.4861083274,False,False,False,False,607066.5918837005,False,False,False,False
2024-01-08 17:00:00+00:00,49.305,49.985,49.255,49.915,189936.0,,,,,,,,,,,,,,,,,,,#000000,,49.87294286199431,,48.5759719830743,-8.278401852812522,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1126071.0,-234988.28477331455,False,False,False,False,600599.4509242632,False,False,False,False
2024-01-09 17:00:00+00:00,49.415,49.42,49.085,49.285,320463.0,,,,,,,,,,,,,,,,,,,#000000,,49.59281051084423,,47.33335917039771,-8.278401852812522,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1446534.0,-253771.93927295308,False,False,False,False,596256.2501347397,False,False,False,False
2024-01-10 17:00:00+00:00,48.875,49.12,48.605,49.065,322159.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.3833713245463,,45.359061455822065,-8.278401852812522,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1768693.0,-277259.08750127937,False,False,False,False,592006.6803652089,False,False,False,False
2024-01-11 17:00:00+00:00,48.745,49.075,48.64,49.02,623276.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,49.204408332876795,,43.80361009461987,-8.278401852812522,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-2391969.0,-310045.287695058,False,False,False,False,592491.4760184614,False,False,False,False
2024-01-12 17:00:00+00:00,47.435,47.725,46.99,47.425,724063.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,48.64629365129998,,37.22314875098702,-5.576515036545864,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3116032.0,-353548.9576532741,False,False,False,False,594531.3446073225,False,False,False,False
2024-01-15 17:00:00+00:00,47.425,47.425,47.425,47.425,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,48.64629365129998,,32.83617452189846,-9.616429012438417,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3116032.0,-396378.1521082621,False,False,False,False,585313.8043808524,False,False,False,False
2024-01-16 17:00:00+00:00,46.975,46.99,46.625,46.83,338731.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,48.41702287486762,,28.614223026619435,-13.495962654770608,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3454763.0,-443794.97145542083,False,False,False,False,581490.8151656454,False,False,False,False
2024-01-17 17:00:00+00:00,46.72,46.765,46.535,46.685,289256.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,48.24748329192906,,25.51410700422005,-16.38251222178848,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3744019.0,-494961.23546386394,False,False,False,False,576960.0428374959,False,False,False,False
2024-01-18 17:00:00+00:00,46.245,46.495,46.14,46.455,204207.0,,,,,,,,,,,,,46.36333333333333,,,46.36333333333333,,46.36333333333333,"rgba(239, 83, 80, 0.5)",,47.24527255889504,,22.9939147818014,-18.838137921480758,False,False,False,True,False,,1.0,46.495,46.14,0.0,0,,,False,False,False,False,,,False,False,False,False,-3948226.0,-548500.2240613234,False,False,False,False,571180.9258942789,False,False,False,False
2024-01-19 17:00:00+00:00,47.345,48.18,47.305,48.12,505449.0,,,,,,,,,,,,,47.43526219041338,,,47.43526219041338,,47.43526219041338,"rgba(239, 83, 80, 0.5)",,47.76357613049156,,31.282964770131606,-27.42849220809542,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3442777.0,-593372.7322154114,False,False,False,False,570161.826268011,False,False,False,False
2024-01-22 17:00:00+00:00,48.495,48.67,48.215,48.525,266201.0,,,,,,,,,,,,,47.717525103575625,,,47.717525103575625,,47.717525103575625,"rgba(239, 83, 80, 0.5)",,47.917382028656434,,38.385377861278855,-21.035708343099696,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3176576.0,-633422.3952818392,False,False,False,False,565449.2553181194,False,False,False,False
2024-01-23 17:00:00+00:00,48.66,49.215,48.66,49.14,381232.0,,,,,,,,,,,,,48.07920118356275,,,48.07920118356275,,48.07920118356275,"rgba(239, 83, 80, 0.5)",,48.13710413176618,,45.24051625848031,-14.943403042180215,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2795344.0,-666940.5596960742,False,False,False,False,562593.173840319,False,False,False,False
2024-01-24 17:00:00+00:00,50.04,50.065,49.41,49.495,288208.0,,,,,,,,,,,,,48.3555270821418,,,48.3555270821418,,48.3555270821418,"rgba(38, 166, 154, 0.5)",,48.320660155704125,,50.90718686783865,-9.924255903351764,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2507136.0,-695470.7215612513,False,False,False,False,558339.1401373683,False,False,False,False
2024-01-25 17:00:00+00:00,49.635,49.935,49.505,49.915,277099.0,,,,,,,,,,,,,48.56157490791005,,,48.56157490791005,,48.56157490791005,"rgba(38, 166, 154, 0.5)",,48.46592599141711,,55.89812523171262,-5.413568686156694,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2230037.0,-719262.4468083637,False,False,False,False,553978.8278871765,False,False,False,False
2024-01-26 17:00:00+00:00,50.265,50.5,49.98,50.285,366325.0,,,,,,,,,,,,,48.83261884330447,,,48.83261884330447,,48.83261884330447,"rgba(38, 166, 154, 0.5)",,48.66678443503174,,60.21712371866282,-1.3813630250612405,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1863712.0,-737005.8507338153,False,False,False,False,551069.4662145071,False,False,False,False
2024-01-29 17:00:00+00:00,50.335,50.475,49.99,50.36,296540.0,,,,,,,,,,,,,48.9980658555042,,,48.9980658555042,,48.9980658555042,"rgba(38, 166, 154, 0.5)",,48.796646415285196,,63.29886135955632,1.672592912944836,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1567172.0,-749876.6437456942,False,False,False,False,547123.2729398636,False,False,False,False
2024-01-30 17:00:00+00:00,51.075,51.28,51.005,51.19,310773.0,,,,,,,,,,,,,49.229883853803734,,,49.229883853803734,,49.229883853803734,"rgba(38, 166, 154, 0.5)",,49.70622011796149,,67.34156728600271,5.7582986947630985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1256399.0,-757729.7035325826,False,False,False,False,543458.9276229665,False,False,False,False
2024-01-31 17:00:00+00:00,50.99,51.04,50.145,50.225,376959.0,,,,,,,,,,,,,49.37271121162393,,,49.37271121162393,,49.37271121162393,"rgba(38, 166, 154, 0.5)",,49.66293964058201,,64.92050646668584,5.7582986947630985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1633358.0,-771305.3360359534,False,False,False,False,540877.5333962537,False,False,False,False
2024-02-01 17:00:00+00:00,48.365,49.06,48.315,48.715,397028.0,,,,,,,,,,,,,49.29957576809505,,,49.29957576809505,,49.29957576809505,"rgba(38, 166, 154, 0.5)",,49.38151519837235,,58.02478153193405,5.7582986947630985,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2030386.0,-790825.9664850082,False,False,False,False,538647.3080722807,False,False,False,False
2024-02-02 17:00:00+00:00,48.845,49.565,48.66,49.165,372389.0,,,,,,,,,,,,,49.283954356435885,,,49.283954356435885,,49.283954356435885,"rgba(38, 166, 154, 0.5)",,49.30599720921341,,54.937779234443006,16.250814538723773,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1657997.0,-804270.4786325274,False,False,False,False,536069.6598851136,False,False,False,False
2024-02-05 17:00:00+00:00,48.605,48.865,48.565,48.695,172220.0,,,,,,,,,,,,,49.26043308586202,,,49.26043308586202,,49.26043308586202,#000000,,49.25893440402021,,51.46338100496415,12.608305135295168,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1830217.0,-820176.6262506278,False,False,False,False,530428.5798868947,False,False,False,False
2024-02-06 17:00:00+00:00,48.37,48.445,48.01,48.29,286725.0,,,,,,,,,,,,,49.19596487539122,,,49.19596487539122,,49.19596487539122,"rgba(239, 83, 80, 0.5)",,49.158657686184625,,47.991320520980196,8.930062583168535,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2116942.0,-840281.5157661219,False,False,False,False,526650.2298111288,False,False,False,False
2024-02-07 17:00:00+00:00,48.12,48.595,48.12,48.49,247545.0,,,,,,,,,,,,,49.15456064492127,,,49.15456064492127,,49.15456064492127,"rgba(239, 83, 80, 0.5)",,49.099954942983366,,46.49171566331449,7.010912005170539,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1869397.0,-856236.7945914534,False,False,False,False,522323.01694584,False,False,False,False
2024-02-08 17:00:00+00:00,48.105,48.505,48.055,48.365,211194.0,,,,,,,,,,,,,49.118529446552145,,,49.118529446552145,,49.118529446552145,"rgba(239, 83, 80, 0.5)",,49.05293225323538,,45.081142073221,5.052118659399504,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2080591.0,-875219.0303342215,False,False,False,False,517499.3112567572,False,False,False,False
2024-02-09 17:00:00+00:00,47.65,48.105,47.645,48.055,440838.0,,,,,,,,,,,,,49.02192672054872,,,49.02192672054872,,49.02192672054872,"rgba(239, 83, 80, 0.5)",,48.93714567308385,,43.10861294257444,2.5271427347368274,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2521429.0,-900741.6655228382,False,False,False,False,516310.7637954121,False,False,False,False
2024-02-12 17:00:00+00:00,48.945,49.285,48.835,48.925,388844.0,,,,,,,,,,,,,49.021461518833654,,,49.021461518833654,,49.021461518833654,"rgba(239, 83, 80, 0.5)",,48.939798106354864,,45.60345614666897,2.5271427347368274,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2132585.0,-919840.011793802,False,False,False,False,514334.53489935916,False,False,False,False
2024-02-13 17:00:00+00:00,48.25,48.405,47.595,48.245,264219.0,,,,,,,,,,,,48.08166666666666,48.98044535412841,,,48.98044535412841,,48.531056010397535,"rgba(239, 83, 80, 0.5)",,48.691821212382095,,44.875688080205734,2.5271427347368274,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2396804.0,-942738.6782776191,False,False,False,False,510456.77466836135,False,False,False,False
2024-02-14 17:00:00+00:00,48.155,48.545,47.96,48.475,185367.0,,,,,,,,,,,,48.182681633769725,48.96102205508619,,,48.96102205508619,,48.571851844427954,"rgba(239, 83, 80, 0.5)",,48.70203081307785,,45.35589570867412,2.5271427347368274,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2211437.0,-962408.4196996714,False,False,False,False,505416.6231231154,False,False,False,False
2024-02-15 17:00:00+00:00,50.935,52.445,50.86,52.05,1178539.0,,,,,,,,,,,,50.790265624568136,49.409689156901216,,,49.409689156901216,,50.09997739073468,"rgba(38, 166, 154, 1.0)",,49.72631681635802,,54.12794953698998,-3.696755006668724,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1032898.0,-963501.2814097541,False,False,False,False,515852.62896616786,False,False,False,False
2024-02-16 17:00:00+00:00,51.885,52.08,51.575,51.915,275736.0,,,,,,,,,,,,50.9447123818388,49.49738757451991,,,49.49738757451991,,50.22104997817935,"rgba(38, 166, 154, 1.0)",,49.83483917143343,,59.506042668815205,1.364089467487247,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1308634.0,-968852.1762716183,False,False,False,False,512129.8905325839,False,False,False,False
2024-02-19 17:00:00+00:00,51.915,51.915,51.915,51.915,0.0,,,,,,,,,,,,50.9447123818388,49.49738757451991,,,49.49738757451991,,50.22104997817935,"rgba(38, 166, 154, 1.0)",,49.83483917143343,,63.09143809003202,4.713584333727184,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1308634.0,-974120.1115232211,False,False,False,False,504189.8922297531,False,False,False,False
2024-02-20 17:00:00+00:00,52.025,52.085,51.7,51.79,269876.0,,,,,,,,,,,,51.058141176539145,49.5773978159304,,,49.5773978159304,,50.317769496234774,"rgba(38, 166, 154, 1.0)",,49.926338643035436,,64.95398500398032,6.574014351347643,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1578510.0,-983490.4973910782,False,False,False,False,500557.11870681116,False,False,False,False
2024-02-21 17:00:00+00:00,52.19,52.685,52.13,52.645,348178.0,,,,,,,,,,,,51.25536477372684,49.699267530518156,,,49.699267530518156,,50.4773161521225,"rgba(38, 166, 154, 1.0)",,50.07129664494809,,67.73838457173824,9.413817974785253,True,False,True,False,True,12.713431528133725,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1230332.0,-987317.4974315265,False,False,False,False,498194.6517501164,False,False,False,False
2024-02-22 17:00:00+00:00,53.815,53.91,53.245,53.375,395323.0,,,,,,,,,,,,51.56089663693306,49.8722855355464,,,49.8722855355464,,50.71659108623973,"rgba(38, 166, 154, 1.0)",,50.28277676147382,,70.70053890989853,12.448198138642638,True,False,True,False,True,15.314735949795057,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-835009.0,-984956.1253783245,False,False,False,False,496599.7424206572,False,False,False,False
2024-02-23 17:00:00+00:00,53.875,54.025,53.685,53.9,255818.0,,,,,,,,,,,,51.747061080338106,49.98638868049742,,,49.98638868049742,,50.86672488041776,"rgba(38, 166, 154, 1.0)",,50.41783605596574,,73.38725318407077,15.242559144694042,True,False,True,False,True,17.08959450199306,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-579191.0,-978665.1932019164,False,False,False,False,492866.69215056946,False,False,False,False
2024-02-26 17:00:00+00:00,54.45,54.45,53.84,54.145,281613.0,,,,,,,,,,,,51.94253299761375,50.11307221958701,,,50.11307221958701,,51.02780260860038,"rgba(38, 166, 154, 1.0)",,50.56453205011897,,75.50246893951837,17.5409349945746,True,False,True,False,True,17.898182452651124,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-297578.0,-968105.7018344449,False,False,False,False,489591.44110947533,False,False,False,False
2024-02-27 17:00:00+00:00,54.705,54.89,54.545,54.77,414316.0,,,,,,,,,,,,52.24156847036969,50.311331461147034,,,50.311331461147034,,51.27644996575836,"rgba(38, 166, 154, 1.0)",,50.79176762961795,,77.69704655097115,19.951738663116956,True,False,True,False,True,19.900825774629006,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,116738.0,-951286.4196354612,False,False,False,False,488424.3800070028,False,False,False,False
2024-02-28 17:00:00+00:00,55.055,55.17,54.595,54.68,325520.0,,,,,,,,,,,,52.44128296147777,50.4581656881452,,,50.4581656881452,,51.449724324811484,"rgba(38, 166, 154, 1.0)",,50.95396139747375,,78.65490632590341,21.262009452607487,True,False,True,False,True,19.414275462129364,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208782.0,-939774.7232070044,False,False,False,False,485898.7307045687,False,False,False,False
2024-02-29 17:00:00+00:00,55.185,55.695,55.095,55.51,525180.0,,,,,,,,,,,,52.77422149747988,50.70678534084669,,,50.70678534084669,,51.74050341916329,"rgba(38, 166, 154, 1.0)",,51.226661154042525,,80.33464257414055,23.29503100027003,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,316398.0,-920299.1771107716,False,False,False,False,486507.74263162963,False,False,False,False
2024-03-01 17:00:00+00:00,55.515,55.535,55.025,55.055,274469.0,,,,,,,,,,,,52.90781236087901,50.82127240440173,,,50.82127240440173,,51.864542382640366,"rgba(38, 166, 154, 1.0)",,51.34677878394812,,78.93802984315994,23.29503100027003,True,False,True,False,True,19.538667732693717,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41929.0,-905380.9107989767,False,False,False,False,483220.3202652477,False,False,False,False
2024-03-04 17:00:00+00:00,56.525,56.56,55.77,55.82,207947.0,,,,,,,,,,,,53.03341709115861,50.920190743582744,,,50.920190743582744,,51.976803917370674,"rgba(38, 166, 154, 1.0)",,51.453202653514275,,79.16589991851424,23.29503100027003,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,249876.0,-887469.9509416282,False,False,False,False,478952.5168502826,False,False,False,False
2024-03-05 17:00:00+00:00,56.645,57.105,56.39,56.605,406281.0,,,,,,,,,,,,53.29903076918322,51.126208828654605,,,51.126208828654605,,52.21261979891891,"rgba(38, 166, 154, 1.0)",,51.67573751505347,,80.29611571684111,24.545752455222683,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,656157.0,-863537.7501518355,False,False,False,False,477825.8266665573,False,False,False,False
2024-03-06 17:00:00+00:00,57.015,57.375,56.77,57.11,691931.0,,,,,,,,,,,,53.71482431401952,51.467237942169,,,51.467237942169,,52.59103112809426,"rgba(38, 166, 154, 1.0)",,52.03722796794699,,81.5984388126585,26.23048792005123,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1348088.0,-829248.978831652,False,False,False,False,481145.28671823855,False,False,False,False
2024-03-07 17:00:00+00:00,57.23,57.24,56.875,57.0,218678.0,,,,,,,,,,,,53.826310632274215,51.566214224517104,,,51.566214224517104,,52.696262428395656,"rgba(38, 166, 154, 1.0)",,52.139575844026496,,81.83210020406838,26.900245124191557,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1129410.0,-798882.172958293,False,False,False,False,477076.02645904105,False,False,False,False
2024-03-08 17:00:00+00:00,57.22,57.485,57.04,57.065,265252.0,,,,,,,,,,,,53.958085640751165,51.6849899931226,,,51.6849899931226,,52.82153781693688,"rgba(38, 166, 154, 1.0)",,52.261807980649884,,82.07523648772934,27.595443302828983,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1394662.0,-764873.736168242,False,False,False,False,473791.93302556756,False,False,False,False
