date,Open,High,Low,Close,Volume,aVWAP_peak_851,aVWAP_peak_820,aVWAP_peak_819,aVWAP_peak_803,aVWAP_peak_767,aVWAP_peak_724,aVWAP_peak_696,aVWAP_peak_675,aVWAP_peak_674,aVWAP_peak_636,aVWAP_peak_582,aVWAP_peak_578,aVWAP_peak_577,aVWAP_peak_557,aVWAP_peak_556,aVWAP_peak_486,aVWAP_peak_469,aVWAP_peak_468,aVWAP_peak_413,aVWAP_peak_363,aVWAP_peak_336,aVWAP_peak_318,aVWAP_peak_289,aVWAP_peak_272,aVWAP_peak_271,aVWAP_peak_246,aVWAP_peak_233,aVWAP_peak_209,aVWAP_peak_168,aVWAP_peak_144,aVWAP_peak_122,aVWAP_peak_43,aVWAP_valley_828,aVWAP_valley_815,aVWAP_valley_797,aVWAP_OB_bull_886,aVWAP_OB_bear_724,aVWAP_OB_bear_144,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-24 15:00:00+00:00,4.0,4.015,3.975,3.995,1381.0,,,,,,,,,,,,,,,,,,,,,,3.962769733208462,3.951304638403989,3.96339201728064,3.964883504210267,3.976872652831739,3.9755578075416245,3.98654483491339,4.026003784658505,4.0434467591979475,4.068873582106812,4.139012441332045,,,,,,4.0434467591979475,4.005332886880492,,"rgba(38, 166, 154, 1.0)",0.07023461326796902,3.974628139094264,0.29005443267709535,52.211805938778056,3.2493228266015493,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9891799544419132,0.9470387243735762,False,False,False,False,-0.1297353819133908,-0.14731330569646617,False,False,False,False,75703.0,53432.05676628594,False,False,False,False,1886.0756992386216,False,False,False,False
2025-04-24 16:00:00+00:00,4.0,4.025,3.995,4.025,671.0,,,,,,,,,,,,,,,,,,,,,,3.9651780969397104,3.952146035120875,3.9637578843939183,3.9652364409833374,3.9770561756646243,3.9756973651831533,3.9866124432861683,4.025982181780948,4.043396289274753,4.068784801017754,4.138835572909142,,,,,,4.043396289274753,4.0056984805958535,,"rgba(38, 166, 154, 1.0)",0.06983248940555427,3.97526914156155,0.7121450038768764,55.48127548143899,-2.275893920855296,True,False,True,False,True,1.2979512170968412,0.0,0.0,0.0,0.0,0,0.9942922374429223,0.9452054794520548,False,False,False,False,-0.11319710677114615,-0.13025520623380615,False,False,False,False,76374.0,53787.745808669104,False,False,False,False,1867.2373163046893,False,False,False,False
2025-04-24 17:00:00+00:00,4.025,4.025,3.99,4.02,1035.0,,,,,,,,,,,,,,,,,,,,,,3.9682650071640895,3.953334587409079,3.9642761067681116,3.9657353745310577,3.977311249884289,3.975892609588741,3.986703928188809,4.025938962137569,4.0433096936999675,4.068639979226228,4.138556428163927,,,,,,4.0433096936999675,4.006178538796533,,"rgba(38, 166, 154, 1.0)",0.06995448971031738,3.9761034055011515,0.6275021757806334,57.20536958261427,-0.4545931604943263,True,False,True,False,True,1.0543793823753482,0.0,0.0,0.0,0.0,0,0.9954180985108819,0.9450171821305842,False,False,False,False,-0.1159489671788181,-0.12310208670631212,False,False,False,False,75339.0,54121.87378062772,False,False,False,False,1854.3344121759344,False,False,False,False
2025-04-24 18:00:00+00:00,4.025,4.035,4.0,4.035,860.0,,,,,,,,,,,,,,,,,,,,,,3.9711444843031147,3.954477077046681,3.9648021800077338,3.9662451119618014,3.977591361930307,3.9761056203826963,3.9868147284449553,4.025932442000314,4.043264495460798,4.068544729021573,4.138346652666375,,,,,,4.043264495460798,4.006660807566032,,"rgba(38, 166, 154, 1.0)",0.07006914217175028,3.9768767405244034,0.829512930715316,59.26264923301528,1.7655692964697707,True,False,True,False,True,1.7700253916185567,0.0,0.0,0.0,0.0,0,0.9948364888123923,0.9437751004016063,False,False,False,False,-0.10495158961049299,-0.11402683815840256,False,False,False,False,76199.0,54464.15480728465,False,False,False,False,1838.9183747778577,False,False,False,False
2025-04-24 19:00:00+00:00,4.035,4.065,4.03,4.04,3403.0,,,,,,,,,,,,,,,,,,,,,,3.9838059613769943,3.9599687429433925,3.967532759028952,3.968909712763102,3.979176652844966,3.97730829802296,3.9875029369851585,4.026119391231111,4.043279895558183,4.068350478014565,4.137678985540757,,,,,,4.043279895558183,4.00905761948274,,"rgba(38, 166, 154, 1.0)",0.07045649095092218,3.9803727594030773,0.8462987553333758,60.943040382628524,3.682049524783878,True,False,True,False,True,2.010295679893833,0.0,0.0,0.0,0.0,0,0.9971297359357061,0.9402985074626866,False,False,False,False,-0.07210002713595691,-0.09306343264717973,False,False,False,False,79602.0,54853.88884128023,False,False,False,False,1863.1677023006816,False,False,False,False
2025-04-25 14:00:00+00:00,4.045,4.06,4.0,4.01,298.0,,,,,,,,,,,,,,,,,,,,,,3.984390592945537,3.960303589161583,3.967698638336076,3.9690704851783196,3.9792674036883264,3.977378548696619,3.987540010462672,4.026117001217687,4.04326440800736,4.068317977653309,4.137607410223667,,,,,,4.04326440800736,4.009177824142832,,"rgba(38, 166, 154, 1.0)",0.07056400838444156,3.9805548014006105,0.4172835312723193,58.93657807052455,3.682049524783878,True,False,True,False,True,0.4937778545173259,0.0,0.0,0.0,0.0,0,0.9914285714285713,0.9411428571428573,False,False,False,False,-0.09124003674666892,-0.09215173469692432,False,False,False,False,79304.0,55232.9603321131,False,False,False,False,1838.9015363735393,False,False,False,False
2025-04-25 15:00:00+00:00,4.015,4.055,4.015,4.045,549.0,,,,,,,,,,,,,,,,,,,,,,3.9858214556054827,3.9610559175286704,3.9680833680576217,3.969445392042803,3.9794901990422336,3.977549471784525,3.9876366483340666,4.026136277412126,4.043257364458069,4.068278149701079,4.137493060523983,,,,,,4.043257364458069,4.009477027680969,,"rgba(38, 166, 154, 1.0)",0.07087312607752146,3.9809855363115574,0.9032261906780171,60.01340736189134,3.682049524783878,True,False,True,False,True,2.200442462076005,0.0,0.0,0.0,0.0,0,0.992027334851936,0.9413439635535309,False,False,False,False,-0.08576526621732065,-0.08895850045712249,False,False,False,False,79853.0,55614.66637347569,False,False,False,False,1818.9030629413915,False,False,False,False
2025-04-25 16:00:00+00:00,4.035,4.075,4.03,4.07,1214.0,,,,,,,,,,,,,,,,,,,,,,3.989839045836947,3.963086607629038,3.969157435364546,3.9704967361652375,3.9801423856928384,3.978047299732485,3.98793283316826,4.026248229001982,4.043304833661862,4.068249025203586,4.137291945267023,,,,,,4.043304833661862,4.01034512515671,,"rgba(38, 166, 154, 1.0)",0.07148791871724036,3.9821837120222,1.2284073946136889,62.17349109705398,5.741851822156363,True,False,True,False,True,3.3959142508785156,0.0,0.0,0.0,0.0,0,0.9971493728620292,0.9401368301026226,False,False,False,False,-0.06664173296055738,-0.07780011670883993,False,False,False,False,81067.0,56009.27619714273,False,False,False,False,1809.5247208802846,False,False,False,False
2025-04-25 17:00:00+00:00,4.065,4.085,4.045,4.055,753.0,,,,,,,,,,,,,,,,,,,,,,3.9922254824096957,3.964346721441344,3.969835313656607,3.971160716876384,3.980558534557172,3.9783657055301584,3.98812394156765,4.026324451671972,4.043340624484983,4.068237089959323,4.137172958090608,,,,,,4.043340624484983,4.010881049113264,,"rgba(38, 166, 154, 1.0)",0.07074933546308895,3.982915101427033,1.018877394411349,62.02520106144604,6.003147292361007,True,False,True,False,True,2.6155728765036628,0.0,0.0,0.0,0.0,0,0.9965655409273037,0.9433314253005151,False,False,False,False,-0.053012613910983254,-0.06540636530991159,False,False,False,False,80314.0,56386.09362044284,False,False,False,False,1793.1444926495826,False,False,False,False
2025-04-25 18:00:00+00:00,4.055,4.11,4.055,4.105,1178.0,,,,,,,,,,,,,,,,,,,,,,3.997056385090737,3.966810183181884,3.9711972086191576,3.9724994501343582,3.9814255754624774,3.9790267682099225,3.988535354574189,4.026538109140975,4.043482472281079,4.068298648296046,4.137057131323745,,,,,,4.043482472281079,4.01199338966496,,"rgba(38, 166, 154, 1.0)",0.07107178201085444,3.984385828336999,1.6970753828091796,64.62843693558045,8.849076453565438,True,False,True,False,True,4.986011387134827,0.0,0.0,0.0,0.0,0,0.9937142857142858,0.9405714285714288,False,False,False,False,-0.03396371943109372,-0.049685042370502655,False,False,False,False,81492.0,56775.332479040626,False,False,False,False,1783.6073687325347,False,False,False,False
2025-04-25 19:00:00+00:00,4.105,4.16,4.105,4.16,3455.0,,,,,,,,,,,,,,,,,,,,,,4.01535980754906,3.976317889236871,3.9766814254055154,3.9779099321768214,3.9850643785286604,3.981803262758274,3.990327853763703,4.0276600710800246,4.044350178797074,4.068902306884458,4.1370900892138405,,,,,,4.044350178797074,4.016497017763118,,"rgba(38, 166, 154, 1.0)",0.07347752000405393,3.990127887903438,2.3118922915088835,68.45215263143376,12.676918702838826,True,False,True,False,True,7.468330705223625,0.0,0.0,0.0,0.0,0,1.0005737234652896,0.9391853126792887,False,False,False,False,0.020373130949240488,-0.014655955710631084,False,False,False,False,84947.0,57212.10251812526,False,False,False,True,1809.5204327831932,False,False,False,False
2025-04-28 14:00:00+00:00,4.125,4.175,4.12,4.13,700.0,,,,,,,,,,,,,,,,,,,,,4.141666666666667,4.018517817385196,3.9781196068969455,3.9777498442713437,3.9789642311866524,3.9857815767837557,3.982354285151537,3.9906859225909814,4.027884727265906,4.044524115315023,4.069023402921584,4.137096709311371,,,,,,4.044524115315023,4.027697408812247,,"rgba(38, 166, 154, 1.0)",0.07290540582287706,3.9968759803721907,1.8259828352266856,68.1339993887692,12.676918702838826,True,False,True,False,True,5.872430205101594,0.0,0.0,0.0,0.0,0,0.9942429476108232,0.9447322970639035,False,False,False,True,0.03668305159550264,0.011013547942435779,False,False,False,False,84247.0,57631.248215518666,False,False,False,False,1792.3185656082599,False,False,False,False
2025-04-28 15:00:00+00:00,4.13,4.135,4.105,4.12,335.0,,,,,,,,,,,,,,,,,,,,,4.134653784219002,4.019717751423597,3.978855637801454,3.9781893374158814,3.979397447300135,3.986075104559718,3.9825809654901185,3.99083217980229,4.027971514819141,4.044588619516424,4.069063970872374,4.13708488210093,,,,,,4.044588619516424,4.0274175996100885,,"rgba(38, 166, 154, 1.0)",0.07336708887321294,3.996942163936666,1.677289339856361,67.0069812811836,12.676918702838826,True,False,True,False,True,5.343592364961847,0.0,0.0,0.0,0.0,0,0.9855824682814303,0.9515570934256056,False,False,False,False,0.07328353789567123,0.042148542919053504,False,False,False,False,83912.0,58038.701731557136,False,False,False,False,1769.7244793197597,False,False,False,False
2025-04-28 16:00:00+00:00,4.12,4.165,4.11,4.155,1135.0,,,,,,,,,,,,,,,,,,,,,4.139193548387096,4.024479134851416,3.98169659569935,3.9799001040487747,3.981085958957978,3.987231737268091,3.9834729208933206,3.991414329453206,4.028338589851419,4.0448737141200075,4.069263682605721,4.13709949298607,,,,,,4.0448737141200075,4.029004150760204,,"rgba(38, 166, 154, 1.0)",0.07457555573720995,3.9988047409706966,2.094456521111368,67.87720080344019,12.82276960594686,True,False,True,False,True,6.933233590306756,0.0,0.0,0.0,0.0,0,1.0017502917152858,0.944574095682614,False,False,False,False,0.13822488792816304,0.09018671542360827,False,False,False,False,85047.0,58457.43503804462,False,False,False,False,1759.883789717903,False,False,False,False
2025-04-28 17:00:00+00:00,4.155,4.165,4.105,4.115,3113.0,,,,,,,,,,,,,,,,,,,,,4.132794182598271,4.034402342950686,3.988329168119648,3.9840009644085894,3.9851313664404415,3.990021861568105,3.985644418013367,3.9928330115830115,4.029203716004335,4.045529420276324,4.06969614691126,4.137043630485458,,,,,,4.045529420276324,4.031219185779958,,"rgba(38, 166, 154, 0.75)",0.07602583723924462,4.002196708600725,1.4837494132987428,64.96004936217409,12.82276960594686,True,False,True,False,False,4.809221474190021,0.0,0.0,0.0,0.0,0,1.0035026269702274,0.9363689433741972,False,False,False,False,0.22365596082342892,0.1569213381235186,False,False,False,False,81934.0,58821.412789392765,False,False,False,False,1780.8623356137493,False,False,False,False
2025-04-28 18:00:00+00:00,4.115,4.135,4.11,4.125,548.0,,,,,,,,,,,,,,,,,,,,,4.131905047733379,4.035873430330838,3.989395625516539,3.984675321998969,3.9857965401044,3.99048429739162,3.9860067990292127,3.993070609681006,4.029346858659329,4.045636877473579,4.069765185821975,4.137028267614353,,,,,,4.045636877473579,4.0315820717796,,"rgba(38, 166, 154, 0.75)",0.07761257444326847,4.0027406251300786,1.5752521514318265,63.56930362294239,12.82276960594686,True,False,True,False,False,5.270356670750292,0.0,0.0,0.0,0.0,0,1.01472320376914,0.9328621908127208,False,False,False,False,0.2275383049005124,0.1922298215120155,False,False,False,False,82482.0,59188.243598859546,False,False,False,False,1761.7481908755515,False,False,False,False
2025-04-28 19:00:00+00:00,4.125,4.165,4.115,4.115,4705.0,,,,,,,,,,,,,,,,,,,,,4.131798595292332,4.047786500321589,3.998431969437207,3.990539769354702,3.9915852324803343,3.994567471708784,3.9892255030425994,3.995203777428117,4.030665564582846,4.046645067524823,4.070441790392914,4.1369771770324295,,,,,,4.046645067524823,4.035322368216556,,"rgba(38, 166, 154, 0.75)",0.0788902761794877,4.007740264540831,1.35960654029321,61.75575966911314,16.516794223517593,True,False,True,False,False,4.7358223270032695,0.0,0.0,0.0,0.0,0,1.0213523131672595,0.9240806642941873,False,False,False,False,0.26043015768657285,0.22632998959929418,False,False,False,False,77777.0,59476.44137252064,False,False,False,False,1807.3800018697289,False,False,False,False
2025-04-29 14:00:00+00:00,4.135,4.16,4.12,4.135,721.0,,,,,,,,,,,,,,,,,,,,,4.132217138965385,4.049479820511491,3.9997805199782523,3.991437858368942,3.992472243879402,3.995201820844859,3.989728712831122,3.9955405649437252,4.030877787710702,4.046809430395433,4.070555317188268,4.136979154448397,,,,,,4.046809430395433,4.035923364172164,,"rgba(38, 166, 154, 0.75)",0.08056528883933778,4.00851140114232,1.5700135961769084,61.79736997698491,16.31626111294692,True,False,True,False,False,5.677919989645915,0.0,0.0,0.0,0.0,0,1.0141927853341217,0.9207569485511532,False,False,False,False,0.26043015768657285,0.24338007364293351,False,False,False,False,78498.0,59771.34925821799,False,False,False,False,1790.536901065547,False,False,False,False
2025-04-29 15:00:00+00:00,4.135,4.15,4.07,4.075,1922.0,,,,,,,,,,,,,,,,,,,,,4.127275589953714,4.051799626115888,4.002249478623566,3.9931418310898787,3.994150928867071,3.9964007778570827,3.9906970474352548,3.996181319512912,4.031230375106405,4.047054475719149,4.070678590889782,4.1368295225624525,,,,,,4.047054475719149,4.036474130311096,,"rgba(38, 166, 154, 0.75)",0.08098286994930089,4.009565815006183,0.8080003219789847,57.0355832406169,11.69492561697406,True,False,True,False,False,2.4970754002955147,0.0,0.0,0.0,0.0,0,1.0100176782557453,0.9239835002946376,False,False,False,False,0.20434086579943145,0.22386046972118248,False,False,False,False,76576.0,60031.88647902081,False,False,False,False,1792.5750886459261,False,False,False,False
2025-04-29 16:00:00+00:00,4.075,4.095,4.05,4.055,420.0,,,,,,,,,,,,,,,,,,,,,4.125403706154865,4.051952309924362,4.002600207415089,3.9933970560280345,3.9944013429256597,3.9965788314650132,3.990844777082253,3.9962772005510283,4.031270804527764,4.04707483716274,4.070674704047835,4.1367702085262295,,,,,,4.04707483716274,4.036437165484239,,#000000,0.08098286994930089,4.00964053704128,0.5601118234895467,52.5924913246277,7.599657991382394,False,False,False,False,False,1.471564215971327,0.0,0.0,0.0,0.0,0,1.025856885147324,0.9254359591100422,False,False,False,False,0.1359316256622969,0.1798960476917397,False,False,False,False,76156.0,60281.87273516002,False,False,False,False,1771.2948547134313,False,False,False,False
2025-04-29 17:00:00+00:00,4.055,4.09,4.045,4.08,671.0,,,,,,,,,,,,,,,,,,,,,4.122876897921047,4.052270551158371,4.003195799222903,3.9938287277529367,3.994825273652995,3.996881588619753,3.9910950897356012,3.9964406844479203,4.031344301337675,4.0471155589446965,4.070676237043795,4.136682398944573,,,,,,4.0471155589446965,4.036436092398522,,#000000,0.07864981114276726,4.012080151467801,0.863572938642015,51.5300976874205,6.665824597080146,False,False,False,False,False,2.692028855713719,0.0,0.0,0.0,0.0,0,1.0265700483091789,0.9184782608695652,False,False,False,False,0.12691860808736355,0.15340732788955164,False,False,False,False,76827.0,60538.38633616529,False,False,False,False,1754.2360197566338,False,False,False,False
2025-04-29 18:00:00+00:00,4.08,4.14,4.075,4.125,1624.0,,,,,,,,,,,,,,,,,,,,,4.121901765865526,4.054566537781792,4.005447493757998,3.9954028913330304,3.9963783489347966,3.998007014161227,3.9920045446424073,3.997050981993306,4.031703754796308,4.047379883164555,4.070835193849324,4.13660642670861,,,,,,4.047379883164555,4.037273736415741,,"rgba(38, 166, 154, 0.5)",0.0765910516260833,4.014713715169911,1.4399369441812235,53.69102355944458,6.665824597080146,False,False,True,False,False,4.831270845778231,0.0,0.0,0.0,0.0,0,1.0301204819277108,0.9084337349397591,False,False,False,False,0.19972805196623125,0.17656768992789146,False,False,False,False,78451.0,60816.10127668986,False,False,False,False,1752.2168566596317,False,False,False,False
2025-04-29 19:00:00+00:00,4.125,4.13,4.09,4.11,3512.0,,,,,,,,,,,,,,,,,,,,,4.11974784430932,4.058735056277613,4.009874277148862,3.9985769058885383,3.9995097385272147,4.0002997130138604,3.9938729704992535,3.9983120233466742,4.032439111683999,4.047915817801954,4.071148281939865,4.136420519921668,,,,,,4.047915817801954,4.038904355029902,,"rgba(38, 166, 154, 0.5)",0.07714062273326448,4.017253774421982,1.2023007112441233,53.971927528783226,6.665824597080146,False,False,True,False,True,4.035934189662072,0.0,0.0,0.0,0.0,0,1.0343373493975905,0.9066265060240966,False,False,False,False,0.20434086579942976,0.1904542778636606,False,False,False,False,74939.0,61035.060946818696,False,False,False,False,1779.500316246304,False,False,False,False
2025-04-30 14:00:00+00:00,4.05,4.065,4.045,4.055,677.0,,,,,,,,,,,,,,,,,,,,,4.1175651878039465,4.058681687069088,4.010239604260339,3.9988765555093595,3.99980298027461,4.000514728367106,3.994058988258985,3.9984337647506663,4.03247988368441,4.047927486057353,4.071123435606063,4.136311000243725,,,,,,4.047927486057353,4.038834608490471,,#000000,0.07739666170606718,4.018807956713478,0.46761762702337045,50.55411356194894,5.720899672029965,False,True,False,False,False,1.1957023764649897,0.0,0.0,0.0,0.0,0,1.0293588975434391,0.9071300179748351,False,False,False,False,0.10447227717002902,0.1474632775168448,False,False,False,False,74262.0,61240.12976934864,False,False,False,False,1762.4072880874464,False,False,False,False
2025-04-30 15:00:00+00:00,4.07,4.09,4.05,4.055,273.0,,,,,,,,,,,,,,,,,,,,,4.116860221392545,4.058717884148603,4.010417794041105,3.9990178604044355,3.9999416195416804,4.000616781543896,3.9941459363116802,3.9984913616871576,4.032503565528368,4.047938817867815,4.071119638648447,4.136272341005781,,,,,,4.047938817867815,4.0388369851767925,,"rgba(239, 83, 80, 1.0)",0.07727667620106889,4.018928056445225,0.4667895324705432,48.27557091739274,3.501741814779649,False,True,False,True,False,1.195702376464979,0.0,0.0,0.0,0.0,0,1.0336336336336334,0.905105105105105,False,False,False,False,0.13142246310956224,0.13944287031320352,False,False,False,False,74262.0,61442.01923028897,False,False,False,False,1739.3157022256255,False,False,False,False
2025-04-30 16:00:00+00:00,4.075,4.08,4.05,4.08,177.0,,,,,,,,,,,,,,,,,,,,,4.1164562736408055,4.058759634817759,4.0105432317561505,3.9991160714053064,4.000038075902893,4.000687900548221,3.9942061654958323,3.998531454908296,4.032521260872621,4.047948307609058,4.07111918870852,4.136249055425203,,,,,,4.047948307609058,4.038848051757555,,#000000,0.07792598706118271,4.019026224802406,0.7824575279325107,48.67776334616066,3.501741814779649,False,True,False,False,False,2.429976511314397,0.0,0.0,0.0,0.0,0,1.0411124546553807,0.9014510278113664,False,False,False,False,0.12241986882631911,0.1309313695697613,False,False,False,False,74439.0,61643.52280811395,False,False,False,False,1715.0937533539104,False,False,False,False
2025-04-30 17:00:00+00:00,4.08,4.13,4.065,4.115,872.0,,,,,,,,,,,,,,,,,,,,,4.115921669391886,4.059557718368857,4.0114957541653915,3.9998216471659975,4.000733994689577,4.001203635413786,3.994631380609798,3.998820141604699,4.032685513009787,4.04806543050298,4.071182840042723,4.136192176648319,,,,,,4.04806543050298,4.039192658467817,,#000000,0.0789995438463291,4.020477404690707,1.1964954568998463,51.28470435058334,3.501741814779649,False,True,False,False,True,4.123282835813349,0.0,0.0,0.0,0.0,0,1.0373719107896322,0.8957203134418324,False,False,False,False,0.1813583647273922,0.15614486714857675,False,False,False,False,75311.0,61855.42167930598,False,False,False,False,1702.0225323716793,False,False,False,False
2025-04-30 18:00:00+00:00,4.115,4.15,4.095,4.145,714.0,,,,,,,,,,,,,,,,,,,,,4.11637611706376,4.060575522098107,4.012483520118297,4.0005393152296165,4.001443172359036,4.0017313379163655,3.995061899416788,3.9991153496219907,4.032869988592389,4.0482070578076925,4.0712778446401074,4.136183427659269,,,,,,4.0482070578076925,4.039655379376952,,"rgba(38, 166, 154, 0.5)",0.07983129734656802,4.021841220538555,1.5427380432862208,54.73533413686306,-0.45831157457679694,False,True,True,False,True,5.540821918079178,0.0,0.0,0.0,0.0,1,1.0463855421686747,0.8891566265060241,False,False,False,False,0.2275383049005124,0.1918415860245446,False,False,False,False,76025.0,62075.10506412294,False,False,False,False,1686.704353575219,False,False,False,False
2025-04-30 19:00:00+00:00,4.145,4.16,4.115,4.12,7008.0,,,,,,,,,,,,,,,,,,,,,4.120055046291528,4.069405217637885,4.021496723068733,4.007270444351663,4.008097100804698,4.006754599850686,3.9991970034670623,4.0019798746366355,4.034674639934459,4.049599398993352,4.072220302093635,4.136121646485074,,,,,,4.049599398993352,4.043905999801284,,"rgba(38, 166, 154, 0.5)",0.08059564291981151,4.034558930574012,1.060120204152939,54.98755679996324,-0.10365602205533975,False,True,True,False,True,4.193981003818891,0.0,0.0,0.0,0.0,1,1.049360146252285,0.8976234003656307,False,False,False,False,0.2556990196737906,0.2237703028491676,False,False,False,False,69017.0,62182.73134219855,False,False,False,False,1769.2050612717273,False,False,False,False
2025-05-01 14:00:00+00:00,4.12,4.15,4.115,4.145,648.0,,,,,,,,,,,,,,,,,,,,,4.120416568709767,4.070168909447716,4.022296480060583,4.007881724976732,4.008701690602149,4.00721734223092,3.999580705835056,4.00224847557848,4.0348466148848825,4.049733501140505,4.072313168420462,4.136122334936988,,,,,,4.049733501140505,4.044293959735353,,"rgba(38, 166, 154, 0.5)",0.08142663751683094,4.035128695804953,1.349328764464043,56.65180165586998,1.6633699103710953,False,False,True,False,True,5.381925568705295,0.0,0.0,0.0,0.0,1,1.0456760048721072,0.8891595615103532,False,False,False,False,0.24627002689038804,0.23502016486977784,False,False,False,False,69665.0,62298.735507435784,False,False,False,False,1751.822037065964,False,False,False,False
2025-05-01 15:00:00+00:00,4.145,4.145,4.095,4.095,2366.0,,,,,,,,,,,,,,,,,,,,,4.119772460927372,4.071820776831882,4.024506403154895,4.009641535576499,4.0104397254703334,4.008558325374776,4.000711477618686,4.003039447231576,4.035316668864922,4.050079845673982,4.072519138399647,4.136010060242447,,,,,,4.050079845673982,4.045201322113919,,"rgba(38, 166, 154, 0.5)",0.0816952698576679,4.035927540906897,0.7230829789291422,54.0638240678438,1.6633699103710953,False,True,True,False,False,2.7207892642485803,0.0,0.0,0.0,0.0,1,1.0426829268292679,0.8939024390243901,False,False,False,False,0.22288028241130212,0.22895022364053996,False,False,False,False,67299.0,62376.25898794065,False,False,False,False,1761.3441760261817,False,False,False,False
2025-05-01 16:00:00+00:00,4.095,4.105,4.075,4.09,790.0,,,,,,,,,,,,,,,,,,,,,4.11905823287075,4.072059230479733,4.025042723968267,4.010093936694579,4.0108856246940565,4.008905956767777,4.001011235955056,4.003248838726196,4.035428163522698,4.050154246790148,4.072549634019953,4.135939639227724,,,,,,4.050154246790148,4.045364788643078,,#000000,0.08189517580309519,4.035900682002064,0.6605922445054545,52.006376244021915,1.6633699103710953,False,True,False,False,False,2.4591185083789178,0.0,0.0,0.0,0.0,1,1.0350985221674873,0.9100985221674874,False,False,False,False,0.16766077277191646,0.19830549820622823,False,False,False,False,66509.0,62440.33249200358,False,False,False,False,1746.2845763978687,False,False,False,False
2025-05-01 17:00:00+00:00,4.095,4.105,4.08,4.09,490.0,,,,,,,,,,,,,,,,,,,,,4.118656633055065,4.072217464343359,4.025379409803153,4.010377788824581,4.011165465981369,4.009124489854573,4.001199616068575,4.003380693980325,4.03549919534512,4.0502021795599905,4.072570297070475,4.135897649307131,,,,,,4.0502021795599905,4.0454725735994765,,#000000,0.08135496684671843,4.035914508361322,0.6648087232409652,50.634744361474,5.558216797526612,False,True,False,False,False,2.4591185083789178,0.0,0.0,0.0,0.0,0,1.0285714285714282,0.9155279503105589,False,False,False,False,0.17221946844219513,0.1852624833242117,False,False,False,False,66509.0,62503.41260840662,False,False,False,False,1726.8072961436383,False,False,False,False
2025-05-01 18:00:00+00:00,4.09,4.115,4.09,4.105,471.0,,,,,,,,,,,,,,,,,,,,,4.118443683858531,4.072456977561328,4.025756246172583,4.010687671342762,4.011471354350165,4.009363000947831,4.00140321176698,4.003523765963935,4.035581450930521,4.050261083832742,4.072602225459025,4.135867988879286,,,,,,4.050261083832742,4.045618221755474,,#000000,0.08129813889251951,4.0360338544353995,0.8483114927855585,50.967909353350834,5.558216797526612,False,True,False,False,False,3.214082684507865,0.0,0.0,0.0,0.0,1,1.0249221183800623,0.9133956386292837,False,False,False,False,0.19052732651022666,0.18789490491721916,False,False,False,False,66980.0,62572.81706409024,False,False,False,False,1707.3374155832716,False,False,False,False
2025-05-01 19:00:00+00:00,4.1,4.145,4.1,4.11,1841.0,,,,,,,,,,,,,,,,,,,,,4.118437998488791,4.0737969485430225,4.02747305437476,4.01207228545278,4.012839845389391,4.010430780285289,4.002307252426668,4.004162541428673,4.035971819004111,4.050554796462917,4.072786996598269,4.135805784327707,,,,,,4.050554796462917,4.046386675231865,,#000000,0.08106153818533769,4.036982131637846,0.9007708217330882,51.612871210678776,5.558216797526612,False,True,False,False,False,3.467304301055325,0.0,0.0,0.0,0.0,1,1.0243445692883892,0.9126092384519354,False,False,False,False,0.22753830490051077,0.20771660490886495,False,False,False,False,68821.0,62669.68811736016,False,False,False,False,1709.4097037137635,False,False,False,False
2025-05-02 14:00:00+00:00,4.11,4.155,4.095,4.105,815.0,,,,,,,,,,,,,,,,,,,,,4.118435664514246,4.074365468452243,4.0282129071792765,4.012673935798215,4.01343453871374,4.010896826448326,4.002703017163808,4.0044430593449,4.0361434590201135,4.050684013498827,4.072868317760766,4.1357783874503244,,,,,,4.050684013498827,4.046719966278731,,#000000,0.08065598172105624,4.037393565750037,0.8382073196229425,51.5374261686212,5.558216797526612,False,True,False,False,False,3.1858785928333155,0.0,0.0,0.0,0.0,1,1.020586400499064,0.9139114160948221,False,False,False,False,0.2322060546614101,0.21996132978513752,False,False,False,False,68006.0,62752.421634920465,False,False,False,False,1695.5428866019222,False,False,False,False
