date,Close,High,Low,Open,Volume,aVWAP_peak_189,aVWAP_peak_175,aVWAP_peak_168,aVWAP_peak_159,aVWAP_peak_150,aVWAP_peak_134,aVWAP_peak_113,aVWAP_peak_98,aVWAP_peak_80,aVWAP_peak_73,aVWAP_peak_57,aVWAP_peak_38,aVWAP_peak_29,aVWAP_peak_24,aVWAP_valley_187,aVWAP_valley_174,aVWAP_valley_155,aVWAP_valley_146,aVWAP_OB_bull_146,aVWAP_OB_bear_175,aVWAP_OB_bear_113,aVWAP_OB_bear_98,aVWAP_OB_bear_57,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-10 00:00:00+00:00,55.5,61.794,52.2,59.7,54421,,,,,,,,,,,58.28758898820382,73.10632201087313,84.37780649023138,84.19911171148402,,,,,,,,,58.28758898820382,74.99270730019809,,#000000,,61.4867698006958,,42.99884009513815,-5.111546772854261,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9062076130559003,1.1193039161928948,False,False,False,False,0.03279174455387228,0.027414592356074238,False,False,False,False,10935892,10321478.10019403,False,False,False,False,174080.8651137402,False,False,False,False
2023-02-17 00:00:00+00:00,61.2,61.5,54.3,55.5,53527,,,,,,,,,,,58.493608730651836,72.72123945862859,84.1071315577104,84.1178671451193,,,,,,,,,58.493608730651836,74.85996172302754,,#000000,,61.555512121038035,,43.97324679635622,-5.111546772854261,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9076033501236924,1.1251825578969328,False,False,False,False,0.09932534358379477,0.06336996796993451,False,False,False,False,10989419,10370955.203883361,False,False,False,False,165150.94917938908,False,False,False,False
2023-02-24 00:00:00+00:00,54.3,61.2,53.4,61.2,35076,,,,,,,,,,,58.14413936440313,72.43264839764436,83.91412926539596,84.05921910602055,,,,,,,,,58.14413936440313,74.637534033366,,#000000,,61.35860548193348,,43.67061761927694,-5.111546772854261,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9197616922259111,1.0897666068222622,False,False,False,False,0.19140478494552407,0.1273873764577293,False,False,False,False,10954343,10414169.114706816,False,False,False,False,155515.76775869358,False,False,False,False
2023-03-03 00:00:00+00:00,53.4,55.5,51.0,55.5,41135,,,,,,,,,,,57.381571062279484,72.04628707482394,83.66695177661637,83.98335541682471,,,,,,,,,57.381571062279484,74.26954133263612,,#000000,,60.919855933340884,,43.32674811600522,-5.111546772854261,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.900630733345188,1.1422549501584676,False,False,False,False,-0.2145822857650137,-0.043597454653642204,False,False,False,False,10913208,10451134.958061866,False,False,False,False,147043.11829508666,False,False,False,False
2023-03-10 00:00:00+00:00,42.6,54.051,41.403,53.4,51126,,,,,,,,,,,55.52204984124546,71.40900921444256,83.29289822353546,83.86733159125748,,,,,,,,,55.52204984124546,73.52282221762025,,#000000,,59.82737340380238,,41.648186551191046,-5.585689919800359,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8542271942431167,1.1342342249196125,False,False,False,False,-0.34282825441539394,-0.19321285453451809,False,False,False,False,10862082,10481575.479686912,False,False,False,False,139938.14656952472,False,False,False,False
2023-03-17 00:00:00+00:00,35.1,44.7,34.5,42.0,101332,,,,,,,,,,,51.255339459208635,69.86741551985027,82.42015405546587,83.59178345805208,,,,,,,,,51.255339459208635,71.78367312314421,,#000000,,57.094615729554164,,39.58489966737922,-7.60910987200954,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8086879451788281,1.2367081356261957,False,False,False,False,-0.34282825441539394,-0.268020554474956,False,False,False,False,10760750,10502255.073784178,False,False,False,False,137078.4320088192,False,False,False,False
2023-03-24 00:00:00+00:00,33.3,47.976,31.5,36.9,1367801,,,,,,,,,,,40.76527629808623,57.45723286747021,73.1509576219481,80.13445433308054,,,,,,,,,40.76527629808623,62.87698028014627,,#000000,,46.21418258035496,,37.91098011336257,-9.204807431854675,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7455067808304396,1.3009580255850517,False,False,False,False,-0.3374932597498763,-0.30275690711241615,False,False,False,False,9392949,10420084.253503868,False,False,False,False,228243.06667483257,False,False,False,False
2023-03-31 00:00:00+00:00,31.8,37.2,28.2,33.6,307116,,,,,,,,,,,39.535260706637345,55.46584766110201,71.3429526019684,79.34226587212295,,,,,,,,,39.535260706637345,61.42158171045767,,#000000,,44.72385108767303,,36.54338381628144,-10.482790411757591,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.759407345864922,1.2607862821799887,False,False,False,False,-0.34282825441539394,-0.32279258076390505,False,False,False,False,9085833,10321250.827318396,False,False,False,False,234085.50618040055,False,False,False,False
2023-04-07 00:00:00+00:00,32.4,32.7,30.6,31.2,68193,,,,,,,,,,,39.29385980265885,55.057203189664186,70.95817383282093,79.16808442024775,,,,,,,,,39.29385980265885,61.11933031134792,,#000000,,44.42523622896217,,35.71153696058505,-11.247001474255413,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8173087605386923,1.2524348545259285,False,False,False,False,-0.34282825441539394,-0.33281041758964947,False,False,False,False,9154026,10234789.728998516,False,False,False,False,221797.1723892598,False,False,False,False
2023-04-14 00:00:00+00:00,25.2,33.3,23.763,32.1,129466,,,,,,,,,,,38.62154874340649,54.176378274183705,70.16649690756893,78.80988767599429,,,,,,,,,38.62154874340649,60.443577900288346,,#000000,,43.68726660493986,,34.26310995391895,-12.61195681178242,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8473920863309353,1.1933453237410072,False,False,False,False,-0.34282825441539394,-0.3378193360025217,False,False,False,False,9024560,10145143.082406033,False,False,False,False,214957.82628635166,False,False,False,False
2023-04-21 00:00:00+00:00,22.968,26.91,22.5,26.199,62811,,,,,,,,,,,38.23397045996618,53.718787700122235,69.76387891205067,78.62685902708199,,,,,,,,,38.23397045996618,60.08587402480527,,#000000,,43.27988641180767,,32.97742406925882,-13.812250834726498,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.84260710553814,1.1741118077324975,False,False,False,False,-0.34282825441539394,-0.34032379520895784,False,False,False,False,8961749,10057484.261487067,False,False,False,False,203687.69100588115,False,False,False,False
2023-04-28 00:00:00+00:00,22.8,23.757,21.0,22.5,40684,,,,,,,,,,,37.96644242635999,53.41406543788581,69.49778015028592,78.50548358626395,,,,,,,,,37.96644242635999,59.84594290019892,,#000000,,43.002634373998234,,32.03945355837039,-14.683709268799596,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8490648883766243,1.2014434885220708,False,False,False,False,-0.34282825441539394,-0.34157602481217586,False,False,False,False,8921065,9973305.056932468,False,False,False,False,191613.34352396402,False,False,False,False
2023-05-05 00:00:00+00:00,19.5,22.8,18.0,21.6,51713,,,,,,,,,,,37.58802376033566,53.00555992896795,69.14664564273511,78.34532718571697,,,,,,,,,37.58802376033566,59.52138912943892,,#000000,,34.39208676103123,,30.976518394356262,-15.688792438045425,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8010694281804203,1.2271476742053358,False,False,False,False,-0.34282825441539394,-0.3422021396137849,False,False,False,False,8869352,9891530.756418953,False,False,False,False,181250.3551147815,False,False,False,False
2023-05-12 00:00:00+00:00,23.997,26.25,20.091,20.1,84397,,,,,,,,,,,37.11550975892192,52.425610528337046,68.62255492914647,78.10073322444514,,,,,,,,,37.11550975892192,59.06610211021264,,#000000,,34.550690795255534,,31.514530289549,-15.688792438045425,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8277065030115766,1.1787438237765024,False,False,False,False,-0.26942214349077537,-0.3058121415522801,False,False,False,False,8953749,9822065.44112866,False,False,False,False,174076.03251368657,False,False,False,False
2023-05-19 00:00:00+00:00,25.656,27.27,22.206,24.0,52160,,,,,,,,,,,36.8712800052752,52.09757015421902,68.31586443867208,77.95504126297568,,,,,,,,,36.8712800052752,58.8099389652855,,#000000,,34.56014695183874,,32.367370970378644,-15.688792438045425,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8481944055325361,1.1815621451848357,False,False,False,False,-0.1839939537583574,-0.24490304765531873,False,False,False,False,9005909,9761609.408452462,False,False,False,False,165045.21529045055,False,False,False,False
2023-05-26 00:00:00+00:00,31.8,33.9,26.1,26.1,95242,,,,,,,,,,30.599999999999998,36.647856240884565,51.63736593609871,67.83734768376979,77.71878675324568,,,,,,,,,36.647856240884565,52.888271322799746,,#000000,,32.597144714316926,,34.63005413233856,-18.816345243370755,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8620969527041984,1.1306721759020142,False,False,False,False,-0.002354954853137101,-0.12362900125422792,False,False,False,False,9101151,9712686.56338191,False,False,False,False,159874.60675041715,False,False,False,False
2023-06-02 00:00:00+00:00,27.456,31.5,24.603,30.0,64360,,,,,,,,,,29.492263756093276,36.441100387294924,51.298207341677355,67.49745403233581,77.55123753564521,,,,,,,,,36.441100387294924,52.45605261060932,,"rgba(239, 83, 80, 1.0)",34.94327706813631,32.321382150627144,-0.13923657306497264,35.52416875192359,-17.97803435349445,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8394249512670565,1.1805403265107213,False,False,False,False,0.0807433010951364,-0.02144285007954576,False,False,False,False,9036791,9662620.225353621,False,False,False,False,152799.4506948307,False,False,False,False
2023-06-09 00:00:00+00:00,21.087,27.294,20.673,26.595,100370,,,,,,,,,,26.992679750126936,35.9663857879825,50.68298849490006,66.91551053712813,77.26697530692108,,,,,,,,,35.9663857879825,51.56490797541174,,"rgba(255, 0, 0, 1.0)",31.300916543164714,31.29209961931749,-0.3260319743431287,35.1950355401338,-17.97803435349445,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8124010756819056,1.182143680368805,False,False,False,False,-0.12034564733843638,-0.07089424870899107,False,False,False,False,8936421,9608827.690142242,False,False,False,False,148915.7876803988,False,False,False,False
2023-06-16 00:00:00+00:00,20.265,23.466,19.8,21.672,130022,,,,,,,,,,25.053761939927277,35.318514703182075,49.874264261451046,66.15322567455081,76.8907627530457,,,,,,,,,35.318514703182075,50.65810586643138,,"rgba(255, 0, 0, 1.0)",28.267967439316724,30.249234594065328,-0.3531995929844845,34.83961123785505,-17.97803435349445,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7990569172587306,1.214867794357327,False,False,False,False,-0.2503325627800569,-0.16061340574452398,False,False,False,False,8806399,9549388.527909484,False,False,False,False,147516.2478522211,False,False,False,False
2023-06-23 00:00:00+00:00,18.264,20.793,17.145,20.775,110999,,,,,,,,,,23.65356821352793,34.7206563214292,49.16228076454627,65.48801922234784,76.55965388602961,,,,,,,,,34.7206563214292,49.916835681576174,,"rgba(255, 0, 0, 1.0)",26.576680177157552,29.37184988657562,-0.4179547562950594,34.28534119962891,-17.97803435349445,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7997090690208669,1.24026886035313,False,False,False,False,-0.34282825441539394,-0.25172083007995893,False,False,False,False,8695400,9486130.118434707,False,False,False,False,144811.26652983436,False,False,False,False
2023-06-30 00:00:00+00:00,17.655,18.9,16.5,18.591,179794,,,,,,,,,,22.07728553864865,33.78079430923149,48.03817322108332,64.42594322122545,76.0216711256349,,,,,,,,,33.78079430923149,48.86877348316476,,"rgba(255, 0, 0, 1.0)",25.60921228810636,23.953421851316765,-0.24594359953202968,33.795461351773454,-17.97803435349445,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.801228260133992,1.193730121134195,False,False,False,False,-0.34282825441539394,-0.29727454224767647,False,False,False,False,8515606,9414239.442995097,False,False,False,False,147402.580120217,False,False,False,False
2023-07-07 00:00:00+00:00,18.894,18.894,16.65,17.922,88362,,,,,,,,,,21.62564840102503,33.36806145574851,47.52258579566449,63.926061811941416,75.76292111180929,,,,,,,,,33.36806145574851,48.441055715237745,,"rgba(255, 0, 0, 1.0)",25.14520154548863,23.680139257683976,-0.1903400634520932,33.856425413480935,-17.97803435349445,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8073610433084594,1.2057849222400443,False,False,False,False,-0.3384988648004296,-0.317886703524053,False,False,False,False,8603968,9354219.336106572,False,False,False,False,143029.20381501576,False,False,False,False
2023-07-14 00:00:00+00:00,24.33,30.0,18.6,18.6,198736,,,,,,,,,24.310000000000002,22.17682679450554,32.86039987140404,46.655723229430926,62.986485247664724,75.25069675051752,,,,,,,,,32.86039987140404,44.04002198225379,,"rgba(255, 0, 0, 1.0)",24.44534498296591,22.346246714551956,0.08115055389197282,35.6179936896291,-17.621382626183234,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8046248470844093,1.1529325812151694,False,False,False,False,0.024151033032561036,-0.14686783524574598,False,False,False,False,8802704,9313366.348246826,False,False,False,False,147155.63316205164,False,False,False,False
2023-07-21 00:00:00+00:00,27.741,29.994,24.36,24.36,92821,,,,,,,,,25.282599371649454,22.630837071723924,32.72021987539337,46.32502240921345,62.596221443381076,75.02907567015623,,,,,,,,,32.72021987539337,44.09732930691958,,"rgba(255, 0, 0, 1.0)",23.92171365666247,23.07768737620971,0.19494057535846745,37.86544597986624,-15.423612637194452,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8279619398403929,1.1584646340631608,False,False,False,False,0.18045556192389434,0.016793863339074178,False,False,False,False,8895525,9282415.13726558,False,False,False,False,143130.8455204182,False,False,False,False
2023-07-28 00:00:00+00:00,25.908,28.2,24.0,27.867,55641,,,,,,,,,25.40333729168947,22.800557302523316,32.619550905249284,46.11864772771521,62.3576816266344,74.8935300626453,,,,,,,,,32.619550905249284,44.03221748607617,,"rgba(255, 0, 0, 1.0)",23.89880460289945,23.283732635341174,0.10980747398304792,39.07113562875876,-14.270505611977434,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8194028326297156,1.1615654364701076,False,False,False,False,0.12132348881667956,0.06905867607787687,False,False,False,False,8839884,9249635.053023685,False,False,False,False,136650.11622260945,False,False,False,False
2023-08-04 00:00:00+00:00,25.44,27.3,23.4,26.133,74756,,,,,,,,,25.399202711669993,22.96244827105632,32.47596639957254,45.83905111209178,62.03635077861282,74.7101659045222,,,,,,,,,32.47596639957254,43.90386419625427,,"rgba(255, 0, 0, 1.0)",23.980740958707862,23.446451511009734,0.08313122986578829,39.82745968007584,-13.54358845908181,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8090566958218629,1.1967278809631667,False,False,False,False,0.15908396222995205,0.11407131915391447,False,False,False,False,8765128,9213745.641688596,False,False,False,False,132065.36687278652,False,False,False,False
2023-08-11 00:00:00+00:00,23.451,24.9,19.2,24.69,56575,,,,,,,,,25.05844882128356,22.942249761557065,32.32869497198352,45.60349843166616,61.77815193886395,74.56429548465042,,,,,,,,,32.32869497198352,43.712556568334115,,"rgba(255, 0, 0, 1.0)",24.25555253792418,23.35288217066456,0.004045169829960785,39.91235089782871,-13.433181759229392,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7922915630108748,1.206286871845902,False,False,False,False,-0.027062638420504184,0.04350434036670514,False,False,False,False,8708553,9176323.964526478,False,False,False,False,126473.4878451727,False,False,False,False
2023-08-18 00:00:00+00:00,19.02,23.205,16.8,23.205,100838,,,,,,,,,24.121467232341505,22.697934579938238,32.00374043891683,45.144987493870914,61.293499321924294,74.292224094037,,,,,,,,,32.00374043891683,43.25897552683813,,"rgba(255, 0, 0, 1.0)",24.27954299117965,22.920915018467277,-0.16066673989227945,39.01501434699624,-13.433181759229392,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7634107642664861,1.213823471734441,False,False,False,False,-0.17130485346136604,-0.06390025654733045,False,False,False,False,8607715,9134204.781968962,False,False,False,False,124574.56281960434,False,False,False,False
2023-08-25 00:00:00+00:00,16.797,19.053,15.93,18.33,52609,,,,,,,,,23.550282678456146,22.4937527258453,31.808814928013724,44.89007552407647,61.0306332075791,74.14511832357543,,,,,,,,,31.808814928013724,42.9864462312577,,"rgba(255, 0, 0, 1.0)",24.345790709245378,22.610596829404493,-0.23879268900462386,37.92243742232073,-13.433181759229392,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7568306010928962,1.2434811310375178,False,False,False,False,-0.34282825441539394,-0.2033642554813622,False,False,False,False,8555106,9091308.575897187,False,False,False,False,119243.78038852254,False,False,False,False
2023-09-01 00:00:00+00:00,16.77,18.0,15.6,17.13,63407,,,,,,,,,22.933860873791854,22.24680841251676,31.57325135944683,44.58384703128383,60.7145973551447,73.96736786953379,,,,,,,,,31.57325135944683,42.669955483619624,,"rgba(255, 0, 0, 1.0)",24.62293503492332,22.25629502072324,-0.22281239068136646,37.136404015506486,-13.433181759229392,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.766485863952149,1.2178734628673327,False,False,False,False,-0.34282825441539394,-0.2730962549483781,False,False,False,False,8491699,9046893.051756654,False,False,False,False,115107.72258196532,False,False,False,False
2023-09-08 00:00:00+00:00,15.537,18.63,15.0,17.07,111377,,,,,,,,,22.03031214859438,21.832809172991585,31.16613275954295,44.05426737717837,60.16529391251848,73.65562363722921,,,,,,,,,31.16613275954295,42.150739834675825,,"rgba(255, 0, 0, 1.0)",24.949137402279828,21.700362443632407,-0.24703709568208176,36.30738168783937,-10.414029518258644,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8116786023451641,1.2171244196112379,False,False,False,False,-0.3417580082409699,-0.307427131594674,False,False,False,False,8380322,8997517.418293199,False,False,False,False,114831.37276107901,False,False,False,False
2023-09-15 00:00:00+00:00,14.4,16.197,13.146,15.624,123158,,,,,,,,,21.043727970638272,21.307156968500944,30.688576144938768,43.45457406389526,59.549083245569584,73.30405121418764,,,,,,,,,30.688576144938768,41.557861601288415,,"rgba(255, 0, 0, 1.0)",24.962959522958514,21.03746329429092,-0.26589248314833913,35.46449659772422,-11.276224855001942,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8371555372071421,1.180204355454639,False,False,False,False,-0.34282825441539394,-0.32512769300503397,False,False,False,False,8257164,8942676.424345555,False,False,False,False,115448.15996396205,False,False,False,False
2023-09-22 00:00:00+00:00,13.404,15.12,12.924,14.415,47748,,,,,,,,,20.69073466296261,21.102391287571947,30.50229945871832,43.222600602430276,59.310649969869125,73.16710966410834,,,,,,,,,30.50229945871832,41.33263094094344,,"rgba(255, 0, 0, 1.0)",25.241801620071165,20.788413566751473,-0.29254700904073794,34.63853282053796,-12.12272937299916,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8406089046583495,1.233054824310404,False,False,False,False,-0.34282825441539394,-0.333977973710214,False,False,False,False,8209416,8888360.837356994,False,False,False,False,110433.33329996487,False,False,False,False
2023-09-29 00:00:00+00:00,11.736,14.397,11.709,13.044,57949,,,,,,,,,20.23879190722421,20.82983831847266,30.265785644289174,42.934589388741415,59.017038132849365,72.9984073397166,,,,,,,,,30.265785644289174,41.04740845521557,,"rgba(255, 26, 202, 1.0)",25.603209658461484,20.46134598164246,-0.3407910999455047,33.67211207992902,-13.10263076226542,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8492580746013803,1.1642577138596957,False,False,False,False,-0.34282825441539394,-0.338403114062804,False,False,False,False,8151467,8833776.108663883,False,False,False,False,106545.60490737489,False,False,False,False
2023-10-06 00:00:00+00:00,11.13,12.567,10.2,12.15,68726,,,,,,,,,19.682445508226177,20.480214677953974,29.972966708561774,42.585451204519195,58.66383948953252,72.79521463042856,,,,,,,,,29.972966708561774,40.696688703203705,,"rgba(255, 0, 0, 1.0)",25.969443938598307,17.695881943193996,-0.25283105632597486,32.84338269523444,-13.946754773453492,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8183105351571872,1.1425485961123107,False,False,False,False,-0.34282825441539394,-0.34061568423909894,False,False,False,False,8082741,8778143.878392484,False,False,False,False,103744.15269201378,False,False,False,False
2023-10-13 00:00:00+00:00,12.378,14.94,11.196,11.4,49619,,,,,,,,,19.38814194339492,20.283034460865192,29.78407990755384,42.35029773963874,58.4202496653071,72.6529934993603,,,,,,,,,29.78407990755384,40.47979953602001,,"rgba(255, 0, 0, 1.0)",26.294529949576766,17.677769629527923,-0.20155407378230114,32.9055815417907,-13.946754773453492,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8747013405095443,1.133975503634214,False,False,False,False,-0.22972768631955617,-0.28517168527932757,False,False,False,True,8132360,8730308.035548596,False,False,False,False,99734.88212223498,False,False,False,False
2023-10-20 00:00:00+00:00,10.83,13.239,10.68,13.005,26369,,,,,,,,,19.21377209574619,20.16535618560455,29.678075384592628,42.22158663973045,58.288314469558195,72.57610717665037,,,,,,,,,29.678075384592628,40.357201991980396,,"rgba(255, 0, 0, 1.0)",26.653009684197883,17.554109725063547,-0.2522833182719383,32.55231643318566,-14.371099400621802,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8790874718986306,1.096157776415287,False,False,False,False,-0.2940877205708644,-0.289629702925096,True,False,False,False,8105991,8684062.329211662,False,False,False,False,94300.37233540276,False,False,False,False
2023-10-27 00:00:00+00:00,11.1,11.7,10.425,10.8,26133,,,,,,,,,19.03747932301225,20.045110713090782,29.57131550562223,42.09298814614738,58.156877160539906,72.49946669611404,,,,,,,,,29.57131550562223,40.23387292408776,,"rgba(255, 0, 0, 1.0)",26.991820663665127,17.41432223493959,-0.23393465426508173,32.45238949502574,-14.570855451438604,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8882794307891332,1.0834670116429495,False,False,False,False,-0.34282825441539394,-0.31622897867024496,False,False,False,False,8132124,8643178.008529317,False,False,False,False,89250.93734759516,False,False,False,False
2023-11-03 00:00:00+00:00,14.397,14.7,10.5,11.1,77717,,,,,,,,,18.684141433554046,19.785990306468324,29.296582557061722,41.74251110355703,57.78772452122029,72.28051231091975,,,,,,,,,29.296582557061722,39.92957703879686,,"rgba(255, 0, 0, 1.0)",27.262198952752506,17.303694350488076,-0.10661995224690426,34.17607945986105,-14.570855451438604,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9143563068920676,1.0495968790637191,False,False,False,False,-0.1548237535132062,-0.2355263660917256,False,False,False,False,8209841,8611078.970860478,False,False,False,False,88396.57161814367,False,False,False,False
2023-11-10 00:00:00+00:00,12.6,16.8,11.916,15.15,74123,,,,,,,,,18.41608421249472,19.576455514134047,29.05203576325519,41.42262600183081,57.44570008991489,72.07519533735234,,,,,,,,,29.05203576325519,39.66468281983033,,"rgba(255, 0, 0, 1.0)",27.55118758531257,17.21987865555355,-0.1676834670464946,34.84278383131826,-14.570855451438604,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9122078883366818,1.067516125621233,False,False,False,False,0.048138838717228793,-0.0936937636872484,False,False,False,False,8135718,8575867.047093034,False,False,False,False,87339.27001679971,False,False,False,False
2023-11-17 00:00:00+00:00,15.0,18.9,11.925,13.2,168626,,,,,,,,15.274999999999999,18.069199181624807,19.26055267745811,28.575408827163216,40.75958151577056,56.71317675666959,71.62533896047373,,,,,,,,15.274999999999999,28.575408827163216,35.754036845594285,,"rgba(239, 83, 80, 1.0)",27.790090202609804,16.218679251850702,-0.043853015336245804,36.560422258709856,-16.38029193239786,False,True,False,True,True,0.0,-1.0,18.9,11.925,0.0,0,0.8954114129728323,1.057038866502015,False,False,False,False,0.3428282373887825,0.12456723685076704,False,False,False,False,8304344,8555754.228789845,False,False,False,False,93360.50927481455,False,False,False,False
2023-11-24 00:00:00+00:00,15.267,15.9,14.433,15.3,36655,,,,,,,,15.261607990997705,18.00193668516478,19.196747851874964,28.475573379446324,40.619466230367266,56.557017207598264,71.52836394113771,,,,,,,,15.261607990997705,28.475573379446324,35.662959040941,,"rgba(239, 83, 80, 1.0)",27.61704515597256,16.213910689596858,-0.03428718330469458,37.924037917851294,-15.06382776788817,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8802132243274595,1.153344749489035,False,False,False,False,0.301490299494217,0.21302876817249203,False,False,False,False,8340999,8539846.434064671,False,False,False,False,89160.10118038385,False,False,False,False
2023-12-01 00:00:00+00:00,11.07,15.669,10.797,15.669,87577,,,,,,,,14.439358235049069,17.71075219360934,18.954865446519428,28.195876286358043,40.25608786385,56.164688207551805,71.28702059573911,,,,,,,,14.439358235049069,28.195876286358043,35.286949832668114,,"rgba(239, 83, 80, 1.0)",27.673061704451474,15.833993941028716,-0.17215275967322335,37.481758935790964,-15.06382776788817,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8602918348339023,1.1391154638593322,False,False,False,False,-0.0006827662972957124,0.10617300093759816,False,False,False,False,8253422,8518629.80931914,False,False,False,False,89042.83442628133,False,False,False,False
2023-12-08 00:00:00+00:00,9.543,11.397,9.39,11.28,73737,,,,,,,,13.568550154802985,17.38583037827766,18.693365119969716,27.932950703163222,39.931477835537954,55.82185892464615,71.07710059375914,,,,,,,,13.568550154802985,27.932950703163222,34.915876244308116,,"rgba(239, 83, 80, 1.0)",27.80322665455081,15.375071516072426,-0.20976239875086003,36.70166122343425,-15.06382776788817,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8801678536599781,1.1479062620053784,False,False,False,False,-0.34282825441539394,-0.11832762673889789,False,False,False,False,8179685,8493522.786406612,False,False,False,False,87909.06891322345,False,False,False,False
2023-12-15 00:00:00+00:00,9.3,9.9,8.85,9.6,155262,,,,,,,,12.31345434477261,16.72223804582485,18.14579965938275,27.381009218517846,39.253473728266094,55.10469336566715,70.63431392198132,,,,,,,,12.31345434477261,27.381009218517846,34.22214032634466,,"rgba(239, 83, 80, 1.0)",27.730737937647582,14.576789635653865,-0.1902866648380832,36.069410275678344,-15.06382776788817,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8803652136985469,1.1282494615827947,False,False,False,False,-0.34282825441539394,-0.23057794057714592,False,False,False,False,8024423,8458774.654080197,False,False,False,False,92898.17491965136,False,False,False,False
2023-12-22 00:00:00+00:00,6.354,10.155,5.85,9.81,412401,,,,,,,,10.167948250911419,15.054825616341557,16.705518668495273,25.923810287892476,37.484946036129365,53.22833642450208,69.45300116770989,,,,,,,,10.167948250911419,25.923810287892476,32.57405520742601,,"rgba(239, 83, 80, 1.0)",27.723568934869963,12.838154553339733,-0.23388599673341973,34.73693740270408,-12.242996586704024,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.877689387090942,1.0979931296329777,False,False,False,False,-0.34282825441539394,-0.28670309749626993,False,False,False,False,7612022,8396052.235259442,False,False,False,False,116565.05085152903,False,False,False,False
