date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_valley_828,aVWAP_valley_809,aVWAP_valley_783,aVWAP_valley_763,aVWAP_valley_695,aVWAP_valley_662,aVWAP_valley_640,aVWAP_valley_613,aVWAP_valley_578,aVWAP_valley_575,aVWAP_valley_545,aVWAP_valley_490,aVWAP_valley_468,aVWAP_valley_443,aVWAP_valley_419,aVWAP_valley_390,aVWAP_valley_377,aVWAP_valley_354,aVWAP_valley_310,aVWAP_valley_240,aVWAP_valley_216,aVWAP_valley_182,aVWAP_valley_149,aVWAP_valley_130,aVWAP_OB_bull_750,aVWAP_OB_bull_695,aVWAP_OB_bull_545,aVWAP_OB_bull_443,aVWAP_OB_bull_354,aVWAP_OB_bull_266,aVWAP_OB_bull_240,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-14 19:00:00+00:00,16.255,16.485,16.225,16.485,7311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.50970597530073,22.99400699122326,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,222902.0,56247.3447828907,False,False,False,False,11351.826445737053,False,False,False,False
2025-02-14 20:00:00+00:00,16.485,16.705,16.48,16.695,31828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.62666666666667,,79.74389222525444,24.09260005192519,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,59324.595251373015,False,False,False,False,11669.286500841905,False,False,False,False
2025-02-17 15:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.62666666666667,,80.56668305855692,25.269487691006546,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,62354.13641026646,False,False,False,False,11488.367330286215,False,False,False,False
2025-02-17 16:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.62666666666667,,81.11521028075856,26.201671961388513,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,65336.70793878946,False,False,False,False,11310.253108111236,False,False,False,False
2025-02-17 17:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.62666666666667,,81.48089509555966,26.972870338319723,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,68273.03804826559,False,False,False,False,11134.90034674517,False,False,False,False
2025-02-17 18:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.62666666666667,,81.72468497209373,27.632130897253234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,71163.84365992039,False,False,False,False,10962.266232842143,False,False,False,False
2025-02-17 19:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.62666666666667,,81.88721155644977,28.208008222902947,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,74009.83057992162,False,False,False,False,10792.308616829087,False,False,False,False
2025-02-17 20:00:00+00:00,16.695,16.695,16.695,16.695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,16.62666666666667,,81.99556261268714,28.717236781286402,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254730.0,76811.69367170577,False,False,False,False,10624.986002614682,False,False,False,False
2025-02-18 15:00:00+00:00,15.96,16.325,15.8,16.07,17888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.424576930297427,,68.67317814894312,22.896047792088737,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,236842.0,79292.78369229948,False,False,False,False,10737.590870791199,False,False,False,False
2025-02-18 16:00:00+00:00,16.075,16.18,15.93,16.085,17467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,16.331090032696764,,60.04328593432727,15.564738052725374,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,254309.0,82006.21340249637,False,False,False,False,10841.922795275055,False,False,False,False
2025-02-18 17:00:00+00:00,16.09,16.09,15.965,16.045,13964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.279851237055386,,53.75371682564841,10.514360554340058,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,240345.0,84461.0783109848,False,False,False,False,10890.327093022728,False,False,False,False
2025-02-18 18:00:00+00:00,16.045,16.175,15.985,16.11,17507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.246160503713313,,50.82201307463181,8.398484059865325,False,True,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,257852.0,87149.30965500054,False,False,False,False,10992.911169099894,False,False,False,False
2025-02-18 19:00:00+00:00,16.11,16.14,16.0,16.07,18058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.218904468549365,,48.22860773819263,6.283489861847521,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,239794.0,89515.89400143464,False,False,False,False,11102.447430044082,False,False,False,False
2025-02-18 20:00:00+00:00,16.07,16.195,15.95,16.06,47715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.175210295957072,,46.32967008001063,4.558433813127202,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,192079.0,91106.019675831,False,False,False,False,11670.083903996887,False,False,False,False
2025-02-19 15:00:00+00:00,15.55,15.56,15.31,15.37,15461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.109728553322068,,38.27129000042771,-2.911974577766607,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,176618.0,92431.78681263982,False,False,False,False,11728.857796958177,False,False,False,False
2025-02-19 16:00:00+00:00,15.37,15.49,15.365,15.405,8183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.079718351048275,,33.58959660751001,-7.1018661675037364,False,True,False,True,False,6.431072722585633,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,184801.0,93863.86763725006,False,False,False,False,11673.883257470452,False,False,False,False
2025-02-19 17:00:00+00:00,15.405,15.465,15.375,15.395,5602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.060394926844044,,30.39997584004848,-10.030113193182999,False,True,False,True,False,6.230525052369469,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,179199.0,95186.89294519967,False,False,False,False,11579.745532548428,False,False,False,False
2025-02-19 18:00:00+00:00,15.395,15.525,15.365,15.51,5221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.04480946299704,,30.777834126041476,-10.030113193182999,False,True,False,True,False,8.162145224572388,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,184420.0,96570.3519693051,False,False,False,False,11481.160330493414,False,False,False,False
2025-02-19 19:00:00+00:00,15.51,15.535,15.42,15.435,9874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,16.017307665287145,,30.318757602672015,-10.73259048142252,False,True,False,True,False,6.636175140014352,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174546.0,97779.27674497479,False,False,False,False,11456.24311606716,False,False,False,False
2025-02-19 20:00:00+00:00,15.435,15.59,15.41,15.495,29286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.953462141642932,,31.363112809459714,-10.73259048142252,False,True,False,True,False,7.645087685474909,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,203832.0,99423.50501249457,False,False,False,False,11732.67345535294,False,False,False,False
2025-02-20 15:00:00+00:00,15.33,15.625,15.295,15.49,29857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.899583319336147,,31.9996839583918,-10.73259048142252,False,True,False,True,False,7.541503793551193,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,173975.0,100579.3421440838,False,False,False,False,12013.670766122663,False,False,False,False
2025-02-20 16:00:00+00:00,15.465,15.71,15.43,15.44,11244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.884562722024203,,31.794326484710133,-11.097041293421626,False,True,False,True,False,6.499180730950943,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,162731.0,101542.93373874917,False,False,False,False,12001.737886027739,False,False,False,False
2025-02-20 17:00:00+00:00,15.44,15.525,15.315,15.375,8371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.870600786247735,,30.855328627062747,-12.665487242324446,False,True,False,True,False,5.15645975201873,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154360.0,102361.80298310965,False,False,False,False,11945.447376166841,False,False,False,False
2025-02-20 18:00:00+00:00,15.365,15.41,15.265,15.295,4582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.862016360387255,,29.30230755787033,-14.725220348225605,False,True,False,True,False,3.5315572935245,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,149778.0,103096.93782058082,False,False,False,False,11831.285401342548,False,False,False,False
2025-02-20 19:00:00+00:00,15.295,15.385,15.255,15.385,5073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.853133780423379,,30.931540177132973,-14.725220348225605,False,True,False,True,False,5.156877235029974,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,154851.0,103899.32638150203,False,False,False,False,11726.505782717082,False,False,False,False
2025-02-20 20:00:00+00:00,15.385,15.56,15.32,15.4,19667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,15.826662637395007,,32.45432382217405,-14.725220348225605,False,True,False,True,True,5.425965283116618,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,174518.0,104994.18953837798,False,False,False,False,11849.614220194335,False,False,False,False
2025-02-21 15:00:00+00:00,15.01,15.1,14.795,14.835,4653.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.813396018467543,,28.055374442629613,-16.67827118469244,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169865.0,105999.93853778297,False,False,False,False,11738.038805927756,False,False,False,False
2025-02-21 16:00:00+00:00,14.845,14.91,14.7,14.775,5471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,15.796355890820418,,24.79004821497154,-19.814319336623964,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,164394.0,106905.2728240189,False,False,False,False,11640.87541358779,False,False,False,False
