date,Close,High,Low,Open,Volume,aVWAP_peak_902,aVWAP_valley_879,aVWAP_valley_843,aVWAP_valley_817,aVWAP_valley_791,aVWAP_valley_751,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_694,aVWAP_valley_672,aVWAP_valley_651,aVWAP_valley_625,aVWAP_valley_538,aVWAP_valley_514,aVWAP_valley_489,aVWAP_valley_459,aVWAP_valley_439,aVWAP_valley_408,aVWAP_valley_377,aVWAP_valley_352,aVWAP_valley_330,aVWAP_valley_295,aVWAP_valley_265,aVWAP_valley_242,aVWAP_valley_211,aVWAP_valley_196,aVWAP_valley_183,aVWAP_OB_bull_879,aVWAP_OB_bull_843,aVWAP_OB_bull_751,aVWAP_OB_bull_651,aVWAP_OB_bull_625,aVWAP_OB_bull_538,aVWAP_OB_bull_439,aVWAP_OB_bull_295,aVWAP_OB_bull_183,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-26 00:00:00+00:00,37.9532614364,39.2343035101,37.6702849783,38.4408222256,2681255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.817206513840866,,45.69272592890631,-10.195855410915186,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13044130,-3908815.8258505403,False,False,False,False,1817770.479045803,False,False,False,False
2022-01-27 00:00:00+00:00,37.2936203686,38.2018218388,37.0354999508,37.1502201365,2301956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.60019233682081,,42.99096510214895,-10.195855410915186,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15346086,-4357336.224836794,False,False,False,False,1836758.1465342029,False,False,False,False
2022-01-28 00:00:00+00:00,37.2936203686,37.2936203686,36.5957392389,36.9016597341,2921583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,37.6966315046611,,41.18979121764404,-10.195855410915186,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-15346086,-4788267.588568685,False,False,False,False,1879300.2976505088,False,False,False,False
2022-01-31 00:00:00+00:00,38.5459823959,38.6320225351,37.542180771,37.5613008019,2044528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,37.93433422177121,,44.09310454743215,-10.195855410915186,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-13301558,-5122122.114507168,False,False,False,False,1885779.8153897047,False,False,False,False
2022-02-01 00:00:00+00:00,38.8232228446,39.3012236184,38.2305018852,39.0909032779,1397308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.086303289771024,,46.79411625819582,-10.195855410915186,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11904250,-5388087.913938259,False,False,False,False,1866624.0579234418,False,False,False,False
2022-02-02 00:00:00+00:00,38.871022922,39.6645042065,38.5842224578,38.8997029684,1489140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.22563856394811,,48.732117895080506,-9.263595794435453,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-10415110,-5585226.034960288,False,False,False,False,1851820.7615342874,False,False,False,False
2022-02-03 00:00:00+00:00,38.2305018852,38.8519028911,37.9915014983,38.5746624423,1825380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.25300111779262,,48.04756986952506,-9.263595794435453,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12240490,-5846216.778687336,False,False,False,False,1850783.8689250997,False,False,False,False
2022-02-04 00:00:00+00:00,38.306982009,38.6559225738,37.8385412507,37.9723814674,1232520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.25873171210253,,47.85049287783784,-9.263595794435453,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11007970,-6048638.473640773,False,False,False,False,1826538.2270064685,False,False,False,False
2022-02-07 00:00:00+00:00,39.1291433398,39.4159438041,38.2591819316,38.6415825506,1994978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.34148438687995,,50.295945835167714,-6.825328246631884,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-9012992,-6164887.631537214,False,False,False,False,1833143.7083003323,False,False,False,False
2022-02-08 00:00:00+00:00,39.7601043612,39.9799847171,39.1004632934,39.253423541,1705659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.45639916027989,,53.57656058808858,-3.441048584768687,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7307333,-6209689.410692617,False,False,False,False,1828144.3079748293,False,False,False,False
2022-02-09 00:00:00+00:00,39.6836242374,40.3050252433,39.5211039743,39.8652645314,1414547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.55091960982544,,55.47263490702947,-1.436057350839107,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8721880,-6308206.688704672,False,False,False,False,1811924.8057013066,False,False,False,False
2022-02-10 00:00:00+00:00,38.2305018852,39.7505443457,38.0297415602,39.3203436494,2734757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.56508104717208,,52.13820891762347,-1.436057350839107,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11456637,-6510105.916598607,False,False,False,False,1848114.3035169416,False,False,False,False
2022-02-11 00:00:00+00:00,40.1329449647,40.4484254754,38.3261020399,38.3834621328,2484111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.66578219543305,,54.4788255544136,-1.436057350839107,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8972526,-6606671.410065329,False,False,False,False,1873055.3504378458,False,False,False,False
2022-02-14 00:00:00+00:00,40.5535856456,40.7734660016,39.828554072,40.3623853361,1923904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.78158674896956,,56.82266647961134,-0.11618478324228221,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7048622,-6624002.805749041,False,False,False,False,1875049.4151265577,False,False,False,False
2022-02-15 00:00:00+00:00,40.018224779,40.1568450034,39.2056234636,39.63582416,1778669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.84032033895028,,56.85646822267421,0.10073412457570186,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8827291,-6710406.264347118,False,False,False,False,1871269.7910039476,False,False,False,False
2022-02-16 00:00:00+00:00,40.9359862647,41.3566269456,40.3050252433,40.3050252433,2138743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,38.97249076323,,58.648979826852454,2.058693739988435,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6688548,-6709549.077509977,False,False,False,False,1881758.9364547732,False,False,False,False
2022-02-17 00:00:00+00:00,42.15010823,42.5420688645,41.2132267134,41.3566269456,3055417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.227143406264005,,61.758704369400704,5.207232525316726,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3633131,-6588905.231333115,False,False,False,False,1927784.7428683115,False,False,False,False
2022-02-18 00:00:00+00:00,41.586067317,42.350868555,41.2992668527,42.1979083074,1637334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.33627047205124,,62.19765254560373,5.818541351102418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5270465,-6537201.692849464,False,False,False,False,1916394.5176577894,False,False,False,False
2022-02-22 00:00:00+00:00,41.0315864194,42.5946489496,40.9646663111,41.9780279514,3118282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.502778848088056,,60.96920435988412,5.818541351102418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8388747,-6609811.31273772,False,False,False,False,1963527.360102582,False,False,False,False
2022-02-23 00:00:00+00:00,41.8346277193,42.1835682842,40.6587458159,40.9359862647,3680713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.67114545325576,,61.579397852983156,5.818541351102418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4708034,-6535231.810277417,False,False,False,False,2030867.9734318927,False,False,False,False
2022-02-24 00:00:00+00:00,40.8595061409,43.1347898239,40.1711850266,42.8862294216,3989754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.810459966254584,,59.44711264615696,5.818541351102418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8697788,-6620037.935364577,False,False,False,False,2107687.0332973087,False,False,False,False
2022-02-25 00:00:00+00:00,42.0258280288,42.0736281062,40.3337052897,40.4579854909,2125940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.879425156981156,,60.081552499574876,5.818541351102418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6571848,-6618148.133977731,False,False,False,False,2108402.8359131007,False,False,False,False
2022-02-28 00:00:00+00:00,41.8633077657,42.5707489109,41.4092070307,42.4464687097,3119879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,39.99795972634196,,60.08203686074371,5.818541351102418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9691727,-6738680.638527623,False,False,False,False,2148068.5678380774,False,False,False,False
2022-03-01 00:00:00+00:00,43.8231109382,43.9665111703,42.0162680133,42.0640680907,4678345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.257362896010505,,62.94428796829467,7.8306923866095985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5013382,-6671021.868389285,False,False,False,False,2247295.0945895254,False,False,False,False
2022-03-02 00:00:00+00:00,43.316430118,43.9856312012,42.6663490657,43.2686300406,2593202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.38625098117099,,63.53301393081724,8.596191607147482,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7606584,-6707710.579432842,False,False,False,False,2260860.071272289,False,False,False,False
2022-03-03 00:00:00+00:00,43.5649905203,43.6892707215,42.8527693674,43.4024702572,1862179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.47360143170924,,64.28036322706944,9.541154955769017,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5744405,-6669933.890043319,False,False,False,False,2245225.5194576895,False,False,False,False
2022-03-04 00:00:00+00:00,44.6739523154,44.9033926868,43.3642301953,43.6892707215,3534547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.67599530000747,,66.249810009007,11.61535782755994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2209858,-6495028.953178875,False,False,False,False,2295787.146145623,False,False,False,False
2022-03-07 00:00:00+00:00,45.792474126,46.174874745,44.26287165,44.9511927642,4236111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,40.95730100551025,,68.80659712961327,14.16056142222071,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2026253,-6160861.033446371,False,False,False,False,2371878.277669324,False,False,False,False
2022-03-08 00:00:00+00:00,46.193994776,48.125117902,45.7446740487,46.0314745129,6563063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.18949451869733,,70.92055844830537,16.219371729876116,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8589316,-5582422.718409258,False,False,False,False,2536238.4628587626,False,False,False,False
2022-03-09 00:00:00+00:00,46.1079546367,46.7197956271,43.9856312012,44.2246315881,3784985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.18580397568821,,72.05482769466833,17.3514077457786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4804331,-5175099.043177523,False,False,False,False,2585208.9152956735,False,False,False,False
2022-03-10 00:00:00+00:00,46.9683560295,47.4367967878,46.1175146522,46.1175146522,3315144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.36549858195471,,73.73333274755227,19.01913707723827,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8119475,-4653743.198347032,False,False,False,False,2613833.820578196,False,False,False,False
2022-03-11 00:00:00+00:00,45.9836744355,46.4043151164,45.1519530892,45.2762332904,3268676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.42705531155908,,71.78271449822222,19.01913707723827,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4850799,-4281016.053313816,False,False,False,False,2639513.906045718,False,False,False,False
2022-03-14 00:00:00+00:00,44.7217523928,45.4674335999,44.2526424335,44.8651526249,4129178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.412981297054536,,67.22112099698235,22.24964088087627,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,721621,-4084834.2080858233,False,False,False,False,2697932.105808631,False,False,False,False
2022-03-15 00:00:00+00:00,44.8555926095,45.2762332904,42.7810692514,43.478950381,2806329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.38860020334429,,64.41103315763974,19.72518441515919,False,False,True,False,False,13.53140313223236,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1415658313270152,0.1415658313270152,False,False,False,False,3527950,-3786293.6509059872,False,False,False,False,2702182.964404371,False,False,False,False
2022-03-16 00:00:00+00:00,45.1041530118,45.3144733523,43.8422309691,44.5209920678,3523187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.40402277227804,,62.98652215506689,18.47012247066516,False,False,True,False,False,14.205300351947706,0.0,0.0,0.0,0.0,0,1.0156855653165995,0.8908951649494576,False,False,False,False,0.17831253939056924,0.1599391853587922,False,False,False,False,7051137,-3361296.3704783013,False,False,False,False,2734379.201094396,False,False,False,False
2022-03-17 00:00:00+00:00,45.6490738939,46.8249557974,45.5582537469,45.6777539403,2764842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.48191302585682,,63.007477392122965,18.458174703486236,True,False,True,False,False,15.660621336639618,0.0,0.0,0.0,0.0,0,1.0338495090393376,0.8733070980841968,False,False,False,False,0.28938293878977045,0.22466106207428133,False,False,False,False,9815979,-2844540.4735967997,False,False,False,False,2735573.8206593217,False,False,False,False
2022-03-18 00:00:00+00:00,45.6681939249,46.1843391604,44.7408724238,45.228433213,5738917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.58475812266443,,63.05607620107047,18.33656584603385,True,False,True,False,False,15.711436469803985,0.0,0.0,0.0,0.0,0,1.0392335309115683,0.8795810482511993,False,False,False,False,0.2384856106343081,0.23157333635429472,False,False,False,False,15554896,-2122993.9452204546,False,False,False,False,2853351.984555035,False,False,False,False
2022-03-21 00:00:00+00:00,46.394755101,47.140436308,45.993234451,46.0505945439,2129551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.65163469943533,,64.38009270012469,18.33656584603385,True,False,True,False,False,17.61686160649427,0.0,0.0,0.0,0.0,0,1.074854325414362,0.8370195125743635,False,False,False,False,0.3161449121260054,0.27385912424015,False,False,False,False,17684447,-1346231.5552118095,False,False,False,False,2824967.6322195437,False,False,False,False
2022-03-22 00:00:00+00:00,45.9836744355,46.4329951629,45.4196335225,46.4329951629,1863458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.69209433969886,,63.89028773569379,18.33656584603385,True,False,True,False,False,15.929704485254906,0.0,0.0,0.0,0.0,0,1.0735632610134709,0.8315405825655506,False,False,False,False,0.26972444792768036,0.2717917860839152,False,False,False,False,15820989,-673007.2197133072,False,False,False,False,2787261.3721325025,False,False,False,False
2022-03-23 00:00:00+00:00,46.4138751319,46.6248472916,45.9439825944,46.1453651105,1700574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.736734025527646,,64.3802616103195,18.33656584603385,True,False,True,False,False,17.056864168776812,0.0,0.0,0.0,0.0,0,1.0816492770290638,0.8325005776849236,False,False,False,False,0.2953224465514321,0.28355711631767366,False,False,False,False,17521563,40505.33792250871,False,False,False,False,2744646.1810684833,False,False,False,False
2022-03-24 00:00:00+00:00,46.3563372702,47.4879152176,45.9727515253,46.7207437278,2531150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.80941853886873,,64.4972573363247,18.33656584603385,True,False,True,False,False,16.817753200879537,0.0,0.0,0.0,0.0,1,1.0695201281718825,0.8277839473905397,False,False,False,False,0.3277367022560373,0.30564690928685545,False,False,False,False,14990413,626776.22663143,False,False,False,False,2736273.7818108955,False,False,False,False
2022-03-25 00:00:00+00:00,46.2987994085,46.3803113792,45.6658829294,46.1741340414,1519388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,43.841316649036884,,64.34924720588837,18.33656584603385,True,False,True,False,False,16.57503946263127,0.0,0.0,0.0,0.0,1,1.057571750186066,0.8506420447888012,False,False,False,False,0.27660748866755547,0.29112719897720546,False,False,False,False,13471025,1130472.2569596092,False,False,False,False,2688552.770759488,False,False,False,False
