date,Close,High,Low,Open,Volume,aVWAP_peak_905,aVWAP_peak_878,aVWAP_peak_862,aVWAP_peak_861,aVWAP_peak_848,aVWAP_peak_845,aVWAP_peak_808,aVWAP_peak_769,aVWAP_valley_897,aVWAP_valley_869,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_773,aVWAP_valley_759,aVWAP_valley_745,aVWAP_valley_713,aVWAP_valley_675,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_638,aVWAP_valley_605,aVWAP_valley_604,aVWAP_valley_576,aVWAP_valley_485,aVWAP_valley_457,aVWAP_valley_440,aVWAP_valley_349,aVWAP_valley_335,aVWAP_valley_300,aVWAP_valley_250,aVWAP_valley_196,aVWAP_OB_bull_457,aVWAP_OB_bull_250,aVWAP_OB_bear_769,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-05-05 00:00:00+00:00,4.7468374002,4.7787489122,4.6989701323,4.6989701323,594574,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.706237416924279,4.751831024062367,4.756893771678588,4.662702456698744,,4.756893771678588,,,4.719416167340995,#000000,0.1080829250775482,4.732421113591004,0.1333817214759162,44.194104182213366,-1.9079602191154805,False,True,False,True,False,0.08779835475297304,0.0,0.0,0.0,0.0,0,0.8817968161059584,0.9409005024033782,False,False,False,False,-0.02884936498857491,-0.04814970841419054,False,False,False,False,-41596998,-40487814.54510636,False,False,False,False,674264.7753096134,False,False,False,False
2023-05-08 00:00:00+00:00,4.7308816443,4.7700530252,4.7149258883,4.7548152782,584566,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.716499364479309,4.75152153231306,4.756726522682854,4.663112107392235,,4.756726522682854,,,4.721964881716864,#000000,0.10737325053944195,4.732615319093517,-0.01614624484968895,44.60202516049734,-1.9079602191154805,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9035792721660109,0.9349831752734808,False,False,False,False,-0.0220317229764724,-0.03509071569533147,False,False,False,False,-42181564,-40554236.09235709,False,False,False,False,670747.1762778639,False,False,False,False
2023-05-09 00:00:00+00:00,4.7548152782,4.7548152782,4.7229037663,4.7388595223,387198,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.721301249345922,4.75140932283347,4.756650908495758,4.663400815730547,,4.756650908495758,,,4.723190574101424,#000000,0.10621735024194916,4.732710218619165,0.2081115705718688,45.87251657655969,-1.9079602191154805,False,True,False,True,True,0.3461204434550247,0.0,0.0,0.0,0.0,0,0.8930309211875898,0.9533495314806114,False,False,False,False,-0.028849364988576615,-0.03197004034195404,False,False,False,False,-41794366,-40602868.63775486,False,False,False,False,659627.6007375555,False,False,False,False
2023-05-10 00:00:00+00:00,4.7707710342,4.8106604241,4.7468374002,4.7867267902,689042,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.734225831016029,4.752062667235665,4.756857143414933,4.664110508184979,,4.756857143414933,,,4.726814037462901,#000000,0.10599950759346341,4.733563979664719,0.3510115790158175,47.38481088169347,-1.9079602191154805,False,False,False,False,True,0.8501000035765607,0.0,0.0,0.0,0.0,0,0.8990066675730274,0.9395186510827194,False,False,False,False,0.046061568963549175,0.007045764310797568,False,False,False,False,-41105324,-40622572.76960761,False,False,False,False,660781.1065909849,False,False,False,False
2023-05-11 00:00:00+00:00,4.7707710342,4.7867267902,4.7398966464,4.7867267902,637812,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7398843879283685,4.752391192849753,4.756944096344461,4.6646998675884515,,4.756944096344461,,,4.728479886177759,#000000,0.10563234173826712,4.7339161701565455,0.34889753873650237,48.39300708511599,-6.6737072016272805,False,False,False,False,True,0.8501000035765607,0.0,0.0,0.0,0.0,0,0.9009413415577333,0.9395472077504883,False,False,False,False,0.017055835617654082,0.012050799964225825,False,False,False,False,-41105324,-40641504.19040731,False,False,False,False,659880.357312907,False,False,False,False
2023-05-12 00:00:00+00:00,4.7388595223,4.8026825461,4.7229037663,4.8026825461,483417,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.741670039866901,4.752434354672206,4.756928519631762,4.665093995072274,,4.756928519631762,,,4.729031727310786,#000000,0.10565572605616154,4.733965432104852,0.04632110703159572,47.62654574450603,-6.6737072016272805,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8983740938557518,0.9395042510740919,False,False,False,False,0.016082253247740968,0.014066526605983396,False,False,False,False,-41588741,-40678650.73195997,False,False,False,False,652960.2256535774,False,False,False,False
2023-05-15 00:00:00+00:00,4.7947046681,4.7947046681,4.7468374002,4.7548152782,425704,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.745202983699324,4.752840589330156,4.757068219570767,4.665530051054057,,4.757068219570767,,,4.730160460913576,"rgba(38, 166, 154, 0.5)",0.10561060402130353,4.734300327458675,0.5719533677616353,49.657964684545355,-5.1750087826032996,False,False,False,False,True,1.6152868444335944,0.0,0.0,0.0,0.0,1,0.8838803066749519,0.9493811100977413,False,False,False,False,0.031064932807116825,0.02256572970655011,False,False,False,False,-41163037,-40697646.27188311,False,False,False,False,644048.2168044175,False,False,False,False
2023-05-16 00:00:00+00:00,4.7627931562,4.8026825461,4.7548152782,4.7907157291,343431,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.747217866397625,4.753093861882999,4.75715229465755,4.665862991221899,,4.75715229465755,,,4.730831753540019,#000000,0.10569830065543089,4.734495263174662,0.2677232542989186,49.549739275340485,-5.104968560884814,False,False,False,False,True,0.5510383776921728,0.0,0.0,0.0,0.0,1,0.8831737850160332,0.9631856627690429,False,False,False,False,0.07689298730696204,0.04972935850675607,False,False,False,False,-41506468,-40729364.77102495,False,False,False,False,632259.3063414992,False,False,False,False
2023-05-17 00:00:00+00:00,4.7867267902,4.8106604241,4.7548152782,4.7787489122,517319,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.750795363988873,4.753657337283803,4.757359021150576,4.666409859459615,,4.757359021150576,,,4.7320553954707165,#000000,0.10570125864938978,4.734913182259591,0.4901891292730444,50.54372461483393,-3.9407223160905716,True,False,False,False,True,1.3341595013917527,0.0,0.0,0.0,0.0,1,0.9010811283970865,0.9538997472453101,False,False,False,False,0.08504479601324334,0.0673870772599997,False,False,False,False,-40989149,-40739552.387847506,False,False,False,False,627751.843347715,False,False,False,False
2023-05-18 00:00:00+00:00,4.842571936,4.842571936,4.7947046681,4.8106604241,732673,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.759960429738174,4.7554899237899955,4.758104295462138,4.667452761896427,,4.758104295462138,,,4.735251852721683,"rgba(38, 166, 154, 1.0)",0.10553300836077613,4.736233363852635,1.0076332874339662,53.412595683456885,-1.068119126423845,True,False,True,False,True,3.1340422713261127,0.0,0.0,0.0,0.0,1,0.9111008892358394,0.9301694719202864,False,False,False,False,0.15905519915501126,0.11322113820750548,False,False,False,False,-40256476,-40720608.21577506,False,False,False,False,631866.3985105498,False,False,False,False
2023-05-19 00:00:00+00:00,4.8106604241,4.874483448,4.7947046681,4.86650557,620302,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7661486059257046,4.756970977296802,4.758722840949655,4.668325157193057,,4.758722840949655,,,4.737541895341304,"rgba(38, 166, 154, 0.5)",0.10469982873176574,4.737242706016339,0.7012209950386121,53.736376377553,-0.6442641058364416,True,False,True,False,True,2.03652682422522,0.0,0.0,0.0,0.0,1,0.9376991619773409,0.9151429410355717,False,False,False,False,0.19246328875957341,0.15284221348353944,False,False,False,False,-40876778,-40726732.52103878,False,False,False,False,631412.8926866066,False,False,False,False
2023-05-22 00:00:00+00:00,4.8266161801,4.842571936,4.7947046681,4.8026825461,549224,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.770337519807412,4.758135488649095,4.759219082759941,4.66906395739856,,4.759219082759941,,,4.739189012153751,"rgba(38, 166, 154, 0.5)",0.10041385567176604,4.738003890784827,0.8824707379510446,54.5975262969455,0.3363038382086856,True,False,True,False,True,2.5557074220826728,0.0,0.0,0.0,0.0,1,0.9586433564307355,0.9013019514528023,False,False,False,False,0.15905519915501126,0.15594870631927535,False,False,False,False,-40327554,-40711078.461390205,False,False,False,False,628189.7988557593,False,False,False,False
2023-05-23 00:00:00+00:00,4.7548152782,4.8266161801,4.7308816443,4.8106604241,637215,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.770372629335671,4.7583954185893695,4.759324402167824,4.669630685503963,,4.759324402167824,,,4.739430783899207,#000000,0.09967970071784547,4.7381160712803885,0.16752866229885874,51.912534138183105,0.3363038382086856,True,False,False,False,False,0.10184615400046226,0.0,0.0,0.0,0.0,1,0.9621708481872969,0.8786662138852377,False,False,False,False,0.07689298740907599,0.11642084686417567,False,False,False,False,-40964769,-40721027.109963134,False,False,False,False,628543.7283123962,False,False,False,False
2023-05-24 00:00:00+00:00,4.6909922544,4.7388595223,4.6830143764,4.7308816443,497493,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7042887177,4.766442643181668,4.7575401653810445,4.75893543040072,4.6697808071184665,,4.75893543040072,,,4.73139755275638,#000000,0.09981503027053604,4.728984417012258,-0.38062566839167356,47.871233509220936,2.3882851836116785,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9402228459666833,0.9254733709465118,False,False,False,False,-0.061009207536723634,0.027705819663726018,False,False,False,False,-41462262,-40750095.14486654,False,False,False,False,623404.4840648513,False,False,False,False
2023-05-25 00:00:00+00:00,4.7308816443,4.7588042172,4.6989701323,4.7548152782,573262,,,,,,,,,,,,,,,,,,,,,,,,,,,4.717814200703228,4.764076765833121,4.757039502773377,4.758698063680947,4.6700776558192425,,4.758698063680947,,,4.733541237761982,#000000,0.09840148322807404,4.729309489880562,0.015976938231658067,46.99772148005015,1.624159071053576,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.976213595211345,0.9017937899863686,False,False,False,False,-0.09974957269325291,-0.03602187651476345,False,False,False,False,-40889000,-40755542.39408746,False,False,False,False,621438.1121407396,False,False,False,False
2023-05-26 00:00:00+00:00,4.7867267902,4.7867267902,4.7468374002,4.7627931562,510284,,,,,,,,,,,,,,,,,,,,,,,,,,,4.735764434266843,4.764581893499866,4.75729640591485,4.758803243840264,4.670532547550963,,4.758803243840264,,,4.737395705014557,"rgba(38, 166, 154, 0.5)",0.09570041290041574,4.730369816076187,0.5888895608262193,48.652377960550915,1.624159071053576,False,False,False,False,False,1.1956837677470844,0.0,0.0,0.0,0.0,1,0.9715305541544553,0.910316872058696,False,False,False,False,-0.006221551700108541,-0.021121714107435994,False,False,False,False,-40378716,-40740764.88843697,False,False,False,False,617079.1273509066,False,False,False,False
2023-05-30 00:00:00+00:00,4.7627931562,4.8266161801,4.7627931562,4.8186383021,552976,,,,,,,,,,,,,,,,,,,,,,,,,,,4.748280951111578,4.765659183238554,4.757743516068663,4.758997206469525,4.67107149170033,,4.758997206469525,,,4.74035046971773,#000000,0.09468702714786793,4.731284241289534,0.33276907998452915,48.80927071624427,1.624159071053576,False,False,False,False,False,0.3923819426019186,0.0,0.0,0.0,0.0,1,0.9746740681657984,0.8932383412146182,False,False,False,False,0.05272337016901765,0.01580082803079083,False,False,False,False,-40931692,-40748252.22614533,False,False,False,False,614565.2792194985,False,False,False,False
2023-05-31 00:00:00+00:00,4.7707710342,4.7787489122,4.7229037663,4.7707710342,611854,,,,,,,,,,,,,,,,,,,,,,,,,,,4.750329538659646,4.7651873678824055,4.757738636275286,4.758984380936644,4.671522941871471,,4.758984380936644,,,4.74075257312509,#000000,0.09297570402224889,4.731386575448034,0.4235994679055257,49.24689649348225,1.624159071053576,False,False,False,False,False,0.6589632331578805,0.0,0.0,0.0,0.0,1,0.9632177452128183,0.9142907905262465,False,False,False,False,-0.05925214151556599,-0.021725656742387578,False,False,False,False,-40319838,-40731451.668257274,False,False,False,False,614458.9545442241,False,False,False,False
2023-06-01 00:00:00+00:00,4.7947046681,4.8026825461,4.7468374002,4.7867267902,609963,,,,,,,,,,,,,,,,,,,,,,,,,,,4.755978461619725,4.766068894593086,4.758159167595862,4.75917111053914,4.672092344499367,,4.75917111053914,,,4.742293995769435,"rgba(38, 166, 154, 0.5)",0.08888938119788593,4.731946220240928,0.7060286280917866,50.55049518469208,1.624159071053576,False,False,False,False,True,1.4633144440865102,0.0,0.0,0.0,0.0,1,0.9542380136225443,0.9272693545524124,False,False,False,False,0.001830269423647844,-0.009947693659369867,False,False,False,False,-39709875,-40691389.838129535,False,False,False,False,614282.6426013133,False,False,False,False
2023-06-02 00:00:00+00:00,4.874483448,4.882461326,4.8266161801,4.858527692,807567,,,,,,,,,,,,,,,,,,,,,,,,,,,4.776385569215795,4.772453373365665,4.760526941289789,4.760283570610871,4.673380786898744,,4.760283570610871,,,4.748606048276172,"rgba(0, 255, 255, 0.75)",0.08525259826345725,4.734472803293062,1.6423035492040008,54.26819712653672,-0.25320461593161525,True,False,True,False,True,4.073540140874151,0.0,0.0,0.0,0.0,1,0.9880436920073343,0.9104442809097829,False,False,False,False,0.20816296197837963,0.09910763415950488,False,False,False,False,-38902308,-40621229.766046025,False,False,False,False,621862.4213228305,False,False,False,False
2023-06-05 00:00:00+00:00,4.86650557,4.9223507159,4.842571936,4.9063949599,479100,,,,,,,,,,,,,,,,,,,,,,,,,,,4.786783581326544,4.776462539093623,4.7620955310992334,4.76103472032137,4.6742011468724165,,4.76103472032137,,,4.752115503742638,"rgba(0, 255, 255, 0.75)",0.08128262538772237,4.735979396392911,1.6058311722151275,56.34202155399587,1.6961722978530673,True,False,True,False,True,3.788169726391345,0.0,0.0,0.0,0.0,1,0.9925868804108438,0.890776977641837,False,False,False,False,0.2837687133795752,0.19143817376954003,False,False,False,False,-39381408,-40572609.30463246,False,False,False,False,616263.8949964449,False,False,False,False
2023-06-06 00:00:00+00:00,4.8904392039,4.9024060209,4.842571936,4.842571936,371016,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7935688435429755,4.7794006466758265,4.763295264330222,4.761616396336024,4.674836043651937,,4.761616396336024,,,4.754543438907397,"rgba(0, 255, 255, 0.75)",0.08079689610435123,4.737068894525538,1.8982203125276027,58.52748429691884,3.7421426292624957,True,False,True,False,True,4.566302005396995,0.0,0.0,0.0,0.0,1,1.0004281472547667,0.8827290933839116,False,False,False,False,0.2564449274109589,0.22394155059024948,False,False,False,False,-39010392,-40511345.880921386,False,False,False,False,606646.3304867804,False,False,False,False
2023-06-07 00:00:00+00:00,4.882461326,4.9223507159,4.86650557,4.9143728379,452649,,,,,,,,,,,,,,,,,,,,,,,,,,,4.801590606478633,4.783170022889514,4.7648745273917,4.762390178910166,4.675650515787023,,4.762390178910166,,,4.7575351702914075,"rgba(0, 255, 255, 0.75)",0.08128399713754243,4.738452262659796,1.771677924456925,59.5260349817179,4.6935371842121185,True,False,True,False,True,4.271675383533246,0.0,0.0,0.0,0.0,0,0.9960845587693232,0.8877465642549949,False,False,False,False,0.31711514229018717,0.27052834644021834,False,False,False,False,-39463041,-40470235.885591134,False,False,False,False,600607.2194872989,False,False,False,False
2023-06-08 00:00:00+00:00,4.8904392039,4.9129368199,4.858527692,4.9063949599,483751,,,,,,,,,,,,,,,,,,,,,,,,,,,4.808559210903963,4.786815548918194,4.766478393761158,4.763186903899481,4.676501558517239,,4.763186903899481,,,4.7603083232000065,"rgba(0, 255, 255, 0.75)",0.08231665345086517,4.739793538904434,1.8300751874647883,60.492965760467214,5.681379135600935,True,False,True,False,True,4.537914723750017,0.0,0.0,0.0,0.0,0,1.005075670716828,0.8786436396983135,False,False,False,False,0.28638301600617594,0.27845568122319714,False,False,False,False,-38979290,-40411767.419489525,False,False,False,False,596024.6226446597,False,False,False,False
2023-06-09 00:00:00+00:00,4.8984170819,4.9383064718,4.882461326,4.9223507159,397338,,,,,,,,,,,,,,,,,,,,,,,,,,,4.814683728208471,4.790157975111622,4.767967930172192,4.763933256251137,4.677258329303334,,4.763933256251137,,,4.762800243809352,"rgba(0, 255, 255, 0.75)",0.08350249902013249,4.741017742752708,1.8849656117398748,61.45300826083782,6.7095949259643675,True,False,True,False,True,4.807529268333823,0.0,0.0,0.0,0.0,0,1.005288725099728,0.8918504917368096,False,False,False,False,0.34282794034612524,0.3106418107846612,False,False,False,False,-38581952,-40340009.95205857,False,False,False,False,588232.9903840849,False,False,False,False
2023-06-12 00:00:00+00:00,4.9063949599,4.9143728379,4.878472387,4.8984170819,546657,,,,,,,,,,,,,,,,,,,,,,,,,,,4.821428853169896,4.794216220071708,4.7698701799239185,4.764900133303448,4.678261413989378,,4.764900133303448,,,4.76573536009167,"rgba(0, 255, 255, 0.75)",0.08457209473642965,4.742523307952878,1.9376562973618086,62.42214529005276,7.777074580097349,True,False,True,False,True,5.080527536774493,0.0,0.0,0.0,0.0,0,0.9937967189646641,0.914411677521428,False,False,False,False,0.2995783144637504,0.3051100626242058,False,False,False,False,-38035295,-40249628.973546475,False,False,False,False,586602.5593886306,False,False,False,False
2023-06-13 00:00:00+00:00,4.9702179838,4.9702179838,4.9303285939,4.9383064718,628715,,,,,,,,,,,,,,,,,,,,,,,,,,,4.832752862055151,4.800862814541977,4.7729248953597745,4.766459597734395,4.679698880819759,,4.766459597734395,,,4.770539810102211,"rgba(0, 255, 0, 1.0)",0.08742453271414975,4.744955395166372,2.5766519035356414,65.34600220987758,10.654599988073059,True,False,True,False,True,7.232106357467007,0.0,0.0,0.0,0.0,0,0.9951123311137569,0.920455676851214,False,False,False,False,0.342827985784367,0.3239690242042864,False,False,False,False,-37406580,-40138136.85693681,False,False,False,False,588254.0276478999,False,False,False,False
2023-06-14 00:00:00+00:00,4.9702179838,5.0101073737,4.9462843498,4.9861737397,619360,,,,,,,,,,,,,,,,,,,,,,,,,,,4.843614404639091,4.807620217272264,4.776132881271883,4.768119034359101,4.681194649664149,,4.768119034359101,,,4.775336237441297,"rgba(0, 255, 0, 1.0)",0.08978503271000741,4.7474490517654875,2.481136613872195,67.29524015642747,12.539543506454251,True,False,True,False,True,7.232106357467007,0.0,0.0,0.0,0.0,0,0.9813968221362721,0.9180845582931848,False,False,False,False,0.3428280104876829,0.3333985173459847,False,False,False,False,-37406580,-40031016.980194196,False,False,False,False,589473.8697009234,False,False,False,False
2023-06-15 00:00:00+00:00,5.0739303976,5.0819082755,4.9781958618,4.9861737397,763198,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8608461077866245,4.81840660941866,4.7812719926171106,4.770797645704375,4.6834452191242,,4.770797645704375,,,4.7829535149301945,"rgba(0, 255, 0, 1.0)",0.09583678615729238,4.751419986460515,3.365204782745568,71.22360640521327,16.22799967744558,True,False,True,False,True,10.585936242370444,0.0,0.0,0.0,0.0,0,1.0000235650738198,0.8970727547269426,False,False,False,False,0.3428280460695854,0.33811328170778504,False,False,False,False,-36643382,-39898168.54959834,False,False,False,False,596286.5806930441,False,False,False,False
2023-06-16 00:00:00+00:00,5.0340410076,5.1058419095,5.0260631297,5.0898861535,704017,,,,,,,,,,,,,,,,,,,,,,,,,,,4.875093875732383,4.827949771449043,4.786025738872537,4.773317143305873,4.685557109972255,,4.773317143305873,,,4.789588727866418,"rgba(0, 255, 0, 1.0)",0.09990686353461821,4.754997285339712,2.7930385599944065,71.10616382800407,16.22799967744558,True,False,True,False,True,8.955268149854266,0.0,0.0,0.0,0.0,0,1.027755037160412,0.8634235111769947,False,False,False,False,0.3428280651799776,0.3404706734438813,False,False,False,False,-37347399,-39798138.371182725,False,False,False,False,600511.3030188071,False,False,False,False
2023-06-20 00:00:00+00:00,5.0340410076,5.0579746416,4.9781958618,5.0340410076,550130,,,,,,,,,,,,,,,,,,,,,,,,,,,4.883124893426675,4.833914333432868,4.789200362431615,4.77503577409448,4.687049763620805,,4.77503577409448,,,4.793665025401289,"rgba(0, 255, 0, 1.0)",0.10341995894961464,4.757308342046979,2.6758148848989833,71.02786877653126,16.22799967744558,True,False,True,False,True,8.955268149854266,0.0,0.0,0.0,0.0,0,1.0181315547204635,0.8728379200595253,False,False,False,False,0.25464747895662526,0.2975590762002533,False,False,False,False,-37347399,-39702030.94486184,False,False,False,False,598535.5656455205,False,False,False,False
2023-06-21 00:00:00+00:00,5.0260631297,5.0499967636,5.0021294957,5.0420188856,532165,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8902395884706005,4.839423904012188,4.7922255126474695,4.776693514477501,4.68849249332169,,4.776693514477501,,,4.79741500258589,"rgba(0, 255, 0, 1.0)",0.10644835914790333,4.7594817768218025,2.5043256186579557,70.39675803609308,16.22799967744558,True,False,True,False,True,8.623473628907952,0.0,0.0,0.0,0.0,0,1.025338811200195,0.8830592083142114,False,False,False,False,0.26904423940905475,0.283301657804654,False,False,False,False,-37879564,-39630561.65290647,False,False,False,False,595932.7983653039,False,False,False,False
2023-06-22 00:00:00+00:00,5.0340410076,5.0340410076,4.9983001143,5.0180852517,403946,,,,,,,,,,,,,,,,,,,,,,,,,,,4.895041159171876,4.843315725397458,4.794432905514477,4.777917666621963,4.6895667695345,,4.777917666621963,,,4.800054845248055,"rgba(0, 255, 0, 1.0)",0.10930264069833806,4.7610477158736115,2.497591000384122,70.24607576430125,16.22799967744558,True,False,True,False,True,8.890074674220294,0.0,0.0,0.0,0.0,0,1.00598632379413,0.9062300358496569,False,False,False,False,0.2512077876476976,0.2672547227261758,False,False,False,False,-37475618,-39546054.05867485,False,False,False,False,588403.9043117625,False,False,False,False
2023-06-23 00:00:00+00:00,5.0021294957,5.0260631297,4.9702179838,5.0101073737,433875,,,,,,,,,,,,,,,,,,,,,,,,,,,4.898971067192425,4.846808554689935,4.796525839124043,4.7790982551036345,4.690634871712921,,4.7790982551036345,,,4.802407717564591,"rgba(0, 255, 0, 1.0)",0.11179324104706735,4.762502251788773,2.1434859716638734,67.73168900169269,16.22799967744558,True,False,True,False,False,7.536974985015572,0.0,0.0,0.0,0.0,0,0.9883954148926728,0.913397420606214,False,False,False,False,0.21908951038883376,0.24317211655750476,False,False,False,False,-37909493,-39481875.19362877,False,False,False,False,582343.9472799287,False,False,False,False
2023-06-26 00:00:00+00:00,4.9861737397,5.0180852517,4.9702179838,4.9781958618,477186,,,,,,,,,,,,,,,,,,,,,,,,,,,4.902648228863658,4.850282405719231,4.79869033696951,4.780335767209274,4.691770999350373,,4.780335767209274,,,4.804745547622408,"rgba(0, 255, 255, 0.75)",0.11377194746398765,4.7639884592966135,1.952900388504951,64.92935373083068,19.447099661892096,True,False,True,False,False,6.863296969868109,0.0,0.0,0.0,0.0,0,0.9835679741575589,0.9332816694648675,False,False,False,False,0.21204558356144187,0.22760885005947332,False,False,False,False,-38386679,-39438926.32329039,False,False,False,False,578220.1062101276,False,False,False,False
2023-06-27 00:00:00+00:00,5.0499967636,5.0499967636,4.9901626787,5.0101073737,542521,,,,,,,,,,,,,,,,,,,,,,,,,,,4.908156168290949,4.85505924331026,4.801574170903759,4.78197906185235,4.693217145954003,,4.78197906185235,,,4.807997158062264,"rgba(0, 255, 0, 1.0)",0.11705976888009145,4.765997375983032,2.4261058289622905,65.65933937275794,19.447099661892096,True,False,True,False,False,9.060075069863572,0.0,0.0,0.0,0.0,0,0.9929910695757524,0.9151578331783321,False,False,False,False,0.25823677537340806,0.24292281271644067,False,False,False,False,-37844158,-39376386.38904371,False,False,False,False,576820.1412607109,False,False,False,False
2023-06-28 00:00:00+00:00,5.0739303976,5.0819082755,5.0420188856,5.0499967636,493143,,,,,,,,,,,,,,,,,,,,,,,,,,,4.914122674625646,4.860032925872697,4.804536054447406,4.783667606437683,4.694659949513658,,4.783667606437683,,,4.811403842179418,"rgba(0, 255, 0, 1.0)",0.11994374590819432,4.768074671554081,2.5499931132718046,66.94890754921263,19.447099661892096,True,False,True,False,False,9.863663355946354,0.0,0.0,0.0,0.0,0,1.003941787385078,0.9049086135548624,False,False,False,False,0.33529819446631026,0.28911050359137547,False,False,False,False,-37351015,-39296960.060061604,False,False,False,False,573538.6847406831,False,False,False,False
2023-06-29 00:00:00+00:00,5.0898861535,5.0978640315,5.0739303976,5.0739303976,318720,,,,,,,,,,,,,,,,,,,,,,,,,,,4.918252023999537,4.863443902818371,4.806568210102549,4.784829720900728,4.695639600978881,,4.784829720900728,,,4.813746691760014,"rgba(0, 255, 0, 1.0)",0.12107676934622089,4.7695012878610585,2.646129950187192,68.32646778064486,19.447099661892096,True,False,True,False,True,10.399220197927555,0.0,0.0,0.0,0.0,0,1.0018306704137887,0.9146224183010605,False,False,False,False,0.34282807435547,0.31596928897342275,False,False,False,False,-37032295,-39208149.66554938,False,False,False,False,563545.7951430093,False,False,False,False
2023-06-30 00:00:00+00:00,5.1616870554,5.1776428114,5.1058419095,5.1058419095,847534,,,,,,,,,,,,,,,,,,,,,,,,,,,4.931979817883478,4.874383265927767,4.812979863660987,4.788493519194108,4.698624245894496,,4.788493519194108,,,4.821292142512167,"rgba(0, 255, 0, 1.0)",0.1262588041663967,4.774031741010672,3.070323031718532,71.18729598259199,16.67064370770089,True,False,True,False,True,12.749458064284443,0.0,0.0,0.0,0.0,0,1.0221831931691385,0.8902841811349401,False,False,False,False,0.3428280958790208,0.3293986924262218,False,False,False,False,-36184761,-39089585.40415529,False,False,False,False,574682.5874903422,False,False,False,False
2023-07-03 00:00:00+00:00,5.1696649334,5.1696649334,5.1377534214,5.1696649334,291906,,,,,,,,,,,,,,,,,,,,,,,,,,,4.936550519079392,4.878097867786695,4.815201101149095,4.789775152799715,4.6996672183588935,,4.789775152799715,,,4.823858371834758,"rgba(0, 255, 0, 1.0)",0.1304368708154418,4.77559248486147,3.021173737724149,73.2795283644792,18.64981585266817,True,False,True,False,True,13.005175833300989,0.0,0.0,0.0,0.0,0,1.0249174716484701,0.8855361292412631,False,False,False,False,0.3428280998384697,0.3361133961323457,False,False,False,False,-35892855,-38964223.42752176,False,False,False,False,563593.3095495446,False,False,False,False
2023-07-05 00:00:00+00:00,5.1537091774,5.1696649334,5.1058419095,5.1058419095,583326,,,,,,,,,,,,,,,,,,,,,,,,,,,4.944537268795354,4.884832297377705,4.819353458050714,4.792200378162374,4.70166542925667,,4.792200378162374,,,4.828517766328564,"rgba(0, 255, 0, 1.0)",0.1346818564614821,4.778485800279794,2.785997958288585,73.37746028369247,18.78967585052513,True,False,True,False,True,12.273524438344733,0.0,0.0,0.0,0.0,0,1.019904613676447,0.8836626436927104,False,False,False,False,0.3183584227515011,0.3272359094419234,False,False,False,False,-36476181,-38866653.1362464,False,False,False,False,564367.1405476016,False,False,False,False
