date,Open,High,Low,Close,Volume,aVWAP_peak_887,aVWAP_peak_868,aVWAP_valley_841,aVWAP_valley_798,aVWAP_valley_767,aVWAP_valley_702,aVWAP_OB_bull_702,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,64.25,64.315,64.12,64.29,790.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.593136216755298,-25.488388175696016,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4083.0,-455.0493638266984,False,False,False,False,588.4940228668872,False,False,False,False
2025-02-04 20:00:00+00:00,64.29,64.59,64.23,64.55,2430.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.35188425104553,-21.686784555724977,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1653.0,-473.6222419069046,False,False,False,False,617.0445031325169,False,False,False,False
2025-02-05 15:00:00+00:00,64.67,65.49,64.57,65.3,982.0,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.795607161215926,-12.195240336612791,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-671.0,-476.6823621874177,False,False,False,False,622.7027278901522,False,False,False,False
2025-02-05 16:00:00+00:00,65.3,65.51,65.21,65.34,500.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,52.01873880421478,-6.02418232027793,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-171.0,-471.9431007581554,False,False,False,False,620.8003600158863,False,False,False,False
2025-02-05 17:00:00+00:00,65.34,65.49,65.19,65.31,3202.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,56.416247742526764,-2.4180345518823856,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3373.0,-516.9207271029902,False,False,False,False,660.8189590854074,False,False,False,False
2025-02-05 18:00:00+00:00,65.31,65.75,65.31,65.72,1967.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,61.95496940217971,2.413715084835104,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1406.0,-530.7049018765873,False,False,False,False,681.0698279367964,False,False,False,False
2025-02-05 19:00:00+00:00,65.75,65.96,65.61,65.61,2181.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.10050660737986,4.2738866475303325,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3587.0,-578.0893220025316,False,False,False,False,704.3245592866135,False,False,False,False
2025-02-05 20:00:00+00:00,65.64,65.82,65.44,65.77,4337.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.52324781130582,6.664784518254535,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,750.0,-557.4987898784614,False,False,False,False,760.6451087550381,False,False,False,False
2025-02-06 15:00:00+00:00,67.12,67.32,66.42,66.94,708.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.30493889923152,12.242265295860577,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1458.0,-526.2507466245318,False,False,False,False,759.8289055185259,False,False,False,False
2025-02-06 16:00:00+00:00,66.94,67.59,66.62,66.62,314.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.84878031061037,13.003534911631803,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1144.0,-500.35538621174834,False,False,False,False,752.9168294639751,False,False,False,False
2025-02-06 17:00:00+00:00,66.62,67.3,66.62,67.27,3762.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.06166317746235,15.528093358568853,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4906.0,-416.5359228596282,False,False,False,False,799.5692817203476,False,False,False,False
2025-02-06 18:00:00+00:00,67.27,67.52,67.255,67.47,348.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.00639167690404,17.85916417207656,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5254.0,-328.6206372338975,False,False,False,False,792.5682075851485,False,False,False,False
2025-02-06 19:00:00+00:00,67.47,67.86,67.44,67.86,866.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.13650393850763,20.38941338871514,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6120.0,-228.64202270313942,False,False,False,False,793.7066849869291,False,False,False,False
2025-02-06 20:00:00+00:00,67.86,68.315,67.86,68.21,4468.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,68.12833333333333,,81.20265414887504,22.854919851259893,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10588.0,-60.9421463821605,False,False,False,False,850.6724728165891,False,False,False,False
2025-02-07 15:00:00+00:00,66.48,66.56,65.97,65.97,1743.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.57782858369559,,69.59004377968145,28.50954174091784,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8845.0,77.13447604236912,False,False,False,False,864.5070081217582,False,False,False,False
2025-02-07 16:00:00+00:00,66.13,66.32,65.85,66.11,354.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.49778116273166,,62.40451510002293,22.05171475549332,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9199.0,218.5587477316347,False,False,False,False,856.5921707865372,False,False,False,False
2025-02-07 17:00:00+00:00,66.19,66.77,66.11,66.57,1304.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.32967340195704,,59.40074063638258,19.428158836307944,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10503.0,378.0074493171908,False,False,False,False,863.5287262782186,False,False,False,False
2025-02-07 18:00:00+00:00,66.57,66.96,66.49,66.62,1920.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.20420880580244,,57.59171905891537,17.642282557041625,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12423.0,564.7515198704126,False,False,False,False,879.9081258708044,False,False,False,False
2025-02-07 19:00:00+00:00,66.465,67.17,66.465,67.11,1468.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.16649373723017,,58.23805746753302,17.642282557041625,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13891.0,771.3600234383132,False,False,False,False,889.0258293456757,False,False,False,False
2025-02-07 20:00:00+00:00,67.11,67.215,66.77,67.215,4965.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.13594008137098,,59.05047940900574,17.642282557041625,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18856.0,1051.7420385788043,False,False,False,False,952.2192273403164,False,False,False,False
2025-02-10 15:00:00+00:00,66.595,66.595,66.275,66.36,910.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.09738034088257,,55.43023803042877,14.308209213470974,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17946.0,1313.6685186008383,False,False,False,False,951.5646656761254,False,False,False,False
2025-02-10 16:00:00+00:00,66.36,66.36,65.98,66.29,318.0,,,,,,,,,,#000000,,67.08120916905445,,52.71795800290356,11.29719620623245,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17628.0,1566.6038904054762,False,False,False,False,941.7419576811467,False,False,False,False
2025-02-10 17:00:00+00:00,66.5,66.715,66.305,66.305,816.0,,,,,,,,,,#000000,,67.05263878243731,,50.988199636365714,9.206055041198717,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18444.0,1828.268946368182,False,False,False,False,939.7924699651599,False,False,False,False
2025-02-10 18:00:00+00:00,66.305,66.585,66.305,66.48,689.0,,,,,,,,,,#000000,,67.03097564406929,,50.80308477536566,8.479452459067979,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19133.0,2096.5593503004584,False,False,False,False,935.9042146168628,False,False,False,False
2025-02-10 19:00:00+00:00,66.46,66.59,66.46,66.59,456.0,,,,,,,,,,#000000,,67.0195983377123,,51.301984662815414,8.374635486390972,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19589.0,2367.7599805283585,False,False,False,False,928.4638391964462,False,False,False,False
2025-02-10 20:00:00+00:00,66.56,66.81,66.495,66.68,3218.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.96869798341362,,52.167347703644474,8.374635486390972,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22807.0,2684.6474226907094,False,False,False,False,963.9605238600672,False,False,False,False
2025-02-11 15:00:00+00:00,66.35,66.63,66.175,66.585,302.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.96204235896094,,52.05675238647116,7.925159077875044,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22505.0,2991.939710711008,False,False,False,False,953.6975700017715,False,False,False,False
2025-02-11 16:00:00+00:00,66.515,66.82,66.35,66.82,916.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.95056848520429,,53.52819371134584,7.925159077875044,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,23421.0,3308.6693275992093,False,False,False,False,953.1131115521316,False,False,False,False
2025-02-11 17:00:00+00:00,66.82,67.14,66.82,67.135,554.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.95240973730584,,56.34809370392741,7.925159077875044,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23975.0,3629.0775550782914,False,False,False,False,946.9253113730288,False,False,False,False
2025-02-11 18:00:00+00:00,67.135,67.24,67.09,67.175,146.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.9536940019826,,58.45335779928806,3.4654257040109755,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24121.0,3946.7817790305658,False,False,False,False,934.5078646850749,False,False,False,False
2025-02-11 19:00:00+00:00,67.175,67.53,67.1,67.475,323.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.95907914488674,,61.48063920410855,6.486244670669649,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24444.0,4264.568108037844,False,False,False,False,925.0271225969342,False,False,False,False
2025-02-11 20:00:00+00:00,67.475,67.85,67.475,67.84,3482.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,67.38720081475734,,65.13855709114779,9.974010589918962,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27926.0,4631.412013339582,False,False,False,False,964.6701129442686,False,False,False,False
2025-02-12 15:00:00+00:00,66.43,66.43,65.84,66.32,1568.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,66.81756662449334,,57.55036907600977,13.376049778088806,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26358.0,4968.258338714161,False,False,False,False,974.0240646815668,False,False,False,False
2025-02-12 16:00:00+00:00,66.32,66.54,66.27,66.54,894.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.80281939630801,,53.70787218764799,10.107901239024173,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27252.0,5313.742705555803,False,False,False,False,972.7833815082091,False,False,False,False
2025-02-12 17:00:00+00:00,66.6,66.86,66.585,66.8,273.0,,,,,,,,,,#000000,,66.81184259745918,,52.54331297481549,9.171379728970052,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,27525.0,5658.10328376424,False,False,False,False,961.9340267561438,False,False,False,False
2025-02-12 18:00:00+00:00,66.81,67.13,66.78,67.0,738.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.8516997337463,,52.8118758410679,9.171379728970052,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28263.0,6008.566798744639,False,False,False,False,958.4621813800795,False,False,False,False
2025-02-12 19:00:00+00:00,67.0,67.08,66.815,67.04,1276.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,66.89102476412631,,53.20814678381102,9.171379728970052,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,29539.0,6373.379716593558,False,False,False,False,963.3852483354271,False,False,False,False
2025-02-12 20:00:00+00:00,67.04,67.35,66.955,67.32,12778.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.08412620397594,,54.991937836311365,9.171379728970052,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42317.0,6930.645147344047,False,False,False,False,1146.557570066661,False,False,False,False
2025-02-13 15:00:00+00:00,67.23,67.54,67.01,67.01,479.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.08606989511236,,54.036343364497036,9.171379728970052,False,True,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41838.0,7471.844447385224,False,False,False,False,1136.2078402981854,False,False,False,False
2025-02-13 16:00:00+00:00,67.01,67.42,67.01,67.145,147.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.0866793236721,,54.21444995557218,9.171379728970052,False,True,True,False,False,8.73821709141211,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,41985.0,8006.9321303715,False,False,False,False,1120.8712846346475,False,False,False,False
2025-02-13 17:00:00+00:00,67.145,67.59,67.07,67.55,492.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.09283000754296,,56.559956764370305,9.171379728970052,False,True,True,False,True,11.297738798385204,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42477.0,8541.351787264965,False,False,False,False,1111.1213422372111,False,False,False,False
2025-02-13 18:00:00+00:00,67.55,67.92,67.55,67.885,338.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.10198908347864,,59.678318190849716,4.66496292600749,False,False,True,False,True,13.3090571479994,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42815.0,9072.726178160081,False,False,False,False,1099.1349648381845,False,False,False,False
2025-02-13 19:00:00+00:00,67.885,68.2,67.885,68.15,659.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,67.12649771079461,,62.85649974569015,7.752676662132693,True,False,True,False,True,14.84223539389292,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43474.0,9606.079260669227,False,False,False,False,1092.3111669337163,False,False,False,False
2025-02-13 20:00:00+00:00,68.15,68.435,68.08,68.435,1218.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,67.17895095131593,,66.05072870939046,10.773736248827511,True,False,True,False,True,16.439399968934623,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44692.0,10150.047024069705,False,False,False,False,1094.2598310122632,False,False,False,False
2025-02-14 15:00:00+00:00,69.08,69.08,67.88,67.92,631.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,67.47606286938962,,63.93956828273731,10.773736248827511,True,False,True,False,True,12.17192568878965,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44061.0,10675.798232998857,False,False,False,False,1087.0775080508329,False,False,False,False
2025-02-14 16:00:00+00:00,67.92,68.12,67.61,68.12,770.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.44344916980309,,63.488984548216365,10.773736248827511,True,False,True,False,False,13.31277805671731,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44831.0,11205.336244890348,False,False,False,False,1082.1615776934557,False,False,False,False
2025-02-14 17:00:00+00:00,68.12,68.3,68.12,68.15,780.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.46970901079987,,63.33677662140872,10.773736248827511,False,False,True,False,False,13.483752311582972,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45611.0,11738.75738838042,False,False,False,False,1077.4769020703013,False,False,False,False
2025-02-14 18:00:00+00:00,68.15,68.46,68.15,68.46,86.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.47415847496788,,64.7308589572032,10.773736248827511,True,False,True,False,False,15.23049732803399,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45697.0,12265.241769955916,False,False,False,False,1062.1051671544826,False,False,False,False
2025-02-14 19:00:00+00:00,68.46,68.52,68.41,68.52,793.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.51960812637013,,65.93900281682127,11.355959786193672,True,False,True,False,False,15.563811750838937,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46490.0,12795.858176623266,False,False,False,False,1057.9329940203045,False,False,False,False
2025-02-14 20:00:00+00:00,68.52,68.61,68.3,68.46,2225.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.10304708445341,11.82592536159978,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,13283.751848303524,False,False,False,False,1076.027056128517,False,False,False,False
2025-02-17 15:00:00+00:00,68.46,68.46,68.46,68.46,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.21240992954151,12.291226428068555,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,13764.081277011996,False,False,False,False,1059.3444661110204,False,False,False,False
2025-02-17 16:00:00+00:00,68.46,68.46,68.46,68.46,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.28531849293357,12.741491936863966,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,14236.963737833514,False,False,False,False,1042.9205208999967,False,False,False,False
2025-02-17 17:00:00+00:00,68.46,68.46,68.46,68.46,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.3339242018616,13.168498582200122,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,14702.514687634542,False,False,False,False,1026.7512104984464,False,False,False,False
2025-02-17 18:00:00+00:00,68.46,68.46,68.46,68.46,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.36632800781364,13.566455631644601,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,15160.847793252611,False,False,False,False,1010.8325870798658,False,False,False,False
2025-02-17 19:00:00+00:00,68.46,68.46,68.46,68.46,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.38793054511498,13.931846886097752,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,15612.074959248694,False,False,False,False,995.160764024364,False,False,False,False
2025-02-17 20:00:00+00:00,68.46,68.46,68.46,68.46,0.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60129217332906,,66.40233223664922,14.263076533816403,True,False,True,False,False,15.051376797270738,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44265.0,16056.306355229335,False,False,False,False,979.7319149697227,False,False,False,False
2025-02-18 15:00:00+00:00,67.95,68.295,67.68,68.29,125.0,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,67.60189456850084,,63.00390785389713,15.194665874933818,True,False,True,False,False,13.418540908545758,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,44140.0,16491.712458249036,False,False,False,False,966.4802573732928,False,False,False,False
2025-02-18 16:00:00+00:00,68.29,68.29,67.41,67.41,147.0,,,,,,,,,,#000000,,67.61974585095822,,51.882891198869466,5.131082048217927,False,True,False,False,False,5.690291332058397,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,43993.0,16918.089009283933,False,False,False,False,953.7751371039395,False,False,False,False
2025-02-18 17:00:00+00:00,67.41,67.965,67.41,67.965,1709.0,,,,,,,,,,#000000,,67.6471290106391,,50.35873797482351,4.306173522722169,False,True,False,False,False,9.381336910276048,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45702.0,17364.351195186508,False,False,False,False,965.4840497069792,False,False,False,False
2025-02-18 18:00:00+00:00,67.955,68.36,67.955,68.295,252.0,,,,,,,,,,#000000,,67.66769071011932,,51.8686972781745,4.306173522722169,False,True,False,False,True,11.435178974338392,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,45954.0,17807.601564253382,False,False,False,False,954.4222814944679,False,False,False,False
2025-02-18 19:00:00+00:00,68.24,68.49,68.23,68.48,943.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.74466698769122,,54.125903336525575,4.306173522722169,False,True,True,False,True,12.553279912640356,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46897.0,18258.599989613795,False,False,False,False,954.2451918588947,False,False,False,False
2025-02-18 20:00:00+00:00,68.48,68.7,68.43,68.48,7603.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.99039469874917,,55.63070737542629,0.7361907295396009,False,True,True,False,True,12.553279912640356,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46897.0,18702.60619132521,False,False,False,False,1057.3266617525553,False,False,False,False
2025-02-19 15:00:00+00:00,68.14,68.245,68.12,68.12,266.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,67.98956669957478,,53.310915108113534,0.7361907295396009,False,True,True,False,True,9.540230647181044,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46631.0,19135.604544948073,False,False,False,False,1045.058031337787,False,False,False,False
