date,Close,High,Low,Open,Volume,aVWAP_peak_880,aVWAP_peak_835,aVWAP_peak_786,aVWAP_valley_903,aVWAP_valley_869,aVWAP_valley_843,aVWAP_valley_818,aVWAP_valley_763,aVWAP_valley_725,aVWAP_valley_673,aVWAP_valley_649,aVWAP_valley_638,aVWAP_valley_617,aVWAP_valley_574,aVWAP_valley_549,aVWAP_valley_483,aVWAP_valley_446,aVWAP_valley_427,aVWAP_valley_409,aVWAP_valley_394,aVWAP_valley_371,aVWAP_valley_303,aVWAP_valley_290,aVWAP_valley_250,aVWAP_valley_236,aVWAP_valley_215,aVWAP_OB_bull_394,aVWAP_OB_bull_290,aVWAP_OB_bear_880,aVWAP_OB_bear_786,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-05-15 00:00:00+00:00,6.69,6.69,6.53,6.53,7795,,,,,,,,,,,,,,,,,,,,,,5.5848871065957475,5.128833493935805,4.908477508916299,4.899160707756452,4.835469044981528,,5.128833493935805,,,,5.071365572437166,"rgba(38, 166, 154, 1.0)",1.203434337666099,5.354443444850968,1.1097876413757368,56.426502688411574,0.013424229883753469,False,False,True,False,True,9.011344454749377,0.0,0.0,0.0,0.0,0,1.145412744125263,0.8259383848406379,False,False,False,False,0.2792263003227707,0.2405242885988193,False,False,False,False,3439574,3401530.209237584,False,False,False,False,20565.638293726442,False,False,False,False
2023-05-16 00:00:00+00:00,6.1,6.7108,6.07,6.7108,6602,,,,,,,,,,,,,,,,,,,,,,5.589519744433367,5.1347550382254274,4.912709536864305,4.903070716496079,4.838738169297216,,5.1347550382254274,,,,5.0757586410632785,"rgba(38, 166, 154, 0.5)",1.2084752527823461,5.368836599196677,0.6050296844059657,54.21653596309294,0.013424229883753469,False,False,True,False,True,4.644762033715814,0.0,0.0,0.0,0.0,0,1.1234821940800235,0.8280333597265223,False,False,False,False,0.2373526434560434,0.23893846602743135,False,False,False,False,3432972,3402763.2206400316,False,False,False,False,20018.044635148937,False,False,False,False
2023-05-17 00:00:00+00:00,6.3435,6.64,6.15,6.15,18636,,,,,,,,,,,,,,,,,,,,,,5.603801901175062,5.1523417091542365,4.925237553051496,4.914651914200619,4.848417330389464,,5.1523417091542365,,,,5.088890081594175,"rgba(38, 166, 154, 0.5)",1.2172549710448102,5.378713718772719,0.7925917775461395,54.23136278157975,0.013424229883753469,False,False,True,False,True,6.151776237534307,0.0,0.0,0.0,0.0,0,1.1140552245880462,0.8362268464734148,False,False,False,False,0.238220976852365,0.2385797214398982,False,False,False,False,3451608,3404678.70218356,False,False,False,False,19963.84680631957,False,False,False,False
2023-05-18 00:00:00+00:00,6.0001,6.69,6.0001,6.35,34884,,,,,,,,,,,,,,,,,,,,,,5.62434387965898,5.180146211538518,4.945793568953129,4.93370784463996,4.864492703001484,,5.180146211538518,,,,5.109696841558414,"rgba(38, 166, 154, 0.5)",1.2216760912601692,5.385225421138266,0.5033040944817752,52.04860193141894,0.013424229883753469,False,False,False,False,False,3.725113321537968,0.0,0.0,0.0,0.0,1,1.100276106130284,0.8475639433595791,False,False,False,False,0.22881056870675667,0.23369514507332745,False,False,False,False,3416724,3405151.066803813,False,False,False,False,20548.950853130566,False,False,False,False
2023-05-19 00:00:00+00:00,6.01,6.2581,5.85,6.23,7042,,,,,,,,,,,,,,,,,,,,,,5.627073861702006,5.184597908263892,4.949260330045565,4.936931808245224,4.867245697818946,,5.184597908263892,,,,5.113021921215126,"rgba(38, 166, 154, 0.5)",1.2261716266023504,5.385398242817441,0.5093917879288183,50.660213784546855,0.013424229883753469,False,True,False,False,False,3.7877566634580155,0.0,0.0,0.0,0.0,1,1.0848510235302686,0.8855221461353536,False,False,False,False,0.17471675049379395,0.20420594778356072,False,False,False,False,3423766,3405881.0641840557,False,False,False,False,20019.266505948974,False,False,False,False
2023-05-22 00:00:00+00:00,5.55,6.01,5.55,6.01,25809,,,,,,,,,,,,,,,,,,,,,,5.628869054077638,5.194264483655515,4.957920927819416,4.9450355194560895,4.874364833973262,,5.194264483655515,,,,5.120090963796383,#000000,1.2261716266023504,5.379374105891968,0.13915335374447194,47.12182409394983,3.552875308263893,False,True,False,True,False,0.6359246317819753,0.0,0.0,0.0,0.0,1,1.0644723263266522,0.8992359640070245,False,False,False,False,0.12468891780424081,0.16444743279390076,False,False,False,False,3397957,3405570.316568995,False,False,False,False,20246.314878264704,False,False,False,False
2023-05-23 00:00:00+00:00,5.65,5.8699,5.5,5.5,16404,,,,,,,,,,,,,,,,,,,,,,5.629524039255933,5.1998718559303505,4.963105232623602,4.949897199394478,4.878665359938227,,5.1998718559303505,,,,5.124212737428517,#000000,1.2266457254768386,5.3770827975252695,0.2224906481198055,45.51574029591029,1.9380964511090397,False,True,False,True,False,1.290028422998759,0.0,0.0,0.0,0.0,1,1.0710019425231014,0.9012308697783344,False,False,False,False,0.10749389017006664,0.1359706614819837,False,False,False,False,3414361,3405915.0492525636,False,False,False,False,20095.635863430794,False,False,False,False
2023-05-24 00:00:00+00:00,5.57,5.79,5.5029,5.72,10443,,,,,,,,,,,,,,,,,,,,,,5.6294444773561,5.202986602825175,4.966126333552622,4.952737069398187,4.881200372371916,,5.202986602825175,,,,5.1264989711007996,#000000,1.2267880134696303,5.37566277391949,0.15841141578395504,43.992562659245735,0.3574132665809273,False,True,False,True,False,0.7461423788933637,0.0,0.0,0.0,0.0,1,1.0713055428723839,0.8943866041599795,False,False,False,False,0.10054758790030605,0.11825912469114487,False,False,False,False,3403918,3405836.7335956004,False,False,False,False,19717.10112368841,False,False,False,False
2023-05-25 00:00:00+00:00,5.33,5.5524,5.0703,5.55,26410,,,,,,,,,,,,,,,,,,,,,,5.622279761932722,5.2050906045815255,4.97016102931074,4.956600213834187,4.884936824863896,,5.2050906045815255,,,,5.127813686904615,#000000,1.2269217327446156,5.367390421737474,-0.03047498527378069,41.67028968585041,-1.9880727730293444,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,1.0565922286735148,0.900571683787405,False,False,False,False,0.04042195876655597,0.07934054172885042,False,False,False,False,3377508,3404725.8028663616,False,False,False,False,19979.567746288867,False,False,False,False
2023-05-26 00:00:00+00:00,5.035,5.58,5.0,5.26,12498,,,,,,,,,,,,,,,,,,,,,,5.617792122164406,5.205089824029792,4.971429990638854,4.957838734936717,4.886228519469254,,5.205089824029792,,,,5.127675838247805,#000000,1.22641915642084,5.3632876179733815,-0.2676797865188686,38.70748751333325,-4.896251547739354,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.056877192982456,0.8941315789473684,False,False,False,False,0.036605654917236614,0.05797309832304352,False,False,False,False,3365010,3403168.3204010143,False,False,False,False,19686.172932708912,False,False,False,False
2023-05-30 00:00:00+00:00,5.07,5.77,5.0,5.16,39518,,,,,,,,,,,,,,,,,,,,,,5.60668320050043,5.207076261483485,4.976613558910501,4.962838924978638,4.891190053105939,,5.207076261483485,,,,5.128880399795799,#000000,1.225664024857791,5.354816506763898,-0.23237730812646135,37.06251316703704,-6.5438856983372204,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0584352287302266,0.8865412569474133,False,False,False,False,0.05359660247534303,0.05578485039919327,False,False,False,False,3404528,3403221.641169602,False,False,False,False,20463.89164123013,False,False,False,False
2023-05-31 00:00:00+00:00,4.87,5.315,4.87,5.2,10527,,,,,,,,,,,,,,,,,,,,,,5.601573686217959,5.205752354693072,4.976799419637428,4.963067421815434,4.891615376732781,,5.205752354693072,,,,5.127761651819335,#000000,1.2256758660597875,5.351280042868067,-0.3926650235965328,35.01138183395019,-8.603536538171483,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0577554682738537,0.903128597548588,False,False,False,False,-0.019841844419728392,0.017971502989732442,False,False,False,False,3394001,3402860.047398245,False,False,False,False,20074.209616083852,False,False,False,False
2023-06-01 00:00:00+00:00,4.825,5.08,4.73,4.94,7847,,,,,,,,,,,,,,,,,,,,,,5.596921862297737,5.204049314808799,4.976473514231989,4.962808148842021,4.891582339138401,,5.204049314808799,,,,5.126367035863789,#000000,1.2259457883433205,5.348116045549489,-0.4267040602638722,33.432199812205354,-10.234399760786573,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0469833130282333,0.9268209854270225,False,False,False,False,-0.0646372314720922,-0.02333286424117988,False,False,False,False,3386154,3402204.9082845883,False,False,False,False,19594.711199766836,False,False,False,False
2023-06-02 00:00:00+00:00,4.79,4.84,4.55,4.84,11877,,,,,,,,,,,,,,,,,,,,,,5.588531458511583,5.200320378531634,4.975228305679107,4.9617195502366105,4.890963786624547,,5.200320378531634,,,,5.123352695916696,#000000,1.222035486476959,5.342502662541129,-0.4521167090932481,32.20502852564471,-11.57112428593284,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0338668956195756,0.9382039664391305,False,False,False,False,-0.18718655371059398,-0.10525970897588693,False,False,False,False,3374277,3401109.6961949966,False,False,False,False,19292.05585859951,False,False,False,False
2023-06-05 00:00:00+00:00,4.69,4.79,4.55,4.78,8467,,,,,,,,,,,,,,,,,,,,,,5.582306811824269,5.19742054113848,4.974171113307389,4.960785825611753,4.890392315759066,,5.19742054113848,,,,5.121015321528191,"rgba(239, 83, 80, 0.5)",1.2162490327512854,5.338447667017697,-0.533153695958827,30.876067752647522,-13.038301609876456,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.02267473188368,0.9709460986250891,False,False,False,False,-0.34282825441539394,-0.22404398169564044,False,False,False,False,3365810,3399725.394383428,False,False,False,False,18867.54386414463,False,False,False,False
2023-06-06 00:00:00+00:00,4.55,4.7115,4.53,4.65,15953,,,,,,,,,,,,,,,,,,,,,,5.569797167887441,5.191222287072463,4.971672543674634,4.958555435501198,4.8889263768093,,5.191222287072463,,,,5.116034762189007,"rgba(239, 83, 80, 0.5)",1.2111353994979612,5.330495494512097,-0.6444328972925962,29.298758807617098,-14.749197154241479,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.997314870394384,1.0311539184105498,False,False,False,False,-0.34282825441539394,-0.28343611805551716,False,False,False,False,3349857,3397769.771074274,False,False,False,False,18753.248026335037,False,False,False,False
2023-06-07 00:00:00+00:00,4.02,4.5,4.02,4.5,28542,,,,,,,,,,,,,,,,,,,,,,5.538923795499545,5.172879182430667,4.962395420536938,4.950104096105502,4.88264160051827,,5.172879182430667,,,,5.101388819018185,"rgba(239, 83, 80, 1.0)",1.2107642238052858,5.311051545452895,-1.066311276852298,26.204972353783923,-17.843271098630396,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9401537284683372,1.0412338829341123,False,False,False,False,-0.34282825441539394,-0.3131321862354556,False,False,False,False,3321315,3394771.5447576363,False,False,False,False,19137.12065275327,False,False,False,False
2023-06-08 00:00:00+00:00,4.28,4.31,4.0,4.0,15138,,,,,,,,,,,,,,,,,,,,,,5.523293559161406,5.16357675265185,4.957665695004239,4.945791149400187,4.879431313866977,,5.16357675265185,,,,5.093951694016932,"rgba(239, 83, 80, 0.5)",1.2001986371137483,5.301629940699025,-0.8512173811127232,27.13543424465244,-17.843271098630396,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9390400636135845,1.0375116732776715,False,False,False,False,-0.34282825441539394,-0.32798022032542473,False,False,False,False,3336453,3392484.543002435,False,False,False,False,18980.292391860985,False,False,False,False
2023-06-09 00:00:00+00:00,4.0101,4.435,4.0,4.15,29352,,,,,,,,,,,,,,,,,,,,,,5.492934948974602,5.145159446376576,4.948087828713988,4.93703744558201,4.872857196139206,,5.145159446376576,,,,5.079215373157277,"rgba(239, 83, 80, 1.0)",1.1950969845298756,5.283854045843264,-1.0658164670579686,26.657513469107272,-17.843271098630396,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9391822609587284,1.0245541436261763,False,False,False,False,-0.3262597440642359,-0.3271199821948303,False,False,False,False,3307101,3389136.1687670453,False,False,False,False,19387.026023552713,False,False,False,False
2023-06-12 00:00:00+00:00,4.055,4.19,3.98,4.0,271248,,,,,,,,,,,,,,,,,,,,,,5.252640444937041,4.991508412100949,4.862014011925937,4.857642217650203,4.811640988612822,,4.991508412100949,,,,4.9550892150453905,"rgba(239, 83, 80, 0.5)",1.1887139006369603,5.155947778315165,-0.9261671607652886,26.843359981932622,-17.843271098630396,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9304013249860443,1.0508080477216422,False,False,False,False,-0.34282825441539394,-0.33497411830511215,False,False,False,False,3578349,3396556.2797957887,False,False,False,False,29263.92696380555,False,False,False,False
2023-06-13 00:00:00+00:00,4.37,4.58,4.02,4.1,76410,,,,,,,,,,,,,,,,,,,,,,5.210297853542882,4.965534248381042,4.847458359402406,4.844130197503027,4.801310239304073,,4.965534248381042,,,,4.933746179626686,"rgba(239, 83, 80, 0.5)",1.1772931124841732,5.13554500757997,-0.6502586309747577,30.26291183703272,-17.843271098630396,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9270291846973119,1.0300011793629624,False,False,False,False,-0.28788966227019314,-0.3114318902876526,False,False,False,False,3654759,3406681.876666542,False,False,False,False,31112.792573068076,False,False,False,False
2023-06-14 00:00:00+00:00,4.42,4.69,4.41,4.63,91944,,,,,,,,,,,,,,,,,,,,,,5.173725292661142,4.945029329725825,4.836726711167592,4.834164459622181,4.793995634009028,,4.945029329725825,,,,4.916728285437154,"rgba(239, 83, 80, 0.5)",1.165584517440613,5.119006369626247,-0.5997045766883751,33.02835847285375,-22.373082877141854,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.947635791700187,1.020853483263882,False,False,False,False,-0.2260472561117582,-0.26873957319970543,False,False,False,False,3746703,3420016.0383658935,False,False,False,False,33498.33011922227,False,False,False,False
2023-06-15 00:00:00+00:00,4.469,4.6697,4.4184,4.43,7103,,,,,,,,,,,,,,,,,,,,,,5.171106956851083,4.943563788813417,4.835955721124438,4.833447156590169,4.793469309748967,,4.943563788813417,,,,4.915508586625615,"rgba(239, 83, 80, 0.5)",1.14918227437152,5.117817139501755,-0.5645902777752015,35.371027765875695,-20.10678645872868,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.952556641978912,1.026528694954212,False,False,False,False,-0.22749779320357516,-0.2481186832016403,False,False,False,False,3753806,3433105.8407829176,False,False,False,False,32463.219134154733,False,False,False,False
2023-06-16 00:00:00+00:00,4.455,4.54,4.37,4.53,10015,,,,,,,,,,,,,,,,,,,,,,5.167091515486432,4.94120536789868,4.834656626664328,4.832236463208393,4.792558268323836,,4.94120536789868,,,,4.913549648316334,"rgba(239, 83, 80, 0.5)",1.127337423088343,5.115931483841838,-0.5862765400187064,36.8313320114765,-18.669049445833913,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9403403760702533,1.0330125433020778,False,False,False,False,-0.24932357608039446,-0.2487211296410174,False,False,False,False,3743791,3445289.572516921,False,False,False,False,31582.896815168275,False,False,False,False
2023-06-20 00:00:00+00:00,4.37,4.45,4.36,4.38,5482,,,,,,,,,,,,,,,,,,,,,,5.164723863994106,4.9397615207669014,4.833834381639246,4.831469232744651,4.791970934290168,,4.9397615207669014,,,,4.912351986687014,"rgba(239, 83, 80, 0.5)",1.1078323159532044,5.114790124880345,-0.6722949982186706,37.16479672878229,-18.22625677053528,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9373512684105588,1.0361274199031578,False,False,False,False,-0.2616798988698604,-0.2552005142554389,False,False,False,False,3738309,3456780.530457434,False,False,False,False,30559.332234181285,False,False,False,False
2023-06-21 00:00:00+00:00,4.25,4.44,4.14,4.29,28801,,,,,,,,,,,,,,,,,,,,,,5.1506732353809905,4.930705978328043,4.828433452316884,4.826420366590592,4.788018579442992,,4.930705978328043,,,,4.9048503224119,"rgba(239, 83, 80, 0.5)",1.091293445602229,5.10774775668428,-0.7859918522748327,36.50713853932835,-18.22625677053528,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9168207372750253,1.077887408972569,False,False,False,False,-0.29040549464378645,-0.2728030044496127,False,False,False,False,3709508,3466691.411615966,False,False,False,False,30490.378028919276,False,False,False,False
2023-06-22 00:00:00+00:00,4.04,4.35,4.04,4.16,128541,,,,,,,,,,,,,,,,,,,,,,5.084232846301966,4.885472668178172,4.800023082004761,4.799759433537562,4.766680454435865,,4.885472668178172,,,,4.867233696891665,"rgba(239, 83, 80, 0.5)",1.077689925444873,5.072980391971069,-0.9585135460412254,34.67956295902436,-18.22625677053528,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9060834034370868,1.0810671794255498,False,False,False,False,-0.3144902119306202,-0.29364660819011645,False,False,False,False,3580967,3471172.8072388694,False,False,False,False,34335.50045915774,False,False,False,False
2023-06-23 00:00:00+00:00,4.1,4.19,4.05,4.15,79182,,,,,,,,,,,,,,,,,,,,,,5.046325874314947,4.859081710058409,4.782918461478732,4.783643339303566,4.753625613568708,,4.859081710058409,,,,4.845118999744873,"rgba(239, 83, 80, 0.5)",1.065065520422459,5.052626690127173,-0.8944301283448867,34.286178208001516,-18.22625677053528,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8827053841500302,1.0954579552329098,False,False,False,False,-0.3337559399012941,-0.31370127404570525,False,False,False,False,3660149,3478583.6383275413,False,False,False,False,36094.18671566136,False,False,False,False
2023-06-26 00:00:00+00:00,3.87,4.1,3.87,4.1,41458,,,,,,,,,,,,,,,,,,,,,,5.024296791545746,4.843040739316205,4.772152706464091,4.773479562219931,4.745270718687432,,4.843040739316205,,,,4.831648103646681,"rgba(239, 83, 80, 1.0)",1.0608307915017217,5.040381733050289,-1.1032690061658994,32.55643343099341,-18.22625677053528,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8762896571072017,1.0982291853091548,False,False,False,False,-0.34282825441539394,-0.3282647642305496,False,False,False,False,3618691,3484078.044667638,True,False,False,False,36304.532334655036,True,False,False,False
2023-06-27 00:00:00+00:00,4.0399,4.0399,3.8285,3.8285,28995,,,,,,,,,,,,,,,,,,,,,3.9694333333333334,5.009721848397385,4.832429602994604,4.764989735824945,4.766708376697409,4.739693192974537,,4.832429602994604,,,,4.680496015037035,"rgba(239, 83, 80, 0.5)",1.0600519471921726,4.942092042281917,-0.8510828593557238,33.683595347981125,-18.22625677053528,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8725672767973446,1.0999864915717055,True,False,False,False,-0.34282825441539394,-0.3355465093229718,False,False,False,False,3647686,3490494.042915966,False,False,False,False,36017.88400780582,False,False,False,False
2023-06-28 00:00:00+00:00,4.05,4.1,4.0,4.08,16132,,,,,,,,,,,,,,,,,,,,,3.998234305404747,5.002400428692106,4.827177527965369,4.761457550195312,4.763365955527335,4.736945562650926,,4.827177527965369,,,,4.6815968884059656,"rgba(239, 83, 80, 0.5)",1.0550975040242343,4.939652440880737,-0.8431945270342549,34.56891859604692,-18.22625677053528,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8712234687535028,1.1585710064296557,False,False,False,False,-0.31449569217908235,-0.3250211007510271,False,False,False,False,3663818,3497291.06084083,False,False,False,False,35238.04541926442,False,False,False,False
2023-06-29 00:00:00+00:00,4.68,4.7,4.16,4.16,45990,,,,,,,,,,,,,,,,,,,,,4.25822315813734,4.991990454737388,4.8212844441314235,4.7580115584734095,4.760085345619003,4.73443443686633,,4.8212844441314235,,,,4.720671566327482,#000000,1.0398287157668347,4.947859937118206,-0.25760005764090677,41.54192512096832,-13.34809556690221,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8674914736939132,1.111758621042821,False,False,False,False,-0.22461584842849447,-0.2748184745897608,False,False,False,False,3709808,3505625.0584549154,False,False,False,False,35659.69069694032,False,False,False,False
2023-06-30 00:00:00+00:00,4.9,4.97,4.51,4.68,27271,,,,,,,,,,,,,,,,,,,,,4.38148725236792,4.989514311588076,4.82097665281261,4.758300070102172,4.760342027419697,4.7348240515686335,,4.82097665281261,,,,4.740907394309851,#000000,1.021607456712598,4.953375646698754,-0.052246727789664,47.72736274463836,-7.789700123508112,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8755597648730167,1.0997230772398314,False,False,False,False,-0.15391016259086787,-0.21436431859031432,False,False,False,False,3737079,3514701.683613546,False,False,False,False,35330.722434315205,False,False,False,False
2023-07-03 00:00:00+00:00,4.91,5.0,4.83,4.94,7716,,,,,,,,,,,,,,,,,,,,,4.414029632948466,4.989246591845181,4.821263510015979,4.758657535759415,4.760675484547923,4.735157530237684,,4.821263510015979,,,,4.746505047559108,#000000,1.0007650075294736,4.955076925086332,-0.045042467259732114,51.91951282025092,-4.229090099717496,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8989422558014031,1.1200863464651913,False,False,False,False,-0.10568751331183815,-0.16002591595107624,False,False,False,False,3744795,3523724.950922819,False,False,False,False,34247.79214277343,False,False,False,False
2023-07-05 00:00:00+00:00,4.645,4.9501,4.4862,4.95,9017,,,,,,,,,,,,,,,,,,,,,4.432697262947038,4.988038077593516,4.820802412018943,4.758483156735823,4.76050549520941,4.735067365958996,,4.820802412018943,,,,4.74926562841062,#000000,0.9800372076628396,4.95554534293371,-0.3168709723524563,52.089614768634746,-4.229090099717496,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8734954436918279,1.1002929248628774,False,False,False,False,-0.15154423357832134,-0.15578507476469877,False,False,False,False,3735778,3532040.7567689833,False,False,False,False,33258.34931364506,False,False,False,False
2023-07-06 00:00:00+00:00,4.94,5.01,4.63,4.63,10739,,,,,,,,,,,,,,,,,,,,,4.464157595411125,4.987417416725423,4.82097052000337,4.758807020832726,4.7608056374294785,4.7353906486356445,,4.82097052000337,,,,4.754591473172961,#000000,0.9521749860604678,4.957059884107609,-0.017916753073079345,54.38884512571872,-2.25048266052292,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8725703451868797,1.0900912513628622,False,False,False,False,-0.11957050269485425,-0.1376777887297765,False,False,False,False,3746517,3540451.5898368666,False,False,False,False,32375.237575855062,False,False,False,False
2023-07-07 00:00:00+00:00,5.48,5.48,4.95,4.95,25150,,,,,,,,,,,,,,,,,,,,,4.58757300859599,4.9909635768796585,4.825767155381004,4.762845194712872,4.764611618503014,4.738811713140266,,4.825767155381004,,,,4.7784287112021335,"rgba(38, 166, 154, 0.5)",0.9205357046517598,4.966136628743638,0.5582220968286696,58.891830502081994,1.916697241712157,True,False,True,False,True,3.129620280028,0.0,0.0,0.0,0.0,0,0.896008730079235,1.0562710541992417,False,False,False,False,-0.023259157724742085,-0.0804684732272593,False,False,False,False,3771667,3549518.860823656,False,False,False,False,32091.894925821533,False,False,False,False
2023-07-10 00:00:00+00:00,4.86,5.55,4.86,5.55,28595,,,,,,,,,,,,,,,,,,,,,4.659549661581624,4.992211610382907,4.828721214260878,4.765580621180183,4.767186448616704,4.741200539971102,,4.828721214260878,,,,4.792408349332233,#000000,0.8952739666887473,4.943719921740991,-0.09351318686349869,57.02072438344838,1.916697241712157,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8970705980195156,1.053587755502637,False,False,False,False,-0.01655208746643588,-0.04851028034684759,False,False,False,False,3743072,3557109.1800070424,False,False,False,False,31954.76179147559,False,False,False,False
2023-07-11 00:00:00+00:00,5.04,5.4,4.9,4.9,39335,,,,,,,,,,,,,,,,,,,,,4.734252853715019,4.994275461974251,4.833031903485564,4.769534876591157,4.770913747246071,4.744650283989463,,4.833031903485564,,,,4.807776521166922,#000000,0.8731895685576023,4.950601125377876,0.10238197734061308,56.77529957608271,1.916697241712157,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9207504046248751,1.0515748051854035,False,False,False,False,-0.03012572216758925,-0.03931800125721842,False,False,False,False,3782407,3565944.3886342174,False,False,False,False,32244.182897692233,False,False,False,False
2023-07-12 00:00:00+00:00,4.8012,5.17,4.75,5.17,44664,,,,,,,,,,,,,,,,,,,,,4.761468817318044,4.992620177202582,4.834283608763443,4.771287966934632,4.7725583512984535,4.746342086587115,,4.834283608763443,,,,4.8130935013507115,#000000,0.8662008164100999,4.948404098903062,-0.16994223061707295,55.0013656628279,1.916697241712157,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9176206313387033,1.0484427287073543,False,False,False,False,-0.07713370784688393,-0.058225854552051176,False,False,False,False,3737743,3572681.5890799346,False,False,False,False,32731.23454876313,False,False,False,False
2023-07-13 00:00:00+00:00,4.685,4.89,4.64,4.6831,15358,,,,,,,,,,,,,,,,,,,,,4.760280322582803,4.990971300812392,4.833729018587272,4.771144154858907,4.772416786577793,4.746313503505153,,4.833729018587272,,,,4.81247584782072,#000000,0.8701787175492455,4.946070488050021,-0.300019390022885,53.065396349503914,1.916697241712157,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9145803256284711,1.0568950724161141,False,False,False,False,-0.12573732931011436,-0.09198159193108277,False,False,False,False,3722385,3578552.3110768,False,False,False,False,32049.93123312536,False,False,False,False
2023-07-14 00:00:00+00:00,4.56,4.8,4.5501,4.7,8647,,,,,,,,,,,,,,,,,,,,,4.756806435117308,4.989682611237385,4.833089908150996,4.7708146317892135,4.772101456438164,4.74609368351548,,4.833089908150996,,,,4.811431454374758,#000000,0.8752725365278942,4.944244232051515,-0.43899952987873747,50.964576095701986,7.841234759420374,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9123497976708985,1.0616460218906703,False,False,False,False,-0.14834415702197776,-0.12016287447653026,False,False,False,False,3713738,3583853.7106424156,False,False,False,False,31132.16922398319,False,False,False,False
2023-07-17 00:00:00+00:00,4.565,4.7099,4.565,4.678,3027,,,,,,,,,,,,,,,,,,,,,4.75540803319641,4.989203941264965,4.832840616601575,4.770679598982244,4.771972399823966,4.746000524964017,,4.832840616601575,,,,4.811017519138863,#000000,0.8796970255739059,4.943585933423803,-0.43035945606024595,49.602523402619966,6.345620265973523,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9121808474760944,1.067060294598339,False,False,False,False,-0.15783752060351583,-0.13900019754002305,False,False,False,False,3716765,3589065.9180682036,False,False,False,False,30030.00572500346,False,False,False,False
2023-07-18 00:00:00+00:00,4.5,4.635,4.3001,4.56,6445,,,,,,,,,,,,,,,,,,,,,4.749776880250367,4.987824429785769,4.831986637791826,4.770147018878192,4.771465233997704,4.745601363456075,,4.831986637791826,,,,4.809466927359988,#000000,0.8855230700633314,4.941588927323776,-0.4986758021924764,48.22435329263194,4.802238168693535,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9113383111960369,1.0606170749691048,False,False,False,False,-0.2011147958636909,-0.170057496701857,False,False,False,False,3710320,3593820.9801047444,False,False,False,False,29105.10353970921,False,False,False,False
