date,Close,High,Low,Open,Volume,aVWAP_peak_175,aVWAP_peak_168,aVWAP_peak_163,aVWAP_peak_147,aVWAP_peak_133,aVWAP_valley_182,aVWAP_valley_176,aVWAP_valley_171,aVWAP_valley_160,aVWAP_valley_159,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_128,aVWAP_valley_110,aVWAP_valley_98,aVWAP_valley_97,aVWAP_valley_96,aVWAP_valley_92,aVWAP_valley_74,aVWAP_valley_62,aVWAP_valley_50,aVWAP_valley_39,aVWAP_valley_24,aVWAP_OB_bull_176,aVWAP_OB_bull_98,aVWAP_OB_bull_62,aVWAP_OB_bull_50,aVWAP_OB_bear_147,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-20 00:00:00+00:00,0.5733,0.59,0.56,0.58,1113894,,,,,,,,,,,,,,,,,,,,,,,0.49617883027646364,0.5072357432087592,0.4823455055702285,,,,0.49617883027646364,,,0.4952533596851505,#000000,,0.5046102279060222,,54.73359291211693,7.120688315011975,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1109073621298562,0.856356968215159,False,False,False,False,0.34282748927421397,0.2292716254337642,False,False,False,False,-11157736,-8576635.680609543,False,False,False,False,2083778.5833164568,False,False,False,False
2023-01-27 00:00:00+00:00,0.6144,0.63,0.5733,0.58,2630891,,,,,,,,,,,,,,,,,,,,,,,0.5087888622285127,0.5141235349887744,0.4876991571545832,,,,0.5087888622285127,,,0.5035371847906235,#000000,,0.5367293023089408,,56.48988096324568,7.120688315011975,False,False,True,False,True,3.0390535271231442,0.0,0.0,0.0,0.0,1,1.115193914283774,0.8555321605651023,False,False,False,False,0.3428276544503331,0.28604963994204863,False,False,False,False,-8526845,-8572947.482045872,False,False,False,False,2124305.428996719,False,False,False,False
2023-02-03 00:00:00+00:00,0.5985,0.62,0.5871,0.608,1596299,,,,,,,,,,,,,,,,,,,,,,,0.5148563367298202,0.517689096497156,0.4906238149349263,,,,0.5148563367298202,,,0.5077230827206342,#000000,,0.5400173819949752,,57.081249454742775,7.120688315011975,False,False,True,False,True,1.7918068010328234,0.0,0.0,0.0,0.0,1,1.1089995180059216,0.8750258211113406,False,False,False,False,0.3428276635443297,0.3144386517431892,False,False,False,False,-10123144,-8687776.853746178,False,False,False,False,2085193.8416636286,False,False,False,False
2023-02-10 00:00:00+00:00,0.577,0.6046,0.56,0.5705,1863360,,,,,,,,,,,,,,,,,,,,,,,0.519500504060981,0.520535102258535,0.493234319126844,,,,0.519500504060981,,,0.5110899751487866,#000000,,0.5410138169219122,,56.62792490504548,7.120688315011975,False,False,True,False,True,0.13490272074216136,0.0,0.0,0.0,0.0,1,1.0758988015978697,0.9116266031256569,False,False,False,False,0.22167383291828083,0.268056242330735,False,False,False,False,-11986504,-8932127.012727942,False,False,False,False,2068761.7052441007,False,False,False,False
2023-02-17 00:00:00+00:00,0.54,0.5907,0.54,0.5726,2335159,,,,,,,,,,,,,,,,,,,,,,,0.5225449279871843,0.522488086884045,0.49546954861621356,,,,0.5225449279871843,,,0.5135008544958143,#000000,,0.5400594054189563,,54.90859818089531,7.120688315011975,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0411258465011286,0.9349604966139956,False,False,False,False,0.1295873478720076,0.1988217951013713,False,False,False,False,-14321663,-9331351.90067402,False,False,False,False,2088494.838188982,False,False,False,False
2023-02-24 00:00:00+00:00,0.507,0.5401,0.48,0.54,1628613,,,,,,,,,,,,,,,,,,,,,,,0.5218190464134556,0.522002324276685,0.49579373369596125,,,,0.5218190464134556,,,0.5132050347953673,#000000,,0.53639705266408,,52.55867381631533,7.120688315011975,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0114909916300185,0.9633990636969783,False,False,False,False,-0.3416424017807327,-0.0714103033396807,False,False,False,False,-15950276,-9821642.574698167,False,False,False,False,2054429.51684165,False,False,False,False
2023-03-03 00:00:00+00:00,0.519,0.5299,0.495,0.5099,1136957,,,,,,,,,,,,,,,,,,,,,,,0.5215592906931288,0.5218211602002982,0.49610292219636637,,,,0.5215592906931288,,,0.5131611243632644,#000000,,0.5346820313525991,,51.327093363565666,5.928822139794697,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0137200540271558,0.9577735124760076,False,False,False,False,-0.3239330247736747,-0.1976716640566777,False,False,False,False,-14813319,-10191396.383979784,False,False,False,False,1986468.5896681945,False,False,False,False
2023-03-10 00:00:00+00:00,0.47,0.5205,0.46,0.514,1272173,,,,,,,,,,,,,,,,,,,,,,0.4835,0.5200797133239768,0.5207952261580056,0.495875662585917,,,0.4835,0.5200797133239768,,,0.5050626505169749,#000000,,0.5216883074502916,,48.87920512141021,3.5463117511304816,True,False,False,False,False,0.0,1.0,0.5205,0.46,0.0,1,0.9846186410781063,0.9774218584632753,False,False,False,False,-0.34282825441539394,-0.2702499592360358,False,False,False,False,-16085492,-10627996.05924054,False,False,False,False,1933557.8052483283,False,False,False,False
2023-03-17 00:00:00+00:00,0.5262,0.55,0.4811,0.4851,2015392,,,,,,,,,,,,,,,,,,,,,,0.5053240415626763,0.5200228759906477,0.5207262526728259,0.4965206854548971,,,0.5053240415626763,0.5200228759906477,,,0.5106484639202618,#000000,,0.5256755031360212,,49.136561788000165,3.5463117511304816,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9733929185287039,0.9636988655895495,False,False,False,False,-0.18469328674712143,-0.2274716229915786,False,False,False,False,-14070100,-10882966.721519018,False,False,False,False,1939619.5974521558,False,False,False,False
2023-03-24 00:00:00+00:00,0.55,0.5541,0.52,0.5376,1157142,,,,,,,,,,,,,,,,,,,,,,0.5147074351807667,0.5207108992816293,0.5211974159326077,0.4972245866469221,,,0.5147074351807667,0.5207108992816293,,,0.5134600842604815,#000000,,0.5281000236894011,,50.0767949061595,3.5463117511304816,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0255920820077766,0.9564510427712972,False,False,False,False,-0.05744197626639811,-0.14245679962898836,False,False,False,False,-12912958,-11033336.445850942,False,False,False,False,1881658.2939371814,False,False,False,False
2023-03-31 00:00:00+00:00,0.5833,0.587,0.533,0.533,1941345,,,,,,,,,,,,,,,,,,,,,,0.5308373185185464,0.5231251722730542,0.5229151129840078,0.4990345263318521,,,0.5308373185185464,0.5231251722730542,,,0.5189780325268651,#000000,,0.5336708120002168,,51.743872332614835,3.5463117511304816,True,False,False,False,True,0.9926801342849103,0.0,0.0,0.0,0.0,1,1.053576517526361,0.907594756340838,False,False,False,False,0.0764589657786305,-0.03299891692517893,False,False,False,False,-10971613,-11028764.338750873,False,False,False,False,1886079.531423316,False,False,False,False
2023-04-07 00:00:00+00:00,0.6501,0.6699,0.5811,0.5811,1896012,,,,,,,,,,,,,,,,,,,,,,0.554385660869078,0.5284015265812055,0.5267672045346703,0.5023265415522584,,,0.554385660869078,0.5284015265812055,,,0.527970233384303,#000000,,0.5439984358853109,,54.64784294857968,-0.06411978733619605,True,False,True,False,True,5.328006729522603,0.0,0.0,0.0,0.0,1,1.0439919382861909,0.8893599277225658,False,False,False,False,0.34282770679474117,0.15491439493478112,False,False,False,False,-9075601,-10884085.572917474,False,False,False,False,1886815.2698364037,False,False,False,False
2023-04-14 00:00:00+00:00,0.7085,0.72,0.614,0.67,2537494,,,,,,,,,,,,,,,,,,,,,,0.5840412355415381,0.5375517558520068,0.533617880448715,0.507981677605009,,,0.5840412355415381,0.5375517558520068,,,0.5407981373618171,#000000,,0.5592180454557103,,57.951933704216756,3.068250481822652,True,False,True,False,True,8.788143133450806,0.0,0.0,0.0,0.0,0,1.0854029911348717,0.8507139473506123,False,False,False,False,0.34282783537319145,0.2488711151539863,False,False,False,False,-6538107,-10562161.234182846,False,False,False,False,1935013.6942929663,False,False,False,False
2023-04-21 00:00:00+00:00,0.64,0.72,0.62,0.7085,1814820,,,,,,,,,,,,,,,,,,,,,,0.594952060349416,0.5425923452808381,0.5375132085475139,0.5113497581282112,,,0.594952060349416,0.5425923452808381,,,0.5466018430764947,#000000,,0.5659697536024528,,57.95957015941026,3.068250481822652,True,False,True,False,True,4.0871199467267125,0.0,0.0,0.0,0.0,0,1.0814414883236845,0.8436219345605931,False,False,False,False,0.342827842366937,0.29584947876046164,False,False,False,False,-8352927,-10398514.253873006,False,False,False,False,1926110.4576786724,False,False,False,False
2023-04-28 00:00:00+00:00,0.6201,0.6598,0.59,0.63,1771392,,,,,,,,,,,,,,,,,,,,,,0.5984378381671603,0.5457099145704187,0.5400186669654843,0.5137194994022642,,,0.5984378381671603,0.5457099145704187,,,0.5494714797763319,#000000,,0.5690489330381503,,57.34774770832969,3.068250481822652,True,False,True,False,True,2.7932571894776217,0.0,0.0,0.0,0.0,0,1.0544339381548684,0.8922182468694096,False,False,False,False,0.1659087390973387,0.23087910892890018,False,False,False,False,-10124319,-10378203.494326858,False,False,False,False,1914649.831183956,False,False,False,False
2023-05-05 00:00:00+00:00,0.7272,0.7398,0.615,0.6399,2212610,,,,,,,,,,,,,,,,,,,,,,0.6111612080078402,0.5525354871277938,0.5454382271042676,0.5183633811931341,,,0.6111612080078402,0.5525354871277938,,,0.556874575858259,#000000,,0.6128227223325741,,59.14340187063323,4.185142751597027,True,False,True,False,True,8.74584599619623,0.0,0.0,0.0,0.0,0,1.071025998424338,0.8438276468092842,False,False,False,False,0.3428278586595179,0.28685348379420905,False,False,False,False,-7911709,-10195500.198450794,False,True,False,False,1936720.9547999592,False,False,False,False
2023-05-12 00:00:00+00:00,0.67,0.7398,0.6589,0.7398,1477586,,,,,,,,,,,,,,,,,,,,,,0.6175632319748317,0.5566219353417344,0.5487480438890465,0.5212586251519592,,,0.6175632319748317,0.5566219353417344,,,0.5610479590893929,#000000,,0.6494477263315925,,58.7550738260139,4.185142751597027,True,False,True,False,True,5.1451547514785325,0.0,0.0,0.0,0.0,0,1.07816091954023,0.8864488808227465,False,False,False,False,0.3428279002034506,0.3148406919988298,False,False,False,False,-9389295,-10135781.294861848,False,False,False,False,1902710.9581481104,False,False,False,False
2023-05-19 00:00:00+00:00,0.62,0.6798,0.6084,0.67,1014761,,,,,,,,,,,,,,,,,,,,,,0.6185457463444483,0.5582163381597769,0.5501037833697191,0.5225767043960124,,,0.6185457463444483,0.5582163381597769,,,0.5623606430674891,#000000,,0.6415347211272687,,57.16921605538083,4.185142751597027,True,False,True,False,True,2.185072198659899,0.0,0.0,0.0,0.0,0,1.0181451612903225,0.9290796963946869,False,False,False,False,0.13237253879893324,0.22360661539888152,False,False,False,False,-10404056,-10155653.495242452,False,False,False,False,1836936.8871741765,False,False,False,False
2023-05-26 00:00:00+00:00,0.5855,0.635,0.5642,0.611,1827320,,,,,,,,,,,,,,,,,,,,,,0.6164821180982161,0.5594958319600614,0.5513221718602005,0.5240416155933083,,,0.6164821180982161,0.5594958319600614,,,0.5628354343779466,#000000,,0.6272834103683725,,55.19508387360234,4.185142751597027,True,False,True,False,False,0.2287806051853991,0.0,0.0,0.0,0.0,0,0.9920337394564197,0.9632146204311152,False,False,False,False,-0.07578260543278183,0.07391200498304984,False,False,False,False,-12231376,-10309410.717817087,False,False,False,False,1836224.5251612747,False,False,False,False
2023-06-02 00:00:00+00:00,0.58,0.599,0.537,0.59,1067628,,,,,,,,,,,,,,,,,,,,,0.5720000000000002,0.6143240222987933,0.5597455583169698,0.5516456222137474,0.5246025261760391,,,0.6143240222987933,0.5597455583169698,,,0.5644635458011099,#000000,0.09428309355096398,0.6137102720150354,-0.35754312618957057,53.65050189450594,8.581017339655673,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9777079331820036,0.9835865199930157,False,False,False,False,-0.3008713589497862,-0.1134796769833682,False,False,False,False,-13299004,-10530862.072052857,False,False,False,False,1779291.4492234024,False,False,False,False
2023-06-09 00:00:00+00:00,0.5825,0.6,0.5514,0.573,1241177,,,,,,,,,,,,,,,,,,,,,0.5752075854969707,0.612382859960279,0.5601590149812302,0.5521157250160817,0.5253183844667684,,,0.612382859960279,0.5601590149812302,,,0.5650367139842659,#000000,0.09255870346463015,0.6095352969916432,-0.2920881125130962,52.61236555236172,7.537392629797246,True,False,False,False,False,0.06260140348741672,0.0,0.0,0.0,0.0,0,1.005688214730106,0.9793802216033655,False,False,False,False,-0.2999966076117046,-0.2067381422975364,False,False,False,False,-12057827,-10643970.585234128,False,False,False,False,1739431.1196512985,False,False,False,False
2023-06-16 00:00:00+00:00,0.6,0.6,0.5568,0.59,680104,,,,,,,,,,,,,,,,,,,,,0.5775723020785622,0.6116215792444861,0.5604714532258687,0.5524402458870532,0.5257582535216787,,,0.6116215792444861,0.5604714532258687,,,0.5655727667915297,#000000,0.09154720441581292,0.608357784875642,-0.09129481264857002,52.34113044159212,7.199835109531733,True,False,False,False,False,1.0664524664915511,0.0,0.0,0.0,0.0,0,1.06751316196965,0.9433880458346238,False,False,False,False,-0.28523443197321097,-0.24598628713537368,False,False,False,False,-11377723,-10698322.615957526,False,False,False,False,1660962.444121573,False,False,False,False
2023-06-23 00:00:00+00:00,0.6082,0.63,0.55,0.6,978578,,,,,,,,,,,,,,,,,,,,,0.5821339246648235,0.6110104020161409,0.5610895191137758,0.5530402538192613,0.5264887698755547,,,0.6110104020161409,0.5610895191137758,,,0.5667525738979112,#000000,0.09078680814889434,0.6080280966588957,0.0018934836966881326,52.37200738251759,7.105705277957199,True,False,False,False,False,1.5369844509518842,0.0,0.0,0.0,0.0,1,1.0343572662225513,0.9355415741426103,False,False,False,False,-0.22308423576790345,-0.23453526145163855,False,False,False,False,-10399145,-10676161.311071783,False,False,False,False,1610415.4482607157,False,False,False,False
2023-06-30 00:00:00+00:00,0.5902,0.6298,0.574,0.627,604099,,,,,,,,,,,,,,,,,,,,,0.584230501267321,0.6107022999416206,0.5614809680337502,0.5534187593477627,0.5269445263578351,,,0.6107022999416206,0.5614809680337502,,,0.5673554109896579,#000000,0.08956590783010976,0.6078477901083469,-0.19703691433376178,51.841959451235034,6.434972003105102,True,False,False,False,False,0.46125219978668497,0.0,0.0,0.0,0.0,1,1.0364503700079506,0.9375573359427557,False,False,False,False,-0.16103915816684886,-0.1977872098092437,False,False,False,False,-11003244,-10700389.6583998,False,False,False,False,1535873.4891302923,False,False,False,False
2023-07-07 00:00:00+00:00,0.5721,0.6,0.5507,0.598,763102,,,,,,,,,,,,,,,,,,,,,0.5828052216424529,0.6096440125336525,0.5616499906507499,0.5536381363707605,0.5273224595958825,,,0.6096440125336525,0.5616499906507499,,,0.5670119641586997,#000000,0.0887834531979695,0.6056823170025256,-0.3782497277690208,50.912316070068904,5.376690457053094,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0218782375525626,0.9571576573831435,False,False,False,False,-0.30191942635848995,-0.24985331808386682,False,False,False,False,-11766346,-10779349.38740722,False,False,True,False,1478631.1566021226,False,False,True,False
2023-07-14 00:00:00+00:00,0.634,0.6588,0.57,0.5742,1310832,,,,,,,,,,,,,,,,,,,,,0.5903260099184614,0.6101805059814539,0.5629663234410263,0.5548329416881906,0.5285893060021705,,,0.6101805059814539,0.5629663234410263,,,0.5693790174062605,"rgba(38, 166, 154, 0.5)",0.08832692256269138,0.6080545312711501,0.2937436058686949,52.050970840653214,5.376690457053094,True,False,False,False,False,2.9623334041363165,0.0,0.0,0.0,0.0,1,1.0099481741824028,0.9524036456782033,False,False,False,False,-0.09715665062603057,-0.1735049843549487,False,False,False,False,-10455514,-10755361.580932612,False,False,False,False,1466201.5894464098,False,False,False,False
2023-07-21 00:00:00+00:00,0.648,0.67,0.6148,0.637,971916,,,,,,,,,,,,,,,,,,,,,0.597208350294421,0.6113406644332835,0.5642831101215907,0.5559949687848117,0.5297384956025681,,,0.6113406644332835,0.5642831101215907,,,0.571713117847335,"rgba(38, 166, 154, 0.5)",0.08680958509926996,0.619385624373867,0.32962230603235126,53.23645621468993,5.376690457053094,True,False,False,False,False,3.7396733564147517,0.0,0.0,0.0,0.0,1,1.0256470450143786,0.9465344210340981,False,False,False,False,0.3263701053392174,0.07643256049213434,False,False,False,False,-9483598,-10661156.8712339,False,False,False,False,1429587.8420800092,False,False,False,False
2023-07-28 00:00:00+00:00,0.6,0.6551,0.588,0.64,1139845,,,,,,,,,,,,,,,,,,,,,0.5994416714731433,0.6114568164931534,0.5652167152013274,0.5568710944502264,0.5307131365548429,,,0.6114568164931534,0.5652167152013274,,,0.5727398868345387,#000000,0.08328297942864916,0.6157813089436719,-0.18949020618543308,52.54311256310104,5.376690457053094,True,False,False,False,False,0.875241056705395,0.0,0.0,0.0,0.0,1,1.0020999825001458,0.9788835093040892,False,False,False,False,0.14606976012756526,0.1112511603098498,True,False,False,False,-10623443,-10658363.251142498,False,False,False,False,1408125.4093333418,False,False,False,False
2023-08-04 00:00:00+00:00,0.621,0.642,0.571,0.591,844632,,,,,,,,,,,,,,,,,,,,,0.6004877211655636,0.611453401366603,0.5658450474484358,0.5574701646386689,0.5313953256190237,,,0.611453401366603,0.5658450474484358,,,0.5733303320476589,#000000,0.08344233938328936,0.6146735625372439,0.07581807400791836,52.65256332345444,5.376690457053094,True,False,False,False,False,2.0598193486123506,0.0,0.0,0.0,0.0,1,0.984478429582287,0.9811116183519745,False,False,False,False,0.011532310232581626,0.06139173527121571,False,False,False,False,-9778811,-10593211.232539348,False,False,False,False,1366385.1567901312,False,False,False,False
2023-08-11 00:00:00+00:00,0.6198,0.6398,0.5922,0.6054,681254,,,,,,,,,,,,,,,,,,,,,0.6015993168187713,0.6115802481394007,0.5664039969629575,0.5579960165328149,0.5319774243994858,,,0.6115802481394007,0.5664039969629575,,,0.573911400570686,#000000,0.08372283725115096,0.6146724992255849,0.061243753111635754,52.69101308019337,5.376690457053094,False,False,False,False,False,1.9880796020742544,0.0,0.0,0.0,0.0,1,1.0120200524097072,0.9736242451862823,False,False,False,False,0.07024896135463538,0.06582034831292555,False,False,False,False,-10460065,-10583348.548647543,False,False,False,False,1315634.700731603,False,False,False,False
2023-08-18 00:00:00+00:00,0.6099,0.6398,0.6,0.636,907572,,,,,,,,,,,,,,,,,,,,,0.6028131729936096,0.6117211041877938,0.567120034151597,0.5586742533184689,0.5327344860213092,,,0.6117211041877938,0.567120034151597,,,0.5746126101345557,#000000,0.08339199134671206,0.6146807049846755,-0.057328106781851344,52.37617023609568,5.376690457053094,False,False,False,False,False,1.3894022407132525,0.0,0.0,0.0,0.0,1,1.028030954428203,0.9654915448552593,False,False,False,False,0.10895190387626054,0.08738612609459304,False,False,False,False,-11367637,-10641443.989488466,False,False,False,False,1285407.8340107435,False,False,False,False
2023-08-25 00:00:00+00:00,0.6057,0.6201,0.575201,0.6097,674970,,,,,,,,,,,,,,,,,,,,,0.6026721285448121,0.6114867963023299,0.567468924176031,0.5590299613664489,0.5331814574701319,,,0.6114867963023299,0.567468924176031,,,0.5747678535719507,#000000,0.08325993926098597,0.6136466786884821,-0.09544420472818856,52.00077257161724,5.376690457053094,False,False,False,False,False,1.1331126572065386,0.0,0.0,0.0,0.0,1,1.04863300100214,0.9473196942807461,False,False,False,False,-0.11094049026114639,-0.011777182083276674,False,False,False,False,-12042607,-10745233.842118949,False,False,False,False,1240190.2166766145,False,False,False,False
2023-09-01 00:00:00+00:00,0.643,0.6649,0.6,0.6057,795052,,,,,,,,,,,,,,,,,,,,,0.6047629103803476,0.6120660659565661,0.5683061041746227,0.5597960501017303,0.5339758052289447,,,0.6120660659565661,0.5683061041746227,,,0.5757813871684423,"rgba(38, 166, 154, 0.5)",0.08347894073333278,0.6151805242473545,0.3332514225535368,52.970866366822214,5.376690457053094,False,False,False,False,False,3.312696375329825,0.0,0.0,0.0,0.0,1,1.0533735311621275,0.9169555601407152,False,False,False,False,0.23636279471637586,0.11229280631654959,False,False,False,False,-11247555,-10782442.816776805,False,False,False,False,1207217.0154413097,False,False,False,False
2023-09-08 00:00:00+00:00,0.63,0.656,0.62,0.6296,611571,,,,,,,,,,,,,,,,,,,,,0.6061715538753852,0.6124820094916225,0.5689303868531573,0.5603702252955078,0.5345747865709802,,,0.6124820094916225,0.5689303868531573,,,0.5765057924173306,#000000,0.08424400102584262,0.6161651909610443,0.16422307666407934,53.157141953870976,5.376690457053094,False,False,False,False,False,2.4994339052439543,0.0,0.0,0.0,0.0,1,1.0858312692133207,0.9154945327960183,False,False,False,False,0.2949540496831862,0.2036234279998679,False,False,False,False,-11859126,-10862197.12664519,False,False,False,False,1163095.088371583,False,False,False,False
2023-09-15 00:00:00+00:00,0.6238,0.64,0.6174,0.6391,493898,,,,,,,,,,,,,,,,,,,,,0.6069212184108019,0.6126895727556386,0.5693644103069626,0.5607771539526936,0.5350141091527995,,,0.6126895727556386,0.5693644103069626,,,0.5769532929157793,#000000,0.084890426789797,0.6165570211867951,0.08532150310823315,53.04362462043503,5.376690457053094,False,False,False,False,False,2.109734249869181,0.0,0.0,0.0,0.0,1,1.0812567552502415,0.9463455027694664,False,False,False,False,0.12864587243550976,0.16613465021768883,False,False,False,False,-12353024,-10972628.746893696,False,False,False,False,1113524.9336773918,False,False,False,False
2023-09-22 00:00:00+00:00,0.6781,0.7099,0.61,0.61,842937,,,,,,,,,,,,,,,,,,,,,0.6103300158402826,0.6139537317867818,0.570580210657526,0.5618615417116456,0.5360674182554003,,,0.6139537317867818,0.570580210657526,,,0.5785585836503272,"rgba(38, 166, 154, 0.5)",0.08649497590458109,0.6299396035989855,0.556799928520054,54.73343680423533,5.376690457053094,True,False,True,False,True,5.244409641391755,0.0,0.0,0.0,0.0,1,1.051629217318275,0.9106240882423636,False,False,False,False,0.3428270655517035,0.25448085788469615,False,False,False,False,-11510087,-11012440.469346015,False,False,False,False,1093481.383034622,False,True,False,False
2023-09-29 00:00:00+00:00,0.5886,0.6982,0.58,0.694,747431,,,,,,,,,,,,,,,,,,,,,0.6109109923602003,0.6141249235763752,0.5711504534766669,0.562408524654592,0.5366776926223923,,,0.6141249235763752,0.5711504534766669,,,0.5790545173380454,#000000,0.08662428961285779,0.6249001055518798,-0.4190522740690009,52.771580686394046,5.376690457053094,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0260042193229053,0.93847512364453,False,False,False,False,0.10955085787913231,0.18201585788191424,False,False,False,False,-12257518,-11104668.434579644,False,False,False,False,1067848.0213283538,False,False,False,False
2023-10-06 00:00:00+00:00,0.54787,0.606,0.52,0.5812,1060698,,,,,,,,,,,,,,,,,,,,0.5579566666666667,0.6074896891593272,0.6125300363933659,0.5709470650744577,0.5623520418064915,0.536889358736329,,,0.6125300363933659,0.5709470650744577,,,0.5746941429727729,#000000,0.08602421773461809,0.5987625484323723,-0.5916072214614517,50.22120589177466,3.372864165013425,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9661420625856493,1.0354095286542884,True,False,False,False,-0.34282825441539394,-0.08040619826673985,False,False,False,False,-13318216,-11268634.920907078,False,False,False,False,1067318.390118846,False,False,False,False
2023-10-13 00:00:00+00:00,0.5799,0.5901,0.55,0.55,543573,,,,,,,,,,,,,,,,,,,,0.5631667220937111,0.6063950239741057,0.6119678496154525,0.5709657686527283,0.5624229800167014,0.537074193762097,,,0.6119678496154525,0.5709657686527283,,,0.5753320896857993,#000000,0.08552644453774164,0.597609143354938,-0.20706044137171173,49.460204218191365,2.675931698188414,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9620123515865142,1.0733960658973396,False,False,False,False,-0.2898603114408447,-0.18513325485379226,False,False,False,False,-12774643,-11380191.074913962,False,False,False,False,1028522.4352952277,False,False,False,False
2023-10-20 00:00:00+00:00,0.5898,0.61,0.56,0.5727,448076,,,,,,,,,,,,,,,,,,,,0.568282762135253,0.6058855344466115,0.6116714319828962,0.571066132853279,0.5625510410180706,0.5372803858581179,,,0.6116714319828962,0.571066132853279,,,0.5761228813823714,#000000,0.08398093998381234,0.597908027970435,-0.09654604928210886,49.23764385325427,2.4643498477581787,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9632547111505658,1.0637971078092463,False,False,False,False,-0.1822227081418882,-0.18367798149784023,False,False,False,False,-12326567,-11450292.995290706,False,False,False,False,985526.4030511368,False,False,False,False
2023-10-27 00:00:00+00:00,0.546,0.61,0.5314,0.61,864182,,,,,,,,,,,,,,,,,,,,0.5665594242173945,0.6038321473062602,0.6105869994560734,0.570960964921087,0.5625501877922378,0.5374810107187814,,,0.6105869994560734,0.570960964921087,,,0.5753284557353057,"rgba(239, 83, 80, 0.5)",0.0823419462349165,0.594084878366612,-0.5839657740105961,47.79635135091651,1.0598661731472063,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9642686727515241,1.0280472973807815,False,False,False,False,-0.2850595160961097,-0.23436874879697495,False,False,False,False,-13190749,-11579215.66230621,False,False,False,False,976537.9287510526,False,False,False,False
2023-11-03 00:00:00+00:00,0.54,0.5648,0.52,0.55,1120676,,,,,,,,,,,,,,,,,,,0.5416000000000001,0.5596310102046672,0.6002360463293352,0.6086701006626276,0.5705025872873218,0.5622790075184745,0.5375231243823936,,,0.6086701006626276,0.5705025872873218,,,0.56863455376926,"rgba(239, 83, 80, 0.5)",0.0805758651131147,0.5726289350497781,-0.40494675426658605,46.59828183256922,-0.0954945787844963,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9400294758861444,1.1067343200202022,True,False,False,False,-0.34282825441539394,-0.28859850160618444,False,False,False,False,-14311425,-11781601.539172417,False,False,False,False,987214.8229176414,False,False,False,False
2023-11-10 00:00:00+00:00,0.52,0.5476,0.52,0.5405,477514,,,,,,,,,,,,,,,,,,0.5292,0.5378950753039377,0.5564123750234141,0.5985290277846205,0.6077402139423197,0.5702296537000948,0.5620975646258289,0.5374870219147861,,,0.6077402139423197,0.5702296537000948,,,0.5624488665368752,"rgba(239, 83, 80, 0.5)",0.07966636437984118,0.5507782767748981,-0.386339668120794,45.17553703207503,-1.4593938672873321,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9099614448816309,1.121347430839881,True,False,False,False,-0.34282825441539394,-0.3157133780107892,False,False,False,False,-14788939,-12004367.277011497,False,False,False,False,949459.2064052235,False,False,False,False
2023-11-17 00:00:00+00:00,0.588,0.629,0.52,0.52,1079891,,,,,,,,,,,,,,,,,0.5790000000000001,0.5637308842593931,0.5544699429927623,0.5607723166321393,0.597522440415369,0.6069993008281,0.5703587899294785,0.5623046629073498,0.5378902852872692,,0.5790000000000001,0.6069993008281,0.5703587899294785,,,0.5703387359168735,#000000,0.07896262717857777,0.5644932859710736,0.29769417341908827,46.53146350096873,-1.4593938672873321,False,True,False,False,False,0.045959505798006006,1.0,0.629,0.52,0.0,1,0.9435573519775502,1.0303442359356305,True,False,False,False,-0.1176023657230978,-0.2166578718669435,False,False,False,False,-13709048,-12130639.923158795,False,False,False,False,959120.8207455773,False,False,False,False
