date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_valley_881,aVWAP_valley_852,aVWAP_valley_779,aVWAP_valley_725,aVWAP_valley_665,aVWAP_valley_626,aVWAP_valley_602,aVWAP_valley_510,aVWAP_valley_469,aVWAP_valley_468,aVWAP_valley_396,aVWAP_valley_375,aVWAP_valley_335,aVWAP_valley_281,aVWAP_OB_bull_852,aVWAP_OB_bull_779,aVWAP_OB_bull_469,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 15:00:00+00:00,20.09,20.375,19.78,20.375,2474.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,32.25946449328687,-53.40469981880159,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1876.0,-137.10846766390765,False,False,False,False,1312.1512550693724,False,False,False,False
2025-02-05 16:00:00+00:00,20.375,20.42,19.98,19.98,2183.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.958612150053625,-46.69905415201905,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-307.0,-139.74244490942846,False,False,False,False,1325.6527859985295,False,False,False,False
2025-02-05 17:00:00+00:00,19.98,20.22,19.98,20.215,2136.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,41.309716397116816,-38.65259495116918,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1829.0,-109.2193062286621,False,False,False,False,1338.2163086962266,False,False,False,False
2025-02-05 18:00:00+00:00,20.215,20.705,20.21,20.4,1154.0,,,,,,,,,,,,,,,,,,,,,#000000,,,,46.783761999454924,-30.802434284709957,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2983.0,-61.27792163596966,False,False,False,False,1335.3602418947348,False,False,False,False
2025-02-05 19:00:00+00:00,20.38,20.5,20.34,20.355,1423.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,49.82526326465335,-25.440921653627267,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1560.0,-36.141829827660054,False,False,False,False,1336.7189978343513,False,False,False,False
2025-02-05 20:00:00+00:00,20.355,20.58,20.3,20.49,4616.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,53.26881407389649,-19.846271254411292,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6176.0,60.17044660377654,False,False,False,False,1387.5605637594,False,False,False,False
2025-02-06 15:00:00+00:00,20.5,21.0,20.46,20.82,3960.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,58.346160087993134,-12.975352691009391,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10136.0,216.38485828433812,False,False,False,False,1427.4433457166185,False,False,False,False
2025-02-06 16:00:00+00:00,20.82,21.36,20.82,21.325,4400.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.51362629427166,-5.423886162643242,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14536.0,438.3943953652011,False,False,False,False,1473.5294953954306,False,False,False,False
2025-02-06 17:00:00+00:00,21.29,22.03,21.29,21.8,3749.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,70.31541695779146,1.48098613893724,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18285.0,715.0859551269809,False,False,False,False,1508.80810786992,False,False,False,False
2025-02-06 18:00:00+00:00,21.83,22.07,21.41,21.42,4834.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.633333333333336,,69.68714416588523,2.2492355489534006,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13451.0,912.5419868304385,False,False,False,False,1560.3614705386033,False,False,False,False
2025-02-06 19:00:00+00:00,21.425,21.43,21.17,21.375,3843.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.496774038646233,,68.77867172128205,2.841206413797508,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9608.0,1047.355289360199,False,False,False,False,1595.7512151814158,False,False,False,False
2025-02-06 20:00:00+00:00,21.375,21.44,20.95,21.01,6767.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.33752751877752,,64.51717585988065,2.841206413797508,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2841.0,1075.1637344863975,False,False,False,False,1675.925614946045,False,False,False,False
2025-02-07 15:00:00+00:00,21.06,21.06,20.65,20.9,2935.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.262866586865446,,60.694236858961986,2.841206413797508,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-94.0,1057.0371649594767,False,False,False,False,1695.4461480476566,False,False,False,False
2025-02-07 16:00:00+00:00,20.92,20.93,20.42,20.48,3526.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.157776078520886,,54.88619393169045,2.841206413797508,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3620.0,984.5249608515778,False,False,False,False,1723.8268279228869,False,False,False,False
2025-02-07 17:00:00+00:00,20.47,20.67,20.46,20.6,808.0,,,,,,,,,,,,,,,,,,,,,#000000,,21.13710349432777,,52.071875642122464,14.673066347377556,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2812.0,925.6641087453518,False,False,False,False,1709.6279623736948,False,False,False,False
2025-02-07 18:00:00+00:00,20.6,20.99,20.6,20.94,2836.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.10449430506086,,52.896928546637604,14.673066347377556,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24.0,911.6848202376719,False,False,False,False,1727.091094739994,False,False,False,False
2025-02-07 19:00:00+00:00,20.94,21.12,20.94,21.115,1744.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.101544657360247,,54.66750096436049,14.673066347377556,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1768.0,924.9610245750724,False,False,False,False,1727.3532483099166,False,False,False,False
2025-02-07 20:00:00+00:00,21.115,21.2,20.915,21.14,2896.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.09995754524275,,56.02593301185132,14.673066347377556,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4664.0,982.9306210932883,False,False,False,False,1745.4718025996854,False,False,False,False
2025-02-10 15:00:00+00:00,21.14,21.35,21.05,21.22,1460.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.10488014365909,,57.53650761369692,14.673066347377556,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6124.0,1062.6371230918419,False,False,False,False,1741.0458831795352,False,False,False,False
2025-02-10 16:00:00+00:00,21.22,21.22,20.845,21.02,1564.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.101275554752654,,56.32113825973322,14.673066347377556,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4560.0,1116.8598033539838,False,False,False,False,1738.3009857658988,False,False,False,False
2025-02-10 17:00:00+00:00,21.02,21.25,20.94,21.25,1061.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.102680700628266,,57.42720150188912,14.673066347377556,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5621.0,1186.691434309736,False,False,False,False,1727.8001952889078,False,False,False,False
2025-02-10 18:00:00+00:00,21.25,21.37,21.19,21.19,406.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.104405372933485,,57.46283796760882,14.576040075457641,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5215.0,1249.1458306770269,False,False,False,False,1707.3071690053587,False,False,False,False
2025-02-10 19:00:00+00:00,21.19,21.19,20.78,20.795,1304.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.09778322773084,,53.51191680171071,10.242920060456704,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3911.0,1290.4148875657552,False,False,False,False,1701.0543446796942,False,False,False,False
2025-02-10 20:00:00+00:00,20.795,21.37,20.795,21.15,4632.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,21.101803127667257,,54.01888368504454,10.242920060456704,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8543.0,1402.8580676034953,False,False,False,False,1746.4953625916369,False,False,False,False
2025-02-11 15:00:00+00:00,20.215,20.5,20.18,20.27,580.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,21.052435129463397,,48.38119394014333,4.665684914321986,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7963.0,1504.5656944623556,False,False,False,False,1728.4101631716114,False,False,False,False
2025-02-11 16:00:00+00:00,20.27,20.27,19.67,19.8,880.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.960422536759868,,42.5981218932631,-0.7798109774774247,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7083.0,1591.0530480365826,False,False,False,False,1715.2565172309664,False,False,False,False
2025-02-11 17:00:00+00:00,19.8,19.8,19.1,19.115,933.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.84081371019561,,36.55396231321208,-6.268388545441979,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6150.0,1661.7343961290385,False,False,False,False,1703.1285092118815,False,False,False,False
2025-02-11 18:00:00+00:00,19.115,19.43,19.08,19.11,2202.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.623577315329847,,32.51037681230825,-9.839148974173938,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3948.0,1697.180374483627,False,False,False,False,1710.8629509295267,False,False,False,False
2025-02-11 19:00:00+00:00,19.11,19.215,18.985,19.1,1918.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.482068524992172,,29.783003866121774,-12.297195548092482,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2030.0,1702.3403686776792,False,False,False,False,1714.0743780468983,False,False,False,False
2025-02-11 20:00:00+00:00,19.1,19.24,18.855,19.04,5715.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,20.204678995071145,,27.757394546907214,-14.26466708056553,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3685.0,1618.8157117989554,False,False,False,False,1776.1042326508225,False,False,False,False
2025-02-12 15:00:00+00:00,18.535,18.87,18.36,18.87,1347.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,20.141643392001257,,25.811465550423375,-16.29791252878752,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5032.0,1515.7022899105993,False,False,False,False,1769.4514538500346,False,False,False,False
2025-02-12 16:00:00+00:00,18.845,19.06,18.66,19.06,979.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,20.10777346227046,,26.766955437100325,-16.29791252878752,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4053.0,1429.3658202995823,False,False,False,False,1757.196392550034,False,False,False,False
2025-02-12 17:00:00+00:00,19.06,19.1,18.945,19.04,1775.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,20.05806475613882,,27.306959374807054,-16.29791252878752,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5828.0,1316.848520760054,False,False,False,False,1757.472417471739,False,False,False,False
2025-02-12 18:00:00+00:00,19.04,19.22,18.99,19.06,1553.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,20.02201501922371,,27.936358239051728,-16.29791252878752,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4275.0,1230.1531948567974,False,False,False,False,1754.302302472177,False,False,False,False
2025-02-12 19:00:00+00:00,19.06,19.14,18.93,18.98,1746.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.98153947284934,,27.88562061822305,-16.29791252878752,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6021.0,1117.7322150915759,False,False,False,False,1754.1735846043912,False,False,False,False
2025-02-12 20:00:00+00:00,18.995,19.07,18.58,18.61,6887.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.810920665694162,,25.990824689216367,-18.32770541899549,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12908.0,900.2790024544972,False,False,False,False,1833.7522887190519,False,False,False,False
2025-02-13 15:00:00+00:00,18.78,19.0,18.72,18.74,863.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.794635757575115,,26.63579654631269,-18.32770541899549,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12045.0,699.5770024164431,False,False,False,False,1818.7018656381363,False,False,False,False
2025-02-13 16:00:00+00:00,18.74,18.74,18.35,18.37,1228.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.76337498003746,,25.290846073155308,-19.817933196898558,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13273.0,482.94790160378506,False,False,False,False,1809.5436971786303,False,False,False,False
2025-02-13 17:00:00+00:00,18.37,18.5,18.22,18.45,1962.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.712775548157957,,25.53778465645268,-19.968714882653693,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11311.0,300.09599615256354,False,False,False,False,1811.9073607882638,False,False,False,False
2025-02-13 18:00:00+00:00,18.45,18.47,18.23,18.47,1994.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.665471106771612,,26.005999153031727,-19.968714882653693,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9317.0,150.9937326463222,False,False,False,False,1814.7305024814689,False,False,False,False
2025-02-13 19:00:00+00:00,18.47,18.6,18.32,18.33,1306.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.637168209203132,,25.524299064311435,-20.73370574991296,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10623.0,-16.044929875326233,False,False,False,False,1806.843207869353,False,False,False,False
2025-02-13 20:00:00+00:00,18.33,18.355,18.18,18.25,8323.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,19.06306049615971,,24.76296176040302,-21.80157840071537,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18946.0,-309.5326053811351,False,False,False,False,1907.8688945690528,False,False,False,False
2025-02-14 15:00:00+00:00,18.645,18.765,18.23,18.48,1447.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,19.06107258216417,,28.045925699873848,-21.80157840071537,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17499.0,-576.0359758403423,False,False,False,False,1900.7236403896875,False,False,False,False
2025-02-14 16:00:00+00:00,18.48,18.695,18.4,18.435,2597.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,19.054040191529,,29.87024056127319,-23.60174497560055,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20096.0,-878.6710769901044,False,False,False,False,1911.5186227092272,False,False,False,False
2025-02-14 17:00:00+00:00,18.4,18.5,18.34,18.45,717.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,19.049289778797984,,31.345799379325364,-22.161634022430622,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19379.0,-1165.4978819980097,False,False,False,False,1892.9989541400919,False,False,False,False
2025-02-14 18:00:00+00:00,18.45,18.8,18.44,18.73,269.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,19.04964199308655,,36.6502007757169,-17.27006206313264,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19110.0,-1443.707217160831,False,False,False,False,1867.8206757813307,False,False,False,False
2025-02-14 19:00:00+00:00,18.73,18.97,18.73,18.885,748.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.055442992164313,,42.1100751234881,-12.46357547632445,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18362.0,-1706.0063300730662,False,False,False,False,1850.459114916504,False,False,False,False
2025-02-14 20:00:00+00:00,18.905,18.99,18.81,18.85,2667.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.024652439806886,,45.27194478631053,-9.85311492280809,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-2005.5876272812357,False,False,False,False,1863.1186635224494,False,False,False,False
2025-02-17 15:00:00+00:00,18.85,18.85,18.85,18.85,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,19.024652439806886,,47.37985789485881,-8.103892566705774,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-2300.5242532148595,False,False,False,False,1834.2331028476826,False,False,False,False
2025-02-17 16:00:00+00:00,18.85,18.85,18.85,18.85,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,19.024652439806886,,48.78513330055766,-6.849356764679641,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-2590.888218281296,False,False,False,False,1805.7953803229123,False,False,False,False
2025-02-17 17:00:00+00:00,18.85,18.85,18.85,18.85,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,19.024652439806886,,49.721983571023564,-5.877285265001376,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-2876.750416447477,False,False,False,False,1777.7985527210067,False,False,False,False
2025-02-17 18:00:00+00:00,18.85,18.85,18.85,18.85,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,19.024652439806886,,50.34655041800084,-5.068662762584928,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-3158.1806425490668,False,False,False,False,1750.2357844617661,False,False,False,False
2025-02-17 19:00:00+00:00,18.85,18.85,18.85,18.85,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,19.024652439806886,,50.76292831598568,-4.359518507694062,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-3435.2476093312516,False,False,False,False,1723.100345942979,False,False,False,False
2025-02-17 20:00:00+00:00,18.85,18.85,18.85,18.85,0.0,,,,,,,,,,,,,,,,,,,,,#000000,,19.024652439806886,,51.040513581308915,-3.7174234275361044,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21029.0,-3708.018964225341,False,False,False,False,1696.3856118973513,False,False,False,False
2025-02-18 15:00:00+00:00,18.905,18.935,18.48,18.48,768.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,19.00892542000946,,44.437523801480225,-0.5678439735399081,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21797.0,-3988.468282609444,False,False,False,False,1681.9920365190978,False,False,False,False
