date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_169,aVWAP_peak_163,aVWAP_peak_162,aVWAP_peak_154,aVWAP_peak_147,aVWAP_peak_139,aVWAP_peak_125,aVWAP_peak_109,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_76,aVWAP_peak_67,aVWAP_peak_55,aVWAP_peak_48,aVWAP_peak_34,aVWAP_peak_10,aVWAP_peak_6,aVWAP_valley_187,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_111,aVWAP_valley_107,aVWAP_valley_97,aVWAP_valley_85,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_42,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_97,aVWAP_OB_bull_42,aVWAP_OB_bear_163,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,8.3595759138,8.6769026389,7.6059249418,8.1116644099,12024146,,,,,,,,,,,,,,,,,8.214134498166667,7.950340336571008,,,,,,,,,,,,,,,,,7.7173342160624445,,,,,7.960603016933373,#000000,,7.960603016933373,,66.2276008447462,19.71265128951694,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33469767,6720182.466938302,False,False,False,False,4834256.750964597,False,False,False,False
2022-03-18 00:00:00+00:00,7.8340035254,8.3298265333,7.1696006948,8.3298265333,7160933,,,,,,,,,,,,,,,,,8.051274147211508,7.9217978544137555,,,,,,,,,,,,,,,,,7.724795723043405,,,,,7.899289241556223,#000000,,7.899289241556223,,63.4836638591272,19.71265128951694,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26308834,8171193.691609539,False,False,False,False,5006603.139782034,False,False,False,False
2022-03-25 00:00:00+00:00,7.9530010473,8.2157872415,7.8340035254,7.933168127,4832049,,,,,,,,,,,,,,,,,8.041145439728743,7.929744500085369,,,,,,,,,,,,,,,,,7.746018193582513,,,,,7.905636044465541,#000000,,7.905636044465541,,62.057679364490134,18.603545353491413,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31140883,9872652.158897722,False,False,False,False,4993673.203501884,False,False,False,False
2022-04-01 00:00:00+00:00,7.8935022864,8.0967897196,7.49684388,7.8935022864,5474180,,,,,,,,,,,,,,,,,8.001775386408406,7.919458485709026,,,,,,,,,,,,,,,,,7.752668249104523,,,,,7.891300707073985,#000000,,7.891300707073985,,60.66207617072715,17.34618791120299,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25666703,11042581.850831224,False,False,False,False,5029266.299538781,False,False,False,False
2022-04-08 00:00:00+00:00,7.5166768003,8.1612467106,7.1943918452,8.0124998083,6083968,,,,,,,,,,,,,,,,,7.937187445522456,7.889347071667779,,,,,,,,,,,,,,,,,7.742159403862831,,,,,7.85623130701769,#000000,,7.85623130701769,,57.496454204370764,14.355091053659493,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19582735,11675185.787806688,False,False,False,False,5107392.351424797,False,False,False,False
2022-04-15 00:00:00+00:00,7.49684388,7.7298806937,7.2390159159,7.4472615792,4005867,,,,,,,,,,,,,,,,,7.8917854946941235,7.8641369770688065,,,,,,,,,,,,,,,,,7.729208645659806,,,,,7.8283770391409115,#000000,,7.8283770391409115,,55.13002234515447,12.144528022408828,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15576868,11964199.285006193,False,False,False,False,5025797.880948886,False,False,False,False
2022-04-22 00:00:00+00:00,6.4556155633,7.5860920214,6.4109914926,7.5464261808,6071876,,,,,,,,,,,,,,,,,7.748913773808487,7.77303545493873,,,,,,,,,,,,,,,,,7.663707250648401,,,,,7.728552159798539,#000000,,7.728552159798539,,49.29472167037754,6.638080773487843,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9504992,11782035.782413142,False,False,False,False,5103285.149026746,False,False,False,False
2022-04-29 00:00:00+00:00,6.3465345016,6.6142789259,5.9250849449,6.2176205195,9503259,,,,,,,,,,,,,,,,,7.4984604467311184,7.59584786940056,,,,,,,,,,,,,,,,,7.525379552419099,,,,,7.539895956183592,#000000,,7.539895956183592,,44.80905355475908,2.534761051127127,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1733,10909420.761493651,False,False,False,False,5429209.137987727,False,False,False,False
2022-05-06 00:00:00+00:00,5.9399596351,6.4655320235,5.7812962725,6.1482052984,7210494,,,,,,,,,,,,,,,,,7.332415366803477,7.467962330020405,,,,,,,,,,,,,,,,,7.421154758682058,,,,,7.4071774851686465,#000000,,7.4071774851686465,,40.51652629931736,-1.3509973110754174,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7208761,9567333.223605232,False,False,False,False,5561156.164803452,False,False,False,False
2022-05-13 00:00:00+00:00,5.1962251232,5.7614633522,4.9185642387,5.7614633522,11796326,,,,,,,,,,,,,,,,,7.0078818482209515,7.206752874895129,,,,,,,,,,,,,,,,5.292084238033333,7.1989314280343875,,,,,6.67641259729595,#000000,,6.67641259729595,,35.90295378659742,-5.527902586707349,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19005087,7450857.651486326,False,False,False,False,6023020.597040232,False,False,False,False
2022-05-20 00:00:00+00:00,5.5730506092,5.8209621132,5.1367263622,5.2160580435,7186412,,,,,,,,,,,,,,,,,6.875580797690251,7.09113599844553,,,,,,,,,,,,,,,,5.374675216335087,7.097973414611989,,,,,6.609841356770715,#000000,,6.609841356770715,,34.54899165823104,-6.607389426950306,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11818675,6023484.8624873385,False,False,False,False,6109197.738000216,False,False,False,False
2022-05-27 00:00:00+00:00,5.7614633522,5.870544414,5.434220167,5.6920481311,5797233,,,,,,,,,,,,,,,,,6.796629168850682,7.018055492250516,,,,,,,,,,,,,,,,5.448150768756155,7.033135794108183,,,,,6.573992805991384,#000000,,6.573992805991384,,34.485022815922356,-6.607389426950306,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6021442,5131268.057858647,False,False,False,False,6086089.238889089,False,False,False,False
2022-06-03 00:00:00+00:00,5.8308785733,6.1482052984,5.5631341491,5.8407950335,5736880,,,,,,,,,,,,,,,,,6.738001186895883,6.960647030039226,,,,,,,,,,,,,,,,5.5232069857555395,6.981500210317625,,,,,6.550838853252069,#000000,,6.550838853252069,,34.773409334641826,-6.607389426950306,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-284562,4730095.460980228,False,False,False,False,6060221.887860267,False,False,False,False
2022-06-10 00:00:00+00:00,5.3945543264,6.1432470683,5.2953897248,5.8804608741,7200276,,,,,,,,,,,,,,,,,6.656926598728661,6.882397454716503,,,,,,,,,,,,,,,,5.539979011838413,6.910479520284291,,,,,6.4974456463919665,#000000,,6.4974456463919665,,33.89361022531325,-7.393730069813877,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7484838,3825285.5749816927,False,False,False,False,6144670.340611359,False,False,False,False
2022-06-17 00:00:00+00:00,4.7103185754,5.2259745037,4.6309868941,5.1763922029,8185813,,,,,,,,,,,,,,,,,6.520748042788976,6.75706954624958,,,,,,,,,,,,,,,,5.417963102724952,6.796157633683262,,,,,6.372984581361693,#000000,,6.372984581361693,,31.884538094611827,-9.536718698582632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15670651,2381142.124983049,False,False,False,False,6295866.093158666,False,False,False,False
2022-06-24 00:00:00+00:00,4.2343284878,4.9284806989,3.9517093733,4.9185642387,5023184,,,,,,,,,,,,,,,,,6.425454889511264,6.669851902730815,,,,,,,,,,,,,,,,5.314744062582935,6.716107313926294,,,,,6.2815395421878275,#000000,,6.2815395421878275,,29.666327031523863,-11.870194025597115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-20693835,671884.56016949,False,False,False,False,6201593.345517283,False,False,False,False
2022-07-01 00:00:00+00:00,4.1153309659,4.621070434,3.8773359221,4.2541614081,6987892,,,,,,,,,,,,,,,,,6.296429794404015,6.550535428360311,,,,,,,,,,,,,,,,5.180791811551527,6.60582217935619,,,,,6.158394803418011,#000000,,6.158394803418011,,27.89853337138237,-13.761802530500844,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.84065192395117,1.1103261877099968,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-27681727,-1428382.9628060276,False,False,False,False,6259837.6902937805,False,False,False,False
2022-07-08 00:00:00+00:00,3.6988396392,4.1996208772,3.5699256571,3.8971688424,7469183,,,,,,,,,,,,,,,,,6.1518033190455546,6.416363987488448,,,,,,,,,,,,,,,,5.025658322637969,6.481054212801708,,,,,6.01871996049342,#000000,,6.01871996049342,,26.02724646816077,-15.755856423256674,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8310894407866118,1.141149694028385,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-35150910,-3926347.9285240993,False,False,False,False,6349418.824346093,False,False,False,False
2022-07-15 00:00:00+00:00,3.2327660118,3.5996750376,3.0542697289,3.5798421173,11604032,,,,,,,,,,,,,,,,,5.913964296773635,6.194811193641611,,,,,,,,,,,,,,,3.2955702594333327,4.764887841774141,6.273632016847952,,,,,5.288573121694134,#000000,,5.04230839790568,,24.0922247730582,-17.807439113092073,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7878110208134471,1.2055025913119726,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-46754942,-7098836.378263054,False,False,False,False,6738649.429950086,True,False,False,False
2022-07-22 00:00:00+00:00,3.3319306133,3.560009197,3.1336014102,3.371596454,7467342,,,,,,,,,,,,,,,,,5.78314626775834,6.070169049273125,,,,,,,,,,,,,,,3.313689813761522,4.639064790171645,6.155724340302533,,,,,5.192358852253433,#000000,,4.951517480241158,,23.21470721517447,-18.852777192900255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7644949296136953,1.215701755683186,False,False,False,False,-0.33978020128374886,-0.3413042278495714,False,False,False,False,-39287600,-9483189.239132456,False,False,False,False,6792626.657361191,False,False,False,False
2022-07-29 00:00:00+00:00,3.8178371611,3.8376700814,3.2030166313,3.4509281352,7624278,,,,,,,,,,,,,,,,,5.676337284472644,5.965520868893071,,,,,,,,,,,,,,,3.4010314733175413,4.554643833118387,6.055689274844175,,,,,5.130644546929164,#000000,,4.8993833649504115,,24.912378746329956,-18.852777192900255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8049028007984841,1.168940132007965,False,False,False,False,-0.3133605787018792,-0.3273324032757253,False,False,False,False,-31663322,-11126162.036233757,False,False,False,False,6854230.460519621,False,False,False,False
2022-08-05 00:00:00+00:00,3.6492573384,3.7682548603,3.3815129141,3.74842194,8759142,,,,,,,,,,,,,,,,,5.56488355635143,5.854884441564142,,,,,,,,,,,,,,,3.4501065627662686,4.471691891725479,5.949222752123638,,,,,5.058157840906192,#000000,,4.83539161310183,,25.817784405759916,-18.852777192900255,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8033817862813535,1.1595388996806757,False,False,False,False,-0.30514556392226644,-0.3162389835989959,False,False,False,False,-40422464,-13296258.477994218,False,False,False,False,6995335.018999649,False,False,False,False
2022-08-12 00:00:00+00:00,4.5219058324,4.7797337965,3.6790067189,3.7087560994,10399031,,,,,,,,,,,,,,,,,5.490726103268132,5.774513159537911,,,,,,,,,,,,,,,3.6489474698754676,4.4581543006122395,5.869815412360235,,,,,5.048431289130797,#000000,,4.843085258323438,,29.953712989446387,-18.852777192900255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.797655839849097,1.1554249175121365,False,False,False,False,-0.20929592372358435,-0.2627674536612901,False,False,False,False,-30023433,-14535308.44258724,False,False,False,False,7247460.647221897,False,False,False,False
2022-08-19 00:00:00+00:00,4.1351638862,4.4921564519,4.1153309659,4.2839107886,5974622,,,,,,,,,,,,,,,,,5.449365316252562,5.729721938591131,,,,,,,,,,,,,,,3.717952555879814,4.447419202746935,5.825442945257318,,,,,5.033980391745552,#000000,,4.83611475336761,,32.04895658483573,-25.454498558438644,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7935451103030997,1.1668002231927637,False,False,False,False,-0.1986700124878205,-0.23071873307455532,False,False,False,False,-35998055,-16125141.520914111,False,False,False,False,7153176.302983237,False,False,False,False
2022-08-26 00:00:00+00:00,4.7202350356,4.9780629997,3.9765005237,4.0359992846,6828609,,,,,,,,,,,,,,,,4.558266186333333,5.416721871225896,5.691721324632081,,,,,,,,,,,,,,,3.815778352314902,4.453521501631607,5.787029622463813,,,,,4.953839809766938,#000000,,4.561071977876434,,35.478766647120736,-22.068614728865576,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8244004434257188,1.1185173974055125,False,False,False,False,-0.17404318468924157,-0.20238095888189844,False,False,False,False,-29169446,-17091386.297142696,False,False,False,False,7129134.280540035,False,False,False,False
2022-09-02 00:00:00+00:00,4.1134250706,4.745026186,3.9445163117,4.6012375137,6425372,,,,,,,,,,,,,,,,4.417381762340872,5.37843382088773,5.649541680036013,,,,,,,,,,,,,,,3.860390717733271,4.444367704252006,5.744892886319607,,,,,4.91583476192825,#000000,,4.52514350130347,,36.581126778678644,-20.942243104922532,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7934611597757747,1.1537848170282825,False,False,False,False,-0.1928273541162194,-0.19760415649905894,False,False,False,False,-35594818,-18462010.86772472,False,False,False,False,7077003.741240773,False,False,False,False
2022-09-09 00:00:00+00:00,4.5207932539,4.5307290633,3.954452121,4.153168308,3450977,,,,,,,,,,,,,,,,4.400430109676689,5.360094289191302,5.628962437423028,,,,,,,,,,,,,,,3.88430586740898,4.441557712814017,5.724205529479833,,,,,4.906592657665641,#000000,,4.521596994772747,,38.60776698912349,-18.89049832769775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.785560367398221,1.1881795273777662,False,False,False,False,-0.20415690219740434,-0.20088052934823164,False,False,False,False,-32143841,-19475479.76641178,False,False,False,False,6808409.167815532,False,False,False,False
2022-09-16 00:00:00+00:00,4.2425905922,4.7046057269,3.9842595491,4.6201513474,4315173,,,,,,,,,,,,,,,,4.381965550157634,5.337515639250737,5.603642088573112,,,,,,,,,,,,,,,3.9095505322386943,4.437466032920756,5.698728968520781,,,,,4.8948114686102855,#000000,,4.516624438641955,,39.43499899480753,-17.972124492808334,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8069739809151971,1.1663511147611652,False,False,False,False,-0.1892882350531002,-0.19508438220066593,False,False,False,False,-36459014,-20733519.339270167,False,False,False,False,6623725.007236603,False,False,False,False
2022-09-23 00:00:00+00:00,3.8948372649,4.3270449716,3.6911531733,4.0935534519,6902014,,,,,,,,,,,,,,,,4.280382791583968,5.292062130736565,5.554987563977756,,,,,,,,,,,,,,,3.914869697180979,4.415283234543831,5.650324384426129,,,,,4.851318300408205,#000000,,4.475649463511336,,39.28562338082619,-17.94415231819992,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7584151682881705,1.1781773427002211,False,False,False,False,-0.2334291774617164,-0.21425677983119118,False,False,False,False,-43361028,-22409631.091916822,False,False,False,False,6644339.006700559,False,False,False,False
2022-09-30 00:00:00+00:00,4.0041311678,4.1432324987,3.6712815546,3.8252865995,5184834,,,,,,,,,,,,,,,,4.2270052331728785,5.259090618639179,5.519614740632438,,,,,,,,,,,,,,,3.916376194763256,4.398874049662978,5.615061272767509,,,,,4.822670351606373,#000000,,4.450336524059573,,39.53826943977192,-17.456575694666462,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7738274131137377,1.1828930925611552,False,False,False,False,-0.24686977066700977,-0.23056327524910047,False,False,False,False,-38176194,-23577524.64066372,False,False,False,False,6536227.52472274,False,False,False,False
2022-10-07 00:00:00+00:00,4.0240027865,4.5406648726,3.9743237397,4.0836176426,7176192,,,,,,,,,,,,,,,,4.218571656360512,5.2238585704282725,5.480199816320138,,,,,,,,,,,,,,,3.9368882913321017,4.388885817206922,5.575246676636094,,,,,4.803941804714007,#000000,,4.442051083831952,,39.78701767327067,-16.932267711449107,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8021503436402875,1.1686067813360492,False,False,False,False,-0.18433951315143016,-0.20745139420026532,False,False,False,False,-31000002,-24127337.778392334,False,False,False,False,6583632.300669204,False,False,False,False
2022-10-14 00:00:00+00:00,3.8153507901,4.1034892613,3.6861852686,4.0438744052,5393523,,,,,,,,,,,,,,,,4.1772163662995805,5.191401988390668,5.445335570952662,,,,,,,,,,,,,,,3.9330966223226054,4.371649676958055,5.540389100191349,,,,,4.776514887519153,#000000,,4.418341163492727,,39.46815459952781,-16.932267711449107,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7829683393977936,1.1696126394344628,False,False,False,False,-0.23199525317928477,-0.21972332368977504,False,False,False,False,-36393525,-25035944.23925216,False,False,False,False,6495476.056175189,False,False,False,False
2022-10-21 00:00:00+00:00,3.9743237397,4.0240027865,3.5967629844,3.7954791714,8724418,,,,,,,,,,,,,,,,4.1271503717525935,5.141945418093878,5.391913186547611,,,,,,,,,,,,,,3.8650298368666673,3.927506435430895,4.3458942301977945,5.486816166667343,,,3.8650298368666673,,4.6123222350795405,#000000,,4.066395218561988,,39.834717120875965,-16.277204542047613,False,False,False,True,True,,1.0,4.0240026,3.596763,0.0,1,0.8161677682851444,1.1732157382714379,False,False,False,False,-0.22531623860157687,-0.22251978114567594,False,False,False,False,-27669107,-25230993.33264089,False,False,False,False,6660582.866828879,False,False,False,False
2022-10-28 00:00:00+00:00,3.8849014556,4.1929115454,3.6663136499,3.9345805023,7447443,,,,,,,,,,,,,,,,4.10156940428127,5.104088114809408,5.35048095026905,,,,,,,,,,,,,,3.8879079625869584,3.9266680157340783,4.327960438807858,5.445043275176395,,,3.8879079625869584,,4.5919597373807175,#000000,,4.0610264553525415,,39.86331283522939,-15.918220338390952,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8467312355359391,1.1085167910919846,False,False,False,False,-0.19002295294699398,-0.20627136704633497,False,False,False,False,-35116550,-25963256.789482307,False,False,False,False,6718868.802619332,False,False,False,False
2022-11-04 00:00:00+00:00,5.0275195307,5.0622948635,3.755735934,3.8252865995,14956895,,,,,,,,,,,,,,,,4.201589275835352,5.075566445711058,5.311271030189335,,,,,,,,,,,,,,4.237352797215876,4.006725086130601,4.35010263349001,5.403002281097443,,,4.237352797215876,,4.6550870785242395,#000000,,4.19894244816796,,43.57726920059816,-12.064080818792675,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8651726572742906,1.0475869353912115,False,False,False,False,-0.04761846688335904,-0.126944916964847,False,False,False,False,-20159655,-25533360.360631764,False,False,False,False,7329092.965388271,False,False,False,False
2022-11-11 00:00:00+00:00,5.4249519047,5.5541174263,4.7244773456,5.0573269588,11389754,,,,,,,,,,,,,,,,4.3349840153481844,5.08232734801293,5.308275814010936,,,,,,,,,,,,,,4.504470307993256,4.106595581922826,4.399143089806148,5.396743818778941,,,4.504470307993256,,4.733219996553317,#000000,,4.336298248767604,,47.23011103118847,-8.41552995430282,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9754867764192954,0.9903849478633908,False,False,False,False,0.14401134289671788,0.008533212965935441,False,False,False,False,-8769901,-24291622.630214594,False,False,False,False,7629882.671655807,False,False,False,False
2022-11-18 00:00:00+00:00,5.206364099,5.7031545665,5.1268776242,5.3852086673,8415978,,,,,,,,,,,,,,,,4.423008912448366,5.090345623531356,5.309318096268492,,,,,,,,,,,,,,4.643429129844464,4.176834920674065,4.436389945390428,5.39537398704739,,,4.643429129844464,,4.7821000878863655,#000000,,4.419915727089331,,49.1642080850409,-6.502275963605314,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9858524742927104,0.9852146262124535,False,False,False,False,0.21839485984090656,0.11346403640342101,False,False,False,False,-17185879,-23765271.2501987,False,False,False,False,7688111.955236859,False,False,False,False
