date,Close,High,Low,Open,Volume,aVWAP_peak_33,aVWAP_peak_24,aVWAP_peak_16,aVWAP_peak_15,aVWAP_valley_36,aVWAP_valley_27,aVWAP_valley_26,aVWAP_valley_21,aVWAP_valley_4,aVWAP_OB_bull_21,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-13 00:00:00+00:00,10.07,10.07,10.03,10.03,853339,9.924051628120443,9.906400675769524,9.8744656627487,9.874244817406872,9.934535307026168,9.907653918747478,9.90764721217801,9.883387297357244,9.848395970587548,9.883387297357244,9.84420351009895,9.895642498882443,#000000,,9.918472016518024,,80.60759946312119,25.46282274444681,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2347918890074718,0.6584845250800434,False,False,False,False,0.34282796954721717,0.34069230949813845,False,False,False,False,4034790,2444087.76738924,False,False,False,False,191413.02356097708,False,False,False,False
2023-01-20 00:00:00+00:00,10.077,10.09,10.06,10.06,924146,9.951503644237356,9.933399830622227,9.900318588585282,9.9000733728456,9.962211948983265,9.934650177783382,9.934643539655303,9.909755668234428,9.873002302153285,9.909755668234428,9.868581717307164,9.922173230344459,#000000,,9.945752327664827,,81.62223257997748,26.552352303077512,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2275077559462286,0.6380558428128223,False,False,False,False,0.34282798989493496,0.3417601496965367,False,False,False,False,4958936,2630372.821656704,False,False,False,False,245689.54033423803,False,False,False,False
2023-01-27 00:00:00+00:00,10.08,10.085,10.08,10.08,52807,9.95283655251087,9.934738998292218,9.90164039045806,9.901394284112223,9.963535694660706,9.93598772474069,9.935981097460585,9.911092310708046,9.87428529454458,9.911092310708046,9.869856445858193,9.923499149720886,#000000,,9.947085267343212,,82.40308532255781,27.427061628858084,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2534759358288798,0.6705882352941167,False,False,False,False,0.3428279967954657,0.3422940732460012,False,False,False,False,5011743,2806770.612645096,False,False,False,False,231401.94475392412,False,False,False,False
2023-02-03 00:00:00+00:00,10.095,10.095,10.07,10.09,36167,9.953768630373872,9.935673049135305,9.902559453285068,9.902312716681402,9.964463177420567,9.936920804593393,9.936914184003738,9.91202231963642,9.87517590580935,9.91202231963642,9.870741133435024,9.924423360104347,#000000,,9.948016699097893,,83.23923440976374,28.367093129584177,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2202127659574482,0.661702127659574,False,False,False,False,0.3428279967954657,0.34256103502073343,False,False,False,False,5047910,2972780.9376343484,False,False,False,False,216940.0969943742,False,False,False,False
2023-02-10 00:00:00+00:00,10.11,10.12,10.09,10.095,103741,9.956763291603506,9.938636239275123,9.905426692898562,9.90517772410214,9.967470660931536,9.939883294937298,9.939876682740607,9.91493542942521,9.877927286251953,9.91493542942521,9.873470547589035,9.927344144685103,#000000,,9.950998482553235,,84.09869139435853,29.33521074068811,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2308265078183185,0.6563131581746631,False,False,False,False,0.34282801549367864,0.342694525257206,False,False,False,False,5151651,3134178.7200318044,False,False,False,False,208554.97869849464,False,False,False,False
2023-02-17 00:00:00+00:00,10.11,10.13,10.07,10.09,759049,9.975134926383893,9.957169011111922,9.923872385790094,9.923613372326761,9.985677183980174,9.958391748566129,9.958385291463179,9.933529787681946,9.895961076730515,9.933529787681946,9.891409370509779,9.94574830933718,#000000,,9.969397287598344,,84.71258924049766,30.0731587257512,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.2156025414019382,0.6531611290490568,False,False,False,False,0.33092827802467634,0.33681140164094114,False,False,False,False,5151651,3283621.1111405594,False,False,False,False,249332.31360971727,False,False,False,False
2023-02-24 00:00:00+00:00,10.11,10.12,10.1035,10.11,3109,9.975204728862968,9.957239955711493,9.92394385916181,9.923684815738229,9.985746024919983,9.958462573584512,9.958456117204397,9.933601569365658,9.89603157583827,9.933601569365658,9.891479593721629,9.945819024487479,#000000,,9.969467361142966,,85.15108770202562,30.655143792070888,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.3314266487214008,0.6377299237326165,False,False,False,False,0.3428280205851419,0.33981971111304154,False,False,False,False,5151651,3421993.695500518,False,False,False,False,231093.5496386271,False,False,False,False
2023-03-03 00:00:00+00:00,10.14,10.16,10.12,10.15,188826,9.980185402772499,9.962214381217281,9.928838001422845,9.928576207167373,9.990719762307428,9.96343401971195,9.963427585124881,9.938545790922488,9.900790938199084,9.938545790922488,9.896211024811544,9.950748009871758,#000000,,9.97444169247919,,85.98832141043502,31.626697337438372,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.3038613426941632,0.579859587538395,False,False,False,False,0.3428280397321049,0.34132387542257325,False,False,False,False,5340477,3564103.5699078874,False,False,False,False,227962.6200357658,False,False,False,False
2023-03-10 00:00:00+00:00,10.1599,10.1599,10.14,10.14,745291,9.998631925785615,9.980748062717169,9.947256830384047,9.94698674413556,10.009070903239973,9.981951291014354,9.981944963018124,9.957093692899184,9.918841219992242,9.957093692899184,9.914177175407922,9.969169514798473,#000000,,9.992899770764517,,86.88116345621637,32.64170108515266,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.391178177597216,0.5671503192106793,False,False,False,False,0.3428280427687726,0.3420759590956729,False,False,False,False,6085768,3750893.5276924884,False,False,False,False,266283.2407738572,False,False,False,False
2023-03-17 00:00:00+00:00,10.15,10.1599,10.14,10.1599,593129,10.010464235231256,9.992875900978355,9.959684912569621,9.959412519819308,10.020686451551057,9.994054728680249,9.994048540483105,9.969499953851885,9.931283581798391,9.969499953851885,9.926601332926458,9.981334536107026,#000000,,10.004813488986416,,86.39579345572622,32.64170108515266,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.3933124849651217,0.5514794322828961,False,False,False,False,0.34282803654295874,0.3424519978193158,False,False,False,False,5492639,3879911.7108263783,False,False,False,False,290494.0377535715,False,False,False,False
