date,Close,High,Low,Open,Volume,aVWAP_peak_176,aVWAP_peak_163,aVWAP_peak_152,aVWAP_peak_143,aVWAP_peak_133,aVWAP_peak_124,aVWAP_peak_116,aVWAP_peak_104,aVWAP_peak_93,aVWAP_peak_84,aVWAP_peak_75,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_33,aVWAP_peak_12,aVWAP_peak_7,aVWAP_valley_173,aVWAP_valley_159,aVWAP_valley_147,aVWAP_valley_141,aVWAP_valley_137,aVWAP_valley_131,aVWAP_valley_122,aVWAP_valley_97,aVWAP_valley_91,aVWAP_valley_77,aVWAP_valley_63,aVWAP_valley_50,aVWAP_valley_37,aVWAP_valley_28,aVWAP_valley_19,aVWAP_valley_5,aVWAP_OB_bull_37,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-20 00:00:00+00:00,89.1640530229,93.1430256753,88.1510465215,88.5601453009,344030,,,,,,,,,,,,,,,94.52313310145469,97.44456856239167,,,,,,,,,,,,,,,90.23537558672564,97.4912760826832,,94.9235883333138,#000000,,94.9235883333138,,29.869700499497984,-13.030753694694894,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,134326,49464.912385191026,False,False,False,False,214873.12219460413,False,False,False,False
2022-05-27 00:00:00+00:00,92.4758050469,92.6803544366,88.414038594,90.5764178567,236777,,,,,,,,,,,,,,,94.17608759733342,97.008156784049,,,,,,,,,,,,,,,90.51546402863048,97.12692135172031,,94.7066574404333,#000000,,94.7066574404333,,31.910344486245634,-13.030753694694894,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,371103,73289.95591221392,False,False,False,False,216495.63166167052,False,False,False,False
2022-06-03 00:00:00+00:00,91.7452715122,92.9043847206,89.1640530229,91.5115007811,173366,,,,,,,,,,,,,,,93.97031730081967,96.72930886888027,,,,,,,,,,,,,,,90.64910488359757,96.8890762436775,,94.55945182424375,#000000,,94.55945182424375,,33.0674008139292,-13.030753694694894,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,197737,82508.25547427214,False,False,False,False,213300.84413117642,False,False,False,False
2022-06-10 00:00:00+00:00,89.8264034277,93.4303688656,89.8069225335,92.709575778,191994,,,,,,,,,,,,,,,93.75579588271893,96.43774600344884,,,,,,,,,,,,,,,90.71004377633766,96.63648983251323,,94.38501887375466,#000000,,94.38501887375466,,33.132946940643826,-13.030753694694894,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5743,76821.94025395568,False,False,False,False,211722.5593807189,False,False,False,False
2022-06-17 00:00:00+00:00,82.024305277,88.6283284308,81.7807940988,87.9951993674,276614,,,,,,,,,,,,,,,92.84406150334259,95.59507676125446,,,,,,,,,,,,,,,89.45670846740381,95.90700133194531,,93.45071201598654,#000000,,93.45071201598654,,30.859108707228906,-13.030753694694894,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270871,51066.90764255156,False,False,False,False,216529.33275992493,False,False,False,False
2022-06-24 00:00:00+00:00,83.0567926728,84.1038907392,80.2418034523,83.1347162498,239868,,,,,,,,,,,,,,,92.0553723038073,94.85853782062537,,,,,,,,,,,,,,,88.46405968041697,95.25924155935513,,92.65930284105119,#000000,,92.65930284105119,,29.94964446991775,-13.571947139745944,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-31003,44987.65522458478,False,False,False,False,218258.1229258564,False,False,False,False
2022-07-01 00:00:00+00:00,82.9106859658,85.6234004914,80.1541394282,83.7288835247,202271,,,,,,,,,,,,,,,91.5036812630189,94.31813603617873,,,,,,,,,,,,,,,87.86853479795198,94.77638327771697,,92.11668384371666,#000000,,92.11668384371666,,29.26014911961426,-14.43674607110087,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8204914095854764,1.1464832584298603,False,False,False,False,-0.3202058941889403,-0.33151707430216715,False,False,False,False,-233274,24375.680763504424,False,False,False,False,217073.8915980152,False,False,False,False
2022-07-08 00:00:00+00:00,79.84244512,82.3262591381,79.7742619901,81.722351416,140840,,,,,,,,,,,,,,,91.06670843536565,93.90124542838132,,,,,,,,,,,,,,,87.36805195105138,94.40233064992069,,91.68458411617976,#000000,,91.68458411617976,,27.965896808644757,-15.892921775701808,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8216374489204349,1.1748939432266474,False,False,False,False,-0.34282825441539394,-0.33717266435878057,False,False,False,False,-374114,-5142.073367125529,False,False,False,False,211426.93666482889,False,False,False,False
2022-07-15 00:00:00+00:00,79.7255597545,81.118443694,76.9690132169,79.5891934947,207897,,,,,,,,,,,,,,,90.40515803882202,93.2710295884158,,,,,,,,,,,,,,79.27100555513334,86.616526152461,93.83324198694253,,88.67939226435495,#000000,,87.39092983370804,,27.012162760175084,-17.014427051264448,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.801746448592351,1.172882033389315,False,False,False,False,-0.34282825441539394,-0.34000045938708723,False,False,False,False,-582011,-47873.10496956068,True,False,False,False,211165.45987484156,True,False,False,False
2022-07-22 00:00:00+00:00,87.4302534339,88.1997487571,79.5307508119,80.6509022318,318304,,,,,,,,,,,,,,,89.98196615480262,92.76260016118275,,,,,,,,,,,,,,82.76894257107186,86.42205835439863,93.35520684206146,,89.05815481670346,#000000,,87.98389181036396,,31.204972133101144,-17.014427051264448,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8583773273709477,1.1065131230844665,False,False,False,False,-0.2002201994234328,-0.27011032940526003,False,False,False,False,-263707,-63860.80089774137,False,False,False,False,219101.6480322607,False,False,False,False
2022-07-29 00:00:00+00:00,94.5602607326,95.9921064607,86.9919333131,87.1088186786,230930,,,,,,,,,,,,,,,90.1193917439804,92.75195328993796,,,,,,,,,,,,,,85.74148391117903,86.92650995697987,93.32326927430984,,89.77252163527741,#000000,,88.88483472551931,,37.25345387654259,-18.970540417790595,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9574261617303693,1.0176261665163997,False,False,False,False,0.011867023157445549,-0.12912165312390725,False,False,False,False,-32777,-61558.29712753831,False,False,False,False,219977.82225209326,False,False,False,False
2022-08-05 00:00:00+00:00,93.3134835001,95.6024885755,90.9465548476,93.985574352,195492,,,,,,,,,,,,,,,90.25851925840365,92.77074653893192,,,,,,,,,,,,,,87.29003725458895,87.34315157982105,93.32215473881678,,90.19692187411248,#000000,,89.4156136579364,,41.07701127710314,-15.444937603808256,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,1.0034299497777341,0.9944545048759827,False,False,False,False,0.06089433241461506,-0.034113660354646094,False,False,False,False,-228269,-73907.23808105399,False,False,False,False,218164.0576408271,False,False,False,False
2022-08-12 00:00:00+00:00,96.1387537887,96.5294426185,90.9465548476,94.287528213,190639,,,,,,,,,,,,,,,90.43427103148463,92.82922924233301,,,,,,,,,,,,,,88.49867718953855,87.77513482016904,93.35802547592483,,90.57906755189,#000000,,89.88432807088131,,44.86015373910571,-11.994901774281146,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9644333552065264,1.0487589534569821,False,False,False,False,0.07368065426925606,0.019783496957304983,False,False,False,False,-37630,-71220.03526023518,False,False,False,False,216125.16448224732,False,False,False,False
2022-08-19 00:00:00+00:00,96.1875898924,97.8284829775,95.2206350387,95.2206350387,188752,,,,,,,,,,,,,,96.41223596953333,90.66783600164746,92.94288593003519,,,,,,,,,,,,,,89.6200618347762,88.25975315019677,93.44469164133918,,91.89124408792135,#000000,,91.23997173903844,,47.58040391620703,-9.571339801832416,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.959698472240728,1.0411417475121432,False,False,False,False,0.1512168555528196,0.08550017625506229,False,False,False,False,151122,-54750.254870588135,False,False,False,False,214097.52266874752,False,False,False,False
2022-08-26 00:00:00+00:00,91.5188583765,96.3438654243,91.3332811824,95.093661169,203635,,,,,,,,,,,,,,94.67531252387566,90.76480718495009,92.94693774719597,,,,,,,,,,,,,,90.07692287519625,88.53404598126055,93.43342321175712,,91.73857492070594,#000000,,91.01277214132064,,47.59977537943957,-9.571339801832416,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9401963132572276,1.0466703649446512,False,False,False,False,0.07645832239874217,0.08097924932690223,False,False,False,False,-52513,-54584.532287581605,False,False,False,False,213322.52098958104,False,False,False,False
2022-09-02 00:00:00+00:00,84.7111055175,91.5872289217,84.1690247662,90.9816612355,169007,,,,,,,,,,,,,,92.31121846875517,90.63676509710463,92.78323723690175,,,,,,,,,,,,,,89.75426060279293,88.45663183818706,93.27436489275719,,91.20274635608313,#000000,,90.28971900170994,,45.407129526764734,-9.571339801832416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8888775196485196,1.0853891148852177,False,False,False,False,-0.08760502588944172,-0.0033128882812697436,False,False,False,False,-221520,-66950.12248850148,False,False,False,False,210039.88980516762,False,False,False,False
2022-09-09 00:00:00+00:00,85.687827592,86.0101458766,82.6209202782,84.9162171532,132509,,,,,,,,,,,,,,90.87169956734576,90.49115339098962,92.61881476411828,,,,,,,,,,,,,,89.39497520687917,88.3304761503114,93.11696437346781,,90.80401390885201,#000000,,89.77207607888148,,44.25819477756244,-9.571339801832416,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8623260086402778,1.1294634463113467,False,False,False,False,-0.1857668773573174,-0.09453988281929357,False,False,False,False,-89011,-68584.2615634273,False,False,False,False,204296.86093071077,False,False,False,False
2022-09-16 00:00:00+00:00,80.5405022596,86.9282646266,78.997281382,86.2054902915,285048,,,,,,,,,,,,,,88.33369901775595,90.06844937283701,92.17633156408259,,,,,,,,,,,,,82.15534942273334,88.42257476897817,87.90676143762768,92.69710741267825,82.15534942273334,88.8228961423847,#000000,,86.70459616177378,,42.010397363636926,-9.571339801832416,False,False,False,True,False,,1.0,86.92827,78.997284,0.0,0,0.8435090101320122,1.1147520466623182,False,False,False,False,-0.22492860760859146,-0.15973424521394253,False,False,False,False,-374059,-91212.01996613637,False,False,False,False,210278.42678769515,False,False,False,False
2022-09-23 00:00:00+00:00,80.6088728048,83.7929867676,79.0754191479,80.0521412224,222740,,,,,,,,,,,,,,87.00384653058433,89.72887201241319,91.82391596953067,,,,,,,,,,,,,81.71834386851305,87.73263857409962,87.56337860079543,92.3618098509462,81.71834386851305,88.27611505812607,#000000,,86.0045518934981,,40.435990551767844,-9.571339801832416,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8495304150055002,1.1485395915820493,False,False,False,False,-0.25613529407192487,-0.2079347696429337,False,False,False,False,-151319,-95664.38885753368,False,False,False,False,211201.50628490292,False,False,False,False
2022-09-30 00:00:00+00:00,79.7493573793,82.4060414218,79.1584405243,80.1595806506,240079,,,,,,,,,,,,,,85.91051352503194,89.36224663641718,91.4444374463951,,,,,,,,,,,,,81.30731285122275,87.05516054193974,87.1928676167618,91.99966875856495,81.30731285122275,87.75317248233334,#000000,,85.36646363373906,,39.07599557097895,-3.5775596082534307,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8745494020883391,1.1288193715726509,False,False,False,False,-0.2752947590879757,-0.2416147643654547,False,False,False,False,-391398,-117570.58227549413,False,False,False,False,213340.57989342863,False,False,False,False
2022-10-07 00:00:00+00:00,80.5209678181,85.2483026585,79.9447017942,81.0679321798,222761,,,,,,,,,,,,,,85.3744174649339,89.09883808764461,91.15827431134778,,,,,,,,,,,,,81.44440458388175,86.64653667787837,86.949468087103,91.7229852160817,81.44440458388175,87.48498920412445,#000000,,85.10370670344926,,38.49514159460212,-4.27979218494211,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8887993498139708,1.096808320121162,False,False,False,False,-0.204138968779049,-0.22287686657225186,False,False,False,False,-168637,-121353.2798847168,False,False,False,False,214038.38879021167,False,False,False,False
2022-10-14 00:00:00+00:00,81.4488537889,84.6036660894,79.0851863687,80.6577089086,175426,,,,,,,,,,,,,,85.02528785329547,88.89894572305319,90.94029031592204,,,,,,,,,,,,,81.48545235896917,86.35639832132748,86.76628853789632,91.5114856916725,81.48545235896917,87.28344982887661,#000000,,84.9083567678721,,38.559647030755784,-4.417581258307173,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8921632031340262,1.0745322601898506,False,False,False,False,-0.23269421017039124,-0.22778553837132154,False,False,False,False,6789,-111861.25915251556,False,False,False,False,211178.2118427886,False,False,False,False
2022-10-21 00:00:00+00:00,88.1784688819,88.403114959,82.7869630309,82.9823074458,249945,,,,,,,,,,,,,,85.19641784414293,88.80825310260664,90.79754343988422,,,,,,,,,,,,,82.3754308566339,86.36411228331636,86.75156738483001,91.36375376060558,82.3754308566339,87.37958266743138,#000000,,85.1718820922308,,41.60960283700891,-4.417581258307173,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9067629967216025,1.057816823386633,False,False,False,False,-0.08284003570970128,-0.1553127870405114,False,False,False,False,256734,-84557.9066226996,False,False,False,False,214049.8257803598,False,False,False,False
2022-10-28 00:00:00+00:00,94.9178511956,95.474582778,87.0454712755,88.324977193,200221,,,,,,,,,,,,,,85.83314622006621,88.91428043713836,90.83936336492773,,,,,,,,,,,,,83.64280448563278,86.72072517413658,86.96139881569849,91.38927084977966,83.64280448563278,87.75728419248284,#000000,,85.78951867388352,,46.0431464053476,-10.94117226506097,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9666812056779286,0.9818890214555062,False,False,False,False,0.1319954788825054,-0.011658654079003003,False,False,False,False,456955,-44445.83946546258,False,False,False,False,213025.46831514797,False,False,False,False
2022-11-04 00:00:00+00:00,98.1605684828,99.6158843737,93.7653191477,94.0290341079,262990,,,,,,,,,,,,,,87.00201904918879,89.21641348138252,91.03993254350308,,,,,,,,,,,,,85.55775889536503,87.4649245657699,87.43056122699632,91.55819580997473,85.55775889536503,88.46711508174005,#000000,,86.86381593433,,50.11889409124886,-7.0246384126695816,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0188312963725394,0.9461598033084527,False,False,False,False,0.34282825021828994,0.16558479806964346,False,False,False,False,719945,12175.704198645755,False,False,False,False,216726.54473624812,False,False,False,False
2022-11-11 00:00:00+00:00,102.4893715173,102.636288621,96.1719360597,97.4866302514,252018,,,,,,,,,,,,,,88.20864042604097,89.59596486642084,91.3162454502454,,,,,,,,,,,,,87.33336559673366,88.29262092400806,87.97847211984912,91.79950383383296,87.33336559673366,89.21783045959015,#000000,,87.95327476665796,,54.11822794569606,-3.2542985242947324,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.051981058264039,0.9214577359801418,False,False,False,False,0.34282825077765494,0.2542065244236492,False,False,False,False,971963,83271.0594431905,False,False,False,False,219340.72660763716,False,False,False,False
2022-11-18 00:00:00+00:00,104.46785518,107.2690746233,101.9604699441,101.9604699441,228741,,,,,,,,,,,,,104.56579991580001,89.44190043794885,90.04205145011898,91.66082151187213,,,,,,,,,,,,,89.01790255366666,89.18374465519828,88.58953845879083,92.1069895270863,89.01790255366666,91.82609356381025,#000000,,93.05233689065345,,57.43498667310586,-0.17905281897068903,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0901501623519931,0.8776405256558147,False,False,False,False,0.3428282515189239,0.2985173879712866,False,False,False,False,1200704,166043.86985480602,False,False,False,False,220037.0431552196,False,False,False,False
2022-11-25 00:00:00+00:00,104.5266220215,105.3297688549,102.8321780925,103.958542554,147194,,,,,,,,,,,,,104.4341336812909,90.12615197937322,90.30898566136484,91.86769864458599,,,,,,,,,,,,,89.91814884168704,89.69588163836858,88.95171398692592,92.29201006862402,89.91814884168704,92.19934056277756,#000000,,93.54357903517993,,59.8180652525505,2.0077621101898515,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0956067263083136,0.8865922774703534,False,False,False,False,0.32744420253027107,0.3129807952507788,False,False,False,False,1347898,253588.6202359315,False,False,False,False,214641.2621807589,False,False,False,False
2022-12-02 00:00:00+00:00,104.6833335987,105.1240849097,98.9829499765,104.3405270235,200221,,,,,,,,,,,,,103.91147218510464,90.88433188168348,90.62393612581724,92.10995522558706,,,,,,,,,,,,,90.88759364137836,90.28152520312813,89.37857949096565,92.50837488483609,90.88759364137836,92.57322107981258,#000000,,93.99123072782365,,61.55994622185494,3.6261555933360867,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0618813545141863,0.8914951077291693,False,False,False,False,0.2702880782903713,0.2916344367705751,False,False,False,False,1548119,349479.75947771437,False,False,False,False,213573.0946118138,False,False,False,False
