date,Open,High,Low,Close,Volume,aVWAP_peak_406,aVWAP_peak_405,aVWAP_peak_368,aVWAP_peak_289,aVWAP_peak_239,aVWAP_peak_217,aVWAP_peak_151,aVWAP_peak_109,aVWAP_peak_80,aVWAP_peak_23,aVWAP_valley_426,aVWAP_valley_396,aVWAP_valley_342,aVWAP_valley_325,aVWAP_valley_282,aVWAP_valley_265,aVWAP_valley_232,aVWAP_valley_191,aVWAP_valley_167,aVWAP_valley_120,aVWAP_valley_91,aVWAP_OB_bear_289,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-18 17:00:00+00:00,6.505,6.56,6.485,6.53,7039.0,,,,,,,,,,6.5986610887434995,,,,,,,,,,,,,6.5986610887434995,#000000,,6.551926339828944,,68.89289745757614,15.650537702776163,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,48519.0,7019.29443588558,False,False,False,False,4112.243557371744,False,False,False,False
2024-01-19 17:00:00+00:00,6.495,6.515,6.395,6.4,22580.0,,,,,,,,,,6.503593148975985,,,,,,,,,,,,,6.503593148975985,#000000,,6.495723473074252,,58.856994906613124,20.604210913577617,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25939.0,7312.623204321462,False,False,False,False,4398.56536268381,False,False,False,False
2024-01-22 17:00:00+00:00,6.465,6.465,6.415,6.445,4346.0,,,,,,,,,,6.497308237198948,,,,,,,,,,,,,6.497308237198948,#000000,,6.492771560274823,,54.04512841163675,16.08858325455998,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30285.0,7668.784084874618,False,False,False,False,4397.750395820495,False,False,False,False
2024-01-23 17:00:00+00:00,6.425,6.435,6.395,6.43,1668.0,,,,,,,,,,6.494409829924328,,,,,,,,,,,,,6.494409829924328,#000000,,6.479253895627312,,50.3430312193114,12.464550442763809,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28617.0,7993.562626194391,False,False,False,False,4355.4286842573865,False,False,False,False
2024-01-24 17:00:00+00:00,6.465,6.465,6.415,6.445,3046.0,,,,,,,,,,6.491030166610568,,,,,,,,,,,,,6.491030166610568,#000000,,6.480138827565875,,48.56327611995904,10.427871287947276,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31663.0,8360.530647493702,False,False,False,False,4335.127464346419,False,False,False,False
2024-01-25 17:00:00+00:00,6.445,6.48,6.445,6.46,1664.0,,,,,,,,,,6.490037059620596,,,,,,,,,,,,,6.490037059620596,#000000,,6.481032635223666,,48.09390354409049,9.366420767448972,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33327.0,8747.607691718606,False,False,False,False,4293.714635441823,False,False,False,False
2024-01-26 17:00:00+00:00,6.505,6.505,6.475,6.495,1192.0,,,,,,,,,,6.490075607239244,,,,,,,,,,,,,6.490075607239244,#000000,,6.482593404859576,,49.42137067040193,9.366420767448972,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34519.0,9147.16416161444,False,False,False,False,4245.626036442725,False,False,False,False
2024-01-29 17:00:00+00:00,6.525,6.595,6.515,6.595,13067.0,,,,,,,,,,6.506189849614186,,,,,,,,,,,,,6.506189849614186,#000000,,6.5071290285515,,53.98643695099876,9.366420767448972,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47586.0,9743.115104845225,False,False,False,False,4382.391524249814,False,False,False,False
2024-01-30 17:00:00+00:00,6.635,6.65,6.595,6.62,6668.0,,,,,,,,,,6.517169920287477,,,,,,,,,,,,,6.517169920287477,#000000,,6.518770410568735,,57.77792707212279,9.366420767448972,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,54254.0,10433.206343529795,False,False,False,False,4417.827314571523,False,False,False,False
2024-01-31 17:00:00+00:00,6.605,6.64,6.535,6.565,3239.0,,,,,,,,,,6.519943775045661,,,,,,,,,,,,,6.519943775045661,#000000,,6.521375414505702,,57.45388848687147,9.366420767448972,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51015.0,11062.381438978946,False,False,False,False,4399.5509220975455,False,False,False,False
2024-02-01 17:00:00+00:00,6.635,6.675,6.615,6.655,2116.0,,,,,,,,,,6.523542941805109,,,,,,,,,,,,,6.523542941805109,#000000,,6.542562381163772,,60.0335370127871,1.1774605576495816,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53131.0,11714.608083335861,False,False,False,False,4364.147031832467,False,False,False,False
2024-02-02 17:00:00+00:00,6.595,6.625,6.58,6.6,16090.0,,,,,,,,,,6.537269962433932,,,,,,,,,,,,,6.537269962433932,#000000,,6.54738343386773,,59.19403712800957,1.1774605576495816,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37041.0,12107.26532235391,False,False,False,False,4545.943201881576,False,False,False,False
2024-02-05 17:00:00+00:00,6.495,6.565,6.495,6.53,22410.0,,,,,,,,,,6.5358406151848545,,,,,,,,,,,,,6.5358406151848545,#000000,,6.539366290118479,,55.86800722994211,1.1774605576495816,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14631.0,12146.39299177478,False,False,False,False,4822.905322782637,False,False,False,False
2024-02-06 17:00:00+00:00,6.555,6.575,6.52,6.575,2154.0,,,,,,,,,,6.536226880553834,,,,,,,,,,,,,6.536226880553834,#000000,,6.539590818547646,,55.250260589318096,1.1774605576495816,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16785.0,12218.3093794992,False,False,False,False,4781.526945685231,False,False,False,False
2024-02-07 17:00:00+00:00,6.62,6.645,6.58,6.625,6477.0,,,,,,,,,,6.540476091442181,,,,,,,,,,,,,6.540476091442181,#000000,,6.543965800077802,,56.4577264307232,1.1774605576495816,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23262.0,12389.529389119369,False,False,False,False,4807.813349628096,False,False,False,False
2024-02-08 17:00:00+00:00,6.62,6.645,6.59,6.625,4152.0,,,,,,,,,,6.543080779394945,,,,,,,,,,,,,6.543080779394945,#000000,,6.546586411687086,,57.2627036583266,1.1774605576495816,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23262.0,12558.094824946977,False,False,False,False,4797.645700796653,False,False,False,False
2024-02-09 17:00:00+00:00,6.605,6.645,6.6,6.635,1667.0,,,,,,,,,,6.54416569338898,,,,,,,,,,,,,6.54416569338898,#000000,,6.547677064396796,,58.156392145823965,2.212919730703568,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24929.0,12749.891804405162,False,False,False,False,4749.108558148642,False,False,False,False
2024-02-12 17:00:00+00:00,6.66,6.66,6.625,6.65,3803.0,,,,,,,,,,6.547065628111571,,,,,,,,,,,,,6.547065628111571,#000000,,6.550635047674128,,59.31428918120277,3.809365952552419,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28732.0,12997.67642759268,False,False,False,False,4734.440208409903,False,False,False,False
2024-02-13 17:00:00+00:00,6.595,6.6,6.515,6.57,2534.0,,,,,,,,,,6.547340164775778,,,,,,,,,,,,,6.547340164775778,#000000,,6.550721233525855,,55.94353944004429,3.809365952552419,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26198.0,13202.332607009846,False,False,False,False,4700.324856341533,False,False,False,False
2024-02-14 17:00:00+00:00,6.585,6.635,6.575,6.625,2106.0,,,,,,,,,,6.54832991171994,,,,,,,,,,,,,6.54832991171994,#000000,,6.5516588751728,,55.98099555661352,3.809365952552419,True,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28304.0,13436.46698519574,False,False,False,False,4660.10276554554,False,False,False,False
2024-02-15 17:00:00+00:00,6.645,6.675,6.605,6.64,5949.0,,,,,,,,,,6.55214821505256,,,,,,,,,,,,,6.55214821505256,#000000,,6.555442616994803,,56.58824834651179,3.809365952552419,True,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,34253.0,13759.203931161697,False,False,False,False,4680.0856684053,False,False,False,False
2024-02-16 17:00:00+00:00,6.635,6.645,6.57,6.595,24906.0,,,,,,,,,,6.5597486237802825,,,,,,,,,,,,,6.5597486237802825,#000000,,6.562179251712965,,54.713894724657024,3.809365952552419,True,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,9347.0,13690.797668663065,False,False,False,False,4993.665735561806,False,False,False,False
2024-02-19 17:00:00+00:00,6.595,6.595,6.595,6.595,0.0,,,,,,,,,,6.5597486237802825,,,,,,,,,,,,,6.5597486237802825,#000000,,6.562179251712965,,53.46432564342051,7.736663523802292,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,9347.0,13623.451968373714,False,False,False,False,4916.24456136705,False,False,False,False
2024-02-20 17:00:00+00:00,6.555,6.575,6.535,6.565,1394.0,,,,,,,,,,6.559736958287017,,,,,,,,,,,,,6.559736958287017,#000000,,6.562101433879876,,51.089571398833016,5.304565647410428,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,7953.0,13535.53798436792,False,False,False,False,4861.636118555157,False,False,False,False
2024-02-21 17:00:00+00:00,6.575,6.585,6.535,6.565,1113.0,,,,,,,,,,6.559749574612648,,,,,,,,,,,,,6.559749574612648,#000000,,6.562064190943672,,49.506401902441354,3.6744134063600384,False,False,False,False,False,6.891365894018541,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,7953.0,13448.987007866092,False,False,False,False,4803.5177291201935,False,False,False,False
2024-02-22 17:00:00+00:00,6.665,6.695,6.655,6.685,2543.0,,,,,,,,,,6.561494906817919,,,,,,,,,,,,,6.561494906817919,#000000,,6.563803743359282,,54.08164920565288,-0.34709761184861776,False,False,True,False,True,12.531864841575132,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,10496.0,13403.20426355809,False,False,False,False,4768.470942622205,False,False,False,False
2024-02-23 17:00:00+00:00,6.705,6.725,6.695,6.715,1147.0,,,,,,,,,,6.562485247642211,,,,,,,,,,,,,6.562485247642211,#000000,,6.5648025729089055,,58.12866295156543,3.305494031479732,True,False,True,False,True,13.824298450947392,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11643.0,13375.914274975794,False,False,False,False,4712.324106302481,False,False,False,False
2024-02-26 17:00:00+00:00,6.715,6.725,6.695,6.705,1748.0,,,,,,,,,,6.563936464114607,,,,,,,,,,,,,6.563936464114607,#000000,,6.566261513766833,,60.17331488334109,5.086177381227365,True,False,True,False,True,13.203588616241102,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9895.0,13321.946611797874,False,False,False,False,4666.365593026473,False,False,False,False
2024-02-27 17:00:00+00:00,6.715,6.72,6.705,6.71,300.0,,,,,,,,,,6.564188312733818,,,,,,,,,,,,,6.564188312733818,#000000,,6.566514646633615,,61.73149857760495,6.523088313651456,True,False,True,False,True,13.423130998123593,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10195.0,13273.466819366899,False,False,False,False,4598.670002436915,False,False,False,False
2024-02-28 17:00:00+00:00,6.72,6.725,6.71,6.71,909.0,,,,,,,,,,6.564963328132186,,,,,,,,,,,,,6.564963328132186,#000000,,6.567293867298934,,62.77028770711419,7.588720373190455,True,False,True,False,True,13.423130998123593,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10195.0,13225.738651624775,False,False,False,False,4541.465816352621,False,False,False,False
2024-02-29 17:00:00+00:00,6.745,6.755,6.725,6.74,1320.0,,,,,,,,,,6.566259866968944,,,,,,,,,,,,,6.566259866968944,#000000,,6.568604942318161,,64.75879541797198,9.60281948153846,True,False,True,False,True,14.760151557890616,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11515.0,13199.215571754625,False,False,False,False,4491.520609897541,False,False,False,False
2024-03-01 17:00:00+00:00,6.765,6.815,6.76,6.815,2739.0,,,,,,,,,,6.569747618494961,,,,,,,,,,,,,6.569747618494961,#000000,,6.572159927504726,,68.55710388352458,13.243914632386875,True,False,True,False,True,17.921738662986733,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14254.0,13215.568818704165,False,False,False,False,4464.349747728587,False,False,False,False
2024-03-04 17:00:00+00:00,6.83,6.845,6.81,6.84,1566.0,,,,,,,,,,6.571994988375004,,,,,,,,,,,,,6.571994988375004,#000000,,6.574454309762664,,71.73876189951383,16.219317895412047,True,False,True,False,True,18.92279905548003,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15820.0,13255.947596708753,False,False,False,False,4419.414092725043,False,False,False,False
2024-03-05 17:00:00+00:00,6.76,6.78,6.7,6.755,1387.0,,,,,,,,,,6.573299845202362,,,,,,,,,,,,,6.573299845202362,#000000,,6.575763591797561,,67.66097039529605,16.219317895412047,True,False,True,False,False,13.535631614278032,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14433.0,13274.196471178384,False,False,False,False,4372.39992074481,False,False,False,False
2024-03-06 17:00:00+00:00,6.785,6.825,6.785,6.795,3334.0,,,,,,,,,,6.577366367569301,,,,,,,,,,,,,6.577366367569301,#000000,,6.579880002473788,,66.45350484045008,16.219317895412047,True,False,True,False,False,15.18314153295874,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17767.0,13343.852339842286,False,False,False,False,4356.30069716737,False,False,False,False
2024-03-07 17:00:00+00:00,6.875,6.89,6.85,6.865,4162.0,,,,,,,,,,6.583693719347379,,,,,,,,,,,,,6.583693719347379,#000000,,6.586310155516238,,67.81330399383056,16.219317895412047,True,False,True,False,False,17.915482671964053,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21929.0,13476.955404340853,False,False,False,False,4353.288283257799,False,False,False,False
2024-03-08 17:00:00+00:00,6.85,6.855,6.805,6.81,890.0,,,,,,,,,,6.584802919670069,,,,,,,,,,,,,6.584802919670069,#000000,,6.587427856769265,,65.48341153430852,21.34065163654509,True,False,True,False,False,14.632887826177118,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21039.0,13594.196405823941,False,False,False,False,4299.5938912693055,False,False,False,False
2024-03-11 17:00:00+00:00,6.825,6.835,6.805,6.815,1118.0,,,,,,,,,,6.5861529041709765,,,,,,,,,,,,,6.5861529041709765,#000000,,6.588785748017437,,64.11144510726874,19.8524916789748,True,False,True,False,False,14.830080088044426,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22157.0,13726.953050694889,False,False,False,False,4250.266854195363,False,False,False,False
2024-03-12 17:00:00+00:00,6.88,6.92,6.865,6.92,2638.0,,,,,,,,,,6.590398638699301,,,,,,,,,,,,,6.590398638699301,#000000,,6.593090025482847,,66.37728422643306,19.8524916789748,True,False,True,False,False,18.76629993733013,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,24795.0,13898.550677815898,False,False,False,False,4225.270468859,False,False,False,False
2024-03-13 17:00:00+00:00,6.89,6.935,6.885,6.905,4208.0,,,,,,,,,,6.59707976688673,,,,,,,,,,,,,6.59707976688673,#000000,,6.599844290704719,,66.98546072284677,19.8524916789748,True,False,True,False,True,17.880571321298316,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20587.0,14002.24756653193,False,False,False,False,4225.002709651883,False,False,False,False
2024-03-14 17:00:00+00:00,6.87,6.88,6.845,6.88,305.0,,,,,,,,,,6.597492292068685,,,,,,,,,,,,,6.597492292068685,#000000,,6.600258651683788,,65.8722503120402,19.8524916789748,True,False,True,False,True,16.41205078798329,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20282.0,14099.608069376396,False,False,False,False,4164.227473843327,False,False,False,False
2024-03-15 17:00:00+00:00,6.865,6.885,6.84,6.84,3035.0,,,,,,,,,,6.601331140975641,,,,,,,,,,,,,6.601331140975641,#000000,,6.60410250580916,,62.85294053709207,17.994260551282707,True,False,True,False,False,14.111753116067867,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17247.0,14148.404843494593,False,False,False,False,4146.720071148081,False,False,False,False
