date,Close,High,Low,Open,Volume,aVWAP_peak_897,aVWAP_peak_880,aVWAP_peak_865,aVWAP_peak_845,aVWAP_peak_804,aVWAP_peak_803,aVWAP_peak_785,aVWAP_peak_769,aVWAP_peak_765,aVWAP_peak_728,aVWAP_peak_671,aVWAP_peak_641,aVWAP_peak_616,aVWAP_peak_592,aVWAP_peak_591,aVWAP_peak_581,aVWAP_peak_580,aVWAP_peak_564,aVWAP_peak_554,aVWAP_peak_552,aVWAP_peak_534,aVWAP_peak_521,aVWAP_peak_503,aVWAP_peak_483,aVWAP_peak_439,aVWAP_peak_420,aVWAP_peak_406,aVWAP_peak_388,aVWAP_peak_386,aVWAP_peak_385,aVWAP_peak_384,aVWAP_peak_383,aVWAP_peak_377,aVWAP_peak_373,aVWAP_peak_351,aVWAP_peak_323,aVWAP_peak_307,aVWAP_peak_295,aVWAP_peak_273,aVWAP_peak_272,aVWAP_peak_271,aVWAP_peak_270,aVWAP_peak_269,aVWAP_peak_259,aVWAP_peak_258,aVWAP_peak_221,aVWAP_peak_210,aVWAP_peak_204,aVWAP_peak_202,aVWAP_peak_201,aVWAP_peak_199,aVWAP_peak_197,aVWAP_peak_196,aVWAP_peak_180,aVWAP_peak_168,aVWAP_peak_157,aVWAP_peak_156,aVWAP_peak_139,aVWAP_peak_125,aVWAP_peak_110,aVWAP_peak_76,aVWAP_peak_74,aVWAP_peak_60,aVWAP_peak_59,aVWAP_peak_27,aVWAP_valley_908,aVWAP_valley_906,aVWAP_valley_905,aVWAP_valley_892,aVWAP_valley_869,aVWAP_valley_855,aVWAP_valley_835,aVWAP_valley_819,aVWAP_valley_806,aVWAP_valley_796,aVWAP_valley_781,aVWAP_valley_753,aVWAP_valley_683,aVWAP_valley_649,aVWAP_valley_629,aVWAP_valley_623,aVWAP_valley_622,aVWAP_valley_610,aVWAP_valley_599,aVWAP_valley_584,aVWAP_valley_567,aVWAP_valley_548,aVWAP_valley_522,aVWAP_valley_502,aVWAP_valley_467,aVWAP_valley_460,aVWAP_valley_427,aVWAP_valley_413,aVWAP_valley_411,aVWAP_valley_399,aVWAP_valley_386,aVWAP_valley_366,aVWAP_valley_342,aVWAP_valley_335,aVWAP_valley_333,aVWAP_valley_332,aVWAP_valley_301,aVWAP_valley_300,aVWAP_valley_297,aVWAP_valley_291,aVWAP_valley_280,aVWAP_valley_263,aVWAP_valley_250,aVWAP_valley_248,aVWAP_valley_219,aVWAP_valley_177,aVWAP_valley_131,aVWAP_valley_121,aVWAP_valley_94,aVWAP_valley_50,aVWAP_valley_14,aVWAP_OB_bull_567,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.3089546223,2.4654939187,2.3089546223,2.3970079765,21421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,18.365190345593074,-33.01392466376278,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41865,-7708.171009249471,False,False,False,False,23529.481051255083,False,False,False,False
2022-01-19 00:00:00+00:00,2.19155015,2.3285220344,2.181766444,2.2209012681,94867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,15.65686296585557,-29.9703589841358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-136732,-12767.929008886747,False,False,False,False,26327.030813950965,False,False,False,False
2022-01-20 00:00:00+00:00,2.1524153259,2.2404686801,2.1524153259,2.19155015,71525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,13.501392205525802,-31.663176940595164,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208257,-20434.16708696962,False,False,False,False,28099.500193796026,False,False,False,False
2022-01-21 00:00:00+00:00,2.1034967957,2.211117562,2.0839293837,2.1524153259,170877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.685943279408653,-33.14036931056697,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-379134,-34500.827201206106,False,False,False,False,33698.617833255004,False,False,False,False
2022-01-24 00:00:00+00:00,2.0839293837,2.1524153259,2.0190634127,2.1034967957,89419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0851360407666664,,2.0851360407666664,#000000,,2.0851360407666664,,10.337215582857443,-34.285516185360876,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-468553,-51522.481036452926,False,False,False,False,35883.73085940187,False,False,False,False
2022-01-25 00:00:00+00:00,2.181766444,2.2893872103,2.0545782656,2.0545782656,50342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117592974672356,,2.117592974672356,#000000,,2.117592974672356,,16.239328006882737,-39.62178993557191,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-418211,-65902.42295659203,False,False,False,False,36450.72180609199,False,False,False,False
2022-01-26 00:00:00+00:00,2.1524153259,2.2600360922,2.0741456777,2.1621990319,31580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.125814353608522,,2.125814353608522,#000000,,2.125814353608522,,19.538897410048605,-36.77038256112458,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-449791,-80956.8769582943,False,False,False,False,36259.71310781388,False,False,False,False
2022-01-27 00:00:00+00:00,2.1133783388,2.2796035042,2.1034967957,2.1132805018,22079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1303436792968165,,2.1303436792968165,#000000,,2.1303436792968165,,20.950809211834844,-35.61209593023136,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-471870,-96286.80335208669,False,False,False,False,35703.60671142902,False,False,False,False
2022-01-28 00:00:00+00:00,2.1034967957,2.1524153259,2.0252271475,2.1034967957,57459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1219541486958358,,2.1219541486958358,#000000,,2.1219541486958358,,21.69745825492067,-34.921493311021,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-529329,-113268.85027945584,False,False,False,False,36556.7593894122,False,False,False,False
2022-01-31 00:00:00+00:00,2.0937130897,2.1076059523,2.0350108536,2.0545782656,14344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.119618988089864,,2.119618988089864,#000000,,2.119618988089864,,21.993847873055994,-34.50486418970098,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543673,-130147.44438614385,False,False,False,False,35685.67078590584,False,False,False,False
2022-02-01 00:00:00+00:00,2.0937130897,2.1426316199,2.0839293837,2.115237243,6327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1193193332385483,,2.1193193332385483,#000000,,2.1193193332385483,,22.19144095181288,-34.05971776633011,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543673,-146364.1328415892,False,False,False,False,34534.35036292914,False,False,False,False
2022-02-02 00:00:00+00:00,2.2600360922,2.2796035042,2.1328479138,2.1328479138,105477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1486502380785715,,2.1486502380785715,#000000,,2.1486502380785715,,31.32629035724314,-25.34055046875535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-438196,-157808.51978897784,False,False,False,False,37316.415054578974,False,False,False,False
2022-02-03 00:00:00+00:00,2.19155015,2.2698197982,2.19155015,2.2502523861,37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.154838040074914,,2.154838040074914,#000000,,2.154838040074914,,35.16015643203531,-21.92965134104,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-475344,-170260.8915619591,False,False,False,False,37309.8105426347,False,False,False,False
2022-02-04 00:00:00+00:00,2.3872242705,2.4557102127,2.1524153259,2.1621990319,102232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189867512400099,,2.189867512400099,#000000,,2.189867512400099,,43.43624297290191,-14.440026620352427,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-373112,-178215.8369909019,False,False,False,False,39855.77875664903,False,False,False,False
2022-02-07 00:00:00+00:00,2.3970079765,2.3970079765,2.2600360922,2.3480894464,19945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.195872490124338,,2.195872490124338,#000000,,2.195872490124338,,49.17023603927922,-9.511235084818267,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-353167,-185076.66691282735,False,False,False,False,39074.96390344711,False,False,False,False
2022-02-08 00:00:00+00:00,2.3676568585,2.4267504429,2.3102265041,2.3383057404,39457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.207681911613701,,2.207681911613701,#000000,,2.207681911613701,,51.964729995286646,-7.267631379227595,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-392624,-193215.7780142851,False,False,False,False,39089.94571115507,False,False,False,False
2022-02-09 00:00:00+00:00,2.4850613308,2.4850613308,2.3676568585,2.3676568585,22755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2167390145487067,,2.2167390145487067,#000000,,2.2167390145487067,,56.41530594719743,-3.31404494791785,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-369869,-200143.35534705824,False,False,False,False,38449.35960483526,False,False,False,False
2022-02-10 00:00:00+00:00,2.4948450368,2.5046287428,2.4067916826,2.4389800754,15677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.468755154066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2231711104511667,,2.345963132258917,#000000,,2.345963132258917,,59.57297668352881,-0.4943853040560455,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-354192,-206184.47866678145,False,False,False,False,37556.32589484172,False,False,False,False
2022-02-11 00:00:00+00:00,2.4508183597,2.4948450368,2.4459265067,2.4703857717,23026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4658447903434926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2318679021901278,,2.3488563462668104,#000000,,2.3488563462668104,,60.020848081502706,-0.03891750380648773,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-377218,-212891.67558180963,False,False,False,False,36986.50919308322,False,False,False,False
2022-02-14 00:00:00+00:00,2.4850613308,2.4850613308,2.4263590946,2.4263590946,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.465835007923497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.232274127474502,,2.3490545676989996,#000000,,2.3490545676989996,,61.10946910068056,1.2436983093898988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-376108,-219292.31575507202,False,False,False,False,35579.5872639427,False,False,False,False
2022-02-15 00:00:00+00:00,2.3970079765,2.4459265067,2.3872242705,2.4459265067,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.463470893849621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.232763468428154,,2.3481171811388872,#000000,,2.3481171811388872,,58.7464702796421,1.2436983093898988,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-377870,-225511.04847055938,False,False,False,False,34253.40737123907,False,False,False,False
2022-02-16 00:00:00+00:00,2.3480894464,2.4557102127,2.3187383283,2.4557102127,14107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.440848931573613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2358127091525417,,2.338330820363077,#000000,,2.338330820363077,,55.69226701751949,1.2436983093898988,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-391977,-232039.12500112568,False,False,False,False,33463.35218021009,False,False,False,False
2022-02-17 00:00:00+00:00,2.3872242705,2.4459265067,2.3480894464,2.4459265067,4194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4375496699925634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.236818685901231,,2.337184177946897,#000000,,2.337184177946897,,54.78884152526577,1.2436983093898988,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-387783,-238146.727942258,False,False,False,False,32315.53444765283,False,False,False,False
2022-02-18 00:00:00+00:00,2.3285220344,2.4458286696,2.3102265041,2.3637433761,4568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.432160846668037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2376778939424664,,2.3349193703052515,#000000,,2.3349193703052515,,52.41903852268339,1.2436983093898988,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-392351,-244193.95429746358,False,False,False,False,31227.395841862526,False,False,False,False
2022-02-22 00:00:00+00:00,2.3437846158,2.3437846158,2.2568074692,2.2568074692,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.429114914644068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2378770820596454,,2.3334959983518564,#000000,,2.3334959983518564,,51.32447838866015,1.2436983093898988,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-390634,-249936.70118775914,False,False,False,False,30070.125416691448,False,False,False,False
2022-02-23 00:00:00+00:00,2.3285220344,2.3383057404,2.2796035042,2.3089546223,11852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.411850670708756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.239236447408549,,2.3255435590586524,#000000,,2.3255435590586524,,50.10832180073764,8.319123492016033,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-402486,-255919.02663137644,False,False,False,False,29355.689125840803,False,False,False,False
