date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_827,aVWAP_peak_793,aVWAP_peak_770,aVWAP_peak_735,aVWAP_peak_648,aVWAP_peak_606,aVWAP_peak_552,aVWAP_peak_492,aVWAP_peak_453,aVWAP_peak_427,aVWAP_peak_378,aVWAP_peak_342,aVWAP_peak_305,aVWAP_peak_287,aVWAP_peak_255,aVWAP_peak_222,aVWAP_peak_148,aVWAP_peak_120,aVWAP_peak_77,aVWAP_peak_54,aVWAP_valley_850,aVWAP_valley_802,aVWAP_valley_774,aVWAP_valley_725,aVWAP_valley_703,aVWAP_valley_602,aVWAP_valley_569,aVWAP_valley_510,aVWAP_valley_474,aVWAP_valley_438,aVWAP_valley_407,aVWAP_valley_372,aVWAP_valley_334,aVWAP_valley_317,aVWAP_valley_285,aVWAP_valley_270,aVWAP_valley_237,aVWAP_valley_204,aVWAP_valley_158,aVWAP_valley_126,aVWAP_valley_89,aVWAP_valley_43,aVWAP_valley_14,aVWAP_OB_bull_850,aVWAP_OB_bull_774,aVWAP_OB_bear_222,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 17:00:00+00:00,112.89,113.235,112.86,112.97,6948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.25637908685255,,,,115.43624441003857,113.25637908685255,#000000,,113.25637908685255,,33.093149920346164,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89598.0,-20871.915362741238,False,False,False,False,11854.799873150423,False,False,False,False
2025-02-07 18:00:00+00:00,112.97,113.2,112.465,112.465,8520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.23340986205751,,,,115.38209967885884,113.23340986205751,#000000,,113.23340986205751,,31.912425313659817,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98118.0,-22069.529078047573,False,False,False,False,11803.097549535689,False,False,False,False
2025-02-07 19:00:00+00:00,112.465,113.025,112.465,112.86,6971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.21844380843352,,,,115.34054559801083,113.21844380843352,#000000,,113.21844380843352,,33.394505188905676,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91147.0,-23140.497619473193,False,False,False,False,11728.181308457617,False,False,False,False
2025-02-07 20:00:00+00:00,112.85,112.98,112.61,112.84,10773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.19848053426976,,,,115.27952157319216,113.19848053426976,#000000,,113.19848053426976,,34.31621273054359,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101920.0,-24361.885253279812,False,False,False,False,11713.372295923391,False,False,False,False
2025-02-10 15:00:00+00:00,112.49,112.585,111.465,112.09,6861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.16370931122786,,,,115.2306220733869,113.16370931122786,#000000,,113.16370931122786,,32.66930341353634,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108781.0,-25670.708737725086,False,False,False,False,11638.14171769202,False,False,False,False
2025-02-10 16:00:00+00:00,112.1,112.61,111.79,112.53,6296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.14069713576231,,,,115.19063825854765,113.14069713576231,#000000,,113.14069713576231,,34.165243291225636,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102485.0,-26861.627982101443,False,False,False,False,11555.317815092143,False,False,False,False
2025-02-10 17:00:00+00:00,112.53,112.74,112.235,112.615,3816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.13088012772448,,,,115.16874302362693,113.13088012772448,#000000,,113.13088012772448,,35.65241918257348,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-98669.0,-27974.920571526225,False,False,False,False,11435.328391602341,False,False,False,False
2025-02-10 18:00:00+00:00,112.61,112.79,112.425,112.44,4120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.1209989675895,,,,115.14569533389763,113.1209989675895,#000000,,113.1209989675895,,35.98228283259422,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-102789.0,-29134.828779719617,False,False,False,False,11321.91244754649,False,False,False,False
2025-02-10 19:00:00+00:00,112.355,112.55,112.34,112.38,3542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.11091469154343,,,,115.12523877916144,113.11091469154343,#000000,,113.11091469154343,,35.96482491982857,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-106331.0,-30331.668643599933,False,False,False,False,11201.29364991011,False,False,False,False
2025-02-10 20:00:00+00:00,112.39,112.475,111.92,112.075,17527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.04721820432258,,,,115.01881521056582,113.04721820432258,#000000,,113.04721820432258,,34.755259688035636,-12.260327517896997,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-123858.0,-31781.68928478443,False,False,False,False,11299.36661657817,False,False,False,False
2025-02-11 15:00:00+00:00,111.475,111.54,110.675,111.43,5213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.01155061093104,,,,114.97868388617918,113.01155061093104,#000000,,113.01155061093104,,31.87699051593441,-14.423111049856224,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-129071.0,-33290.05069122188,False,False,False,False,11205.004343452927,False,False,False,False
2025-02-11 16:00:00+00:00,111.45,111.58,111.225,111.49,5999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9769334677444,,,,114.93613604900798,112.9769334677444,#000000,,112.9769334677444,,30.44376581267113,-15.89196763464254,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-123072.0,-34682.01889755952,False,False,False,False,11124.291097817997,False,False,False,False
2025-02-11 17:00:00+00:00,111.49,111.845,111.465,111.51,2405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.96500158102577,,,,114.9202014205906,112.96500158102577,#000000,,112.96500158102577,,29.66548922975562,-16.761791625548696,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120667.0,-36015.1193797679,False,False,False,False,10989.108290099888,False,False,False,False
2025-02-11 18:00:00+00:00,111.5,111.7,111.375,111.49,3151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.94872070656268,,,,114.89902379704613,112.94872070656268,#000000,,112.94872070656268,,29.06989665681456,-17.499324048097492,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-123818.0,-37376.40435062421,False,False,False,False,10867.587231338648,False,False,False,False
2025-02-11 19:00:00+00:00,111.485,111.85,111.39,111.565,3061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.93411987790545,,,,114.87918362733573,112.93411987790545,#000000,,112.93411987790545,,29.47576981923374,-17.499324048097492,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120757.0,-38669.126763792825,False,False,False,False,10746.554871162856,False,False,False,False
2025-02-11 20:00:00+00:00,111.575,111.925,111.41,111.68,7997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.89935471411373,,,,114.82954288532412,112.89935471411373,#000000,,112.89935471411373,,31.01222265282341,-17.499324048097492,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-112760.0,-39817.82247288131,False,False,False,False,10703.926113470408,False,False,False,False
2025-02-12 15:00:00+00:00,110.495,111.085,110.14,110.86,6414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.85171988724741,,,,114.77885069940251,112.85171988724741,#000000,,112.85171988724741,,28.581434209536884,-18.21564813423757,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119174.0,-41048.15080663508,False,False,False,False,10637.415631091022,False,False,False,False
2025-02-12 16:00:00+00:00,110.86,110.86,109.85,110.43,8248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.37999999999998,112.78489190210986,,,,114.71057304653563,111.58244595105492,#000000,,111.58244595105492,,25.758221946522085,-20.84900734953333,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127422.0,-42387.28025149345,False,False,False,False,10600.370427508215,False,False,False,False
2025-02-12 17:00:00+00:00,110.39,111.05,110.29,110.965,4514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.51735595256751,112.7554880853552,,,,114.67736665864277,111.63642201896135,#000000,,111.63642201896135,,28.550543450883843,-20.84900734953333,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-122908.0,-43635.66350340828,False,False,False,False,10506.008095298785,False,False,False,False
2025-02-12 18:00:00+00:00,110.965,111.2,110.945,111.04,2427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.60432955867185,112.74231227804773,,,,114.66106556250303,111.67332091835979,#000000,,111.67332091835979,,31.00352052507499,-22.922880694640646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120481.0,-44827.06406924691,False,False,False,False,10380.752155836788,False,False,False,False
2025-02-12 19:00:00+00:00,111.04,111.04,110.735,110.89,7557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.69868533661597,112.69846925939024,,,,114.60883726915841,111.6985772980031,#000000,,111.6985772980031,,31.95479339312279,-22.081585140098586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128038.0,-46117.15609918107,False,False,False,False,10336.973052645519,False,False,False,False
2025-02-12 20:00:00+00:00,110.91,111.09,110.56,110.8,16895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.74896899674579,112.60397531425606,,,,114.49499358243096,111.67647215550093,#000000,,111.67647215550093,,32.169800992959786,-21.797008639560108,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144933.0,-47649.184686790664,False,False,False,False,10438.647889038612,False,False,False,False
2025-02-13 15:00:00+00:00,110.59,110.745,110.02,110.3,5039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.70453726499551,112.57079009453531,,,,114.45825387991789,111.63766367976541,#000000,,111.63766367976541,,30.26585468069421,-21.797008639560108,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149972.0,-49235.584924204755,False,False,False,False,10354.932417890726,False,False,False,False
2025-02-13 16:00:00+00:00,110.32,110.905,110.14,110.905,7028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.69712471957916,112.53205717652304,,,,114.41169453214926,111.6145909480511,#000000,,111.6145909480511,,34.00021317049411,-20.160876964867878,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142944.0,-50688.428568790725,False,False,False,False,10303.35207032653,False,False,False,False
2025-02-13 17:00:00+00:00,110.905,111.05,110.8,110.88,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.71301798496779,112.51286999626687,,,,114.38646371925753,111.61294399061734,#000000,,111.61294399061734,,36.35985524536616,-18.003288198222336,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-147116.0,-52183.429676251326,False,False,False,False,10208.292348305962,False,False,False,False
2025-02-13 18:00:00+00:00,110.89,111.325,110.865,111.31,2282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.73081699964467,112.50421581304333,,,,114.37382379234555,111.61751640634401,#000000,,111.61751640634401,,40.955429632263744,-13.822059629535936,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144834.0,-53619.87262700712,False,False,False,False,10085.404094843854,False,False,False,False
2025-02-13 19:00:00+00:00,111.27,111.885,111.2,111.755,4304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.79162368328372,112.49354350308909,,,,114.35353504564243,111.6425835931864,#000000,,111.6425835931864,,46.54412502089526,-8.866315532950743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-140530.0,-54967.31646224732,False,False,False,False,9995.76992283077,False,False,False,False
2025-02-13 20:00:00+00:00,111.795,112.085,111.77,111.92,7157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.90813079011247,112.48243912567297,,,,114.3242128489327,111.69528495789271,#000000,,111.69528495789271,,51.10990341320442,-4.945786184628304,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-133373.0,-56182.908455080695,False,False,False,False,9951.757986042696,False,False,False,False
