date,Close,High,Low,Open,Volume,aVWAP_peak_896,aVWAP_peak_879,aVWAP_peak_864,aVWAP_peak_841,aVWAP_peak_828,aVWAP_peak_808,aVWAP_peak_784,aVWAP_peak_758,aVWAP_peak_741,aVWAP_peak_726,aVWAP_peak_693,aVWAP_peak_659,aVWAP_peak_634,aVWAP_peak_604,aVWAP_peak_582,aVWAP_peak_570,aVWAP_peak_522,aVWAP_peak_497,aVWAP_peak_449,aVWAP_peak_437,aVWAP_peak_402,aVWAP_peak_358,aVWAP_peak_314,aVWAP_peak_292,aVWAP_peak_268,aVWAP_peak_247,aVWAP_peak_212,aVWAP_peak_192,aVWAP_peak_175,aVWAP_peak_162,aVWAP_peak_143,aVWAP_peak_108,aVWAP_peak_43,aVWAP_peak_29,aVWAP_peak_10,aVWAP_valley_875,aVWAP_valley_857,aVWAP_valley_838,aVWAP_valley_819,aVWAP_valley_793,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_720,aVWAP_valley_675,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_594,aVWAP_valley_584,aVWAP_valley_512,aVWAP_valley_488,aVWAP_valley_441,aVWAP_valley_413,aVWAP_valley_369,aVWAP_valley_334,aVWAP_valley_307,aVWAP_valley_287,aVWAP_valley_272,aVWAP_valley_241,aVWAP_valley_223,aVWAP_valley_183,aVWAP_valley_170,aVWAP_valley_148,aVWAP_valley_132,aVWAP_valley_77,aVWAP_valley_49,aVWAP_valley_14,aVWAP_OB_bull_875,aVWAP_OB_bull_819,aVWAP_OB_bear_758,aVWAP_OB_bear_693,aVWAP_OB_bear_634,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,13.5489936509,13.9863518857,13.2346424196,13.7676727683,17387830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5899959854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5899959854,#000000,,13.5899959854,,91.97359375300063,43.47736766547794,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82336452,15773514.618989082,False,False,False,False,9387817.08705296,False,False,False,False
2022-01-19 00:00:00+00:00,13.5489936509,13.8041192879,13.3576494231,13.7312262487,10562866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5825353242372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5825353242372,#000000,,13.5825353242372,,91.81632742934914,43.37811243723225,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,82336452,18383825.888832647,False,False,False,False,9433897.436580295,False,False,False,False
2022-01-20 00:00:00+00:00,13.4123192025,13.9316821064,13.3303145334,13.3758726829,7414990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.577413169161979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.577413169161979,#000000,,13.577413169161979,,88.84839269202232,40.65440816071769,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74921462,20600988.089270584,False,False,False,False,9354724.595930088,False,False,False,False
2022-01-21 00:00:00+00:00,12.8018399996,13.2574214943,12.6560539214,13.2300866046,18188426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.349079164368588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.349079164368588,#000000,,13.349079164368588,,78.1463279967495,30.96361958037349,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,56733036,22017931.144593306,False,False,False,False,9701144.25883479,False,False,False,False
2022-01-24 00:00:00+00:00,12.683388811,12.7198353306,11.8524081648,12.2733654658,15841300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.136660437300762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.418544102133334,,,,,,12.777602269717047,#000000,,12.777602269717047,,69.81784683838673,23.953195498807375,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,40891736,22758080.354609255,False,False,False,False,9941934.680056956,False,False,False,False
2022-01-25 00:00:00+00:00,13.2665331242,13.3622052381,12.3553701349,12.5922725121,11874396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.115918899240242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66539112058972,,,,,,12.89065500991498,#000000,,12.89065500991498,,68.24262923293715,23.30969264546458,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,52766132,23934866.693644185,False,False,False,False,10017717.476917468,False,False,False,False
2022-01-26 00:00:00+00:00,13.2027517149,13.6856680993,13.029630747,13.5945518003,17851022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.150154314417971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.916359910049449,,,,,,13.03325711223371,#000000,,13.03325711223371,,66.54729387032154,22.26190760168201,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34915110,24365464.470364023,False,False,False,False,10324905.889587373,False,False,False,False
2022-01-27 00:00:00+00:00,13.2027517149,13.6401099498,12.9931842274,13.448765722,11670517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.163693134555306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.990236394308234,,,,,,13.07696476443177,#000000,,13.07696476443177,,65.41707029524446,21.516817775624276,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34915110,24779176.059761513,False,False,False,False,10377674.952740809,False,False,False,False
2022-01-28 00:00:00+00:00,13.1571935655,13.4214308324,12.8929562986,13.2665331242,8855105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.163212097587827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01260545071335,,,,,,13.087908774150588,#000000,,13.087908774150588,,64.13609736197074,20.440609149154028,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26060005,24829404.64565322,False,False,False,False,10317966.32714313,False,False,False,False
2022-01-31 00:00:00+00:00,13.2574214943,13.3530936082,13.0114074872,13.1754168253,7286779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.165743457324258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.031939984041196,,,,,,13.098841720682728,#000000,,13.098841720682728,,64.01438018442926,20.29610717759944,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33346784,25163419.52229427,False,False,False,False,10199096.235882616,False,False,False,False
2022-02-01 00:00:00+00:00,13.795007658,13.8086751028,13.1480819356,13.2118633448,9813061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.195752368162337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.097049816833229,,,,,,13.146401092497783,#000000,,13.146401092497783,,66.97919709418252,20.29610717759944,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,43159845,25869161.697890576,False,False,False,False,10183957.599181335,False,False,False,False
2022-02-02 00:00:00+00:00,13.8952355868,13.9863518857,13.6082192452,13.8587890672,8838894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.23425544855343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.167437993646613,,,,,,13.20084672110002,#000000,,13.20084672110002,,69.3998872241864,20.29610717759944,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,51998739,26893851.003855653,False,False,False,False,10131210.007056577,False,False,False,False
2022-02-03 00:00:00+00:00,14.0045751455,14.2141426331,13.6583332096,13.7858960281,12055871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.28968283459652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.25912263612973,,,,,,13.274402735363125,#000000,,13.274402735363125,,71.4921995148166,15.046984133624377,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,64054610,28351135.67037112,False,False,False,False,10206686.908740632,False,False,False,False
2022-02-04 00:00:00+00:00,14.0865798146,14.5950087626,14.0592449249,14.2414775227,11816429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.356433585943874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.359831757223496,,,,,,13.358132671583686,#000000,,13.358132671583686,,73.24346500090147,16.802408142471876,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,75871039,30214661.29114088,False,False,False,False,10269814.049574334,False,False,False,False
2022-02-07 00:00:00+00:00,14.0774681847,14.2232542629,13.7767843982,14.0319100352,11016177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.397294125463034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.417638583083496,,,,,,13.407466354273264,#000000,,13.407466354273264,,74.27427017155702,17.92911899133655,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,64854862,31573100.534625553,False,False,False,False,10299083.184885144,False,False,False,False
2022-02-08 00:00:00+00:00,13.1207470459,13.453321537,12.8109516295,13.2893121989,27671296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.361538720706962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.36585502072449,,,,,,13.363696870715726,#000000,,13.363696870715726,,65.25025665305317,22.104553594942047,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,37183566,31793118.78816965,False,False,False,False,10980346.432536708,False,False,False,False
2022-02-09 00:00:00+00:00,13.7221146188,13.790451843,13.0843005263,13.1663051954,10467291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.369714350481466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.376409561524197,,,,,,13.373061956002832,#000000,,13.373061956002832,,62.90876692687338,20.12136432093895,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,47650857,32414990.874908093,False,False,False,False,10960226.611652916,False,False,False,False
2022-02-10 00:00:00+00:00,13.959016996,14.3735961562,13.5854401704,13.6127750601,13001746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.403562322090165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.419948927906079,,,,,,13.411755624998122,#000000,,13.411755624998122,,62.503086691363414,19.797960602564586,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,60652603,33522348.213146992,False,False,False,False,11040286.195509667,False,False,False,False
2022-02-11 00:00:00+00:00,14.4510450103,14.5421613092,14.04557748,14.0774681847,12954620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.453496392940984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.482771509943072,,,,,,13.468133951442027,#000000,,13.468133951442027,,64.26739712449198,19.797960602564586,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,73607223,35094304.08714123,False,False,False,False,11115358.109411249,False,False,False,False
2022-02-14 00:00:00+00:00,14.2870356722,14.733505537,14.1776961135,14.4145984907,17801361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.399412440899999,13.517675203481536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.560914308716242,,,,,,13.826000651032594,#000000,,13.826000651032594,,64.19611680836786,19.797960602564586,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55805862,35906522.04450824,False,False,False,False,11377554.301199043,False,False,False,False
2022-02-15 00:00:00+00:00,14.1594728537,14.1959193733,13.8633448822,13.9954635156,10745442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.276512949222512,13.539520432096046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.585971754146604,,,,,,13.800668378488387,#000000,,13.800668378488387,,63.18569463998908,19.797960602564586,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,45060420,36265498.43491968,False,False,False,False,11352765.583504964,False,False,False,False
2022-02-16 00:00:00+00:00,14.1776961135,14.6515008679,14.0592449249,14.3508170814,10544259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.281809037162965,13.567645930016413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.618514534589766,,,,,,13.822656500589714,#000000,,13.822656500589714,,62.60317422690209,19.140319501489557,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55604679,37023897.67276596,False,False,False,False,11321059.442975357,False,False,False,False
2022-02-17 00:00:00+00:00,14.4601566402,14.5862615979,14.0774681847,14.1230263341,11076586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.302302845637822,13.59797343407978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.653240009511414,,,,,,13.851172096409671,#000000,,13.851172096409671,,63.591841240869634,19.140319501489557,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,66681265,38186931.68559867,False,False,False,False,11311472.249133188,False,False,False,False
2022-02-18 00:00:00+00:00,14.0045751455,14.305258932,13.9225704765,14.2688124124,10745258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.262641194304399,13.614839576329464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.671334274017655,,,,,,13.84960501488384,#000000,,13.84960501488384,,60.7602707560459,16.82228312438903,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,55936007,38882973.85479088,False,False,False,False,11289267.768775024,False,False,False,False
2022-02-22 00:00:00+00:00,13.9043472167,14.4874915298,13.8041192879,14.4510450103,19581637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.214639371011064,13.641976245182283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.699749064333938,,,,,,13.852121560175762,#000000,,13.852121560175762,,58.18914014839656,14.187699821381727,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,36354370,38783812.91930889,False,False,False,False,11614458.719019141,False,False,False,False
2022-02-23 00:00:00+00:00,13.795007658,14.2870356722,13.6856680993,14.050133295,8146945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.187795629175499,13.64883673873401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.706240303004552,,,,,,13.847624223638022,#000000,,13.847624223638022,,55.719220807712645,11.712916063062174,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,28207425,38369052.60874776,False,False,False,False,11478477.788861528,False,False,False,False
2022-02-24 00:00:00+00:00,13.7312262487,14.0865798146,13.3758726829,13.9499053662,18571922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.10870691330348,13.65318639687523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.707796284230279,,,,,,13.823229864802997,#000000,,13.823229864802997,,53.620740494704776,9.619439506798287,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,9635503,37242246.741738044,False,False,False,False,11756652.071651272,False,False,False,False
2022-02-25 00:00:00+00:00,13.9316821064,13.959016996,13.6446657647,13.8405658074,15476897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0754566713056,13.66127486397451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71457134804601,,,,,,13.817100961108707,#000000,,13.817100961108707,,53.646208558390164,9.483874212082625,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,25112400,36766566.47735616,False,False,False,False,11902544.029625732,False,False,False,False
2022-02-28 00:00:00+00:00,14.305258932,14.3781519711,13.9043472167,13.9772402558,17742963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.090676464049693,13.685914165992175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.740338726413178,,,,,,13.838976452151682,#000000,,13.838976452151682,,55.941889406963156,9.483874212082625,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,42855363,37005342.81157749,False,False,False,False,12131580.067679625,False,False,False,False
2022-03-01 00:00:00+00:00,14.0683565548,14.6196101633,14.0091309605,14.5421613092,22640634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.11034814922327,13.716264320698395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.771799250796485,,,,,,13.866137240239382,#000000,,13.866137240239382,,55.58832337261674,9.483874212082625,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,20214729,36346887.36798622,False,False,False,False,12543699.829731405,False,False,False,False
2022-03-02 00:00:00+00:00,14.4510450103,14.4920473448,14.1594728537,14.4920473448,15875653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.13316350958019,13.740676819151533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.797362499934952,,,,,,13.89040094288889,#000000,,13.89040094288889,,57.49279841452703,9.483874212082625,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,36090382,36336828.33394755,False,False,False,False,12674364.659938017,False,False,False,False
2022-03-03 00:00:00+00:00,14.0227984053,14.4920473448,13.9225704765,14.3417054516,15915761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.134196045537305,13.755350082432502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.811734161122,,,,,,13.900426763030602,#000000,,13.900426763030602,,55.71660369385512,9.483874212082625,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,20174621,35703016.28163588,False,False,False,False,12801478.241901234,False,False,False,False
2022-03-04 00:00:00+00:00,14.6332776081,14.6332776081,13.8679006971,14.0045751455,17819786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.154635852111436,13.779621500883621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.83673652416714,,,,,,13.923664625720733,#000000,,13.923664625720733,,57.55336568918558,9.483874212082625,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,37994407,35792874.74117957,False,False,False,False,12998274.624571774,False,False,False,False
2022-03-07 00:00:00+00:00,14.9066265049,15.3439847398,14.5239380494,14.8884032451,21324701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9248497647,14.224823429901141,13.830651069353515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.891330318021186,,,,,,14.21791364549396,#000000,,14.21791364549396,,59.880954886154804,4.583408006388652,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,59319108,36715472.12387841,False,False,False,False,13324801.149098372,False,False,False,False
2022-03-08 00:00:00+00:00,15.0979707327,15.2619800707,14.4692682701,15.2164219213,23576015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.934418250120004,14.290562542465672,13.882878979376125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.94660424560775,,,,,,14.263616004392388,#000000,,14.263616004392388,,62.16165340118574,6.816857664073758,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,82895123,38526438.82490279,False,False,False,False,13726809.53540824,False,False,False,False
