date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_180,aVWAP_peak_158,aVWAP_peak_147,aVWAP_peak_133,aVWAP_peak_123,aVWAP_peak_107,aVWAP_peak_57,aVWAP_peak_45,aVWAP_peak_37,aVWAP_peak_29,aVWAP_peak_6,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_151,aVWAP_valley_143,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_120,aVWAP_valley_113,aVWAP_valley_102,aVWAP_valley_79,aVWAP_valley_69,aVWAP_valley_52,aVWAP_valley_51,aVWAP_valley_43,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_4,aVWAP_OB_bear_147,aVWAP_OB_bear_107,aVWAP_OB_bear_57,aVWAP_OB_bear_37,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-02 00:00:00+00:00,54.0,56.0,51.5,54.5,172357,,,,,,,,,67.21650922583005,67.58893556270831,69.66164499321314,112.88042445212605,,,,,,,,,,,,,,,,66.43783237734652,68.88460657808098,68.98642823858003,82.58262314109393,113.06689487974445,113.06689487974445,,,,67.58893556270831,79.70065549430261,#000000,,67.72623053977452,,41.877448241844945,-11.982665439642886,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9465005898652912,1.0452687316524458,False,False,False,False,-0.34282825441539394,-0.25978172143387246,False,False,False,False,4035733,3376673.3825064753,False,False,False,False,434443.05902674166,False,False,False,False
2022-12-09 00:00:00+00:00,45.5,55.0,45.325,53.0,191864,,,,,,,,,66.25319395427482,66.93850989889752,69.09927978158464,112.30541821010792,,,,,,,,,,,,,,,,65.5829517552409,68.42753566143466,68.58029790629114,82.0893589675291,112.54480668134354,112.54480668134354,,,,66.93850989889752,79.09126142407825,#000000,,66.96848384749947,,40.598636756085725,-11.982665439642886,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9510611493361759,1.0415322636468096,False,False,False,False,-0.34282825441539394,-0.3013049879246332,False,False,False,False,3843869,3411280.4652837734,False,False,False,False,416474.2398395756,False,False,False,False
2022-12-16 00:00:00+00:00,45.905,50.5,45.0,45.46,145432,,,,,,,,,65.53131886777692,66.4371384606243,68.66339061591701,111.86645112763932,,,,,,,,,,,,,,,,64.93599235458224,68.06982549754292,68.26115239799545,81.70886861841268,112.14567662352077,112.14567662352077,,,,66.4371384606243,78.62442384044574,#000000,,66.39196007472512,,39.761633288438816,-11.982665439642886,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.981672846206984,1.0267858401590233,False,False,False,False,-0.34282825441539394,-0.3220666211700136,False,False,False,False,3989301,3454096.8011886794,False,False,False,False,396397.0368884959,False,False,False,False
2022-12-23 00:00:00+00:00,39.065,46.5,37.5,46.0,131073,,,,,,,,,64.72469280761024,65.87015466034204,68.17767913431402,111.43897278579925,,,,,,,,,,,,,,,41.02166666666667,64.20329262587623,67.66639524637452,67.90063804418362,81.31358076791237,111.75666802700626,111.75666802700626,,,,65.87015466034204,74.40737407660852,#000000,,58.95495169012379,,38.39123490419005,-11.982665439642886,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.94555581924532,1.0446721483115324,False,False,False,False,-0.34282825441539394,-0.3324474377927038,False,False,False,False,3858228,3484032.4455450736,False,False,False,False,376743.40452638513,False,False,False,False
2022-12-30 00:00:00+00:00,38.665,40.5,37.5,39.0,74143,,,,,,,,,64.25250720920938,65.5339106752714,67.88941911122214,111.19218447939413,,,,,,,,,,,,,,38.88833333333333,40.250909350797855,63.77203206754855,67.42562631700103,67.6850505555927,81.0817042446678,111.53191934462092,111.53191934462092,,,,65.5339106752714,66.79716773440381,#000000,,51.79094549022227,,37.367649882188914,-8.769080529664784,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9617200459359448,1.0538754909049666,False,False,False,False,-0.34282825441539394,-0.3376378461040489,False,False,False,False,3784085,3506258.5606898833,False,False,False,False,354328.5597466529,False,False,False,False
2023-01-06 00:00:00+00:00,46.48,54.5,37.905,38.065,155979,,,,,,,,,63.58763442497559,65.04241397263623,67.45138079790225,110.73107042687325,,,,,,,,,,,,,,43.90864629776089,42.86099868030657,63.16734062979477,67.0601411437542,67.3558107131342,80.68626792036463,111.1113488028473,111.1113488028473,,,,65.04241397263623,67.18517050075026,#000000,,53.381155008209454,,38.2326430880697,-8.769080529664784,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9622042822042822,1.0280800280800282,False,False,False,False,-0.22762468691439397,-0.28263126650922143,False,False,False,False,3940064,3538392.296935077,False,False,False,False,339635.99976541934,False,False,False,False
2023-01-13 00:00:00+00:00,53.0,53.5,45.175,46.595,97245,,,,,,,,,63.293663840573124,64.81533882965768,67.24041024546128,110.46569309051614,,,,,,,,,,,,,,45.88394868246749,44.493769180990604,62.90109671621127,66.88409280297752,67.1961500026016,80.47425282649668,110.86894452256355,110.86894452256355,,,,64.81533882965768,67.36484162179534,#000000,,54.14311960506062,,40.062171704718864,-8.769080529664784,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9559563155625809,1.0675384394309528,False,False,False,False,-0.1794376663760631,-0.23103446644264225,False,False,False,False,4037309,3575349.0897547007,False,False,False,False,321681.1108939068,False,False,False,False
2023-01-20 00:00:00+00:00,52.0,54.0,48.55,54.0,71612,,,,,,,,,63.10118662824613,64.66355684760865,67.09712136546204,110.27486116663194,,,,,,,,,,,,,,46.89495477623301,45.442588796319356,62.726784631281205,66.76430255981045,67.0871629344492,80.32496186958035,110.69449008590036,110.69449008590036,,,,64.66355684760865,67.43774815756223,#000000,,54.54137870801992,,41.22159147418134,-8.769080529664784,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9580866313493299,1.1262075412901216,False,False,False,False,-0.15007758123650727,-0.19055602383957476,False,False,False,False,3965697,3604263.7497728714,False,False,False,False,303157.4730499137,False,False,False,False
2023-01-27 00:00:00+00:00,53.0,54.5,49.005,52.0,94244,,,,,,,,,62.870987253741944,64.47865164531525,66.92020356704604,110.02835889797119,,,,,,,,,,,,,,47.902580715687094,46.457910163341325,62.518229864681686,66.61608877370819,66.95192729604517,80.13521132112008,110.468969687401,110.468969687401,,,,64.47865164531525,67.4880149498658,#000000,,54.93742699936301,,42.24502321606498,-11.529433632014793,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9349148128741328,1.084155035805586,False,False,False,False,-0.14288290402401937,-0.16671946393179707,False,False,False,False,4059941,3638017.620160066,False,False,False,False,287682.4009721423,False,False,False,False
2023-02-03 00:00:00+00:00,53.5,57.5,51.5,52.005,137796,,,,,,,,54.166666666666664,62.61101926267516,64.26026109061183,66.70298355353802,109.6840030069578,,,,,,,,,,,,,,49.270472946667745,47.85175212878935,62.283803912517754,66.43395638445222,66.78469095341207,79.88183001170408,110.15353828598401,110.15353828598401,,,54.166666666666664,64.26026109061183,62.024743691103495,#000000,,53.47497775119973,,43.07870522336369,-10.677581506575358,False,False,False,True,True,0.0,-1.0,57.5,51.5,0.0,1,0.9431624417415028,1.0795725815618962,False,False,False,False,-0.10174630383545258,-0.1342328838836248,False,False,False,False,4197737,3679478.314963024,False,False,False,False,276579.7046038355,False,False,False,False
2023-02-10 00:00:00+00:00,50.0,56.5,48.015,53.5,77510,,,,,,,,53.20846864462671,62.427522222653295,64.1100994576629,66.55876029104475,109.48296529850722,,,,,,,,,,,,,,49.514920516073914,48.18901102347699,62.11626100805885,66.31210533207613,66.6730886751151,79.72693590581711,109.96929544911755,109.96929544911755,,,53.20846864462671,64.1100994576629,61.883717307660575,#000000,,53.33498060170773,,43.07353191958766,-10.610434248544856,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9043020338087691,1.112255678816693,False,False,False,False,-0.13304042738505092,-0.13363665563433785,False,False,False,False,4120227,3712126.365706504,False,False,False,False,261833.80055910692,False,False,False,False
2023-02-17 00:00:00+00:00,50.0,55.5,49.5,49.535,72747,,,,,,,,52.81909075760363,62.263201676636974,63.97411322581593,66.4272948696308,109.29606384504564,,,,,,,,,,,,,,49.71527618707516,48.46630514565515,61.96600830822952,66.20076683986608,66.57091805979886,79.58391452482621,109.79789959798431,109.79789959798431,,,52.81909075760363,63.97411322581593,61.79868895951383,#000000,,53.31596844174273,,43.06983670260478,-10.501399146196285,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9340002778935668,1.11810476587467,False,False,False,False,-0.1293608554902579,-0.13149875556229787,False,False,False,False,4120227,3742356.042320837,False,False,False,False,247827.37088806197,False,False,False,False
2023-02-24 00:00:00+00:00,45.35,50.0,45.005,49.5,57031,,,,,,,,51.821854635393116,62.080099597691664,63.828097657117304,66.29229025160569,109.13804243184244,,,,,,,,,,,,,,49.51592609072014,48.367389845399465,61.79678850380115,66.08573641352505,66.4658697572272,79.45337783314056,109.65300980935898,109.65300980935898,,,51.821854635393116,63.828097657117304,61.57074305856213,#000000,,52.946317542301095,,42.251646163770545,-10.501399146196285,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9300568430257979,1.0769567118495846,False,False,False,False,-0.2060504446970552,-0.16877460012967654,False,False,False,False,4063196,3766121.9651118857,False,False,False,False,233694.30637783514,False,False,False,False
2023-03-03 00:00:00+00:00,47.185,51.0,45.45,45.45,68456,,,,,,,,51.169057580080924,61.88126485505853,63.667109219937416,66.14161712583743,108.95272395325856,,,,,,,,,,,,,,49.39229615676864,48.33513151885269,61.613020509470495,65.95716951034301,66.34816438416397,79.30325461644543,109.48298107379273,109.48298107379273,,,51.169057580080924,63.667109219937416,61.38080854769585,#000000,,52.6944375276902,,42.1329917233028,-10.501399146196285,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9380808753901728,1.0641812506575947,False,False,False,False,-0.1948352782913269,-0.18180493921050173,False,False,False,False,4131652,3793198.2639924865,False,False,False,False,221454.4318313288,False,False,False,False
2023-03-10 00:00:00+00:00,38.0,48.0,37.51,47.0,84756,,,,,,,,49.46830115366502,61.52836479184157,63.38943702170759,65.8911696702297,108.6997952240273,,,,,,,,,,,,,,48.68944635453279,47.79416214884838,61.284213677197336,65.7423435861452,66.15229537437482,79.08009393237482,109.25097649552207,109.25097649552207,,,49.46830115366502,63.38943702170759,60.90198277109172,#000000,,51.87006861222194,,40.52345785400203,-10.501399146196285,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9139065891744277,1.0836776136124922,False,False,False,False,-0.2811760808397125,-0.23149051002510712,False,False,False,False,4046896,3811990.6888819323,False,False,False,False,211328.62206604518,False,False,False,False
2023-03-17 00:00:00+00:00,38.64,41.5,37.5,37.53,74205,,,,,,,,48.13909843243359,61.20036435658168,63.13098087776471,65.6589566955388,108.47352596397899,,,,,,,,,,,,,,48.02963671644816,47.262125051282716,60.97773155270497,65.54255964935619,65.97005804988322,78.87687320606386,109.04334265615663,109.04334265615663,,,48.13909843243359,63.13098087776471,60.47883845880578,#000000,,51.15780613918653,,39.54494105894368,-10.501399146196285,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8804397970167614,1.2168230047670305,False,False,False,False,-0.3322838568218237,-0.2818871834234654,False,False,False,False,4121101,3834887.748964752,False,False,False,False,201171.3167278196,False,False,False,False
2023-03-24 00:00:00+00:00,35.5,40.0,34.5,39.0,130451,,,,,,,,46.010090767221655,60.582384137432534,62.64279058287444,65.22200103371557,108.06480539775634,,,,,,,,,,,,,,46.79042773284288,46.22073102263732,60.39839737807395,65.16526790105227,65.62566509950648,78.50197422477598,108.66809158049423,108.66809158049423,,,46.010090767221655,62.64279058287444,59.7159729880133,#000000,,49.9009084150336,,38.345213408192286,-8.42124528893725,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9059315390645413,1.2260256075254767,False,False,False,False,-0.34282825441539394,-0.31235771891942965,False,False,False,False,3990650,3846425.6934858817,False,False,False,False,195932.7747479811,False,False,False,False
2023-03-31 00:00:00+00:00,35.5,36.425,30.525,35.0,160497,,,,,,,,43.80554945920372,59.78784980189011,62.01047124813752,64.65632951357597,107.5507845097952,,,,,,,,,,,,,,45.295039953159886,44.91854811028324,59.65074864363197,64.67457362049396,65.17702711700355,78.02256180155159,108.19576429050825,108.19576429050825,,,43.80554945920372,62.01047124813752,58.79986992689315,#000000,,48.45174683113424,,37.488265086227,-9.295345812019804,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8965339431441127,1.1321630347054077,False,False,False,False,-0.34282825441539394,-0.32759298666741177,False,False,False,False,3990650,3857108.9754498904,False,False,False,False,193307.90254442694,False,False,False,False
2023-04-07 00:00:00+00:00,35.87,38.435,33.075,34.56,81590,,,,,,,,43.113814288793016,59.42671264708552,61.71799900629506,64.39165890782847,107.29799810183572,,,,,,,,,,,,,,44.75602533474429,44.444126604580916,59.31022695451218,64.44414185069478,64.96564802544549,77.79178105134649,107.96321910803746,107.96321910803746,,,43.113814288793016,61.71799900629506,58.43621346713262,#000000,,47.935169718800935,,36.993465879436144,-9.826473920884581,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.893494204998189,1.115288844621514,False,False,False,False,-0.2984557030427616,-0.3130243448550867,False,False,False,False,4072240,3873044.606898047,False,False,False,False,185032.50235595088,False,False,False,False
2023-04-14 00:00:00+00:00,35.07,38.0,34.55,35.0,60061,,,,,,,,42.68115034822405,59.16861516702097,61.50748838743863,64.20044380062522,107.11325604275585,,,,,,,,,,,,,,44.39995834231559,44.12819946675536,59.066536928568254,64.27731675152168,64.81239968544266,77.62382191927132,107.79317618801215,107.79317618801215,,,42.68115034822405,61.50748838743863,58.18659307971838,#000000,,47.594480831079,,36.491925782671494,-10.378088799877759,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9135660585164967,1.143178662069626,False,False,False,False,-0.2884991340568222,-0.3007617394559544,False,False,False,False,4012179,3883350.8582389327,False,False,False,False,175775.35403328785,False,False,False,False
2023-04-21 00:00:00+00:00,30.3,37.195,30.3,37.0,96749,,,,,,,,41.79581809001656,58.70774192000383,61.133092366074955,63.86276588743269,106.80407773112985,,,,,,,,,,,,,,43.684131459269544,43.481960003360086,58.63052105664958,63.98212905269379,64.54135096004217,77.3350754318378,107.50854716663027,107.50854716663027,,,41.79581809001656,61.133092366074955,57.7154586227381,#000000,,46.91741286816251,,35.28024611192404,-11.610749265922585,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.896567266861196,1.093302967760302,False,False,False,False,-0.3374592060333517,-0.3191104727446531,False,False,False,False,3915430,3885727.0909619746,False,False,False,False,169921.55003082208,False,False,False,False
2023-04-28 00:00:00+00:00,29.885,31.325,27.5,30.75,80065,,,,,,,,40.96761897791773,58.295409213147565,60.7984030679136,63.56218464946515,106.53978679293493,,,,,,,,,,,,,29.570000000000004,43.009531151780415,42.865275853859735,58.23968291019267,63.71880005280199,64.29952833634619,77.08292121722215,107.2651691412626,107.2651691412626,,,40.96761897791773,60.7984030679136,52.532643421342506,#000000,,39.10310649588947,,34.342520632561445,-12.56183450175324,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8906045791180599,1.128636429643255,False,False,False,False,-0.34282825441539394,-0.3309693635800235,False,False,False,False,3835365,3881996.5657055317,False,False,False,False,163265.50928779822,False,False,False,False
2023-05-05 00:00:00+00:00,30.5,30.75,28.25,28.99,50988,,,,,,,,40.50714851356122,58.04120225218359,60.59070295127628,63.37495754866006,106.3729909999872,,,,,,,,,,,,,29.67245351117487,42.62031949308421,42.507493492885516,57.998453405993935,63.55447089374656,64.14841776067396,76.92460643624707,107.11149135771286,107.11149135771286,,,40.50714851356122,60.59070295127628,52.30156198232403,#000000,,38.826853752676456,,33.91159237440191,-13.027794385366867,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8604067162341819,1.1558422374316806,False,False,False,False,-0.34127071229012007,-0.3361200379350718,False,False,False,False,3886353,3882319.264542159,False,False,False,False,154948.6567479613,False,False,False,False
2023-05-12 00:00:00+00:00,29.705,32.995,29.0,30.4,82081,,,,,,,,39.88666544231623,57.651775207735,60.26996962771993,63.08438015547242,106.10855796817643,,,,,,,,,,,,,30.016827989277484,42.073160664032,42.00209173959325,57.628500131416416,63.2989349919572,63.91306186936066,76.67590058215373,106.86771213799695,106.86771213799695,,,39.88666544231623,60.26996962771993,51.982536781888065,#000000,,38.49468645880474,,33.446713650481705,-13.541893224189593,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.839301985255543,1.2811110804318415,False,False,False,False,-0.3134528228579354,-0.32478643039650357,False,False,False,False,3804272,3876537.985687184,False,False,False,False,149551.05254440862,False,False,False,False
2023-05-19 00:00:00+00:00,30.5,33.515,28.8,30.0,67978,,,,,,,,39.44681954636946,57.34183140239271,60.012745504633045,62.85030378124746,105.89202251030127,,,,,,,,,,,,,30.23966475995333,41.669722998916946,41.627405205212874,57.333687546671825,63.092651928868776,63.722772190059544,76.47358220180783,106.66796872798021,106.66796872798021,,,39.44681954636946,60.012745504633045,51.73376048643261,#000000,,38.245903127613154,,33.45561708003248,-13.617240056390756,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8291614518147685,1.302784730913642,False,False,False,False,-0.29450015624435666,-0.3096432933204301,False,False,False,False,3872250,3876220.3571177633,False,False,False,False,143508.60420778577,False,False,False,False
2023-05-26 00:00:00+00:00,30.86,33.5,29.575,31.0,61131,,,,,,,,39.102443959018295,57.07304008066412,59.78817369512607,62.645125463888824,105.69932452382946,,,,,,,,,,,,,30.431144347729543,41.342879743356136,41.32252458677965,57.07774868578274,62.911507493934955,63.55544249652437,76.29464378485689,106.49012067265032,106.49012067265032,,,39.102443959018295,59.78817369512607,51.525003055280465,#000000,,38.04974815922091,,33.6231088064868,-13.617240056390756,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8491128905636677,1.1532422672319045,False,False,False,False,-0.281286844131767,-0.29546506872609857,False,False,False,False,3933381,3880454.478812744,False,False,False,False,137406.55945165348,False,False,False,False
2023-06-02 00:00:00+00:00,29.5,31.75,28.5,31.0,41739,,,,,,,,38.844403065804016,56.882915006851704,59.62943577538595,62.50039171417743,105.56586867362996,,,,,,,,,,,,,30.375220413977743,41.10189657280701,41.096912998601496,56.89656625565084,62.78359959719759,63.437282166585554,76.16951700223926,106.36692681642688,106.36692681642688,,,38.844403065804016,59.62943577538595,51.35486235670394,"rgba(239, 83, 80, 0.5)",35.88351662627938,37.85460826279757,-0.23282579435592585,33.42006291565125,-13.864318523547112,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8537743313815478,1.1528722899192911,False,False,False,False,-0.32193510637757683,-0.3087000875518377,False,False,False,False,3891642,3881283.184085874,False,False,False,False,130320.07356634582,False,False,False,False
2023-06-09 00:00:00+00:00,27.775,31.35,27.59,30.0,87612,,,,,,,,38.290960086680386,56.47771567462687,59.29050456841175,62.19141000434705,105.28353630633448,,,,,,,,,,,,,30.10208515163467,40.58483454994663,40.61088718678605,56.510040044639794,62.510149110021466,63.1845340217214,75.903357051978,106.10621752058648,106.10621752058648,,,38.290960086680386,59.29050456841175,50.97531203988161,"rgba(239, 83, 80, 0.5)",35.56665388501675,37.39719174376193,-0.2705396963928478,32.86934945595894,-14.511904526874247,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.882710772063659,1.1548730764172037,False,False,False,False,-0.3411316322243426,-0.32491585988809013,False,False,False,False,3804030,3875560.7260054387,False,False,False,False,127156.51256143131,False,False,False,False
2023-06-16 00:00:00+00:00,28.5,29.0,27.765,28.0,68435,,,,,,,,37.87959877043239,56.16387510598842,59.02678859676563,61.950537808518284,105.06305844203908,,,,,,,,,,,,,29.889134663755712,40.1949764616912,40.24279130964053,56.21030761501452,62.29657624525904,62.9869202894307,75.69541506044946,105.90252395263258,105.90252395263258,,,37.87959877043239,59.02678859676563,50.684150686649645,"rgba(239, 83, 80, 0.5)",35.144204642130234,37.05162530137996,-0.2433296012375373,32.8489904579852,-14.646236089884944,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8827091579552758,1.144795155451808,False,False,False,False,-0.34282825441539394,-0.33387205715174206,False,False,False,False,3872465,3875331.412967999,False,False,False,False,122806.77089021417,False,False,False,False
2023-06-23 00:00:00+00:00,25.575,30.0,25.1,29.665,97590,,,,,,,,37.26313885624799,55.70426242457706,58.64000838622669,61.59752638028273,104.74459758285082,,,,,,,,,,,,,29.430360847674446,39.61349429380659,39.69157881384661,55.7708479026027,61.983055696101204,62.69667024342824,75.39251981813403,105.60819321092025,105.60819321092025,,,37.26313885624799,58.64000838622669,50.23909438447942,"rgba(239, 83, 80, 0.5)",34.3882473470749,36.49964320289391,-0.3176853735124471,32.121263980222,-15.460562356191424,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9130101952051219,1.1141306238908801,False,False,False,False,-0.34282825441539394,-0.338350155783568,False,False,False,False,3774875,3867890.1971925916,False,False,False,False,120938.8619353835,False,False,False,False
2023-06-30 00:00:00+00:00,27.0,27.5,25.05,25.65,52945,,,,,,,,36.94570533502415,55.45773192194446,58.43160825794195,61.406929969197435,104.57208098453259,,,,,,,,,,,,,29.206970201168904,39.310116354922656,39.40294426014882,55.53487320707186,61.81348231370982,62.539518239682316,75.22850110810715,105.448670832711,105.448670832711,,,36.94570533502415,58.43160825794195,50.004988006081234,"rgba(239, 83, 80, 0.5)",34.180743363257406,36.216434037816136,-0.2696381977380674,32.362323658936326,-15.460562356191424,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9123266617765202,1.090118411401027,False,False,False,False,-0.34282825441539394,-0.340589205099481,False,False,False,False,3827820,3864922.0344375847,False,False,False,False,115902.27956979953,False,False,False,False
2023-07-07 00:00:00+00:00,22.65,27.0,16.665,27.0,118887,,,,,,,,36.02258131725352,54.83692955822671,57.91001669189219,60.93323200075102,104.16571834510637,,,,,,,,,,,,22.104999999999997,28.16387811615527,38.4594425755129,38.59189206600736,54.94013517582861,61.39169297536325,62.148949359644995,74.83118624161139,105.0729102465328,105.0729102465328,,,36.02258131725352,57.91001669189219,45.33548004769908,"rgba(239, 83, 80, 0.5)",34.26295911761703,31.18772550223042,-0.24918237426377365,31.48825432645646,-16.242637263810778,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8441027139569712,1.2001680242539359,False,False,False,False,-0.34282825441539394,-0.3417087297574375,False,False,False,False,3708933,3853367.2911459114,False,False,False,False,116123.3699720366,False,False,False,False
2023-07-14 00:00:00+00:00,20.82,23.33,18.685,22.56,266018,,,,,,,,34.18044892003219,53.481822093807025,56.75937593372294,59.88311138717026,103.2581506452773,,,,,,,,,,,,21.303293397072004,26.378283627886994,36.71479346319716,36.91628974048531,53.638673573539506,60.45268232465739,61.27723478781701,73.94424577284637,104.23268438751322,104.23268438751322,,,34.18044892003219,56.75937593372294,43.970877446157075,"rgba(239, 83, 80, 0.5)",33.88206363307932,29.64420485204709,-0.2604388253208978,30.464705949948844,-17.290194886183166,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8003828685109418,1.2257422769415562,False,False,False,False,-0.34282825441539394,-0.34226849208641574,False,False,False,False,3442915,3822963.417727696,False,False,False,False,127226.6759000339,False,False,False,False
2023-07-21 00:00:00+00:00,19.0,24.56,18.95,20.5,1150884,,,,,,,,29.566202100012756,48.667603589167946,52.49584849320793,55.89952017054172,99.54462239692886,,,,,,,,,,,,20.95361434741361,23.513617380083033,31.932838543213595,32.23424286236198,48.977713669124846,56.83681627271315,57.88615359940117,70.41388030531245,100.77846143955561,100.77846143955561,,,29.566202100012756,52.49584849320793,40.107801742784055,"rgba(239, 83, 80, 0.5)",32.07299335426463,26.491568092680748,-0.2335786999963513,29.348080615837617,-18.399216525635843,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7773028905634911,1.2199977505342479,False,False,False,False,-0.3263861419147603,-0.33432731700058804,False,False,False,False,2292031,3709561.0164145334,False,False,False,False,203053.1443518832,False,False,False,False
2023-07-28 00:00:00+00:00,18.95,21.0,16.725,19.15,608795,,,,,,,,27.915552175935108,46.51289027379497,50.51072110209933,54.004562792926976,97.6671358857011,,,,,,,,,,,,20.3682777794357,22.52113992050268,30.140737872686536,30.45341148953451,46.874397453453696,55.08914640885083,56.229946030949804,68.66367945580642,99.02277985941694,99.02277985941694,,,27.915552175935108,50.51072110209933,38.43908372692203,"rgba(239, 83, 80, 0.5)",30.393013881364134,25.236426937140003,-0.20683789247352685,28.539707424950656,-19.192758711087695,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7549661356842862,1.2527526580650044,False,False,False,False,-0.34282825441539394,-0.338577785707991,False,False,False,False,1683236,3559462.867050494,False,False,False,False,233108.0966221141,False,False,False,False
2023-08-04 00:00:00+00:00,20.885,21.95,18.57,19.01,200295,,,,,,,,27.555016661864812,45.907240524643115,49.93796620315197,53.44896117745511,97.08038646434852,,,,,,,,,,,,20.37682433009692,22.385684602983265,29.722353682761707,30.03339169166533,46.28069851524825,54.57236382726891,55.73711164495383,68.13099418147058,98.47254391471931,98.47254391471931,,,27.555016661864812,49.93796620315197,38.02205012171394,"rgba(239, 83, 80, 0.5)",28.926240436544685,25.009969819426676,-0.14260303991027093,29.130663153136638,-19.192758711087695,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7449913144180661,1.2736923373866051,False,False,False,False,-0.312356871177534,-0.3254673284427625,False,False,False,False,1883531,3435319.7657874944,False,False,False,False,230677.49687232787,False,False,False,False
2023-08-11 00:00:00+00:00,17.65,20.72,17.125,20.5,160062,,,,,,,,27.217685632833597,45.40718541381282,49.46616045247858,52.99228293296304,96.60597653427338,,,,,,,,,,,,20.256791552508954,22.19096820638157,29.347338492489175,29.658248292408707,45.79033725245136,54.147124383507226,55.33147165672491,67.69645172805264,98.02737781929771,98.02737781929771,,,27.217685632833597,49.46616045247858,37.647412261183504,"rgba(239, 83, 80, 0.5)",28.162163184887845,24.753195971053323,-0.2522247997932554,28.76004234521139,-19.192758711087695,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7503605769230768,1.2845753205128205,False,False,False,False,-0.34150770096738564,-0.3334875147050741,False,False,False,False,1723469,3308516.005358791,False,False,False,False,225446.7193262295,False,False,False,False
