date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_804,aVWAP_peak_770,aVWAP_peak_681,aVWAP_peak_650,aVWAP_peak_607,aVWAP_peak_570,aVWAP_peak_552,aVWAP_peak_531,aVWAP_peak_491,aVWAP_peak_427,aVWAP_peak_392,aVWAP_peak_391,aVWAP_peak_342,aVWAP_peak_306,aVWAP_peak_287,aVWAP_peak_257,aVWAP_peak_215,aVWAP_peak_186,aVWAP_peak_137,aVWAP_peak_115,aVWAP_peak_77,aVWAP_peak_54,aVWAP_peak_17,aVWAP_valley_860,aVWAP_valley_815,aVWAP_valley_755,aVWAP_valley_736,aVWAP_valley_699,aVWAP_valley_673,aVWAP_valley_647,aVWAP_valley_631,aVWAP_valley_617,aVWAP_valley_599,aVWAP_valley_580,aVWAP_valley_504,aVWAP_valley_474,aVWAP_valley_396,aVWAP_valley_355,aVWAP_valley_354,aVWAP_valley_335,aVWAP_valley_316,aVWAP_valley_283,aVWAP_valley_282,aVWAP_valley_240,aVWAP_valley_204,aVWAP_valley_173,aVWAP_valley_145,aVWAP_valley_127,aVWAP_valley_88,aVWAP_valley_50,aVWAP_valley_21,aVWAP_OB_bull_617,aVWAP_OB_bull_580,aVWAP_OB_bull_474,aVWAP_OB_bull_335,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 16:00:00+00:00,133.535,134.38,133.345,134.335,2803.0,,,,,,,,,,,,,,,,,,,,,,,,134.5191687558068,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9362839149581,,,,,134.22772633538244,#000000,,134.22772633538244,,39.758853279709236,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,33296.0,3445.236307960592,False,False,False,False,1843.1394134802458,False,False,False,False
2025-02-07 17:00:00+00:00,134.275,134.38,133.21,133.75,6953.0,,,,,,,,,,,,,,,,,,,,,,,,134.44695923605062,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.91419365331055,,,,,134.18057644468058,#000000,,134.18057644468058,,40.47143423512117,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26343.0,3800.240396209265,False,False,False,False,1922.36205823249,False,False,False,False
2025-02-07 18:00:00+00:00,133.745,134.425,133.45,133.71,3353.0,,,,,,,,,,,,,,,,,,,,,,,,134.4206266856307,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.910841738987,,,,,134.16573421230885,#000000,,134.16573421230885,,40.91030318672852,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22990.0,4097.756048981214,False,False,False,False,1944.5424914381877,False,False,False,False
2025-02-07 19:00:00+00:00,133.71,134.24,132.84,133.2,5001.0,,,,,,,,,,,,,,,,,,,,,,,,134.35812298812996,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.86876406869985,,,,,134.1134435284149,#000000,,134.1134435284149,,40.70374874288531,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17989.0,4313.124172252823,False,False,False,False,1991.929429555425,False,False,False,False
2025-02-07 20:00:00+00:00,133.21,135.59,133.2,135.48,10929.0,,,,,,,,,,,,,,,,,,,,,,,,134.40627497042792,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.01048045000047,,,,,134.2083777102142,#000000,,134.2083777102142,,43.605261322484395,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28918.0,4694.595115318671,False,False,False,False,2130.4886632057287,False,False,False,False
2025-02-10 15:00:00+00:00,132.265,134.255,132.265,134.09,3252.0,,,,,,,,,,,,,,,,,,,,,,,,134.37609679966704,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9889981085427,,,,,134.18254745410485,#000000,,134.18254745410485,,43.97827182758458,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25666.0,5019.733175546287,False,False,False,False,2147.8764358692056,False,False,False,False
2025-02-10 16:00:00+00:00,134.09,135.76,133.72,135.64,3162.0,,,,,,,,,,,,,,,,,,,,,,,,134.3977674949159,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.03337461720614,,,,,134.21557105606104,#000000,,134.21557105606104,,46.185324046954214,-2.6460694911365152,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,28828.0,5388.853591429291,False,False,False,False,2163.599281824722,False,False,False,False
2025-02-10 17:00:00+00:00,135.64,136.295,135.52,136.245,3209.0,,,,,,,,,,,,,,,,,,,,,,,,134.4497833233413,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.11500490842585,,,,,134.28239411588356,#000000,,134.28239411588356,,48.390968899984024,-9.551617117039086,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,32037.0,5802.003148151317,False,False,False,False,2179.8070448972067,False,False,False,False
2025-02-10 18:00:00+00:00,136.245,136.42,135.71,136.3,2504.0,,,,,,,,,,,,,,,,,,,,,,,,134.49112163365305,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.17801820076673,,,,,134.33456991720988,#000000,,134.33456991720988,,49.93282092424233,-7.4495656185023975,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34541.0,6247.568990815637,False,False,False,False,2184.833292263141,False,False,False,False
2025-02-10 19:00:00+00:00,136.3,136.59,136.08,136.1,2769.0,,,,,,,,,,,,,,,,,,,,,,,,134.53752557275698,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.24705715485183,,,,,134.39229136380442,#000000,,135.01374979809182,,50.6385033832345,-6.16062828016149,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31772.0,6643.296603361131,False,False,False,False,2193.8901404451076,False,False,False,False
2025-02-10 20:00:00+00:00,136.14,136.44,135.17,135.27,8975.0,,,,,,,,,,,,,,,,,,,,,,,,134.62302554929676,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.38114124569097,,,,,134.50208339749386,#000000,,134.92645828149605,,49.74789020155634,-6.16062828016149,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22797.0,6893.741617262509,False,False,False,False,2299.0236266397574,False,False,False,False
2025-02-11 15:00:00+00:00,131.525,132.93,131.525,132.875,1317.0,,,,,,,,,,,,,,,,,,,,,,,,134.59820255955725,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.35389334344057,,,,,134.4760479514989,#000000,,134.79711195983944,,45.9088581403517,-6.16062828016149,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21480.0,7119.885158080144,False,False,False,False,2283.7984541337146,False,False,False,False
2025-02-11 16:00:00+00:00,132.81,132.87,132.24,132.42,1047.0,,,,,,,,,,,,,,,,,,,,,,,,134.57946650155964,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.33350925818382,,,,,134.45648787987173,#000000,,134.71160914260926,,42.81966552013134,-1.2330272942614116,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20433.0,7326.29003935022,False,False,False,False,2264.623284302184,False,False,False,False
2025-02-11 17:00:00+00:00,132.42,132.42,131.15,131.15,1618.0,,,,,,,,,,,,,,,,,,,,,,,,134.53835481644268,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.287146715528,,,,,134.41275076598532,#000000,,134.5573227724456,,39.34976824694131,-4.641099513816833,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18815.0,7504.409573623859,False,False,False,False,2254.5981171037006,False,False,False,False
2025-02-11 18:00:00+00:00,131.15,131.84,130.995,131.43,985.0,,,,,,,,,,,,,,,,,,,,,,,,134.51262081394862,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.25814209278744,,,,,134.38538145336804,#000000,,134.47178699195737,,37.663850057260845,-6.359223139772773,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19800.0,7695.038882559923,False,False,False,False,2234.9144253656586,False,False,False,False
2025-02-11 19:00:00+00:00,131.43,132.33,131.43,132.175,1084.0,,,,,,,,,,,,,,,,,,,,,,,,134.48979982665858,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.23302610539724,,,,,134.3614129660279,#000000,,134.40166861716963,,38.22500495562237,-6.359223139772773,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,20884.0,7899.518899884575,False,False,False,False,2217.070790863865,False,False,False,False
2025-02-11 20:00:00+00:00,132.165,133.79,131.91,133.19,5693.0,,,,,,,,,,,,,,,,,,,,,,,,134.42086958246082,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.163582062786,,,,,134.2922258226234,#000000,,134.23283163852307,,40.73170536241768,-6.359223139772773,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26577.0,8189.092250273961,False,False,False,False,2270.961166199309,False,False,False,False
2025-02-12 15:00:00+00:00,130.41,131.685,130.305,131.685,688.0,,,,,,,,,,,,,,,,,,,,,,,,134.40352374566112,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.14428637328166,,,,,134.2739050594714,#000000,,134.19321235617824,,40.121260047677694,-6.359223139772773,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25889.0,8463.509424688318,False,False,False,False,2246.4191326148234,False,False,False,False
2025-02-12 16:00:00+00:00,131.65,132.015,131.23,131.935,333.0,,,,,,,,,,,,,,,,,,,,,,,,134.39651003595793,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.1366270890813,,,,,134.2665685625196,#000000,,134.17788140589062,,40.26829478016345,-6.359223139772773,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26222.0,8738.834859964467,False,False,False,False,2216.7537197060665,False,False,False,False
2025-02-12 17:00:00+00:00,131.935,132.53,131.73,132.415,513.0,,,,,,,,,,,,,,,,,,,,,,,,134.38778015924018,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.1273425137833,,,,,134.25756133651174,#000000,,134.15974279777433,,41.46580375185452,-6.359223139772773,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26735.0,9017.84517221308,False,False,False,False,2190.3389333540345,False,False,False,False
2025-02-12 18:00:00+00:00,132.43,132.43,132.08,132.08,195.0,,,,,,,,,,,,,,,,,,,,,,,,134.3844369371132,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.12378469006532,,,,,134.25411081358925,#000000,,134.15288665193975,,41.653709188504436,-6.359223139772773,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26540.0,9289.506487372566,False,False,False,False,2159.4034460152125,False,False,False,False
2025-02-12 19:00:00+00:00,132.03,132.03,131.06,131.08,907.0,,,,,,,,,,,,,,,,,,,,,,,,134.36333526276536,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.10055168267354,,,,,134.23194347271945,#000000,,134.1084764443421,,40.05616819213053,-6.359223139772773,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25633.0,9542.893983692371,False,False,False,False,2139.986338325054,False,False,False,False
2025-02-12 20:00:00+00:00,131.01,131.02,129.945,130.355,7807.0,,,,,,,,,,,,,,,,,,,,,,,,134.1389681353698,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.8510325353031,,,,,133.99500033533644,#000000,,133.6880996344536,,37.8711064713322,-8.096593603036276,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17826.0,9671.314232007218,False,False,False,False,2227.8470152502473,False,False,False,False
2025-02-13 15:00:00+00:00,130.295,131.38,130.295,130.98,1070.0,,,,,,,,,,,,,,,,,,,,,,,,134.1136619907694,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.82357924891727,,,,,133.96862061984334,#000000,,133.64820380335425,,38.214853700454746,-8.096593603036276,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18896.0,9814.332616007106,False,False,False,False,2209.8958987347396,False,False,False,False
2025-02-13 16:00:00+00:00,130.82,131.19,130.035,130.135,1247.0,,,,,,,,,,,,,,,,,,,,,,,,134.08078462938425,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.78761234584806,,,,,133.93419848761616,#000000,,133.59596781025363,,37.018140231108504,-9.305706371308588,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17649.0,9935.800327386842,False,False,False,False,2194.967280149705,False,False,False,False
2025-02-13 17:00:00+00:00,130.135,131.22,129.84,130.76,936.0,,,,,,,,,,,,,,,,,,,,,,,,134.05751911500968,,,,,,,,,,,,,,,,,,,,,,,,,,,130.60666666666668,133.76233438043894,,,,,132.80884005403843,#000000,,132.8219518859462,,38.04705886278582,-9.305706371308588,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18585.0,10069.896446342085,False,False,False,False,2175.448407589244,False,False,False,False
2025-02-13 18:00:00+00:00,130.755,131.27,130.39,130.95,382.0,,,,,,,,,,,,,,,,,,,,,,,,134.04883105006547,,,,,,,,,,,,,,,,,,,,,,,,,,,130.68298937784522,133.75298429341524,,,,,132.828268240442,#000000,,132.83146079008498,,39.28942381067242,-9.305706371308588,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18967.0,10207.836036321278,False,False,False,False,2147.643005921194,False,False,False,False
2025-02-13 19:00:00+00:00,131.265,131.715,131.25,131.31,498.0,,,,,,,,,,,,,,,,,,,,,,,,134.0395407091937,,,,,,,,,,,,,,,,,,,,,,,,,,,130.88647026431718,133.74321446930435,,,,,132.88974181427173,#000000,,132.87293438193123,,41.206009153983125,-12.197408033197355,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19465.0,10351.357958238776,False,False,False,False,2122.0671453642763,False,False,False,False
