date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_875,aVWAP_peak_862,aVWAP_peak_843,aVWAP_peak_829,aVWAP_peak_819,aVWAP_peak_808,aVWAP_peak_768,aVWAP_peak_739,aVWAP_peak_700,aVWAP_peak_681,aVWAP_peak_664,aVWAP_peak_635,aVWAP_peak_611,aVWAP_peak_593,aVWAP_peak_568,aVWAP_peak_558,aVWAP_peak_499,aVWAP_peak_482,aVWAP_peak_470,aVWAP_peak_420,aVWAP_peak_401,aVWAP_peak_375,aVWAP_peak_347,aVWAP_peak_327,aVWAP_peak_312,aVWAP_peak_294,aVWAP_peak_282,aVWAP_peak_239,aVWAP_peak_189,aVWAP_peak_152,aVWAP_peak_106,aVWAP_peak_55,aVWAP_peak_41,aVWAP_peak_26,aVWAP_valley_903,aVWAP_valley_871,aVWAP_valley_856,aVWAP_valley_816,aVWAP_valley_793,aVWAP_valley_773,aVWAP_valley_758,aVWAP_valley_704,aVWAP_valley_693,aVWAP_valley_675,aVWAP_valley_649,aVWAP_valley_605,aVWAP_valley_584,aVWAP_valley_522,aVWAP_valley_511,aVWAP_valley_489,aVWAP_valley_455,aVWAP_valley_413,aVWAP_valley_383,aVWAP_valley_361,aVWAP_valley_331,aVWAP_valley_307,aVWAP_valley_267,aVWAP_valley_248,aVWAP_valley_233,aVWAP_valley_208,aVWAP_valley_182,aVWAP_valley_164,aVWAP_valley_115,aVWAP_valley_98,aVWAP_valley_44,aVWAP_valley_14,aVWAP_OB_bull_331,aVWAP_OB_bear_739,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-07-10 00:00:00+00:00,108.9226537223,110.1187510715,108.2516722825,108.8351344041,209524,,,,,,,,,,,,,,,,,,,,,,,109.03948694003772,105.77079130832477,105.0851732056051,106.1911963825418,107.91954644592452,109.26111703994464,109.01910207472346,104.8395744989862,103.58985873973494,100.43617666059731,97.10212143184346,97.08041634075096,97.2512047474967,,,,,,,,,,,,,,,,,,,,106.06184898892815,105.25756412592526,106.52947444839938,110.30704446633433,109.42376646961378,108.68329402583727,106.36498548103555,104.38693498529074,103.73168859398973,101.16081433184652,99.86815856012616,97.07809020814445,97.11891574148412,105.25756412592526,,106.15297196068104,"rgba(38, 166, 154, 0.5)",4.706470852887306,106.15297196068104,0.5884837807759549,57.19239878665637,13.98518770134146,True,False,True,False,False,1.9333791715394426,0.0,0.0,0.0,0.0,0,1.0245617517414587,0.9157807346340742,False,False,False,False,0.1759279551277861,0.1594013758571125,False,False,False,False,-596711,-1095818.4125746212,False,False,False,False,282509.66725494026,False,False,False,False
2023-07-11 00:00:00+00:00,107.1333698829,109.438045263,106.4137665997,109.3602503135,236048,,,,,,,,,,,,,,,,,,,,,,,108.79522445781173,105.81600374540284,105.12570703620602,106.21107418174773,107.916759303393,109.24572202900889,109.00965303484227,104.85340278860033,103.6067414817684,100.46131807620861,97.13198897502636,97.10919054613625,97.27831269409963,,,,,,,,,,,,,,,,,,,,106.11778085780466,105.30036664596335,106.54387848670844,110.28565081685245,109.41094277043366,108.67645346531901,106.3720674295273,104.40251857214001,103.74883259742961,101.1840912541079,99.89461543874378,97.10710417216045,97.14539035644746,105.30036664596335,,106.15420945156382,#000000,4.665908882745834,106.15420945156382,0.20985416902525503,54.712185338132755,11.467550745041393,True,False,True,False,False,0.18687400617651306,0.0,0.0,0.0,0.0,0,1.0148669369934038,0.8893261334662599,False,False,False,False,0.07426775605783265,0.11683456595747257,False,False,False,False,-832759,-1085502.3571795379,False,False,False,False,280687.64108807984,False,False,False,False
2023-07-12 00:00:00+00:00,106.4234909684,108.7281663485,105.7330607912,108.4947814999,146457,,,,,,,,,,,,,,,,,,,,,,,108.61351106433038,105.83274996031298,105.14345344849323,106.21731622233557,107.91039517842378,109.23216158226631,109.00084512326502,104.85979255593077,103.61534971305086,100.47532111784193,97.14920905790105,97.12578575739968,97.29393173695283,,,,,,,,,,,,,,,,,,,,106.13569507778504,105.31851627263187,106.5471495928657,110.2690543984328,109.39993231418379,108.66935820945717,106.37405822957618,104.41005199898805,103.75750475080225,101.19689791259506,99.90946900493822,97.12383729799318,97.16066072462652,105.31851627263187,,106.14895573617844,#000000,4.651227780852997,106.14895573617844,0.059024250188671495,52.33331385995423,9.073280970563303,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.012434424575572,0.9267970261917787,False,False,False,False,0.03321621191301084,0.07502538893524172,False,False,False,False,-979216,-1081334.2647411246,False,False,False,False,275423.6943787434,False,False,False,False
2023-07-13 00:00:00+00:00,107.288959782,107.6293126862,105.898375059,106.4818371805,647586,,,,,,,,,,,,,,,,,,,,,,,108.10328672909472,105.89990649274274,105.21704844350579,106.24291123675364,107.88259313980598,109.1735018106267,108.96236706303807,104.88728784635349,103.65263443535748,100.53630765755467,97.22445870620017,97.19833157432546,97.36223378059407,,,,,,,,,,,,,,,,,,,,106.2046236223046,105.39318783171146,106.56026040105205,110.19712379326225,109.35196879094187,108.63826872352736,106.3823682777342,104.44254602652738,103.7950280576117,101.25263068855035,99.97419625337977,97.19698066308266,97.22746081058249,105.39318783171146,,106.13879255340282,#000000,4.648560526996812,106.13879255340282,0.24742438479987813,51.71568487250981,8.309206495458746,True,False,False,False,False,0.347923528706243,0.0,0.0,0.0,0.0,0,0.9664097566578166,0.9485572992360236,False,False,False,False,0.0057282536246633575,0.040376821279952534,False,False,False,False,-331630,-1051934.0974963747,False,False,False,False,290018.2945991848,False,False,False,False
2023-07-14 00:00:00+00:00,106.3845934936,107.8189378757,105.2079448819,107.0264018273,248514,,,,,,,,,,,,,,,,,,,,,,,107.9323620306039,105.91289779878856,105.23645997928122,106.2459675395345,107.86725389653667,109.14722684196298,108.944649130058,104.89528208117235,103.66471362304698,100.55771717454274,97.25165225871008,97.22456229931517,97.38691938628236,,,,,,,,,,,,,,,,,,,106.47049208373333,106.21310038733397,105.41190846819005,106.55912205730522,110.16648780238775,109.33057817994622,108.62342537050067,106.38286303444309,104.45249681224838,103.80708333186209,101.27199401410928,99.99707094900323,97.22342544733242,97.25162921064731,105.41190846819005,,106.42681822315225,#000000,4.631624208998019,106.42681822315225,-0.009116613880337715,50.29639082252062,6.723335315900535,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9699715104033148,0.9342024824619704,False,False,False,False,-0.009011680381372485,0.015682570449290025,False,False,False,False,-580144,-1033432.5250455365,False,False,False,False,288390.6752031384,False,False,False,False
2023-07-17 00:00:00+00:00,107.162542989,107.8238000601,105.7816826347,106.3845934936,169649,,,,,,,,,,,,,,,,,,,,,,,107.86502038826481,105.92835247236478,105.2541000896561,106.25211504429868,107.86030096232298,109.13256241333679,108.93488215923847,104.90224648490967,103.67421958485326,100.57335489742319,97.27103040658497,97.2432553046027,97.40452946288191,,,,,,,,,,,,,,,,,,,106.65394307827466,106.22821548106577,105.42962009792241,106.56224220648227,110.14838519149767,109.31843724321767,108.61551251662517,106.38492404523005,104.46074345977016,103.81663733046811,101.28627275294225,100.01367847584731,97.24227017176845,97.2688610983623,105.42962009792241,,106.43543665013708,#000000,4.590348078844963,106.43543665013708,0.1583989550190889,50.28929817711719,6.42262892615279,False,False,False,False,False,0.23319323404669134,0.0,0.0,0.0,0.0,0,0.976863864566645,0.9359545591937485,False,False,False,False,0.008018013652160202,0.011850292050725113,False,False,False,False,-410495,-1009003.6024947312,False,False,False,False,283734.1389206624,False,False,False,False
2023-07-18 00:00:00+00:00,113.6486969068,115.6081571983,107.8724219035,108.8837562475,451726,,,,,,,,,,,,,,,,,,,,,,,108.54537943433242,106.1808402094989,105.44711985252545,106.39675841726825,107.94711498526905,109.18851909895574,108.97858514188971,104.96999174011714,103.74130717193557,100.65006717998828,97.35119540009559,97.32052733780536,97.47779105725736,,,,,,,,,,,,,,,,,,,109.62557971288389,106.55822401079456,105.63991083192705,106.69214155042451,110.18100836934411,109.3589489813044,108.66153420051651,106.44522221849455,104.53048919595552,103.88596389605597,101.36039319849824,100.09211563055342,97.32016213132911,97.34019928020714,105.63991083192705,,106.71675161089959,"rgba(0, 255, 255, 0.75)",4.581111617996626,106.71675161089959,1.5131579131730097,55.7485355858066,6.42262892615279,True,False,True,False,True,6.232701085533165,0.0,0.0,0.0,0.0,0,1.0054521582930154,0.8692621122060784,False,False,False,False,0.30804816281355574,0.15994922743214043,False,False,False,False,41231,-967817.9318086633,False,False,False,False,290322.05504142074,False,False,False,False
2023-07-19 00:00:00+00:00,119.3957988039,119.4055231726,114.3342648996,114.4363707708,404634,,,,,,,,,,,,,,,,,,,,,,,109.63628512606431,106.571585384467,105.73779568794986,106.63117870367067,108.11240924091902,109.31821536421172,109.07680747334524,105.07260986367746,103.83712030127543,100.74882258384314,97.44752778394155,97.4133691292671,97.56609309101657,,,,,,,,,,,,,,,,,,,112.19280279566195,107.06988925867752,105.95860959057588,106.90834894733315,110.27850188386847,109.45690858346252,108.75966071566333,106.54588123186664,104.63370900194421,103.98554524093906,101.45770204428028,100.1916865681465,97.41374095378579,97.42600342575659,105.95860959057588,,107.06207832199269,"rgba(0, 255, 0, 1.0)",4.691704119706771,107.06207832199269,2.6288359553837704,62.08987927414107,5.464027318716319,True,False,True,False,True,10.884344861176757,0.0,0.0,0.0,0.0,0,1.04493516084736,0.8368956572970724,False,False,False,False,0.3428282497305134,0.25138873858132693,False,False,False,False,445865,-912379.3854632255,False,False,False,False,294804.87641234545,False,False,False,False
2023-07-20 00:00:00+00:00,120.2418188801,121.8657884517,118.4817081468,119.0554458997,566968,,,,,,,,,,,,,,,,,,,,,,,111.14556906995819,107.18918579115252,106.2025102847479,107.01385653369817,108.39238730843687,109.54531123809618,109.24932326710304,105.24137214979561,103.99283128346178,100.9052780266399,97.59734698094812,97.55779481321314,97.70363252856178,,,,,,,,,,,,,,,,,,,114.65700453434694,107.86268413556971,106.46649734587261,107.26388242787662,110.45520397033351,109.63053344701063,108.93080944317806,106.71465378176386,104.8026149967515,104.14751233141475,101.6126641970826,100.3488447422191,97.55930087968092,97.55959951479464,106.46649734587261,,107.52582037688255,"rgba(0, 255, 0, 1.0)",4.833188922502253,107.52582037688255,2.6309748505825183,66.63601702411418,9.529362332855008,True,False,True,False,True,11.529261718140567,0.0,0.0,0.0,0.0,0,1.0655530350822475,0.8315629254658464,False,False,False,False,0.34282825054032084,0.2971084945608239,False,False,False,False,1012833,-836880.8605430991,False,False,False,False,305477.9400824495,False,False,False,False
2023-07-21 00:00:00+00:00,118.4039131973,120.8933515825,117.7037586514,120.4168575166,278491,,,,,,,,,,,,,,,,,,,,,,,111.66082253292306,107.44643682460233,106.40141493393553,107.17767885981887,108.51175364523458,109.64128137593774,109.32307020655523,105.31637508461644,104.06266892856058,100.97650167806628,97.66636005642295,97.62435445679311,97.76702046257765,,,,,,,,,,,,,,,,,,,115.22756605594695,108.18357712936705,106.68233001515507,107.41612538570945,110.5293363419696,109.70435357548934,109.00428641238514,106.7888145139006,104.87790227819127,104.22004864502004,101.68300689068796,100.4205411597109,97.62637799147669,97.62121147895462,106.68233001515507,,107.69294248180036,"rgba(0, 255, 0, 1.0)",4.9471407859227945,107.69294248180036,2.16508306090216,67.57124227092936,10.250168428418881,True,False,True,False,True,9.641957889171497,0.0,0.0,0.0,0.0,0,1.0631660452306726,0.831736357727896,False,False,False,False,0.3092766520743282,0.30319257331757604,False,False,False,False,734342,-775264.2777767031,False,False,False,False,304419.6287066672,False,False,False,False
2023-07-24 00:00:00+00:00,119.2304845361,119.8139466577,114.747550569,115.2337690036,270017,,,,,,,,,,,,,,,,,,,,,,,112.03574775928048,107.66325975336406,106.57257158450557,107.31830721654194,108.61340616373634,109.72206475730252,109.38572907937116,105.38269525279,104.12495907786024,101.04095808251202,97.72951578844437,97.68528575000337,97.82504230089137,,,,,,,,,,,,,,,,,,,115.53295592270143,108.44846095091383,106.86704826131725,107.54672505104831,110.59107262501199,109.76671615950367,109.06699618243906,106.85364470038995,104.94466866771305,104.28466337387053,101.74648849050419,100.48555969823211,97.68777974358439,97.67763952450201,106.86704826131725,,107.82340905150829,"rgba(0, 255, 0, 1.0)",5.1238138017769135,107.82340905150829,2.2262861075544516,68.59655010922506,11.244494920779601,True,False,True,False,True,10.289672164231504,0.0,0.0,0.0,0.0,0,1.0327953188864973,0.8561662520322993,False,False,False,False,0.23429766767839846,0.26874512049798727,False,False,False,False,1004359,-705475.1296285972,False,False,False,False,303070.50601228816,False,False,False,False
2023-07-25 00:00:00+00:00,119.9598121881,121.0100440068,119.2304845361,119.2304845361,250556,,,,,,,,,,,,,,,,,,,,,,,112.45794944671593,107.89680567887201,106.75593480420969,107.47116135620887,108.72696924108784,109.81477390433159,109.45739372498956,105.45398547146078,104.19112754728906,101.10784136084479,97.79392836681193,97.74743053686265,97.88427300265211,,,,,,,,,,,,,,,,,,,115.9631597573361,108.73423443612046,107.06517019630013,107.68938268757856,110.66385192471755,109.83866577338127,109.13823817349127,106.92460266460526,105.01610600369261,104.35337948503422,101.8126692269975,100.55279660583741,97.75040226106641,97.73521396796555,107.06517019630013,,107.97127807522102,"rgba(0, 255, 0, 1.0)",5.3269055522103965,107.97127807522102,2.2505625443094903,69.64089500565335,12.384520007507504,True,False,True,False,True,10.861962437318763,0.0,0.0,0.0,0.0,0,1.0687705174872786,0.8365535891331473,False,False,False,False,0.3407571190050687,0.304751119751528,False,False,False,False,1254915,-628597.0853294365,False,False,False,False,301011.11361964943,False,False,False,False
2023-07-26 00:00:00+00:00,124.9970351707,125.1623494384,119.5319399656,119.7653248142,657631,,,,,,,,,,,,,,,,,,,,,,,113.76413959669198,108.61891093805792,107.32326433936835,107.95197445224674,109.09484016760514,110.12309017614342,109.69574471699431,105.67765488611565,104.3963081342848,101.31009622745684,97.98500214956947,97.93180054809196,98.06020423247732,,,,,,,,,,,,,,,,,,,117.41219561404182,109.6133395067858,107.67786916392939,108.14066575388053,110.91217848021152,110.07977497051274,109.3737906282695,107.1512429589143,105.2391814974768,104.56666934694391,102.01383431730164,100.75535341406149,97.93617814785412,97.90613963162438,107.67786916392939,,108.44133348228881,"rgba(0, 255, 0, 1.0)",5.699513261633947,108.44133348228881,2.9047571131828493,72.3994310937058,15.18118863698993,True,False,True,False,True,14.625030793156377,0.0,0.0,0.0,0.0,0,1.063482234465513,0.8221376711653087,False,False,False,False,0.3428282509359687,0.32378968534374836,False,False,False,False,1912546,-528944.4153165173,False,False,False,False,314996.20720319264,False,False,False,False
2023-07-27 00:00:00+00:00,122.0019296134,125.619394767,121.3795700171,125.6096703983,354426,,,,,,,,,,,,,,,,,,,,,,,114.33068318187402,108.9748817765975,107.60892060913622,108.19541239419733,109.28236358092886,110.28063461400497,109.81868627839418,105.79433149290205,104.50373657457683,101.41644563400843,98.08586652499251,98.02916961466566,98.15315444522807,,,,,,,,,,,,,,,,,,,117.95442917818909,110.03702573123984,107.98459691084663,108.3696342659032,111.0395601696442,110.20394169750104,109.49544893519918,107.26908479383007,105.35564636005451,104.67824086504542,102.119532624488,100.86192413659533,98.03428103977011,97.99648334798353,107.98459691084663,,108.66483960172766,"rgba(0, 255, 0, 1.0)",5.924330246534289,108.66483960172766,2.251240132920422,70.98634480962389,15.18118863698993,True,False,True,False,True,11.54425862175976,0.0,0.0,0.0,0.0,0,1.0798319857802186,0.8142215114293517,False,False,False,False,0.342828251114651,0.33330896822919964,False,False,False,False,1558120,-447098.7519707716,False,False,False,False,316542.47358738113,False,False,False,False
2023-07-28 00:00:00+00:00,123.9857008267,125.0067595394,123.2563731747,123.3536168617,459278,,,,,,,,,,,,,,,,,,,,,,,115.04877541929572,109.44440959140248,107.9889299957057,108.52162197887549,109.53656339824356,110.49603775408079,109.98746909148132,105.95257516412025,104.6491554317669,101.55955082032861,98.22099395102633,98.15964633293218,98.2777805428074,,,,,,,,,,,,,,,,,,,118.63895436398367,110.59038456609018,108.39163468503386,108.67724340450509,111.21527093045238,110.37465154762465,109.66228593541479,107.42953831914164,105.51343479157406,104.82925118381523,102.26194687109712,101.0051924511859,98.16573318809341,98.11761821552277,108.39163468503386,,108.96050672118524,"rgba(0, 255, 0, 1.0)",6.188893393290645,108.96050672118524,2.4277674780766967,70.93157215488364,15.18118863698993,True,False,True,False,True,12.984981710414974,0.0,0.0,0.0,0.0,0,1.0850834339125164,0.8087056504438946,False,False,False,False,0.3428282512050817,0.3380686097171407,False,False,False,False,2017398,-350451.82052093744,False,False,False,False,322139.94521140546,False,False,False,False
2023-07-31 00:00:00+00:00,124.8122721655,125.3373880749,123.5870017103,123.8884571397,369783,,,,,,,,,,,,,,,,,,,,,,,115.58214875497275,109.81386161652097,108.29142578535422,108.78275532195853,109.74173550188347,110.67079656077294,110.12516782605167,106.08143830634401,104.76762561015676,101.67597226693665,98.33084071175492,98.2657441371743,98.37916653537764,,,,,,,,,,,,,,,,,,,119.12905844501061,111.02045296955855,108.71459227183699,108.92399106339657,111.35866073246333,110.51393828914537,109.7983902750597,107.56029885120297,105.64189902913486,104.95222632495896,102.37785080602357,101.12171655742839,98.27261721725941,98.21618152623456,108.71459227183699,,109.19241571709033,"rgba(0, 255, 0, 1.0)",6.475390676286626,109.19241571709033,2.4121875002246247,71.25397802183372,15.18118863698993,True,False,True,False,True,13.577902825806401,0.0,0.0,0.0,0.0,0,1.0829852730800447,0.8224563329096437,False,False,False,False,0.3428282512504382,0.3404484304837895,False,False,False,False,2387181,-243093.67069658695,False,False,False,False,324008.30030115426,False,False,False,False
2023-08-01 00:00:00+00:00,127.8462751975,129.1104431275,119.804222289,121.5546086536,917875,,,,,,,,,,,,,,,,,,,,,,,116.80250276439064,110.71500884832713,109.04032088765824,109.43477278479254,110.26062959968587,111.11652199183848,110.4790622031507,106.41074591635572,105.0703519262131,101.97242574210478,98.60990738922374,98.53540333923068,98.63703510861906,,,,,,,,,,,,,,,,,,,120.22684754423601,112.05326201493608,109.51073960301537,109.54198910255434,111.72778191862469,110.87210489576994,110.14805809391376,107.89513986761851,105.96999729818886,105.2663010936854,102.67324101175099,101.41825328939794,98.54424845412369,98.46692622662282,109.51073960301537,,109.76076896833533,"rgba(0, 255, 0, 1.0)",6.849940385378045,109.76076896833533,2.6402428651452485,72.68363516839537,16.497222197214825,True,False,True,False,True,15.701411263729273,0.0,0.0,0.0,0.0,0,1.0440792640786862,0.8142076591766064,False,False,False,False,0.3426743730803797,0.3415614017820846,False,False,False,False,3305056,-103950.54635554434,False,False,False,False,347297.19048542273,False,False,False,False
2023-08-02 00:00:00+00:00,127.4961979246,128.1282818896,125.52215108,126.4265173684,345065,,,,,,,,,,,,,,,,,,,,,,,117.25175667476175,111.05845254123045,109.32877065631976,109.68801114511297,110.46479799116524,111.29351473253942,110.62042246544618,106.54090778431909,105.18984184647391,102.08876400592217,98.71895255673884,98.64081142638518,98.73790855700338,,,,,,,,,,,,,,,,,,,120.63663034109003,112.44259487600421,109.81642959594572,109.78272842198548,111.87576342442954,111.01533392785608,110.28761024211569,108.02796236293126,106.09955269827384,105.39023278928055,102.78931570734312,101.5345133931876,98.6504181993349,98.56502428083924,109.81642959594572,,109.9800315112312,"rgba(0, 255, 0, 1.0)",7.170904942379937,109.9800315112312,2.442671678695463,73.22898837200682,17.380123991348853,True,False,True,False,True,15.333705019944773,0.0,0.0,0.0,0.0,0,1.0775829181404477,0.8189549578564517,False,False,False,False,0.34282825154071167,0.3421948266613981,False,False,False,False,2959991,16204.02408977112,False,False,False,False,347209.6536036415,False,False,False,False
2023-08-03 00:00:00+00:00,128.7603658546,128.935404491,125.5804972922,127.8268264601,399245,,,,,,,,,,,,,,,,,,,,,,,117.75903700088774,111.45508698203848,109.66410655486763,109.98368896770963,110.70476293535627,111.50246147801779,110.78793645283739,106.69461551887633,105.33091964647923,102.22581930879275,98.84721584457472,98.76482507276974,98.85663453993952,,,,,,,,,,,,,,,,,,,121.099445889641,112.88926954275118,110.17111548191176,110.06425217244849,112.05129777642608,111.18511748365448,110.452943168613,108.1850097227602,106.25248935561542,105.53651769941224,102.92613355581454,101.67142483891918,98.77532147001688,98.6804959691943,110.17111548191176,,110.23481036930593,"rgba(0, 255, 0, 1.0)",7.525313255343406,110.23481036930593,2.461765358689866,74.10988109234543,18.58448618342929,True,False,True,False,True,16.21190041796001,0.0,0.0,0.0,0.0,0,1.074503987917866,0.8228337216298649,False,False,False,False,0.34282825158819613,0.34251153912479715,False,False,False,False,3359236,147303.31726272128,False,False,False,False,349250.25542310654,False,False,False,False
2023-08-04 00:00:00+00:00,127.6128903489,130.0926043654,126.8154921161,128.9937507032,331933,,,,,,,,,,,,,,,,,,,,,,,118.16094995453749,111.77881799351556,109.93993650775552,110.22781695222116,110.90399004964038,111.67651678323152,110.92807942090629,106.82320708030021,105.44902130377572,102.34049167386624,98.95451275419609,98.86859283807131,98.95601291777245,,,,,,,,,,,,,,,,,,,121.46205269212102,113.25109237284524,110.46220752609786,110.29701749133295,112.19808802772874,111.32714499582336,110.59127646308109,108.31641598302372,106.38042800189943,105.65893417471067,103.04062941897618,101.78596275566119,98.87982803456666,98.77716612507908,110.46220752609786,,110.4436811596762,"rgba(0, 255, 0, 1.0)",7.812852125460705,110.4436811596762,2.1975597276790086,73.25792138148108,18.58448618342929,True,False,True,False,True,14.98517982934263,0.0,0.0,0.0,0.0,0,1.0869163950231708,0.8121354720025946,False,False,False,False,0.34282825171164066,0.3426698954182189,False,False,False,False,3027303,260244.48129163418,False,False,False,False,348571.1473672985,False,False,False,False
2023-08-07 00:00:00+00:00,129.1298918649,129.703532374,127.5934416115,128.27414742,195708,,,,,,,,,,,,,,,,,,,,,,,118.39783837187787,111.97105242869227,110.10428046517853,110.37369599395744,111.02358257054274,111.7813339733926,111.01265914349692,106.90054038528459,105.52001432081347,102.4092799209918,99.01877546543108,98.93075086963334,99.01555858040794,,,,,,,,,,,,,,,,,,,121.67757361363311,113.46525127778361,110.63546535572269,110.43625145626714,112.28678193763602,111.41289327139353,110.67474105378803,108.39553964205129,106.45734192915313,105.73251171280155,103.1093450604169,101.85464636167443,98.942426494524,98.8350919050521,110.63546535572269,,110.56843469819418,"rgba(0, 255, 0, 1.0)",8.129384577841401,110.56843469819418,2.2832548994298474,73.41467365000031,18.58448618342929,True,False,True,False,True,16.054629538567514,0.0,0.0,0.0,0.0,0,1.1168189156218944,0.8043425324794784,False,False,False,False,0.34282825173069653,0.3427490735744577,False,False,False,False,3223011,376431.403593923,False,False,False,False,342576.51413720835,False,False,False,False
2023-08-08 00:00:00+00:00,128.9256801223,129.2368599205,126.7474215353,128.5172566373,145290,,,,,,,,,,,,,,,,,,,,,,,118.55877842775382,112.10677825386743,110.22119835493542,110.47759108804452,111.10884283422459,111.85603639353317,111.07316449989706,106.95628335120657,105.57130154295126,102.45914257349835,99.06549755477972,98.97595107982401,99.05886314761995,,,,,,,,,,,,,,,,,,,121.81879182779561,113.61534936344974,110.75846693093695,110.53546148003356,112.35002009132654,111.47417460573652,110.73449671542086,108.45244032767692,106.51281709873358,105.78564229987134,103.15912270366071,101.90445813514087,98.98794544042636,98.87722762615374,110.75846693093695,,110.6563379095528,"rgba(0, 255, 0, 1.0)",8.417141380913904,110.6563379095528,2.170492496915097,73.24414168655437,18.731882575177195,True,False,True,False,True,15.832293042824997,0.0,0.0,0.0,0.0,0,1.1087018743359875,0.7987887260435325,False,False,False,False,0.325307420060872,0.33402824681766485,False,False,False,False,3077721,482364.32894318097,False,False,False,False,334839.788092612,False,False,False,False
2023-08-09 00:00:00+00:00,128.0310382027,130.1120531028,127.6906852984,130.1120531028,211627,,,,,,,,,,,,,,,,,,,,,,128.61125886796668,118.79117989206334,112.30416945716644,110.39169110209866,110.629364133395,111.23373430555549,111.96566077693606,111.16210344630873,107.03812389279841,105.64660029432443,102.53229038114796,99.13400002314097,99.04222931489487,99.12237301893083,,,,,,,,,,,,,,,,,,,122.02331435780953,113.83309703991922,110.93768695274608,110.68048439733893,112.44300425914628,111.56426340012077,110.82232753834971,108.53601809433759,106.59425390373458,105.86363767153428,103.23216075288953,101.97752081100496,99.05468945068186,98.9390267005354,110.93768695274608,,112.05359868918251,"rgba(0, 255, 255, 0.75)",8.662805595662908,112.05359868918251,1.8443723961111045,71.88694979094056,18.731882575177195,True,False,True,False,True,14.851501928845664,0.0,0.0,0.0,0.0,0,1.1066093820071332,0.8059283393632269,False,False,False,False,0.3428282517550818,0.33842824928637333,False,False,False,False,2866094,575843.9238865856,False,False,False,False,330007.91404976445,False,False,False,False
2023-08-10 00:00:00+00:00,127.4475760811,129.0861322058,126.5140366867,128.5950515868,282827,,,,,,,,,,,,,,,,,,,,,,128.0800567959823,119.05766343921586,112.54610546285527,110.6033039547939,110.81800433240151,111.38911535748541,112.10189721742947,111.27331465247254,107.1418710138078,105.74242898208432,102.6259531303886,99.22218645151467,99.12757734748955,99.20416564659114,,,,,,,,,,,,,,,,,,,122.24223658384871,114.09674052373478,111.15936604969546,110.86085244385795,112.55858137425032,111.67671427753505,110.93231158511475,108.64152152994261,106.69760553748164,105.96282383324261,103.32557189643177,102.07115990158937,99.14063276134432,99.01864516570349,111.15936604969546,,112.17912574736161,"rgba(0, 255, 255, 0.75)",8.881047492585127,112.17912574736161,1.7192172822503387,70.16569652416179,18.731882575177195,True,False,True,False,False,14.21045569992485,0.0,0.0,0.0,0.0,0,1.0903935006540593,0.8138464865751615,False,False,False,False,0.3138030365262798,0.32611564290632655,False,False,False,False,2583267,654566.3974596607,False,False,False,False,328157.6821262443,False,False,False,False
2023-08-11 00:00:00+00:00,128.8381608041,129.2952061327,126.4265173684,126.4265173684,150359,,,,,,,,,,,,,,,,,,,,,,128.10490734173962,119.20083772025451,112.6758328395056,110.71696659293019,110.91954858906448,111.47304987285573,112.17567939170436,111.33362776311834,107.1979456303634,105.79419835766973,102.67645945591826,99.26967384442099,99.17354133061579,99.24822477604064,,,,,,,,,,,,,,,,,,,122.36202222294304,114.23790532926401,111.27836683689242,110.95801879404418,112.6213387372262,111.73772254480843,110.99194207686455,108.69861047133935,106.75344874604184,106.01640300812845,103.37596363083487,102.12163819617658,99.18691612909052,99.06153449087054,111.27836683689242,,112.26241864333792,"rgba(0, 255, 255, 0.75)",9.151886517210981,112.26241864333792,1.8111830964675795,69.96044394438158,18.731882575177195,True,False,True,False,False,15.247221880454994,0.0,0.0,0.0,0.0,0,1.1102361443954845,0.8045121091119541,False,False,False,False,0.3153911896758829,0.32075341629110476,False,False,False,False,2733626,736098.1465788897,False,False,False,False,321185.18478796026,False,False,False,False
