date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_168,aVWAP_peak_160,aVWAP_peak_153,aVWAP_peak_144,aVWAP_peak_124,aVWAP_peak_111,aVWAP_peak_106,aVWAP_peak_95,aVWAP_peak_79,aVWAP_peak_73,aVWAP_peak_59,aVWAP_peak_49,aVWAP_peak_37,aVWAP_peak_32,aVWAP_peak_12,aVWAP_valley_184,aVWAP_valley_166,aVWAP_valley_162,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_137,aVWAP_valley_120,aVWAP_valley_100,aVWAP_valley_94,aVWAP_valley_75,aVWAP_valley_64,aVWAP_valley_53,aVWAP_valley_45,aVWAP_valley_25,aVWAP_valley_8,aVWAP_OB_bull_166,aVWAP_OB_bear_106,aVWAP_OB_bear_79,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-06 00:00:00+00:00,4.1945,4.218,3.38,3.6935,54562,,,,,,,,,,,,,4.092143123368029,3.9715894973476824,4.015291024508439,3.6226530525888023,,,,,,,,,,,,3.930833333333333,4.077790872078827,3.7743371684665687,3.5900988575519244,,,,3.8843421161554508,#000000,,4.018089206531967,,55.39096360168848,2.205284730562333,False,False,True,False,False,6.183513148459202,0.0,0.0,0.0,0.0,1,1.0336558273655194,0.9307209495389964,False,False,False,False,-0.0613523335447367,0.018127669683818588,False,False,False,False,827408,759453.9994046919,False,False,False,False,63891.402923348796,False,False,False,False
2023-01-13 00:00:00+00:00,4.225,4.3665,4.125,4.3,23793,,,,,,,,,,,,,4.104401267772997,3.977395072158827,4.018554625132026,3.627910624981396,,,,,,,,,,,,4.024359515453172,4.084853062609011,3.7793644535277506,3.5950845337405117,,,,3.9014903944219617,#000000,,4.047752229498502,,55.710684668270346,2.205284730562333,False,False,True,False,False,6.466214116352184,0.0,0.0,0.0,0.0,1,1.0718029006702348,0.927011925942953,False,False,False,False,0.16397417789634613,0.09105092379008237,False,False,False,False,851201,766250.0735228629,False,False,False,False,60921.15085495259,False,False,False,False
2023-01-20 00:00:00+00:00,4.2115,4.346,4.0385,4.321,37253,,,,,,,,,,,,,4.115307816993708,3.9846736928995075,4.022579723309191,3.6354351050578715,,,,,,,,,,,,4.080527464938989,4.092165551729629,3.7863514858456098,3.602261004110294,,,,3.9149127306105997,#000000,,4.068168631640458,,55.86677937331339,2.205284730562333,False,False,True,False,False,6.315339863418274,0.0,0.0,0.0,0.0,1,1.0625138609728333,0.9249615202843728,False,False,False,False,0.12446446476085203,0.10775769427546719,False,False,False,False,813948,769783.25326191,False,False,False,False,59167.95449532647,False,False,False,False
2023-01-27 00:00:00+00:00,4.65,4.672425,4.094,4.134,155317,,,,,,,,,,,,,4.231425444518939,4.043464749449196,4.060896767042421,3.679028327584292,,,,,,,,,,,,4.305033667650949,4.172445923096001,3.830901136509928,3.643345683226461,,,,3.9958177123847736,#000000,,4.188092446178771,,57.662909851438314,2.205284730562333,False,False,True,False,False,10.28757567089706,0.0,0.0,0.0,0.0,1,1.0559299391959343,0.9029269443688176,False,False,False,False,0.2256770692273113,0.16671738175138923,False,False,False,False,969265,784559.678946213,False,False,False,False,66290.10601419117,False,False,False,False
2023-02-03 00:00:00+00:00,4.4795,4.635,4.16,4.6,74761,,,,,,,,,,,,,4.257617293127871,4.064389436053888,4.075239195897623,3.697274428337933,,,,,,,,,,,,4.3309425641815595,4.1957437067278756,3.84890949806396,3.660717120236429,,,,4.016354155328393,#000000,,4.212173250022799,,58.00168715773497,2.205284730562333,False,False,True,False,False,8.374478158474865,0.0,0.0,0.0,0.0,1,1.0368540031397175,0.9509365592390803,False,False,False,False,0.2341616946810828,0.200439538216236,False,False,False,False,894504,792703.702727975,False,False,False,False,66917.5796427696,False,False,False,False
2023-02-10 00:00:00+00:00,4.69,4.725,4.358,4.43,172061,,,,,,,,,,,,,4.336833996957674,4.123432115984355,4.118128363459036,3.7449138729381963,,,,,,,,,,,,4.41736651731766,4.265001659563489,3.8973162762172917,3.705993076894211,,,,4.076123234916489,#000000,,4.2856585724557945,,59.0162536409203,3.413976862835085,False,False,True,False,False,10.205490145448742,0.0,0.0,0.0,0.0,1,1.0304355061364194,0.9618664548703694,False,False,False,False,0.3217868993936688,0.2611132188049524,False,True,False,False,1066565,812989.724748125,False,False,False,False,74705.9811507126,False,False,False,False
2023-02-17 00:00:00+00:00,3.95,4.9,3.7845,4.719,177140,,,,,,,,,,,,4.2115,4.3121998867969955,4.132545648799084,4.125491687409403,3.7691870359027693,,,,,,,,,,,,4.3648872007127295,4.256825208129331,3.9170877643199646,3.7301132773211934,,,,4.091093078821275,#000000,,4.286353073909765,,56.25186672623404,3.413976862835085,False,False,True,False,False,2.559413870601613,0.0,0.0,0.0,0.0,1,0.9946842889694607,0.9226748018744894,False,True,False,False,0.2015232278728158,0.2313182233388841,False,False,False,False,889425,818651.5969890046,False,False,False,False,82293.68625065981,False,False,False,False
2023-02-24 00:00:00+00:00,3.97525,4.0345,3.7745,3.98,23210,,,,,,,,,,,,4.178666953664421,4.302556118868133,4.129810430836793,4.123472770162155,3.7702627987961193,,,,,,,,,,,,4.350769027594229,4.250371628964889,3.917177686248919,3.7313432772756974,,,,4.083825632490151,#000000,,4.270590932272918,,54.38153049112279,3.413976862835085,False,False,True,False,False,2.78504643035372,0.0,0.0,0.0,0.0,1,0.9981082430945625,0.9818290723261334,False,False,False,False,-0.04788224122282553,0.09171799105802929,False,False,False,False,912635,825613.3305453747,False,False,False,False,77917.11689875908,False,False,False,False
2023-03-03 00:00:00+00:00,4.3565,4.39025,3.773,3.773,70579,,,,,,,,,,,,4.177255797336818,4.29338438553762,4.131508468822628,4.124974125527359,3.7783919305150175,,,,,,,,,,,,4.33488276321117,4.246027118658498,3.9233912789049037,3.7395375023080413,,,,4.0832614856468945,#000000,,4.2628875161860265,,54.544890479086604,3.413976862835085,True,False,True,False,False,6.091881980507203,0.0,0.0,0.0,0.0,1,0.9882176988821272,0.9647967875828269,False,False,False,False,0.052016104468429504,0.0718670477632294,False,False,False,False,983214,837287.4542086802,False,False,False,False,77373.55268403619,False,False,False,False
2023-03-10 00:00:00+00:00,3.983,4.4925,3.8625,4.4925,53691,,,,,,,,,,,,4.166572983539728,4.284132385232586,4.1309643618726755,4.124698070865472,3.783443992125024,,,,,,,,,,,,4.3207190976834715,4.2405469464311905,3.926821773791026,3.7447276428937277,,,,4.080291917159434,#000000,,4.252992853221744,,53.11177082806124,8.313354263523003,True,False,False,False,False,2.542287439201022,0.0,0.0,0.0,0.0,1,0.9789276162696015,1.010883435449607,False,False,False,False,0.1063971788294237,0.08913211329632656,False,False,False,False,929523,844119.716859889,False,False,False,False,75619.28952225573,False,False,False,False
2023-03-17 00:00:00+00:00,3.95,4.14,3.732265,3.8625,105911,,,,,,,,,,,,4.111021563422069,4.252635823295642,4.120713200916392,4.1169043076146865,3.7879981222177266,,,,,,,,,,,,4.2782817770351445,4.218067952063477,3.9273027217106793,3.7499626873528062,,,,4.062543128403181,#000000,,4.2150017789540835,,51.95710827122175,7.063104593865738,True,False,False,False,False,2.2374791892657875,0.0,0.0,0.0,0.0,1,0.9607215328674742,1.0539311427082982,False,False,False,False,-0.02674425746381732,0.03119392791625462,False,False,False,False,823612,842600.6267221194,False,False,False,False,77863.11992801455,False,False,False,False
2023-03-24 00:00:00+00:00,3.7105,4.0,3.65,3.92,70342,,,,,,,,,,,,4.065492959402882,4.22588827535735,4.109175175503841,4.107870056982911,3.787976148876448,,,,,,,,,,,3.786833333333333,4.244344227775487,4.197611158995963,3.9241545554091712,3.750605260489523,,,,4.019995115212691,#000000,,4.080639698967263,,50.19085839433811,5.2404814313317445,True,False,False,False,False,0.05263947408769809,0.0,0.0,0.0,0.0,1,0.9724861777151461,1.027531616312791,False,False,False,False,-0.09029394208463273,-0.029550007084189055,False,False,False,False,753270,835983.5432612216,False,False,False,False,77305.99993334681,False,False,False,False
2023-03-31 00:00:00+00:00,3.85,4.0,3.6985,4.0,53711,,,,,,,,,,,,4.044574220595979,4.210078331783583,4.102499286894834,4.102580825575182,3.7888497833561527,,,,,,,,,,,3.813966005121467,4.224567238843852,4.185442643611172,3.922898491791212,3.7519040009159936,,,,4.014736082848943,#000000,,4.07329644908622,,49.552406705053855,4.51488391202615,True,False,False,False,False,1.2918626894619578,0.0,0.0,0.0,0.0,1,1.019853051918045,0.9762714463993687,False,False,False,False,-0.07638248234221084,-0.05296624471319995,False,False,False,False,806981,833835.2067233534,False,False,False,False,75558.22216050631,False,False,False,False
2023-04-07 00:00:00+00:00,3.965,3.965,3.7075,3.8135,46558,,,,,,,,,,,,4.031763528786321,4.198452992657787,4.097630845326609,4.098685416377368,3.789947962626934,,,,,,,,,,,3.8317585999730386,4.210194803473207,4.176435237915512,3.922269860703778,3.7533364043323405,,,,4.0110475652172894,#000000,,4.068042481222589,,49.606513572221544,4.427690016023043,True,False,False,False,False,2.3029933601274557,0.0,0.0,0.0,0.0,1,1.0222478851465961,1.0149160862849302,False,False,False,False,-0.08383616218336888,-0.06840120344828442,False,False,False,False,853539,835294.7469660679,False,False,False,False,73410.05755602436,False,False,False,False
2023-04-14 00:00:00+00:00,3.875,3.955,3.8155,3.8705,13160,,,,,,,,,,,,4.0285516210078,4.195339830997119,4.096309312264806,4.097621928720669,3.790262681060065,,,,,,,,,,,3.8353444948695206,4.206377621578218,4.174006455417266,3.9221062270376814,3.7537439151653884,,,,4.009966408811853,#000000,,4.066403392113164,,49.247753623547354,3.9050354733049346,True,False,False,False,False,1.4653195278840663,0.0,0.0,0.0,0.0,1,1.031090022870419,0.9651299754474929,False,False,False,False,-0.055783104016047615,-0.06209215373216602,False,False,False,False,840379,835671.3583019148,False,False,False,False,68947.09032965219,False,False,False,False
2023-04-21 00:00:00+00:00,3.74725,3.949,3.661,3.85,19499,,,,,,,,,,,,4.021081786141602,4.189458332913572,4.093516706141299,4.095372059880052,3.790239895041475,,,,,,,,,,,3.8305870635935784,4.199255193339748,4.169320962914574,3.921293520003884,3.753893607462868,,,,4.006401912743265,#000000,,4.060095593997126,,48.427971210834144,2.9318330838196403,True,False,False,False,False,0.2837153835612689,0.0,0.0,0.0,0.0,1,1.0016109546602436,0.9614951075100489,False,False,False,False,-0.10179336123680084,-0.08194275748448343,False,False,False,False,820880,834575.7021314026,False,False,False,False,65284.26882375203,False,False,False,False
2023-04-28 00:00:00+00:00,3.698,3.9,3.65,3.707,43378,,,,,,,,,,,,4.003674417652743,4.175833986428754,4.086766605954139,4.089906328192089,3.7897855008312247,,,,,,,,,,,3.816296964702734,4.182922206658264,4.158340401129947,3.919043307185439,3.753846648366009,,,,3.9976416367101337,#000000,,4.0446818938606235,,47.622839814437896,1.9828972991822837,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0103338408319662,0.9657714435730488,False,False,False,False,-0.11909390264023184,-0.10051833006235764,False,False,False,False,777502,830348.0204920395,False,False,False,False,63661.582244214835,False,False,False,False
2023-05-05 00:00:00+00:00,3.6605,3.8605,3.4708,3.8605,41424,,,,,,,,,,,,3.9840899813550275,4.161136073698755,4.078993160732326,4.08357658119212,3.7884645081682455,,,,,,,,,,,3.7943874730970033,4.165533445313491,4.146297108060021,3.9158947453379414,3.752971089198182,,,,3.987134416615311,#000000,,4.026286743366069,,46.87393463535846,1.0967217391375215,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0058955365875084,0.9622881343582794,False,False,False,False,-0.33017540568935355,-0.2153468678758556,False,False,False,False,736078,823365.0560111477,False,False,False,False,62014.353929828554,False,False,False,False
2023-05-12 00:00:00+00:00,3.5935,3.731,3.462,3.5825,21197,,,,,,,,,,,,3.972955969683248,4.152945863561026,4.074487166491971,4.079893384985078,3.7874336162886846,,,,,,,,,,,3.7807559168555525,4.155925057761924,4.139516093165597,3.9138839939207357,3.7521903140033905,,,,3.9809987376717215,#000000,,4.015645701965438,,46.0188889438127,0.11735767492504579,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0056572395175887,1.0148988368974663,False,False,False,False,-0.34282825441539394,-0.2790875611456248,False,False,False,False,714881,815329.200010322,False,False,False,False,58990.846231322736,False,False,False,False
2023-05-19 00:00:00+00:00,3.7635,3.771,3.5215,3.5545,18181,,,,,,,,,,,,3.96605702742549,4.1472096278923525,4.0714010864059835,4.077355970599086,3.786967901002622,,,,,,,,,,,3.775457770601109,4.149218433668201,4.134770230814046,3.9126603153575115,3.7519071928764363,,,,3.9773005556642835,#000000,,4.009485714896788,,46.424573209672474,0.11735767492504579,False,False,False,False,False,0.47980631586346334,0.0,0.0,0.0,0.0,1,0.9860667908971454,1.0116110075857123,False,False,False,False,-0.30513322541506105,-0.29211039328034294,False,False,False,False,733062,809235.3333428907,False,False,False,False,55967.89465863216,False,False,False,False
2023-05-26 00:00:00+00:00,3.64625,3.9,3.597,3.834,30054,,,,,,,,,,,3.7144166666666667,3.9564599925193678,4.138607873798401,4.066781921439221,4.073538248545837,3.7864249501481675,,,,,,,,,,,3.770326277421604,4.139210995745589,4.12763272946269,3.910921146134907,3.7516465763114866,,,,3.968432080188245,#000000,,3.895103483088307,,46.107823104180525,-0.08023391422457138,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9702487554587016,1.0381103555453488,False,False,False,False,-0.23010739918695,-0.26110889623364647,False,False,False,False,703008,801366.6419841581,False,False,False,False,54048.34690614089,False,False,False,False
2023-06-02 00:00:00+00:00,3.45,3.645,3.3972,3.645,29021,,,,,,,,,,,3.6078057367752856,3.940154647423188,4.126533633135281,4.059755483160224,4.06774505449621,3.7843513070351413,,,,,,,,,,,3.749834476122717,4.125256878990133,4.11746604118689,3.9074474901313714,3.749951301217225,,,,3.9486350748456447,"rgba(239, 83, 80, 0.5)",0.5871794266362416,3.8557629348278315,-0.6910373838407693,44.9197352168455,-1.377364498225468,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9295775617800287,1.0741204253764096,False,False,False,False,-0.34282825441539394,-0.3019685753245202,False,False,False,False,673987,791931.1129482945,True,False,False,False,52194.46935753786,False,False,False,False
2023-06-09 00:00:00+00:00,3.455,3.5,3.3895,3.5,23858,,,,,,,,,,,3.561881087544564,3.926196205483954,4.116192317796474,4.05361321139185,4.062665401773022,3.7823800458467036,,,,,,,,,,3.4481666666666664,3.7322967355291676,4.113367218298016,4.108706144300551,3.904297564948601,3.74830605943995,,,,3.9027382553732863,"rgba(239, 83, 80, 0.5)",0.5874662356883792,3.667135173806088,-0.36110189985219,44.104667072910004,-2.289202234626316,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9038493667127778,1.1172347492197876,False,False,False,False,-0.34282825441539394,-0.3223984148699571,False,False,False,False,697845,784961.7712484208,False,False,False,False,50095.47162734988,False,False,False,False
2023-06-16 00:00:00+00:00,3.59,3.731,3.4,3.4,40767,,,,,,,,,,,3.565765183777957,3.9098960110724104,4.10241901429279,4.0455157785657985,4.0559095776751,3.7803096108316816,,,,,,,,,,3.5273350767246936,3.717962540655362,4.097645100126623,4.09700216649335,3.9004677295803933,3.746694217011432,,,,3.9019918178964472,"rgba(239, 83, 80, 0.5)",0.5874470022727836,3.6802397030576057,-0.15361335185723302,44.43793318209852,-2.289202234626316,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9335633680428854,1.0666799004739846,False,False,False,False,-0.2632526440814121,-0.2928255294756846,False,False,False,False,738612,781528.454859649,False,False,False,False,49404.47372902767,False,False,False,False
2023-06-23 00:00:00+00:00,3.73,3.91,3.55,3.59,26945,,,,,,,,,,,3.5951409156183964,3.9045612550580038,4.096273019276968,4.042036182151553,4.052960478269157,3.7799818979654813,,,,,,,,,,3.586970397874121,3.718640960931753,4.090700074370449,4.091771566283064,3.899172532212958,3.7465929950869588,,,,3.907822738204642,#000000,0.5868140018579797,3.7013283823705687,0.048859804876248254,45.58126675524541,-2.289202234626316,False,False,False,True,False,0.2920587472911542,0.0,0.0,0.0,0.0,1,0.9807990430998527,1.0178779401465252,False,False,False,False,-0.15968646619836627,-0.22625599783702544,False,False,False,False,765557,780345.3841293047,False,False,False,False,47740.809008358956,False,False,False,False
2023-06-30 00:00:00+00:00,3.64,3.79,3.58,3.71,38599,,,,,,,,,,,3.6104094884558204,3.895002987609421,4.086428408017828,4.036250115557681,4.048059861692436,3.7789651158819866,,,,,,,,,,3.611591157136748,3.7150072968075234,4.0796154924326204,4.083332768095771,3.896705056714994,3.745933457462345,,,,3.9062402632520845,#000000,0.5849883326795259,3.7080027325023783,-0.11624630561586283,45.867213160867365,-2.289202234626316,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9908024868059783,1.0286004862334646,False,False,False,False,-0.18759284407167495,-0.2069244209543502,False,False,False,False,726958,776390.7630826896,False,False,False,False,47063.63797070274,False,False,False,False
2023-07-07 00:00:00+00:00,5.25,5.5,3.61,3.61,1711264,,,,,,,,,,4.786666666666667,4.669540291280016,4.468965096942286,4.440679693402069,4.342503856242608,4.315415821920734,4.071919536589896,,,,,,,,,,4.703601790562024,4.53813416899391,4.460554194917086,4.413949028256352,4.184260079658144,4.0334732712760255,,,4.786666666666667,4.514001060918375,"rgba(38, 166, 154, 1.0)",0.6090638894592617,4.674485729375654,0.9449160926865956,52.53696632475729,-1.0198403704978318,True,False,False,False,True,12.723299481386228,-1.0,5.5,3.61,191.0,0,1.0185680332739153,0.8807772783774226,False,True,False,False,0.3428281877045152,0.06795188337508248,False,False,False,False,2438222,899489.3732247127,False,False,False,False,170337.73886176178,False,False,False,False
2023-07-14 00:00:00+00:00,5.12,5.44,4.93,5.3,941655,,,,,,,,,,4.9203646989096415,4.833141987247037,4.650584310406751,4.598045405904037,4.493033748504804,4.4562537603664465,4.222436347742439,,,,,,,,,,4.85915149143685,4.723873538152239,4.621261578766089,4.567953007174586,4.33205830580373,4.182578786318487,,,4.9203646989096415,4.672366352686848,"rgba(38, 166, 154, 0.5)",0.6271148350771766,4.834132928936442,0.45584485499912897,56.60197182306025,2.6959868951587893,True,False,True,False,True,11.468534613788567,0.0,0.0,0.0,0.0,0,1.0692735770339967,0.9021719212287153,False,False,False,False,0.34282821185498225,0.20539004761503238,False,False,False,False,1496567,943717.3455784377,False,False,False,False,227472.3507979276,False,False,False,False
2023-07-21 00:00:00+00:00,5.27,5.4,4.88,5.16,285415,,,,,,,,,,4.945908150673136,4.86509957968541,4.689717563145569,4.634284385347979,4.52938332325344,4.491103638003322,4.260990650465872,,,,,,,,,,4.8893050746026105,4.761828865125454,4.657694138717591,4.604036884034643,4.36930424551319,4.22106883751401,,,4.945908150673136,4.706836160258916,"rgba(38, 166, 154, 1.0)",0.6532351278979265,4.865535417521653,0.6191715129893434,59.90319596562924,5.610366772559637,True,False,True,False,True,12.520750912039851,0.0,0.0,0.0,0.0,0,1.0711750141433332,0.9056892866871076,False,False,False,False,0.3237940143737882,0.2645920309944103,False,False,False,False,1781982,1005811.0236837385,False,False,False,False,231764.39888696998,False,False,False,False
2023-07-28 00:00:00+00:00,4.06,5.36,4.06,5.35,287723,,,,,,,,,,4.905544268643321,4.8337800269727325,4.676178037239037,4.626003487765648,4.527566126928022,4.491206408677606,4.270023037829818,,,,,,,,,,4.855359155193959,4.741188341645846,4.647613112996459,4.597858320814671,4.374543691892713,4.231231077835986,,,4.905544268643321,4.690229728687731,"rgba(239, 83, 80, 0.5)",0.6490135936575233,4.833967948113965,-1.192529641408988,57.08626450249345,5.610366772559637,True,False,True,False,False,2.020694810539073,0.0,0.0,0.0,0.0,0,0.9950516334332177,0.9413731491363765,False,False,False,False,0.1509905075990591,0.2077912692967347,False,False,False,False,1494259,1041992.3552627208,False,False,False,False,235909.48045089812,False,False,False,False
2023-08-04 00:00:00+00:00,4.17,4.6,4.04,4.23,300836,,,,,,,,,,4.851333779240443,4.788139802138619,4.648866961399991,4.605400597506653,4.514670751685539,4.4810360659199295,4.270022137986495,,,,,,,,,,4.807206537925799,4.706132729896335,4.624856163747751,4.579780925992314,4.370121433301719,4.232687244219024,,,4.851333779240443,4.660742431545338,"rgba(239, 83, 80, 0.5)",0.6430214206812674,4.788203212300299,-0.9614037610836141,55.43430170135514,10.420915120564068,True,False,True,False,False,2.82395255006098,0.0,0.0,0.0,0.0,0,0.9892819826658016,1.001939450755712,False,False,False,False,0.0019436696251216479,0.10486746946092818,False,False,False,False,1795095,1097777.736354371,False,False,False,False,240718.8522693501,False,False,False,False
2023-08-11 00:00:00+00:00,3.675,4.295,3.5806,4.12,265697,,,,,,,,,,4.781197476148665,4.725553619086079,4.60409656094278,4.568677129287114,4.486533177731189,4.456419654454162,4.2560224534349915,,,,,,,,,,4.742386403396181,4.6533585895669285,4.585708015092674,4.545901992848658,4.351396878351999,4.220406404957827,,,4.781197476148665,4.6149832618554445,"rgba(239, 83, 80, 1.0)",0.6405502263679255,4.725624022049463,-1.640189916108149,52.66451940098003,7.962516392818728,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9373746092613158,1.0332522441790706,False,False,False,False,-0.14399494968474405,-0.019563740111907937,False,False,False,False,1529398,1129749.6077355288,False,False,False,False,242569.08543458345,False,False,False,False
2023-08-18 00:00:00+00:00,3.87,4.149,3.6,3.6,161624,,,,,,,,,,4.744075937232195,4.6922980325370744,4.579988793700177,4.548690105721105,4.4711260149024,4.442892076456123,4.248407365833273,,,,,,,,,,4.707983726648553,4.625148508598999,4.564451922345287,4.527416555413706,4.341141073936673,4.21375110605724,,,4.744075937232195,4.590407167355562,"rgba(239, 83, 80, 1.0)",0.6395169472604567,4.692376551254205,-1.285933945577325,51.364717785638206,6.889419523113091,False,False,False,False,False,0.5202566154720465,0.0,0.0,0.0,0.0,0,0.9837236267667556,1.0615093082977907,False,False,False,False,-0.1685942259623866,-0.09407898303714726,False,False,False,False,1691022,1171325.3404958602,False,False,False,False,236573.15318016987,False,False,False,False
2023-08-25 00:00:00+00:00,3.68,3.9,3.4466,3.9,93854,,,,,,,,,,4.719301897481301,4.669777284931264,4.562995443604944,4.534361834847767,4.459691046365063,4.432697342680811,4.241868965727056,,,,,,,,,,4.6847922228601835,4.605623901914273,4.549318971150823,4.5140403916799725,4.332956923337884,4.207829628017159,,,4.719301897481301,4.57326003375164,"rgba(239, 83, 80, 1.0)",0.6392300997511995,4.669873826796755,-1.5485407010433834,49.83552637008241,5.5311031193251665,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9722463970029545,1.010085895825994,False,False,False,False,-0.24830117610232239,-0.1711900795697348,False,False,False,False,1597168,1202869.2411998706,False,False,False,False,226001.36405571285,False,False,False,False
2023-09-01 00:00:00+00:00,3.29,3.9,3.09,3.6,322056,,,,,,,,,,4.624041229386931,4.581968791895426,4.494171392261758,4.475313273607211,4.411136999250241,4.3888335233430125,4.211145364536524,,,,,,,,,,4.594756555376875,4.527927075194943,4.487356509766649,4.45844770518907,4.296266452864303,4.1794113100030295,,,4.624041229386931,4.504395305527211,"rgba(255, 0, 0, 1.0)",0.6413029864486274,4.582173412963543,-2.0149187517732776,47.59054557014331,3.450727501060591,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9440697635542709,1.0385892448793723,False,False,False,False,-0.3215883337995784,-0.2463892066846566,False,False,False,False,1275112,1208220.5566665467,False,False,False,False,233116.5222738082,False,False,False,False
2023-09-08 00:00:00+00:00,3.23,3.589,3.15,3.43,53884,,,,,,,,,,4.608194669976486,4.567263704381783,4.482422246525457,4.465126615181518,4.402646661960767,4.38111460648533,4.205580055756209,,,,,,,,,,4.579709417281468,4.514785968825887,4.476702680721166,4.448817506280049,4.2897183668975325,4.174230088895693,,,4.608194669976486,4.492678407761991,"rgba(255, 0, 0, 1.0)",0.6440166578304194,4.567488440116406,-2.0767916852060524,45.816111839154715,1.8077936142844138,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9407819725187442,1.0730048843110889,False,False,False,False,-0.34282825441539394,-0.2946087305500253,False,False,False,False,1221228,1209184.070987543,False,False,False,False,219840.03914241501,False,False,False,False
2023-09-15 00:00:00+00:00,3.09,3.3697,3.01,3.17,59710,,,,,,,,,,4.588863233860827,4.549238152254038,4.467845250104509,4.452432325519707,4.391965078253821,4.371365638446769,4.19834622593664,,,,,,,,,,4.561292006183361,4.498567450325426,4.463451810126263,4.436785458111917,4.28133280641364,4.167453060166106,,,4.588863233860827,4.478180640318664,"rgba(255, 26, 202, 1.0)",0.6482484020020401,4.549490210655913,-2.2514366501304846,44.14203827186806,0.2323304856974744,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9397461751719889,1.0623513707772871,False,False,False,False,-0.34282825441539394,-0.3187184924827096,False,False,False,False,1161518,1205653.2509143918,False,False,False,False,207978.55476149538,False,False,False,False
2023-09-22 00:00:00+00:00,2.93,3.175,2.755,3.175,94193,,,,,,,,,,4.555211319719118,4.517705075899567,4.442025718969633,4.429836883893163,4.372770548804395,4.353777486562849,4.184948415989235,,,,,,,,,,4.529122108630269,4.469997966100086,4.439912948016149,4.415311837105346,4.266008777590998,4.154831017099932,,,4.555211319719118,4.452567189370058,"rgba(255, 26, 202, 1.0)",0.654529868880525,4.51800911758726,-2.4261828116466417,42.48492164391757,-1.3538247753735817,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9259826442062278,1.0664624808575807,False,False,False,False,-0.34282825441539394,-0.3307733734490518,False,False,False,False,1067325,1195406.713809622,False,False,False,False,199549.99514953277,False,False,False,False
2023-09-29 00:00:00+00:00,2.83,3.04,2.61,2.94,129805,,,,,,,,,,4.507550471297192,4.47288027832914,4.404946343290172,4.397214589183335,4.344856255850539,4.328113923323333,4.165099835752417,,,,,,,,,,4.483443629575045,4.429167973943469,4.405988111129759,4.384240974107223,4.243478832812111,4.136071788752126,,,4.507550471297192,4.415840255002921,"rgba(255, 26, 202, 1.0)",0.657247405441406,4.473260588286211,-2.500216166213087,41.01262319278901,-2.787546695637566,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9111115601446786,1.0766837074905533,False,False,False,False,-0.34282825441539394,-0.33680081393222283,False,False,False,False,937520,1176303.9942681685,False,False,False,False,194383.69921253037,False,False,False,False
2023-10-06 00:00:00+00:00,2.45,2.8,2.4001,2.77,111330,,,,,,,,,,4.46232774817533,4.430137036546738,4.369133342930235,4.365529782479363,4.317487384938185,4.302849834364319,4.145108513182985,,,,,,,,,,4.4399525773009785,4.389959905420803,4.373107326031423,4.3539808232694535,4.221045362600962,4.1170886394829935,,,4.46232774817533,4.380446576145682,"rgba(255, 26, 202, 1.0)",0.6704861156196594,4.4305943168609625,-2.9539676821353837,38.92760915562144,-4.8258737166976715,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8924920185098826,1.0895800201679602,False,False,False,False,-0.34282825441539394,-0.33981453417380836,False,False,False,False,826190,1150369.6243223783,True,False,False,False,188231.57334493552,True,False,False,False
