date,Close,High,Low,Open,Volume,aVWAP_peak_858,aVWAP_peak_826,aVWAP_peak_781,aVWAP_peak_737,aVWAP_peak_709,aVWAP_peak_686,aVWAP_peak_636,aVWAP_peak_597,aVWAP_peak_567,aVWAP_peak_533,aVWAP_peak_522,aVWAP_peak_496,aVWAP_peak_450,aVWAP_peak_418,aVWAP_peak_386,aVWAP_peak_337,aVWAP_peak_320,aVWAP_peak_266,aVWAP_peak_230,aVWAP_peak_189,aVWAP_peak_152,aVWAP_peak_110,aVWAP_peak_68,aVWAP_peak_44,aVWAP_peak_12,aVWAP_valley_886,aVWAP_valley_843,aVWAP_valley_817,aVWAP_valley_788,aVWAP_valley_746,aVWAP_valley_721,aVWAP_valley_694,aVWAP_valley_672,aVWAP_valley_656,aVWAP_valley_616,aVWAP_valley_573,aVWAP_valley_540,aVWAP_valley_524,aVWAP_valley_508,aVWAP_valley_488,aVWAP_valley_440,aVWAP_valley_408,aVWAP_valley_373,aVWAP_valley_352,aVWAP_valley_327,aVWAP_valley_287,aVWAP_valley_241,aVWAP_valley_196,aVWAP_valley_183,aVWAP_valley_139,aVWAP_valley_94,aVWAP_valley_14,aVWAP_OB_bull_886,aVWAP_OB_bull_721,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,125.4289694436,127.3863864791,124.3683001141,125.0432715056,491896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.25358463228219,-70.80810794331944,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1098237,143893.78326524922,False,False,False,False,356641.08000631194,False,False,False,False
2022-01-19 00:00:00+00:00,132.7958000598,133.2007828947,126.1039408352,126.6535603968,765067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,47.0606425992445,-57.89946894439523,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1863304,211321.63490190613,False,False,False,False,372657.7827511624,False,False,False,False
2022-01-20 00:00:00+00:00,129.7680712463,133.9818212192,129.2666639269,133.2586375854,588705,,,,,,,,,,,,,,,,,,,,,,,,,131.00551879746666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.00551879746666,#000000,,131.00551879746666,,49.01917016642622,-51.034717637181785,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1274599,253018.7864743804,False,False,False,False,381130.2226432737,False,False,False,False
2022-01-21 00:00:00+00:00,125.94966166,131.0312319934,125.5880698431,130.5876793646,536220,,,,,,,,,,,,,,,,,,,,,,,,,129.34549456988424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.34549456988424,#000000,,129.34549456988424,,47.19577981645091,-48.21257159119946,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,738379,272052.5203381302,False,False,False,False,387212.1746964787,False,False,False,False
2022-01-24 00:00:00+00:00,124.7636405006,125.26504782,120.4823933885,124.0983115575,846477,,,,,,,,,,,,,,,,,,,,,,,,,126.83715283995095,,,,,,,,,,,,,,,,,,,,,,,,,,,123.50369390303332,,,125.17042337149213,#000000,,125.17042337149213,,45.15091402458542,-45.9404328294262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108098,257144.65679545843,False,False,False,False,405222.5600024992,False,False,False,False
2022-01-25 00:00:00+00:00,125.4964665828,126.5089236701,122.6615867384,123.809038104,525124,,,,,,,,,,,,,,,,,,,,,,,,,126.42737307422853,,,,,,,,,,,,,,,,,,,,,,,,,,,124.03406202859607,,,125.2307175514123,#000000,,125.2307175514123,,44.52197775179601,-42.48243432786528,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,417026,263414.51339171495,False,False,False,False,409924.5772573032,False,False,False,False
2022-01-26 00:00:00+00:00,124.9757743665,128.7748990559,124.3779425625,125.2746902684,678720,,,,,,,,,,,,,,,,,,,,,,,,,126.34518461622666,,,,,,,,,,,,,,,,,,,,,,,,,,,124.69904058579519,,,125.52211260101092,#000000,,125.52211260101092,,43.69335832413539,-39.51405589009707,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-261694,242822.02267047123,False,False,False,False,420465.574227605,False,False,False,False
2022-01-27 00:00:00+00:00,123.3269156814,125.650745758,122.7001565322,122.9412177434,555497,,,,,,,,,,,,,,,,,,,,,,,,,125.9800026487642,,,,,,,,,,,,,,,,,,,,,,,,,,,124.52712835003499,,,125.2535654993996,#000000,,125.2535654993996,,41.880232957870966,-37.919042791051496,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-817191,201252.88452653118,False,False,False,False,425760.92425789504,False,False,False,False
2022-01-28 00:00:00+00:00,123.7511834133,123.7511834133,121.176649677,122.439810424,590867,,,,,,,,,,,,,,,,,,,,,,,,,125.55793662624255,,,,,,,,,,,,,,,,,,,,,,,,,,,124.22508130275865,,,124.8915089645006,#000000,,124.8915089645006,,41.18261141917171,-35.48027897515146,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-226324,184485.16356470642,False,False,False,False,432235.67232621287,False,False,False,False
2022-01-31 00:00:00+00:00,127.5599505512,127.9167211439,124.001887073,124.001887073,601075,,,,,,,,,,,,,,,,,,,,,,,,,125.67209278551198,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5840036218247,,,125.12804820366834,#000000,,125.12804820366834,,44.670243185347985,-29.364601960064718,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,374751,191946.5689151101,False,False,False,False,438856.82243106724,False,False,False,False
2022-02-01 00:00:00+00:00,127.7527995202,128.9098933343,124.9179196758,128.5241953962,390296,,,,,,,,,,,,,,,,,,,,,,,,,125.78385937948771,,,,,,,,,,,,,,,,,,,,,,,,,,,124.82719297709079,,,125.30552617828926,#000000,,125.30552617828926,,47.17020789861711,-24.58030162934096,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,765047,214421.0956243215,False,False,False,False,436952.47645337833,False,False,False,False
2022-02-02 00:00:00+00:00,129.0738149579,131.4622494391,127.5020958605,128.3120615303,559078,,,,,,,,,,,,,,,,,,,,,,,,,126.12301542667926,,,,,,,,,,,,,,,,,,,,,,,,,,,125.35938681409536,,,125.7412011203873,#000000,,125.7412011203873,,50.041748507722595,-19.757531071985262,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1324125,257938.89579591673,False,False,False,False,441741.71267089294,False,False,False,False
2022-02-03 00:00:00+00:00,130.0573446999,131.3301478953,127.6370901388,129.2859488238,635203,,,,,,,,,,,,,,,,,,,,,,,,,126.46972697869434,,,,,,,,,,,,,,,,,,,,,,,,,,,125.86868270043392,,,126.16920483956413,#000000,,126.16920483956413,,52.81514937162874,-15.310246161016764,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1959328,324660.0371372533,False,False,False,False,449328.42982105404,False,False,False,False
2022-02-04 00:00:00+00:00,129.1798818909,131.2722932046,128.755614159,129.3438035145,342957,,,,,,,,,,,,,,,,,,,,,,,,,126.6332497951697,,,,,,,,,,,,,,,,,,,,,,,,,,,126.1003388296899,,,126.3667943124298,#000000,,126.3667943124298,,53.61151860372496,-12.914338345228444,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1616371,375315.36901422375,False,False,False,False,445157.00120062055,False,False,False,False
2022-02-07 00:00:00+00:00,132.3233200857,132.6993755753,129.1509545455,130.124841839,491189,,,,,,,,,,,,,,,,,,,,,,,,,126.95158941387143,,,,,,,,,,,,,,,,,,,,,,,,,,,126.51839209673444,,,126.73499075530293,#000000,,126.73499075530293,,56.76657968969145,-8.452356751390944,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2107560,443246.531013666,False,False,False,False,446962.1776241256,False,False,False,False
2022-02-08 00:00:00+00:00,134.6182228169,134.7532170952,131.8315552147,132.9790065803,691272,,,,,,,,,,,,,,,,,,,,,,,,,127.53529495570704,,,,,,,,,,,,,,,,,,,,,,,,,,,127.24050470895129,,,127.38789983232917,#000000,,127.38789983232917,,60.39214191322754,-3.79859279265348,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2798832,535622.4317582281,False,False,False,False,456542.95497219916,False,False,False,False
2022-02-09 00:00:00+00:00,132.4390294671,135.090702791,132.0051192869,135.090702791,506860,,,,,,,,,,,,,,,,,,,,,,,,,127.87023165605817,,,,,,,,,,,,,,,,,,,,,,,,,,,127.64640882326971,,,127.75832023966393,#000000,,127.75832023966393,,60.229589407798265,-2.8664752822597706,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2291972,604498.8854147682,False,False,False,False,458516.1724242698,False,False,False,False
2022-02-10 00:00:00+00:00,130.038059803,134.1168154975,129.5848647258,132.4486719156,519306,,,,,,,,,,,,,,,,,,,,,,,,,128.0637836777673,,,,,,,,,,,,,,,,,,,,,,,,,,,127.88205403547383,,,127.97291885662057,#000000,,127.97291885662057,,57.68970003791852,-2.8664752822597706,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1772666,650309.3604965421,False,False,False,False,460900.0872311612,False,False,False,False
2022-02-11 00:00:00+00:00,136.9516953419,137.6073818366,129.9802051123,129.9802051123,803073,,,,,,,,,,,,,,,,,,,,,,,,,128.61610600633753,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5221941380396,,,128.56915007218856,#000000,,128.56915007218856,,60.393361044962916,-1.0437130905882555,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2575739,725816.4051829522,False,False,False,False,474318.6328299392,False,False,False,False
2022-02-14 00:00:00+00:00,138.0798618106,139.0247253343,136.65277944,137.617024285,508126,,,,,,,,,,,,,,,,,,,,,,,,,129.07194823304565,,,,,,,,,,,,,,,,,,,,,,,,,,,129.03866374209602,,,129.05530598757082,#000000,,129.05530598757082,,62.738257491837246,1.9420002368985507,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3083865,818288.8990973462,False,False,False,False,475644.4119346475,False,False,False,False
2022-02-15 00:00:00+00:00,136.3442210896,137.1638292079,133.6829053172,135.6981770434,475017,,,,,,,,,,,,,,,,,,,,,,,,,129.36358686888371,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3656807158585,,,129.3646337923711,#000000,,129.3646337923711,,62.626460245202175,2.5657943105508423,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2608848,888506.903054313,False,False,False,False,475619.8075450534,False,False,False,False
2022-02-16 00:00:00+00:00,140.1047759852,140.9725963458,137.125259414,137.2409687955,566563,,,,,,,,,,,,,,,,,,,,,,,,,129.86191706719046,,,,,,,,,,,,,,,,,,,,,,,,,,,129.91839160010989,,,129.89015433365017,#000000,,129.89015433365017,,64.44219886226568,5.020511624576713,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3175411,978189.4166600263,False,False,False,False,479186.207249169,False,False,False,False
2022-02-17 00:00:00+00:00,144.1160345406,146.4109372718,141.3775791807,142.3707513711,1084523,,,,,,,,,,,,,,,,,,,,,,,,,131.0861799815517,,,,,,,,,,,,,,,,,,,,,,,,,,,131.25838138299463,,,131.17228068227317,#000000,,131.17228068227317,,67.25288377526151,8.302421535426994,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4259934,1106885.2826733587,False,False,False,False,502924.90500410355,False,False,False,False
2022-02-18 00:00:00+00:00,142.4864607525,145.4852622206,142.4189636134,144.636726757,704638,,,,,,,,,,,,,,,,,,,,,,,,,131.74686593225738,,,,,,,,,,,,,,,,,,,,,,,,,,,131.9705653173213,,,131.85871562478934,#000000,,131.85871562478934,,67.59720671725009,9.193914431866418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3555296,1202901.3892351878,False,False,False,False,510835.22245492303,False,False,False,False
2022-02-22 00:00:00+00:00,139.564798872,144.1256769891,138.7741180991,143.7881912933,1067847,,,,,,,,,,,,,,,,,,,,,,,,,132.42600276410215,,,,,,,,,,,,,,,,,,,,,,,,,,,132.6896529213014,,,132.55782784270178,#000000,,132.55782784270178,,65.31248931670692,9.193914431866418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2487449,1253275.8053436119,False,False,False,False,532678.8215743378,False,False,False,False
2022-02-23 00:00:00+00:00,141.6379252889,142.2743268866,138.8705425836,139.6997931503,760074,,,,,,,,,,,,,,,,,,,,,,,,,132.85596934004604,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1399942787875,,,132.99798180941679,#000000,,132.99798180941679,,64.82799414766617,9.193914431866418,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3247523,1331481.5776830781,False,False,False,False,541596.2795518148,False,False,False,False
2022-02-24 00:00:00+00:00,139.7094355988,145.4852622206,137.7134487695,144.2799561643,1315258,,,,,,,,,,,,,,,,,,,,,,,,,133.50888502889455,,,,,,,,,,,,,,,,,,,,,,,,,,,133.81662467686854,,,133.66275485288156,#000000,,133.66275485288156,,62.906009093927125,9.193914431866418,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1932265,1355041.7118915848,False,False,False,False,571935.9548635083,False,False,False,False
2022-02-25 00:00:00+00:00,141.8693440517,141.9850534331,137.9062977385,138.1377165013,763486,,,,,,,,,,,,,,,,,,,,,,,,,133.8247686823144,,,,,,,,,,,,,,,,,,,,,,,,,,,134.14004096348737,,,133.9824048229009,#000000,,133.9824048229009,,62.780586460774174,9.193914431866418,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2695751,1407618.546719366,False,False,False,False,579447.7213394492,False,False,False,False
2022-02-28 00:00:00+00:00,141.8597016032,144.0967496437,140.5290437171,143.460348046,818312,,,,,,,,,,,,,,,,,,,,,,,,,134.2053560344417,,,,,,,,,,,,,,,,,,,,,,,,,,,134.53075525905285,,,134.36805564674728,#000000,,134.36805564674728,,62.68830484654474,9.193914431866418,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1877439,1426042.8782205672,False,False,False,False,588814.9479535884,False,False,False,False
2022-03-01 00:00:00+00:00,144.6656541023,148.2622873743,142.5539578917,142.7178795153,774556,,,,,,,,,,,,,,,,,,,,,,,,,134.65911704249856,,,,,,,,,,,,,,,,,,,,,,,,,,,134.99921904874697,,,134.82916804562277,#000000,,134.82916804562277,,64.09491625587123,9.193914431866418,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2651995,1474119.4320158393,False,False,False,False,596098.9107789379,False,False,False,False
2022-03-02 00:00:00+00:00,145.8323903648,145.8902450555,142.00433833,143.2096443863,645554,,,,,,,,,,,,,,,,,,,,,,,,,134.9900228965558,,,,,,,,,,,,,,,,,,,,,,,,,,,135.33850482119993,,,135.16426385887786,#000000,,135.16426385887786,,65.59507093330438,10.11409190792466,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3297549,1545626.4738975712,False,False,False,False,598038.3260425089,False,False,False,False
2022-03-03 00:00:00+00:00,148.0019412662,148.0790808538,145.3743740634,146.2373731997,757090,,,,,,,,,,,,,,,,,,,,,,,,,135.44804288416043,,,,,,,,,,,,,,,,,,,,,,,,,,,135.80977201350655,,,135.6289074488335,#000000,,135.6289074488335,,67.58380605452871,12.304825159804778,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4054639,1644019.1219800194,False,False,False,False,604275.6465898616,False,False,False,False
2022-03-04 00:00:00+00:00,152.5821042801,153.2281483263,147.654813122,148.4937061371,1161861,,,,,,,,,,,,,,,,,,,,,,,,,136.3062360371967,,,,,,,,,,,,,,,,,,,,,,,,,,,136.6950320333989,,,136.5006340352978,#000000,,136.5006340352978,,70.61468873773904,15.370049123889771,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5216500,1784116.4113141363,False,False,False,False,626141.7388804553,False,False,False,False
2022-03-07 00:00:00+00:00,157.8179537887,159.7753708242,153.2185058779,153.3727850531,1340380,,,,,,,,,,,,,,,,,,,,,,,,,137.529557643063,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9581580887367,,,137.74385786589983,#000000,,137.74385786589983,,74.06934435846813,18.70634932166132,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6556880,1971283.6108704447,False,False,False,False,654151.0824537708,False,False,False,False
2022-03-08 00:00:00+00:00,156.0630281708,162.3499045605,152.8231654914,158.830410876,1681416,,,,,,,,,,,,,,,,,,,,,,,,157.0786994075667,138.88298762834316,,,,,,,,,,,,,,,,,,,,,,,,,,,139.34620780194388,,,145.1026316126179,#000000,,145.1026316126179,,74.65360914592472,19.308706195242877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4875464,2085173.0378951333,False,False,False,False,694435.9811810739,False,False,False,False
2022-03-09 00:00:00+00:00,155.040928635,155.4941237122,148.6769126577,149.8918611625,1133468,,,,,,,,,,,,,,,,,,,,,,,,155.4647820750214,139.51560805681171,,,,,,,,,,,,,,,,,,,,,,,,,,,139.98650898940815,,,144.98896637374708,#000000,,144.98896637374708,,74.05246412482211,19.308706195242877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3741996,2150146.4873894416,False,False,False,False,711652.9230955415,False,False,False,False
2022-03-10 00:00:00+00:00,154.6938004908,157.5479652321,153.093154048,156.2848044851,1092196,,,,,,,,,,,,,,,,,,,,,,,,155.36606373672848,140.15809980217833,,,,,,,,,,,,,,,,,,,,,,,,,,,140.63721107724,,,145.38712487204893,#000000,,145.38712487204893,,73.3012452578095,19.308706195242877,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2649800,2169740.742785934,False,False,False,False,726576.1810133634,False,False,False,False
2022-03-11 00:00:00+00:00,152.3988977596,154.9348617021,150.9566767448,151.5696471928,955350,,,,,,,,,,,,,,,,,,,,,,,,154.85471867244507,140.59652667083213,,,,,,,,,,,,,,,,,,,,,,,,,,,141.07698474696087,,,145.50941003007935,#000000,,145.50941003007935,,70.52720323829433,19.308706195242877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1694450,2151101.890127662,False,False,False,False,735547.7033265649,False,False,False,False
2022-03-14 00:00:00+00:00,147.9633714724,153.3043236691,145.2924132516,149.8532913687,1307597,,,,,,,,,,,,,,,,,,,,,,,,153.58286909699981,140.97173209894137,,,,,,,,,,,,,,,,,,,,,,,,,,,141.44473392584248,,,145.33311170726122,#000000,,145.33311170726122,,65.03876791977694,20.3947127287785,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,386853,2081915.6591422637,False,False,False,False,757981.0090784644,False,False,False,False
2022-03-15 00:00:00+00:00,149.0722530442,149.5061632244,144.2221014736,145.8323903648,1101545,,,,,,,,,,,,,,,,,,,,,,,,152.67657133442376,141.21612009684702,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6805619660303,,,145.19108446576703,#000000,,145.19108446576703,,62.05606031790246,17.72190967179648,False,False,True,False,False,14.200859045178248,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1325207583729816,0.1325207583729816,False,False,False,False,1488398,2058640.4568229595,False,False,False,False,771454.1067616619,False,False,False,False
