date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_175,aVWAP_peak_157,aVWAP_peak_142,aVWAP_peak_133,aVWAP_peak_124,aVWAP_peak_114,aVWAP_peak_109,aVWAP_peak_102,aVWAP_peak_80,aVWAP_peak_57,aVWAP_peak_46,aVWAP_peak_32,aVWAP_peak_26,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_148,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_95,aVWAP_valley_84,aVWAP_valley_70,aVWAP_valley_64,aVWAP_valley_52,aVWAP_valley_45,aVWAP_valley_30,aVWAP_valley_24,aVWAP_valley_11,aVWAP_valley_4,aVWAP_OB_bull_182,aVWAP_OB_bull_141,aVWAP_OB_bull_112,aVWAP_OB_bull_70,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-09 00:00:00+00:00,1.42,1.73,1.36,1.67,12916682,,,,,,,,,,,,1.5908564076122853,1.9429308812567432,2.1189054282430178,,,,,,,,,,,,,,,,1.555027215257035,1.9994134618394392,2.1886281061034585,3.1614244427933955,3.790871884274196,,,,,4.097343314433538,2.2935072284224463,#000000,,1.7720569914913755,,33.718965307399,-20.270007216346276,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9114998747577552,1.0908072192266622,False,False,False,False,-0.2606684379713737,-0.2607985986028751,False,False,False,False,-370149702,-296386321.6674834,False,False,False,False,19173935.261485007,False,False,False,False
2022-12-16 00:00:00+00:00,1.38,1.6,1.36,1.43,12957958,,,,,,,,,,,,1.5638808026842597,1.925907045768212,2.1014364895653546,,,,,,,,,,,,,,,,1.5402480165782668,1.9822647872754102,2.1712126482043024,3.1345946754675182,3.7587668843006465,,,,,4.062563010238069,2.272288918730496,#000000,,1.753075163076537,,33.70554716515724,-20.051883467370835,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9422260324434384,1.0661460356583126,False,False,False,False,-0.2851004385414669,-0.272949518572171,False,False,False,False,-383107660,-302810124.5069291,False,False,False,False,18713492.501375005,False,False,False,False
2022-12-23 00:00:00+00:00,1.1,1.405,1.06,1.39,19681904,,,,,,,,,,,,1.480778684415232,1.8893794103996455,2.0667643092272594,,,,,,,,,,,,,,,,1.4798556509598846,1.946535850816945,2.137377316083536,3.0894147628995237,3.70638605076832,,,,,4.006398979165485,2.224561504446293,#000000,,1.6991373991479268,,33.02992126841473,-20.051883467370835,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8935208650109816,1.1529396857577292,False,False,False,False,-0.34282825441539394,-0.30788888649378243,False,False,False,False,-402789564,-310216008.91382325,False,False,False,False,18785226.686458338,False,False,False,False
2022-12-30 00:00:00+00:00,1.25,1.32,1.04,1.1,13079678,,,,,,,,,,,,1.4452097593554798,1.8675201080993993,2.0455125077596144,,,,,,,,,,,,,,,1.2033333333333336,1.4515481050181815,1.9249546127617656,2.1164870447677626,3.0607607127947203,3.67294160235181,,,,,3.970465714060775,2.087585309582452,#000000,,1.4919028264515986,,33.297059160806356,-20.051883467370835,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8970279241146198,1.1794817138158897,False,False,False,False,-0.34282825441539394,-0.32535857045458816,False,False,False,False,-389709886,-316104444.25354004,False,False,False,False,18362593.450424388,False,False,False,False
2023-01-06 00:00:00+00:00,1.17,1.37,1.06,1.3,16642316,,,,,,,,,,,,1.4108204988861979,1.8415122448634793,2.019837383492858,,,,,,,,,,,,,,,1.2014668910392305,1.422559053278074,1.899123690430582,2.091127962277743,3.025473462947874,3.6316022854810286,,,,,3.926001943803909,2.060391496966341,#000000,,1.4690896720167455,,33.28046892947892,-19.884822409290564,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9059607493877032,1.1334011896052676,False,False,False,False,-0.3301732833855169,-0.3277659269200525,False,False,False,False,-406352202,-322789463.3458704,False,False,False,False,18235165.491133694,False,False,False,False
2023-01-13 00:00:00+00:00,1.5,1.56,1.155,1.2,18013916,,,,,,,,,,,,1.410053381937171,1.8238481538092215,2.000271390343117,,,,,,,,,,,,,,,1.2782733943202647,1.4206116490507101,1.8807741859787324,2.071175779521104,2.992879350855954,3.592029336711878,,,,,3.8829551006715692,2.052212958058684,#000000,,1.4831966447793419,,34.914867757153814,-18.137431983676468,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9145607212015686,1.1055766195303727,False,False,False,False,-0.2796418068418431,-0.3037038668809478,False,False,False,False,-388338286,-327644931.6906207,False,False,False,False,18218776.639938608,False,False,False,False
2023-01-20 00:00:00+00:00,1.53,1.66,1.33,1.53,12969313,,,,,,,,,,,,1.4184263117808888,1.8148689153477844,1.9892155493463926,,,,,,,,,,,,,,,1.3270682704408043,1.4269748763080554,1.871032477663975,2.0595995650570624,2.971664352214378,3.565682751154554,,,,,3.854096873077542,2.0493925632570993,#000000,,1.4968345934693832,,36.22758399743138,-16.762303537166403,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9102741226222771,1.1242649908176505,False,False,False,False,-0.23217186022029843,-0.2679378635506231,False,False,False,False,-375368973,-331180045.8616859,False,False,False,False,17829927.481424637,False,False,False,False
2023-01-27 00:00:00+00:00,1.75,1.78,1.3,1.52,19287711,,,,,,,,,,,,1.4402984004939243,1.8065921331341193,1.976991034013576,,,,,,,,,,,,,,,1.3952881138643236,1.445107695922105,1.8613006153685616,2.0462938441166574,2.943358725783463,3.5296148749834364,,,,,3.8142859586863325,2.049427270853352,#000000,,1.521821585853618,,38.2276845725632,-14.777082124112262,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9348047736845625,1.0564200708698268,False,False,False,False,-0.21686647396674905,-0.2424021687586861,False,False,False,False,-356081262,-333024580.3904499,False,False,False,False,17937911.445763554,False,False,False,False
2023-02-03 00:00:00+00:00,2.08,2.38,1.68,1.75,23766307,,,,,,,,,,,2.0466666666666664,1.515082225149546,1.8179766268687882,1.979652925748405,,,,,,,,,,,,,,,1.544487958715889,1.5105548846954442,1.869442149071517,2.0463069612961995,2.920964144791983,3.49666374558271,,,,,3.776473137393985,2.074779828858715,#000000,,1.6541979338068864,,41.11477518930107,-12.012321654307407,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9584145276172559,1.0457851767235586,False,False,False,True,-0.05505557272950558,-0.14872887074409583,False,False,False,True,-332314955,-332972015.5467129,False,False,False,False,18369644.449781068,False,False,False,False
2023-02-10 00:00:00+00:00,1.56,2.07,1.51,2.06,19437720,,,,,,,,,,,1.8966982389550553,1.5332472113659523,1.8140696805274763,1.9715836609541388,,,,,,,,,,,,,,,1.57112797555128,1.527123948605391,1.8640288745961064,2.036993498983247,2.8967908467013412,3.464833634348411,,,,,3.740997517066176,2.0576497570588397,#000000,,1.6320493436194197,,41.35698756425004,-11.828153399177666,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8960384842896413,1.1378875395803612,False,False,False,False,-0.10983684668859298,-0.1292828587163444,False,False,False,False,-351752675,-334363175.50621563,False,False,False,False,18448761.157204695,False,False,False,False
2023-02-17 00:00:00+00:00,1.48,1.8,1.46,1.57,20808477,,,,,,,,,,,1.7937494772375513,1.5374234463459377,1.8050737545134592,1.9592813332454482,,,,,,,,,,,,,,,1.5724099640598292,1.5313771104967961,1.8538626342416338,2.0237075341217805,2.869165647412828,3.429494623722177,,,,,3.701937811522453,2.0375545525397443,#000000,,1.6087399995350284,,41.2750736541223,-11.828153399177666,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8988626469307793,1.1410444783050355,False,False,False,False,-0.08373235636049736,-0.10650760753842088,False,False,False,False,-372561152,-337192655.24649596,False,False,False,False,18623554.923337683,False,False,False,False
2023-02-24 00:00:00+00:00,1.3,1.483,1.27,1.44,14425737,,,,,,,,,,,1.7123225171975318,1.5265521514113432,1.7932894222016778,1.946315289535416,,,,,,,,,,,,,,,1.5522497783469698,1.5218499086967239,1.8416867659763902,2.0104170450776677,2.8474018550436515,3.402824847984047,,,,,3.67284368053786,2.015490958147142,#000000,,1.578243588913142,,40.64441191189405,-11.828153399177666,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9123907189494262,1.098408277693755,False,False,False,False,-0.22326263876497962,-0.16488512315170026,False,False,False,False,-386986889,-340881117.00601476,False,False,False,False,18312605.447534893,False,False,False,False
2023-03-03 00:00:00+00:00,1.63,1.66,1.295,1.38,17975892,,,,,,,,,,,1.6780187321050395,1.5266728151614057,1.7849893388946219,1.9355002547544593,,,,,,,,,,,,,,,1.5498126909904353,1.5222502757281033,1.8325091948014802,1.9988338800858196,2.824252140166351,3.3733251651909164,,,,,3.6402751149945534,2.002616448787863,#000000,,1.569188628496246,,41.71558511366147,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9366852024907705,1.0647674386328518,False,False,False,False,-0.16435777095560528,-0.16462144705365278,False,False,False,False,-369010997,-342964811.820384,False,False,False,False,18287663.710680455,False,False,False,False
2023-03-10 00:00:00+00:00,1.36,1.78,1.31,1.6401,21376557,,,,,,,,,,,1.6426873869544925,1.5234417111109808,1.7741554762718437,1.922002702924361,,,,,,,,,,,,,,,1.542627567421861,1.5195879312891845,1.8207570739882688,1.984513774970212,2.7968390766056466,3.3386044582140633,,,,,3.6020117782418763,1.9865217159750916,#000000,,1.5570861491941295,,41.57802384780466,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9438091759615653,1.0664924751121474,False,False,False,False,-0.12563561760484457,-0.14512853232924866,False,False,False,False,-390387554,-346477607.5373926,False,False,False,False,18516470.621000424,False,False,False,False
2023-03-17 00:00:00+00:00,1.2,1.47,1.19,1.33,17859251,,,,,,,,,,,1.5958148018435188,1.5095585920310002,1.7599543739422367,1.9065434997422102,,,,,,,,,,,,,,,1.521429232105783,1.5069951500559329,1.8061498067404003,1.9686853097662305,2.771478909278004,3.3075872037100202,,,,,3.568197797601258,1.9654196879215338,#000000,,1.5334494440090587,,40.97043582268208,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9143233954889823,1.1116683834076184,False,False,False,False,-0.21686648234168088,-0.18099750733546477,False,False,False,False,-408246805,-351053103.6457339,False,False,False,False,18467787.686111502,False,False,False,False
2023-03-24 00:00:00+00:00,1.16,1.22,1.08,1.21,13568564,,,,,,,,,,,1.5555795902369258,1.4943664730925024,1.7468191229112575,1.8928720312251377,,,,,,,,,,,,,,1.1533333333333333,1.4996391644615956,1.4930414590721737,1.792861054093781,1.954872753658028,2.7510940383718756,3.2831277087439408,,,,,3.5416974391589933,1.7334479020456612,#000000,,1.4257296402810893,,40.40740906236181,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.95633586856081,1.0964672671330944,False,False,False,False,-0.34282825441539394,-0.26191288087542935,False,False,False,False,-421815369,-356294752.9312351,False,False,False,False,18104882.227881018,False,False,False,False
2023-03-31 00:00:00+00:00,1.26,1.28,1.12,1.2,10835199,,,,,,,,,,,1.5328617677205814,1.4853303210783353,1.7378646469277101,1.883258458953817,,,,,,,,,,,,,,1.1829331372652108,1.487016842314617,1.484701566742447,1.7836979509887274,1.9450641237541364,2.7358448012217247,3.264589839840519,,,,,3.521528716682271,1.7258573616967308,#000000,,1.422035517094686,,40.52376395092545,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9629831414473685,1.0472861842105263,False,False,False,False,-0.3012979930926561,-0.2816054369840427,False,False,False,False,-410980170,-360345524.5659584,False,False,False,False,17566387.173963904,False,False,False,False
2023-04-07 00:00:00+00:00,1.16,1.32,1.1,1.25,10011778,,,,,,,,,,,1.512873682720636,1.4767067737772794,1.729444726240861,1.874269017022328,,,,,,,,,,,,,,1.1859586440904708,1.4752584134594107,1.4767039429468702,1.7750995812560904,1.9359059380720687,2.7217788041920974,3.2475348658033347,,,,,3.5029893713196016,1.7163999523778113,#000000,,1.4126993785119493,,40.24664137883653,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.972625815961255,1.049484101916193,False,False,False,False,-0.29311573288336673,-0.28736058493370475,False,False,False,False,-420991948,-364837852.2277392,False,False,False,False,17006786.49441102,False,False,False,False
2023-04-14 00:00:00+00:00,1.15,1.2199,1.11,1.15,7690427,,,,,,,,,,,1.497605522803933,1.46968077909968,1.7227601566401305,1.8671907481855472,,,,,,,,,,,,,,1.1812113501922896,1.465851084471276,1.4701636738607269,1.7682938892739477,1.9287119647812718,2.7109150803857514,3.2344141098929784,,,,,3.4887450300016383,1.7082384249694555,#000000,,1.4035871841417948,,40.011415952539984,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9924633124818312,1.0280041774782243,False,False,False,False,-0.3302968685423926,-0.3088287267380487,False,False,False,False,-428682375,-369567076.1367956,False,False,False,False,16316685.791121317,False,False,False,False
2023-04-21 00:00:00+00:00,1.23,1.26,1.12,1.13,12583058,,,,,,,,,,,1.4781515765823192,1.4603524071192109,1.7129721402537055,1.8565989302728305,,,,,,,,,,,,,,1.186301259764619,1.4536317493636584,1.4614432639941952,1.7582485251745432,1.9178726221104796,2.6939501654036837,3.213739480573137,,,,,3.466235450216284,1.6979522640039246,#000000,,1.3946092482074517,,40.31932945966697,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9944981788972149,1.025308377072811,False,False,False,False,-0.3095196079493651,-0.3091741673437069,False,False,False,False,-416099317,-373013908.79332924,False,False,False,False,16040120.769556776,False,False,False,False
2023-04-28 00:00:00+00:00,1.12,1.43,1.05,1.21,21064740,,,,,,,,,,,1.450435928997688,1.4459331057653546,1.6972849369901954,1.8395177374726892,,,,,,,,,,,,,,1.1901104486224487,1.4352969914963203,1.447881514066301,1.742112127708964,1.90035298615257,2.666327118046258,3.1799994470639374,,,,,3.429475447036358,1.6815252895318789,#000000,,1.380444118720453,,40.08219488855152,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9731179784719811,1.0425632007526966,False,False,False,False,-0.26879154470588096,-0.2889828560247939,True,False,False,False,-437164057,-377765771.62345296,False,False,False,False,16412314.786626644,False,False,False,False
2023-05-05 00:00:00+00:00,1.15,1.15,1.0,1.11,11391401,,,,,,,,,,,1.4325183174852298,1.4358735351522114,1.6875679663086005,1.829258372384946,,,,,,,,,,,,,1.0999999999999999,1.1783314333323842,1.4226825485381398,1.4383891211897586,1.7322294472025173,1.8899277454170016,2.650820466132713,3.161322358596771,,,,1.0999999999999999,3.409219305255852,1.5146778487010788,#000000,,1.2833830748389383,,40.10729047104561,-11.449682356304535,True,False,False,True,True,0.0,1.0,1.15,1.0,0.0,1,0.9613940266030251,1.0807215807391288,False,False,False,False,-0.34282825441539394,-0.3159055552200939,False,False,False,False,-425772656,-381321837.13282686,False,False,False,False,16040395.246876523,False,False,False,False
2023-05-12 00:00:00+00:00,1.12,1.38,1.1,1.17,20355347,,,,,,,,,,,1.4130530401684835,1.4242224141695798,1.673794578155229,1.8140365215226182,,,,,,,,,,,,,1.164117896422021,1.182434401561094,1.4086553992891164,1.427306132841588,1.7179838240845733,1.8742343553031837,2.6256010545639072,3.130349360732363,,,,1.164117896422021,3.3754172943337406,1.5099838563517487,#000000,,1.2920651843601787,,39.98853749641299,-11.449682356304535,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9928039434389954,1.0299835690041856,False,False,False,False,-0.21942358287383512,-0.2676645690469645,True,False,False,False,-446128003,-386122293.8637286,False,False,False,False,16360021.302663447,False,False,False,False
2023-05-19 00:00:00+00:00,1.39,1.565,1.11,1.11,30148291,,,,,,,,,,,1.406649059271937,1.4195033593996749,1.660991930756442,1.7981590172288437,,,,,,,,,,,,,1.2570941558821864,1.2202302827409217,1.4040766936952302,1.4226480228396603,1.7041427507876732,1.857311619547517,2.5937095542019617,3.089774094340323,,,,1.2570941558821864,3.3306462645183292,1.5150806892150086,#000000,,1.3220125478975688,,41.67860026421889,-10.56009820223015,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9518240614724975,1.0499825362222837,False,False,False,False,-0.1496946170268007,-0.2086795930368826,False,False,False,False,-415979712,-388333954.46641535,False,False,False,False,17381374.613577265,False,False,False,False
2023-05-26 00:00:00+00:00,1.49,1.55,1.36,1.37,13005164,,,,,,,,,,,1.4093753190252742,1.4208507026167079,1.657682814125108,1.7932856453821584,,,,,,,,,,,,,1.2934829073605225,1.2415038383584394,1.4062989155805194,1.4238382230764293,1.700299754365724,1.8518956127556099,2.581637466871394,3.073928182605472,,,,1.2934829073605225,3.3129973246872826,1.5198513732646495,#000000,,1.337665245081189,,43.492749259138655,-8.781111280903438,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,1.0,1.003635085848611,False,False,False,False,-0.06748448512699616,-0.1380820390819394,False,False,False,False,-402974548,-389418442.87631047,False,False,False,False,17057210.864423394,False,False,False,False
2023-06-02 00:00:00+00:00,1.47,1.5201,1.26,1.51,11814448,,,,,,,,,,,1.4096655965615958,1.4207457082139099,1.654011686061983,1.7883225152858355,,,,,,,,,,,,,1.3102706348888302,1.2542438279498551,1.4066239073848306,1.423667090600309,1.6961909500983996,1.8464825462960872,2.5704111673737797,3.0593596716686546,,,,1.3102706348888302,3.296825393484076,1.5210224463341637,#000000,2.9369198441856,1.3452009916962782,0.04249316117727695,44.674059969151884,-7.655795392000584,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9816693144323597,1.0244286936331417,False,False,False,False,-0.11274442587042363,-0.12541323247618152,False,False,False,False,-414788996,-391297743.10769486,False,False,False,False,16668858.059651291,False,False,False,False
2023-06-09 00:00:00+00:00,1.675,1.83,1.42,1.43,28104030,,,,,,,,,,,1.4296524683218044,1.433284623983318,1.65357996748549,1.7838645150414445,,,,,,,,,,,,,1.391386041701118,1.3113777067103165,1.422885353963499,1.4354286833274017,1.6943744334455695,1.8405966281991493,2.549597812430457,3.030320644577289,,,,1.391386041701118,3.263915380283999,1.539643042217911,#000000,2.7830559423731276,1.3888253926741845,0.10282747212109321,46.7740528489923,-5.677112917671067,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0060805058980908,0.9866228870242005,False,False,False,False,0.05014666440623318,-0.03763328403497417,False,False,False,False,-386684966,-390956055.9145323,False,False,False,False,17515907.833010457,False,False,False,False
2023-06-16 00:00:00+00:00,1.6,1.82,1.55,1.67,15778601,,,,,,,,,,,1.4401260241658738,1.4401830189643006,1.6536394047550178,1.7817301383251314,,,,,,,,,,,,,1.4234369164992782,1.3377801736794022,1.4316265747568597,1.4419331285626489,1.6936820736524902,1.8376761642720918,2.5385026530080106,3.014703155950832,,,,1.4234369164992782,3.246171437119764,1.5481813617633091,#000000,2.6028667459740036,1.4082424222753533,0.07367168450757176,47.80049621288287,-4.761381989358419,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0218102508178846,0.9721313461771479,False,False,False,False,0.0918278774053886,0.027097296685207214,False,False,False,False,-402463567,-391808464.1430855,False,False,False,False,17387218.437972646,False,False,False,False
2023-06-23 00:00:00+00:00,1.39,1.61,1.36,1.6,22903200,,,,,,,,,,,1.4409549805123414,1.440747201635026,1.648192948064888,1.7739216551462262,,,,,,,,,,,,,1.427897642648879,1.349324287471291,1.4327440336194308,1.4423997253459708,1.6874426091245887,1.829017518925639,2.51927715652142,2.9893542826589057,,,,1.427897642648879,3.217894559371517,1.547264260249428,#000000,2.4576458046066976,1.4127302360629854,-0.009248784353050049,47.27826367480594,-4.761381989358419,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.035547928413827,0.9736455013483696,False,False,False,False,-0.04668312719689342,-0.009792915255843105,False,False,False,False,-425366767,-394294264.3547088,False,False,False,False,17795809.664789487,False,False,False,False
2023-06-30 00:00:00+00:00,2.22,2.235,1.4,1.4,27586716,,,,,,,,,,,1.4768509925328503,1.4658520731036617,1.6578168074011352,1.7788705205959572,,,,,,,,,,,,,1.5076883041354845,1.414020541101717,1.4630421520358075,1.4663262375935466,1.695454035476309,1.832257719352845,2.507417716381677,2.9694515498003375,,,,1.5076883041354845,3.194287982380326,1.5758179383329314,#000000,2.3491915419779845,1.465400497451465,0.32121667776531054,51.069495874784394,-1.7879512851176713,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0389774160265963,0.8928121059268601,False,False,False,False,0.18523109221363315,0.08771908847889502,False,False,False,False,-397780051,-394552470.7728785,False,False,False,False,18521061.985916194,False,False,False,False
2023-07-07 00:00:00+00:00,2.16,2.35,1.96,2.28,14921634,,,,,,,,,,,1.5017494914886913,1.48373717805328,1.6662293650635889,1.784475711641314,,,,,,,,,,,,,1.5570933105364697,1.4547969163599426,1.4842770616010295,1.4834348552045633,1.7028960453396262,1.836828122598343,2.503498055016925,2.961105984712557,,,,1.5570933105364697,3.1839289577047882,1.5955518057886846,#000000,2.2664967570128023,1.4994791949965334,0.2914280829918416,53.4234593270545,0.3117484854859356,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0999659207088495,0.886402362830853,False,False,False,False,0.34282818583599306,0.21527363715744405,False,False,False,False,-412701685,-395896857.01192456,False,False,False,False,18254437.690663144,False,False,False,False
2023-07-14 00:00:00+00:00,2.39,2.94,2.16,2.25,33341049,,,,,,,,,,2.4966666666666666,1.5770105516177138,1.539129371654605,1.696384696696257,1.807327934651752,,,,,,,,,,,,,1.6936809606771355,1.56865012899163,1.5490957977875845,1.5365987099606957,1.730518648701495,1.8569654463064174,2.5033316331405198,2.950689511227281,,,,1.6936809606771355,3.168932661730569,1.7195063467405531,#000000,2.166331931176761,1.8340020769882863,0.2566540773415518,56.00637334932115,2.607359247783471,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1073218566136414,0.8474613205491391,False,False,False,False,0.34282820420132254,0.2790509206793833,False,False,False,False,-379360636,-394671951.75178206,False,False,False,False,19371964.454317726,False,False,False,False
2023-07-21 00:00:00+00:00,2.7,2.8475,2.3708,2.4,15123080,,,,,,,,,,2.5412165588422453,1.6122549627699596,1.565761262093021,1.711665893776659,1.8192649570712451,,,,,,,,,,,,,1.7521851352630093,1.6192191124541375,1.5798668318516909,1.562235526565472,1.7446424668949252,1.867649128153065,2.5048191207083375,2.9475549633300075,,,,1.7521851352630093,3.163743339682724,1.7508312707582365,#000000,2.027082401646036,1.881218942332338,0.40392095407803535,58.931300505115956,5.20547248666842,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.109472690810428,0.8705052173260265,False,False,False,False,0.3428282061373536,0.3109395634083685,False,False,False,False,-364237556,-392417552.06646484,False,False,False,False,19057232.272516415,False,False,False,False
2023-07-28 00:00:00+00:00,2.66,2.81,2.3701,2.71,18772251,,,,,,,,,,2.5613607119593094,1.6518486907493266,1.5963180114331006,1.7294451301414062,1.833158225207676,,,,,,,,,,,,,1.8135967588258868,1.6742705687411639,1.614846374420768,1.5917158532858604,1.7610820110476544,1.8800772624117787,2.5062720138851002,2.9434289658935215,,,,1.8135967588258868,3.1571283388155376,1.7827642335812155,#000000,1.9253801543432243,1.9252691825689217,0.381602986700414,60.76065691323079,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1131012644594276,0.8869095060638045,False,False,False,False,0.3336348159776318,0.32228718969300013,False,False,False,False,-383009807,-391720682.0615415,False,False,False,False,19036122.54862631,False,False,False,False
2023-08-04 00:00:00+00:00,2.29,2.9,2.27,2.71,17529625,,,,,,,,,,2.545913970028826,1.6815818967971912,1.6199257820900883,1.7431352192975413,1.8436632680553973,,,,,,,,,,,,,1.8556185553988946,1.7142140650785316,1.6415563440331662,1.6145562240708322,1.7736812630756849,1.889372829418532,2.506029994613828,2.938222945373752,,,,1.8556185553988946,3.149686967325534,1.8033846587926152,#000000,1.8015406769792377,1.9493321218258606,0.18909807728869038,59.831403326711936,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0618583552188918,0.9413973476873658,False,False,False,False,0.3312132241607842,0.32675020692689216,False,False,False,False,-400539432,-392373922.79772365,False,False,False,False,18924530.137616955,False,False,False,False
2023-08-11 00:00:00+00:00,2.61,2.935,2.06,2.27,29516059,,,,,,,,,,2.5430951778927735,1.7298659674794448,1.6590339860198697,1.7665287977918314,1.8618822217372655,,,,,,,,,,,,2.5350000000000006,1.9202439216627873,1.7769694104212221,1.6853846337035452,1.6524802270094427,1.7953081133154476,1.9056127809794916,2.5066198903059553,2.930630337759379,,,,1.9202439216627873,3.1384103834749952,1.9063910235296362,#000000,1.7097784535899263,2.193827127494196,0.24340748453812194,60.38054835157378,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0567250724820372,0.9080843732929955,False,False,False,False,0.2898182258127658,0.30828421636982895,False,False,False,False,-371023373,-390792400.59048486,False,False,False,False,19709087.83112681,False,False,False,False
2023-08-18 00:00:00+00:00,2.48,2.605,2.29,2.55,15506651,,,,,,,,,,2.5329681622913056,1.7508936347141635,1.67658642085076,1.7771018406473762,1.8700273274305543,,,,,,,,,,,,2.508594587190924,1.945854810358553,1.8032815459180596,1.704804527732202,1.6695540988710627,1.8050576259432258,1.9128216417258725,2.50610880746853,2.926003913972476,,,,1.945854810358553,3.131918426120859,1.9174697254517632,#000000,1.6494862372408101,2.1976747764397104,0.17115949026198066,60.03751802623093,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0857930860246747,0.9136805760242538,False,False,False,False,0.26659883620754116,0.287441526288685,False,False,False,False,-386530024,-390476668.99118966,False,False,False,False,19397796.214006305,False,False,False,False
2023-08-25 00:00:00+00:00,2.34,2.48,2.12,2.48,17432151,,,,,,,,,,2.5069616076005152,1.7685711378474698,1.6919268206445914,1.7861592419926233,1.8767299069958705,,,,,,,,,,,,2.4540940470056714,1.9645185248887371,1.8245026692797277,1.7215198220324728,1.6845310431772926,1.8133230428993359,1.9186090987688194,2.5038420096614447,2.919330717108362,,,,1.9645185248887371,3.123227248185174,1.9216107957368436,#000000,1.5013823120201084,2.1875192121936626,0.10156026655274397,59.01675668503529,6.7427851238686145,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0865589948790249,0.8950925714759604,False,False,False,False,0.199611460595366,0.2435264934420255,False,False,False,False,-403962175,-391475595.36221266,False,False,False,False,19252192.86482065,False,False,False,False
